,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BETANZOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,10,23,27,23,37,46,83
BOLIVAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,1,10,3,12,4,16
BOLPEBRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,1,2,1,2,3
BOYUIBE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,3,1,3,4
BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,28,11,9,13,37,50
CABEZAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,7,2,13,8,20,28
CAIROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,8,27,19,14,27,41,68
"CAIZA ""D""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,13,0,5,2,18,20
CAJUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,14,22,9,27,23,50
CALACOTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,1,5,1,5,6
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,3,0,0,1,3,4
CAMARGO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,10,5,5,5,15,20
CAMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,16,11,0,0,16,11,27
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,1,15,10,19,11,30
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,4,0,0,3,4,7
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,26,41,9,18,35,59,94
CARANAVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,23,62,78,88,101,150,251
CARAPARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,16,28,0,0,16,28,44
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,23,0,4,7,27,34
CHACARILLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,1,8,2,9,3,12
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,24,9,22,13,46,59
CHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,7,0,5,1,12,13
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,31,42,8,13,39,55,94
CHARAÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,1,0,0,1,1,2
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,18,0,4,3,22,25
CHIMORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,14,7,3,10,17,27
CHIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,13,12,13,15,28
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,23,9,9,15,32,47
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,6,3,8,4,14,18
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,12,6,6,12,18,30
CLIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,4,1,4,2,8,10
COBIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,21,36,69,48,90,84,174
COCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,3,19,9,26,12,38
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,271,549,2265,2417,2536,2966,5502
COIPASA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,19,74,80,81,99,180
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,15,19,3,13,18,32,50
COLLANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,4,0,0,2,4,6
COLOMI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,13,22,91,91,104,113,217
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,15,25,0,0,15,25,40
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,8,17,8,6,16,23,39
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,5,0,1,1,6,7
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,10,15,9,16,19,31,50
COMARAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,4,8,2,8,6,14
COMBAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,1,0,1,1,2,3
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,21,41,73,73,94,114,208
COPACABANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,9,0,0,0,9,9
CORIPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,11,12,7,12,18,30
COROICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,6,5,12,5,18,23
CORQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,2,0,1,3,3,6
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,16,0,0,6,16,22
CUATRO CAÑADAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,8,15,132,119,140,134,274
CUEVO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,7,18,16,22,23,45
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
CURVA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,5,0,4,0,9,9
DESAGUADERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,270,677,404,509,674,1186,1860
EL CHORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,0,0,0,3,3
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,16,19,29,23,45,42,87
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,9,2,1,9,10,19
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,4,0,0,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,10,2,1,0,11,2,13
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,15,39,32,7,47,46,93
ESCOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,3,0,0,3,3,6
ESMERALDA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,1,0,1,0,1
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,0,1,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,0,5,0,6,6
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,9,13,8,15,17,32
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,7,9,7,10,17
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,24,15,33,19,57,76
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,5,0,2,2,7,9
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,31,56,74,62,105,167
GUAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,28,80,106,131,134,211,345
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,18,0,0,0,18,18
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,1,0,1,1,2
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,99,0,99,1,100
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,9,21,42,27,51,78
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,6,2,1,7,7,14
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,2,0,2,1,4,5
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,5,1,0,2,5,7
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,2,0,0,1,2,3
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,2,0,0,1,2,3
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,26,13,26,13,39
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,6,1,0,5,6,11
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,2,6,7,11,9,20
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,0,1,0,1,1
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,12,0,1,2,13,15
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,208,434,744,828,952,1262,2214
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,2,1,2,4,6
LAS CARRERAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,2,6,3,6,9
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,21,69,59,70,80,139,219
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,13,0,0,0,13,13
LORETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,1,13,10,14,11,25
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,4,26,17,26,21,47
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,0,0,0,2,2
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,8,76,80,77,88,165
MAIRANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,3,3,3,3,6
MALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,0,0,0,3,3
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,15,40,42,41,57,81,138
MECAPACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,9,13,0,3,9,16,25
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,6,3,1,7,7,14
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,3,1,3,4,7
MOJINETE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,6,0,0,4,6,10
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,4,1,2,2,6,8
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,3,0,0,1,3,4
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,31,180,343,323,374,503,877
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,14,6,14,6,20
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,1,8,7,10,8,18
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,2,7,2,7,9
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,23,4,16,5,39,44
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,96,351,156,191,252,542,794
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,16,0,3,2,19,21
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,5,46,57,52,62,114
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,21,7,13,13,34,47
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,9,4,3,9,12,21
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,4,0,0,4,4,8
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,7,3,1,5,8,13
PASORAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,2,18,14,20,16,36
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,26,10,13,10,39,49
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,7,0,0,2,7,9
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,8,0,0,3,8,11
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,9,0,3,1,12,13
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,2,1,2,3
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,4,5,2,7,6,13
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,11,2,4,2,15,17
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,13,6,16,7,29,36
POROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,9,11,9,13,22
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,14,35,22,29,36,64,100
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,5,21,9,21,14,35
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,75,255,304,224,379,479,858
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,10,5,10,6,16
PUCARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,3,0,0,1,3,4
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,0,1,0,3,3
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,3,0,0,3,3,6
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,4,4,2,8,6,14
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,3,2,8,4,11,15
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,2,0,0,3,2,5
PUERTO RICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,1,30,27,31,28,59
PUERTO SUAREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,10,14,1,2,11,16,27
PUERTO VILLARROEL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,54,69,32,38,86,107,193
PUNA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,43,54,17,7,60,61,121
PUNATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,11,20,19,19,30,39,69
QUIABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,0,3,0,4,4
QUILLACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,32,92,187,228,219,320,539
QUIME,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,2,0,0,3,2,5
QUIRUSILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,43,47,43,48,91
RAVELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,13,5,2,8,15,23
REYES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,28,58,41,37,69,95,164
RIBERALTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,70,102,110,78,180,180,360
ROBORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,5,0,0,5,5,10
RURRENABAQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,24,39,40,46,64,110
SABAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,3,0,0,3,3,6
SACABA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,48,122,218,222,266,344,610
SACABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,3,2,3,4,7
SACACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,19,9,8,11,27,38
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,9,0,6,4,15,19
SAN ANDRES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,11,11,20,19,31,30,61
SAN ANDRES DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,3,1,3,1,4
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,5,3,5,3,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,9,20,0,0,9,20,29
SAN BENITO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,6,2,9,7,15,22
SAN BORJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,60,134,119,103,179,237,416
SAN BUENA VENTURA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,5,6,4,11,9,20
SAN CARLOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,7,3,7,3,10
SAN IGNACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,14,22,103,119,117,141,258
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,4,0,0,3,4,7
SAN JAVIER(BNI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,3,0,0,0,3,3
SAN JAVIER(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,38,22,20,25,58,83
SAN JOAQUIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,234,186,0,0,234,186,420
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,7,15,20,19,27,46
SAN JUAN DE YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,4,4,14,9,18,27
SAN JULIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,13,60,266,414,279,474,753
SAN LORENZO(PND),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,10,12,17,18,27,30,57
SAN LORENZO(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,22,56,51,63,73,136
SAN LUCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,14,48,29,54,43,97
SAN MATIAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,14,15,6,6,20,21,41
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,4,12,19,16,23,39
SAN PABLO DE LIPEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,9,2,3,3,12,15
SAN PEDRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,1,9,13,9,14,23
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,51,0,8,3,59,62
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,8,3,7,8,15,23
SAN PEDRO DE MACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,23,0,2,0,25,25
SAN PEDRO DE QUEMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,0,0,0,2,2
SAN RAMON BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,13,13,10,16,23,39
SAN RAMON SCZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,35,46,0,0,35,46,81
SANTA ANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,3,11,16,16,19,35
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,671,1185,1016,1071,1687,2256,3943
SANTA ROSA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,13,16,45,46,58,62,120
SANTA ROSA DEL SARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,13,19,27,26,40,45,85
SANTIAGO DE CALLAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,0,1,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,8,9,26,28,34,37,71
SANTIAGO DE HUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
SANTIVAÑES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,3,1,1,2,4,6
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,5,3,1,4,6,10
SAPAHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,2,0,1,1,3,4
SENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,1,21,22,22,23,45
SHINAOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,3,87,3,90,6,96
SICA SICA (VILLA AROMA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,6,16,0,1,6,17,23
SIPE SIPE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,11,27,31,34,42,76
SOPACHUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,3,0,0,2,3,5
SORACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,2,0,0,2,2,4
SORATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,2,0,1,1,3,4
SUCRE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,53,102,241,201,294,303,597
TACACOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,1,0,0,3,1,4
TACOBAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,2,0,0,0,2,2
TACOPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,25,20,0,0,25,20,45
TAPACARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,5,7,32,25,37,32,69
TARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,2,5,0,1,2,6,8
TARACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,5,3,5,3,8
TARIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,137,368,482,533,619,901,1520
TEOPONTE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,7,15,4,18,11,33,44
TIAHUANACU,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,4,0,1,1,5,6
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,1,7,0,1,1,8,9
TIPUANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,4,9,6,4,10,13,23
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,29,45,84,102,113,147,260
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,3,15,8,23,11,38,49
TOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2021-10-01,0,0,10,15,10,15,25
