,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,9,1,1,2,10,12
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,27,220,13,34,40,254,294
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,6,0,0,0,6,6
PADILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,6,8,0,0,6,8,14
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,4,10,23,21,27,31,58
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,14,9,20,11,34,45
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,8,11,11,13,19,24,43
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,21,3,21,3,24
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,4,7,8,7,12,19
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,2,0,0,0,2,2
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,15,64,12,64,27,91
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,5,1,1,3,6,9
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,8,0,0,0,8,8
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,3,12,7,12,10,22
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,5,87,80,87,85,172
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,6,6,11,19,17,25,42
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,3,3,8,4,11,15
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,13,0,2,0,15,15
PORONGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,0,30,0,30,30
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,5,33,3,5,8,38,46
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,4,9,12,10,16,19,35
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,2,0,3,0,5,5
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,20,218,98,37,118,255,373
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,4,13,14,14,18,32
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,0,0,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,1,0,2,3,3,6
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,4,0,0,0,4,4
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,24,0,1,3,25,28
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,8,61,9,61,17,78
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,2,0,0,0,2,2
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,10,20,11,10,21,30,51
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,20,64,47,41,67,105,172
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,9,6,9,7,18,25
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,25,21,35,24,60,84
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,1,0,1,0,1
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,23,51,324,214,347,265,612
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,0,9,8,10,8,18
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,0,1,0,3,0,3
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,11,22,9,24,20,46,66
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,7,0,0,0,7,7
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,4,101,15,23,19,124,143
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,4,3,6,8,10,11,21
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,16,62,8,63,24,87
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,39,107,319,353,358,460,818
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,4,7,2,7,6,13
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,11,0,7,1,18,19
SAIPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,0,1,0,1,1
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,13,0,0,2,13,15
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,3,2,3,2,6,8
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,10,19,2,20,12,32
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,33,78,3,7,36,85,121
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,5,3,3,4,8,12
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,1,11,15,14,16,30
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,8,15,49,44,57,59,116
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,6,0,0,1,6,7
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,6,9,6,5,12,14,26
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,16,146,179,149,195,344
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,20,83,0,0,20,83,103
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,1,18,12,20,13,33
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,2,93,89,95,91,186
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,14,73,49,65,63,138,201
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,4,5,11,9,15,14,29
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,21,1,4,4,25,29
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,3,0,2,1,5,6
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,4,21,36,23,40,63
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,1,25,26,26,27,53
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,9,0,10,10
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,18,0,4,1,22,23
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,1,0,0,1,1,2
SAN PEDRO DE MACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,22,2,3,4,25,29
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,2,4,0,4,2,6
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,16,19,16,20,36
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,5,9,44,45,49,54,103
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,6,9,7,10,13,23
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,452,1404,724,1022,1176,2426,3602
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,4,0,0,0,4,4
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,10,22,6,11,16,33,49
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,8,0,0,0,8,8
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,2,43,9,43,11,54
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,6,11,6,12,18
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,5,35,28,38,33,71
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,6,14,25,42,31,56,87
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,21,33,1,1,22,34,56
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,5,36,41,48,46,84,130
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,12,0,4,1,16,17
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,3,1,8,1,11,12
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,28,69,123,159,151,228,379
TACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,0,0,1,1
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,3,3,3,3,6
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,15,35,28,36,43,79
TARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,0,15,7,18,7,25
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,3,2,2,4,5,9
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,63,259,356,229,419,488,907
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,0,0,0,1,0,1
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,7,41,30,42,37,79
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,7,0,0,0,7,7
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,5,40,31,41,36,77
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,16,27,22,36,38,63,101
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,19,14,21,17,40,57
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,3,27,20,30,23,53
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,3,0,0,1,3,4
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,1,0,1,2,2,4
TOMINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,0,3,0,6,0,6
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,11,0,2,0,13,13
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,3,0,1,1,4,5
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,0,0,1,1,1,2
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,17,166,56,70,73,236,309
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,28,40,24,24,52,64,116
TURCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,22,5,22,5,27
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,3,0,0,0,3,3
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,20,0,11,1,31,32
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,2,13,3,3,5,16,21
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,6,0,5,0,11,11
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,5,32,4,12,9,44,53
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,8,14,8,14,22
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,8,6,4,9,12,21
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,9,52,0,7,9,59,68
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,8,19,0,1,8,20,28
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,5,55,53,3,58,58,116
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,0,16,22,17,22,39
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,9,2,2,3,11,14
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,18,51,60,53,78,104,182
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,1,1,0,1,1,2,3
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,20,2,0,5,20,25
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,11,39,13,73,24,112,136
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,2,0,1,0,3,3
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,21,57,144,185,165,242,407
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,4,0,1,0,5,5
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,25,76,113,147,138,223,361
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,4,0,0,0,4,0,4
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,19,16,19,16,35
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,3,6,36,44,39,50,89
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,7,5,5,3,12,8,20
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-09-01,0,0,2,1,2,1,3
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,2,7,8,7,10,17
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,22,4,21,4,43,8,51
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,4,40,0,1,4,41,45
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,4,4,52,37,56,41,97
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,3,1,1,3,4,7
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,0,6,0,6,6
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,1,1,1,1,2
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,1,2,8,3,9,12
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,1,5,1,6,7
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,10,14,16,20,26,34,60
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,0,2,0,2,2
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,7,7,1,3,8,10,18
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,10,5,8,8,18,26
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,4,3,9,5,13,8,21
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,11,42,12,17,23,59,82
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,6,10,103,101,109,111,220
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,3,0,3,0,3
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,1,3,5,5,6,11
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,5,8,9,11,14,25
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,6,46,44,46,50,96
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,9,69,13,69,22,91
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,1,1,1,1,2
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,2,4,2,5,4,9
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,5,25,7,23,12,48,60
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,15,10,31,12,46,58
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,15,12,15,12,27
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,1,0,0,3,1,4
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,23,82,117,82,140,222
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,6,2,5,4,11,15
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,18,7,5,8,23,31
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,7,19,68,64,75,83,158
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,6,0,8,1,14,15
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,5,0,0,0,5,5
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,6,7,0,0,6,7,13
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,6,7,2,4,8,11,19
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,6,9,26,25,32,34,66
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,9,34,1,8,10,42,52
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,19,112,226,77,245,189,434
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,6,4,6,7,12,19
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,8,11,4,7,12,18,30
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,2,0,0,2,2,4
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,20,0,21,3,41,44
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,3,0,18,0,21,21
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,14,21,16,12,30,33,63
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,2,0,2,3,4,7
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,9,0,2,0,11,11
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,5,20,14,16,19,36,55
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,0,0,0,1,0,1
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,7,8,12,10,19,29
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,2,2,2,3,4,7
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,9,1,3,1,12,13
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,2,3,2,4,6
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,11,69,41,55,52,124,176
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,4,5,48,40,52,45,97
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,192,527,811,993,1003,1520,2523
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,15,21,30,27,45,48,93
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,4,14,0,3,4,17,21
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,2,0,0,0,2,2
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,20,2,0,5,20,25
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,4,15,0,0,4,15,19
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,8,10,8,12,16,28
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,1,0,1,2,2,4
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,7,10,17,12,24,36
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,3,0,0,0,3,3
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,24,29,25,35,49,64,113
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,2,1,0,1,2,3
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,4,0,0,0,4,4
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,3,3,3,3,6,9
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,2,1,3,2,5,7
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,12,1,1,3,13,16
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,0,3,5,3,5,8
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,3,10,62,33,65,43,108
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,4,13,2,1,6,14,20
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,1,2,3,6,4,8,12
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,5,3,5,4,9
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,303,623,112,257,415,880,1295
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,2,0,0,0,2,2
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,13,24,15,23,28,47,75
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,2,7,0,2,2,9,11
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,8,6,0,0,8,6,14
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2021-10-01,19,48,53,15,72,63,135
