,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,6,0,16,0,22,22
WALDO BALLIVIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,14,0,30,0,44,44
YACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,0,0,17,0,17,17
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,18,0,47,0,65,65
YAMPARAEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,28,0,3,0,31,31
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,0,0,1,0,1,1
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,51,0,138,0,189,189
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,4,0,19,0,23,23
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,2,0,4,0,6,6
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-10-01,0,3,0,13,0,16,16
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,19,0,19,19
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,40,0,41,41
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,4,0,5,5
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,53,0,56,56
ALCALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
ALTO BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,92,0,92,92
ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,10,0,10,10
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,5,0,5,5
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,45,0,45,45
ARAMPAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,1,0,3,3
ARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,5,0,5,5
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,1,0,3,3
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,23,0,27,27
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,0,0,3,3
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,8,0,12,12
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,6,0,6,6
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,12,0,12,12
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,8,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,7,0,8,8
AZURDUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,9,0,0,0,9,9
BATALLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,38,0,39,39
BELEN DE ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,2,0,5,5
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,1,0,2,2
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,12,0,14,14
BOLPEBRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,1,0,3,3
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,4,0,4,4
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,14,0,34,0,48,48
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,0,0,1,1
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,2,0,6,6
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,1,0,1,1
CAJUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,56,0,59,59
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,16,0,16,16
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,4,0,5,5
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,16,0,20,20
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,30,0,32,32
CAQUIAVIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,16,0,16,16
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,9,0,10,10
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,16,0,29,0,45,45
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,11,0,27,0,38,38
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,1,0,2,2
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,58,0,58,58
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,10,0,10,10
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,36,0,15,0,51,51
CHARAÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,4,0,4,4
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,8,0,10,10
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,6,0,0,0,6,6
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,42,0,45,45
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,11,0,11,11
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,14,0,14,14
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,11,0,30,0,41,41
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,14,0,13,0,27,27
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,6,0,25,0,31,31
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,69,0,261,0,330,330
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,10,0,4,0,14,14
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,35,0,38,38
COLLANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,2,0,3,3
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
COLPA BELGICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,6,0,0,0,6,6
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,6,0,6,6
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,6,0,7,7
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,7,0,9,9
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,36,0,36,36
COMBAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,18,0,10,0,28,28
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,23,0,23,23
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,7,0,6,0,13,13
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,10,0,100,0,110,110
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,8,0,0,0,8,8
CURAHUARA DE CARANGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,10,0,12,12
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,186,0,465,0,651,651
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,5,0,6,6
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,44,0,44,44
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,5,0,5,0,10,10
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,47,0,9,0,56,56
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,7,0,7,7
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,11,0,21,0,32,32
ESCOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,10,0,9,0,19,19
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,0,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
EXALTACION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,10,0,11,11
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,2,0,3,3
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,4,0,6,6
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,9,0,9,9
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,15,0,15,15
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,7,0,11,0,18,18
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,5,0,6,6
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,17,0,7,0,24,24
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,6,0,7,7
HUACHACALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,13,0,17,17
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,3,0,3,3
HUMANATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,18,0,18,18
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,17,0,2,0,19,19
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,9,0,9,9
INQUISIVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,34,0,34,34
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,7,0,7,7
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,16,0,17,17
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,1,0,5,5
LA ASUNTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,15,0,50,0,65,65
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,226,0,76,0,302,302
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,88,0,15,0,103,103
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,16,0,17,17
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,40,0,41,41
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,0,0,3,3
MACHACAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,5,0,7,7
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,8,0,8,8
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,90,0,91,91
MALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,3,0,3,3
MAPIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,5,0,5,5
MECAPACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,54,0,54,54
MINEROS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,13,0,15,15
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,10,0,12,12
MOCOMOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,21,0,25,25
MOJOCOYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,6,0,6,0,12,12
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,4,0,25,0,29,29
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,27,0,29,0,56,56
MORO MORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
MOROCHATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,11,0,14,14
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,3,0,5,5
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,20,0,0,0,20,20
OKINAWA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,25,0,16,0,41,41
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,19,0,26,0,45,45
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,10,0,44,0,54,54
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,13,0,16,16
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,30,0,32,32
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,87,0,87,87
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,33,0,33,33
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,66,0,67,67
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,20,0,20,20
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,10,0,0,0,10,10
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,59,0,23,0,82,82
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,16,0,16,16
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,49,0,49,49
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,5,0,1,0,6,6
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,6,0,8,8
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,132,0,85,0,217,217
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,7,0,4,0,11,11
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,66,0,67,67
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,5,0,5,5
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,4,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,11,0,11,11
PUERTO RICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,4,0,5,5
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,0,0,3,3
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,25,0,25,25
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,15,0,17,17
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,62,0,87,0,149,149
RAQAYPAMPA(ETA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,27,0,30,30
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,14,0,15,15
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,10,0,53,0,63,63
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,20,0,1,0,21,21
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,3,0,5,5
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,26,0,122,0,148,148
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,4,0,5,5
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,24,0,25,25
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,25,0,25,25
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,61,0,63,63
SAN AGUSTIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,5,0,1,0,6,6
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,5,0,0,0,5,5
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,7,0,8,8
SAN BENITO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,5,0,5,5
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,5,0,18,0,23,23
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,4,0,7,7
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,1,0,4,4
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,11,0,19,0,30,30
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,12,0,0,0,12,12
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,10,0,10,10
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,50,0,50,50
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,12,0,3,0,15,15
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,13,0,3,0,16,16
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,10,0,1,0,11,11
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,42,0,79,0,121,121
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,37,0,39,39
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,1,0,2,2
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,18,0,18,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,51,0,91,0,142,142
SAN PEDRO DE MACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,7,0,7,7
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,17,0,17,17
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,18,0,56,0,74,74
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,155,0,212,0,367,367
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,0,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,3,0,3,0,6,6
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,19,0,19,19
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,10,0,10,10
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,6,0,0,0,6,6
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,0,0,2,0,2,2
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,2,0,69,0,71,71
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2021-11-01,0,1,0,6,0,7,7
