,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,21,0,44,0,65,65
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,16,0,6,0,22,22
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,4,0,1,0,5,5
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,15,0,7,0,22,22
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,133,0,47,0,180,180
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,0,0,3,3
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,4,0,0,0,4,4
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,10,0,5,0,15,15
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,14,0,3,0,17,17
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,0,0,3,3
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,21,0,2,0,23,23
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,136,0,15,0,151,151
TARVITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,8,0,1,0,9,9
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,10,0,2,0,12,12
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,9,0,0,0,9,9
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,7,0,2,0,9,9
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,6,0,0,0,6,6
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,15,0,9,0,24,24
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,7,0,2,0,9,9
TOLATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,11,0,2,0,13,13
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,5,0,2,0,7,7
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,2,0,1,0,3,3
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,152,0,8,0,160,160
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,12,0,2,0,14,14
UMALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,2,0,3,3
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,7,0,0,0,7,7
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,5,0,0,0,5,5
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,4,0,7,7
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,25,0,0,0,25,25
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,0,0,3,3
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,7,0,2,0,9,9
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,97,0,38,0,135,135
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,0,0,3,3
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,44,0,8,0,52,52
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,1,0,2,2
VILLA RIVERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,2,0,4,0,6,6
VILLA SERRANO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,59,0,6,0,65,65
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,51,0,4,0,55,55
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,16,0,7,0,23,23
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,61,0,12,0,73,73
YACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,3,0,3,0,6,6
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,76,0,4,0,80,80
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,6,0,1,0,7,7
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,2,0,1,0,3,3
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,16,0,67,0,83,83
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,5,0,1,0,6,6
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-10-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,1,0,3,3
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,1,0,9,9
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,45,0,0,0,45,45
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,33,0,36,36
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
ALTO BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,2,0,4,4
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,12,0,0,0,12,12
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,11,0,20,20
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
ARQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,11,0,6,0,17,17
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,20,0,1,0,21,21
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,1,0,2,2
AYATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,13,0,0,0,13,13
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,14,0,1,0,15,15
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,1,0,6,6
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,11,0,0,0,11,11
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,16,0,0,0,16,16
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
BOYUIBE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,16,0,0,0,16,16
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,1,0,4,4
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,14,0,0,0,14,14
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,0,0,9,9
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,18,0,4,0,22,22
CAPINOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,14,0,14,14
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,1,0,3,3
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,44,0,1,0,45,45
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,13,0,0,0,13,13
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,25,0,7,0,32,32
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,11,0,3,0,14,14
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,11,0,0,0,11,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,3,0,6,6
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,5,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,10,0,0,0,10,10
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,2,0,4,4
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,75,0,1,0,76,76
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,3,0,11,11
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,300,0,86,0,386,386
COLCAPIRHUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,4,0,2,0,6,6
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,18,0,5,0,23,23
COLPA BELGICA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,5,0,8,8
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,4,0,3,0,7,7
COMARAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,15,0,0,0,15,15
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,30,0,0,0,30,30
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,0,0,7,7
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,17,0,0,0,17,17
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,1,0,9,9
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,39,0,4,0,43,43
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,1,0,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,439,0,174,0,613,613
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,4,0,0,0,4,4
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,49,0,0,0,49,49
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,11,0,0,0,11,11
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,4,0,0,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,4,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,0,0,9,9
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,2,0,7,7
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,4,0,0,0,4,4
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,1,0,2,2
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,64,0,14,0,78,78
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,0,0,7,7
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,6,0,2,0,8,8
HUARACAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,2,0,2,2
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,2,0,4,4
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
INCAHUASI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,9,0,9,9
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,1,0,4,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,9,0,14,14
JESUS DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,34,0,8,0,42,42
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,52,0,4,0,56,56
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,373,0,61,0,434,434
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,23,0,0,0,23,23
LAS CARRERAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,89,0,31,0,120,120
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,1,0,2,2
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,1,0,2,2
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,14,0,0,0,14,14
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,12,0,1,0,13,13
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,24,0,0,0,24,24
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,15,0,13,0,28,28
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,12,0,1,0,13,13
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,112,0,3,0,115,115
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,4,0,26,0,30,30
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,300,0,12,0,312,312
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,1,0,2,2
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,9,0,9,9
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,1,0,9,9
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,24,0,0,0,24,24
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
POCOATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,1,0,3,3
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,6,0,0,0,6,6
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,4,0,9,9
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,16,0,0,0,16,16
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,11,0,1,0,12,12
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,21,0,0,0,21,21
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,1,0,3,3
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,195,0,11,0,206,206
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,0,0,8,8
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,6,0,0,0,6,6
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,6,0,1,0,7,7
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,6,0,0,0,6,6
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,5,0,6,6
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,15,0,4,0,19,19
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,1,0,6,6
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,6,0,15,15
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,16,0,103,0,119,119
QUIME,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,2,0,9,9
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,1,0,10,10
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,1,0,4,4
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,0,0,7,7
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,123,0,0,0,123,123
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,0,0,7,7
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,52,0,79,0,131,131
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,0,0,5,5
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,3,0,12,12
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,0,0,7,7
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,2,0,2,2
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,82,0,5,0,87,87
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,19,0,0,0,19,19
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,18,0,0,0,18,18
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,60,0,1,0,61,61
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,4,0,0,0,4,4
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,0,0,8,8
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,1,0,10,10
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,1,0,8,8
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,7,0,0,0,7,7
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,0,0,8,8
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,2,0,4,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,11,0,2,0,13,13
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,13,0,1,0,14,14
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,19,0,0,0,19,19
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,8,0,0,0,8,8
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,946,0,205,0,1151,1151
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,12,0,0,0,12,12
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,0,0,5,5
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,0,0,5,5
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,12,0,17,17
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,14,0,1,0,15,15
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,2,0,11,11
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,62,0,14,0,76,76
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,3,0,0,0,3,3
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,2,0,4,4
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,9,0,4,0,13,13
TARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,5,0,0,0,5,5
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2021-11-01,0,32,0,0,0,32,32
