,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,2,0,0,0,2,2
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,2,0,2,2
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,4,0,4,4
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,2,0,2,0,4,4
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,3,0,3,3
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,32,0,195,0,227,227
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,10,0,4,0,14,14
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,2,0,1,0,3,3
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,16,0,16,16
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,6,0,29,0,35,35
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,2,0,2,2
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,6,0,7,7
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,4,0,0,0,4,4
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,3,0,0,0,3,3
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,17,0,54,0,71,71
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,5,0,5,0,10,10
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,1,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,20,0,21,21
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,24,0,86,0,110,110
VACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,7,0,27,0,34,34
VILA VILA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,1,0,2,2
VILLA CHARCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,4,0,3,0,7,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,3,0,18,0,21,21
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,5,0,2,0,7,7
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,4,0,28,0,32,32
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,3,0,28,0,31,31
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,77,0,156,0,233,233
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,6,0,20,0,26,26
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,13,0,2,0,15,15
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,0,0,1,1
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,16,0,16,16
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,3,0,4,4
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,7,0,9,9
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,3,0,3,3
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,7,0,7,7
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,20,0,20,20
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,11,0,11,11
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,137,0,138,138
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,15,0,16,16
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,4,0,5,5
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,14,0,14,14
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,15,0,80,0,95,95
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,1,0,2,2
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,3,0,3,3
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,13,0,9,0,22,22
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,6,0,8,0,14,14
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,13,0,13,13
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,5,0,0,0,5,5
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,73,0,73,73
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,8,0,5,0,13,13
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,7,0,7,7
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,0,0,3,3
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,51,0,51,51
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,1,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,6,0,48,0,54,54
CHACARILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,1,0,4,4
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,96,0,97,97
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,5,0,5,5
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,88,0,89,89
CHIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,3,0,3,3
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,20,0,23,23
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,3,0,4,4
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,120,0,314,0,434,434
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,26,0,24,0,50,50
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,6,0,7,7
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,10,0,2,0,12,12
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,10,0,0,0,10,10
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,10,0,11,11
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,4,0,4,4
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,19,0,21,21
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,11,0,12,12
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,11,0,11,11
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,21,0,24,24
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,4,0,0,0,4,4
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,5,0,6,6
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,7,0,74,0,81,81
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,22,0,22,22
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,452,0,411,0,863,863
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,10,0,8,0,18,18
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,6,0,8,0,14,14
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,1,0,3,3
ENTRE RIOS CBBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,100,0,101,101
GENERAL SAAVEDRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,21,0,79,0,100,100
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,11,0,11,11
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,4,0,5,5
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,22,0,24,24
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,9,0,1,0,10,10
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,2,0,3,3
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,10,0,12,12
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
HUATAJATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
HUAYLLAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,12,0,12,12
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,5,0,6,6
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,4,0,17,0,21,21
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,5,0,0,0,5,5
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,1,0,2,2
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,16,0,15,0,31,31
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,5,0,5,0,10,10
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,290,0,344,0,634,634
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,10,0,10,10
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,1,0,2,2
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,4,0,5,5
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,2,0,3,3
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,0,0,2,2
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,19,0,22,22
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,14,0,16,16
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,6,0,6,6
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,143,0,2,0,145,145
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,14,0,87,0,101,101
MORO MORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,4,0,4,4
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,7,0,1,0,8,8
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,1,0,3,3
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,9,0,9,9
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,104,0,317,0,421,421
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,12,0,14,14
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,6,0,9,9
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,1,0,3,3
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,0,0,3,3
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,5,0,3,0,8,8
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,21,0,21,21
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,8,0,8,8
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,5,0,5,5
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,4,0,4,4
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,12,0,12,12
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,12,0,5,0,17,17
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,4,0,7,7
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,140,0,299,0,439,439
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,1,0,3,3
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,7,0,0,0,7,7
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,15,0,15,15
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,4,0,236,0,240,240
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,33,0,35,35
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,36,0,199,0,235,235
QUIME,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,4,0,11,0,15,15
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,6,0,29,0,35,35
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,7,0,8,8
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,8,0,9,9
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,13,0,84,0,97,97
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,77,0,77,77
SAIPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,1,0,1,1
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,2,0,0,0,2,2
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
SAN BENITO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,7,0,7,7
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,27,0,33,0,60,60
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,3,0,5,0,8,8
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,54,0,5,0,59,59
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,2,0,3,3
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,4,0,0,0,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,13,0,64,0,77,77
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,2,0,2,2
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,7,0,13,0,20,20
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,5,0,11,0,16,16
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,8,0,0,0,8,8
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,11,0,11,11
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,0,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,1,0,2,2
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,1,0,6,0,7,7
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,10,0,10,10
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,22,0,0,0,22,22
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,0,0,8,0,8,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-10-01,0,242,0,553,0,795,795
