,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,3,6,0,1,3,7,10
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,3,20,0,0,3,20,23
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,3,0,0,1,3,4
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,6,23,0,0,6,23,29
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,9,38,0,0,9,38,47
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,1,0,0,2,1,3
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,2,0,0,0,2,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,14,0,0,2,14,16
TACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,0,0,2,0,2,2
TACACOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,1,0,0,2,1,3
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,1,0,0,2,1,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,5,33,0,0,5,33,38
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,5,0,0,2,5,7
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,5,0,0,0,5,5
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,3,7,0,0,3,7,10
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,2,4,0,0,2,4,6
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,3,0,1,1,4,5
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,7,7,1,0,8,7,15
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-07-01,0,0,1,1,1,1,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,0,0,1,1,2
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,6,0,0,2,6,8
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,0,0,1,1,2
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,4,0,0,0,4,4
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,2,0,0,1,2,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
AZURDUY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,2,0,0,1,2,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,0,0,1,1,2
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,3,12,0,0,3,12,15
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,3,1,0,0,3,1,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,3,0,0,2,3,5
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,2,0,0,2,2,4
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,2,0,0,2,2,4
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,0,0,0,2,0,2
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,5,6,14,6,19,25
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,21,37,0,0,21,37,58
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,4,0,0,0,4,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,4,0,0,0,4,4
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,7,23,3,3,10,26,36
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,5,0,0,2,5,7
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,4,0,0,0,4,4
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,3,1,0,0,3,1,4
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,1,0,2,1,3
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,4,37,0,0,4,37,41
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,7,31,3,19,10,50,60
LICOMA PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,5,7,0,0,5,7,12
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,2,0,0,1,2,3
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,6,14,0,0,6,14,20
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
PAPEL PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,0,0,1,1,2
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,5,0,0,1,5,6
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,12,25,6,5,18,30,48
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,3,10,0,0,3,10,13
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,1,0,0,2,1,3
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,0,0,1,0,1,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,10,0,1,1,11,12
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,0,0,1,1,2
SAN ANDRES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,3,6,0,0,3,6,9
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,5,0,0,0,5,5
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,8,17,0,0,8,17,25
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,15,46,0,1,15,47,62
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,6,0,0,0,6,6
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,5,0,0,1,5,6
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,6,0,0,1,6,7
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,6,11,0,0,6,11,17
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,1,0,0,2,1,3
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,3,0,0,2,3,5
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,1,0,0,2,1,3
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,4,0,0,2,4,6
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,2,0,0,0,2,2
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,0,5,7,5,7,12
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,1,0,0,0,1,0,1
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,1,0,0,2,1,3
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,3,7,2,1,5,8,13
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,2,3,0,0,2,3,5
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,4,0,0,0,4,4
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,3,3,0,0,3,3,6
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-08-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,0,0,0,2,0,2
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,0,0,0,2,0,2
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,1,0,0,2,1,3
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,4,4,0,0,4,4,8
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,4,2,0,0,4,2,6
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,0,0,2,2
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,3,0,0,1,3,4
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,1,0,0,2,1,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,0,2,1,2,1,3
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,2,0,0,1,2,3
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,2,0,0,1,2,3
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,30,89,1,2,31,91,122
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,11,22,0,0,11,22,33
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,4,12,0,0,4,12,16
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,0,0,2,2
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
EUREKA (SANTOS MERCADO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,0,0,0,2,0,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,1,0,1,2,3
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,5,14,0,0,5,14,19
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,24,31,9,27,33,58,91
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,5,0,0,0,5,5
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,5,0,0,2,5,7
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,4,0,0,0,4,4
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,11,17,0,0,11,17,28
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,2,0,0,2,2,4
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
PAMPA GRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
PAPEL PAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,0,0,2,2
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,4,12,0,0,4,12,16
POJO (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,3,0,0,0,3,3
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,3,0,0,0,3,3
POSTRER VALLE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,4,14,0,0,4,14,18
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,0,0,2,2
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,2,0,0,1,2,3
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,8,9,3,0,11,9,20
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,1,0,0,1,1,2
RIBERALTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,2,0,0,1,2,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,6,11,4,3,10,14,24
SAN JAVIER(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,4,0,0,1,4,5
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,3,0,0,2,3,5
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,3,0,0,0,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
SAN RAFAEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,3,2,0,0,3,2,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,7,38,1,47,8,85,93
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,0,1,1,1,1,2
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,3,0,0,0,3,3
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,4,7,0,0,4,7,11
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,0,0,0,2,0,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,7,16,0,1,7,17,24
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,3,21,0,0,3,21,24
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,3,0,0,1,3,4
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,1,0,0,0,1,0,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2021-09-01,2,0,0,0,2,0,2
