,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,2,3,0,0,2,3,5
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,10,6,0,0,10,6,16
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,0,18,16,18,16,34
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,9,10,10,15,19,25,44
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,2,3,0,0,2,3,5
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,10,14,6,9,16,23,39
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,21,12,29,29,50,41,91
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,69,83,528,825,597,908,1505
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,50,44,0,0,50,44,94
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,5,0,20,37,25,37,62
TAHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,0,2,2,2,2,4
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,17,14,61,98,78,112,190
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,32,38,25,35,57,73,130
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,0,6,10,7,10,17
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,5,31,39,32,44,76
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,54,64,166,191,220,255,475
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,6,6,5,5,11,11,22
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,4,3,29,21,33,24,57
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,21,24,9,10,30,34,64
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,3,0,20,22,23,22,45
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,0,7,4,8,4,12
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,15,38,13,17,28,55,83
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,26,22,50,78,76,100,176
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,0,3,2,4,2,6
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,3,0,0,0,3,3
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,4,4,11,19,15,23,38
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,0,19,14,19,14,33
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,7,14,19,38,26,52,78
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,22,27,9,9,31,36,67
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,3,7,0,0,3,7,10
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,21,53,50,57,71,110,181
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,4,6,7,8,11,14,25
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,4,5,12,8,16,13,29
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,7,5,67,73,74,78,152
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,0,3,3,3,3,6
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,3,4,10,15,13,19,32
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,6,8,13,14,19,22,41
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,7,14,14,23,21,37,58
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,21,26,30,43,51,69,120
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,73,99,73,109,146,208,354
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,1,6,6,6,7,13
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,4,7,0,8,4,12
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,7,9,53,37,60,46,106
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,0,0,2,0,2,2
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,2,1,6,7,8,8,16
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,16,23,0,0,16,23,39
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,20,19,40,49,60,68,128
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,2,0,0,1,2,3
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,23,13,23,27,46,40,86
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,14,17,12,8,26,25,51
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,1,0,0,1,1,2
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,15,36,68,89,83,125,208
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,7,4,22,15,29,19,48
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,8,9,39,51,47,60,107
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,22,31,23,32,45,63,108
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,3,1,48,34,51,35,86
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,30,30,127,129,157,159,316
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,14,16,21,33,35,49,84
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,1,0,1,0,2,0,2
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,0,0,2,0,2,0,2
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-10-01,2,1,9,13,11,14,25
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,2,3,3,3,6
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,18,21,41,57,59,78,137
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,15,19,2,3,17,22,39
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,7,6,52,75,59,81,140
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,1,8,7,9,8,17
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,2,0,1,0,3,3
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,8,12,43,51,51,63,114
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,4,4,4,6,8,14
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,1,1,1,2,3
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,0,11,12,14,12,26
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,9,2,6,12,15,14,29
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,4,6,5,6,11
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,8,12,11,12,19,24,43
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,11,20,11,20,31
AYATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,0,0,0,3,0,3
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,13,23,20,33,33,56,89
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,12,7,47,34,59,41,100
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,3,6,5,6,8,14
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,4,10,5,10,15
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,0,1,0,3,0,3
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,3,1,3,1,4
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,0,0,1,0,1
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,8,4,9,8,17,25
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,3,4,3,4,7
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,0,0,1,0,1
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,2,1,2,2,4
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,2,1,2,1,3
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,2,16,12,17,14,31
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,2,0,0,3,2,5
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,4,5,4,6,10
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,10,5,6,14,16,19,35
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,2,5,12,9,14,23
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,2,10,14,12,16,28
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,7,14,8,20,15,34,49
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,2,48,35,48,37,85
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,3,7,9,13,12,25
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,2,4,4,5,6,11
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,33,22,15,16,48,38,86
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,0,0,1,0,1
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,4,4,4,4,8
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,1,2,2,3,3,6
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,5,4,9,17,14,21,35
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,6,5,6,5,11
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,15,18,7,5,22,23,45
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,20,21,6,5,26,26,52
CHIMORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,2,2,2,2,4
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,5,0,0,2,5,7
CHUA COCANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,4,14,18,15,22,37
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,2,0,1,3,3,6
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,26,35,26,36,62
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,5,3,2,6,7,13
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,8,3,12,17,20,20,40
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,6,14,34,17,40,57
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,5,9,12,6,17,15,32
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,7,6,16,9,23,32
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,132,170,207,274,339,444,783
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,7,19,30,25,37,62
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,5,3,5,3,8
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,4,6,4,7,8,15
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,12,19,7,9,19,28,47
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,5,13,5,14,19
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,2,3,7,5,9,14
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,6,5,11,11,17,28
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,0,1,0,1,1
COMARAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,5,3,14,14,19,17,36
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,10,6,10,7,17
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,0,1,0,1,1
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,3,2,10,3,13,16
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,10,5,0,2,10,7,17
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,5,4,5,4,9
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,12,8,3,14,15,29
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,7,3,0,0,7,3,10
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,2,3,6,4,8,12
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,7,6,4,1,11,7,18
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,18,13,18,14,32
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,3,21,33,25,36,61
CUEVO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,3,3,4,5,7,12
CULPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,3,15,3,15,18
DESAGUADERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,16,16,13,25,29,41,70
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,137,151,100,102,237,253,490
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,3,2,3,4,6,10
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,0,1,0,1,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,7,0,2,6,9,15
EL VILLAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,2,16,19,20,21,41
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,3,6,12,8,15,23
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,16,16,1,2,17,18,35
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,2,8,8,9,10,19
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,3,2,3,2,5
EXALTACION,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,9,3,9,3,12
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,2,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,2,6,5,9,7,16
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,7,6,5,12,12,24
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,9,18,9,19,28
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,9,10,11,11,20,21,41
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,3,0,0,3,3,6
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,3,25,37,28,40,68
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,2,20,19,20,21,41
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,3,2,1,3,4,7
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,3,1,0,3,3,6
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,12,9,12,9,21
INCAHUASI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,5,6,9,14,14,20,34
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,1,0,1,0,1
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,0,14,10,20,10,30
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,4,29,27,35,31,66
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,1,16,14,17,15,32
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,4,10,12,12,16,28
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,7,3,5,4,12,7,19
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,5,5,2,1,7,6,13
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,483,537,179,210,662,747,1409
LAGUNILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,3,0,0,1,3,4
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,27,33,16,9,43,42,85
LAS CARRERAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,98,102,157,136,255,238,493
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,2,1,2,2,4
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,26,32,27,32,59
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,2,3,4,3,6,9
MAIRANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,2,4,1,5,3,8
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,8,6,6,8,14,14,28
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,1,7,10,8,11,19
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,3,2,4,5,7,12
MIZQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,10,2,28,38,38,40,78
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,1,3,8,4,9,13
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,11,10,12,10,22
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,7,17,33,59,40,76,116
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,5,11,5,11,16
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,8,14,297,377,305,391,696
OCURI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,2,4,6,6,8,14
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,1,2,2,2,4
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,22,22,60,64,82,86,168
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,15,18,15,19,34
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,11,7,3,0,14,7,21
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,10,12,0,1,10,13,23
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,10,13,5,17,15,32
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,6,11,6,15,12,27
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,12,14,0,0,12,14,26
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,11,4,12,4,16
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,8,0,0,6,8,14
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,77,84,6,5,83,89,172
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,3,1,3,1,4
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,2,0,0,4,2,6
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,4,4,4,4,8
POCONA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,4,7,4,8,12
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,14,15,13,13,27,28,55
PORCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,3,2,3,6,6,12
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,12,3,6,16,18,19,37
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,27,25,19,18,46,43,89
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,1,0,1,1,2
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,1,1,1,1,2
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,74,58,6,13,80,71,151
PRESTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,3,9,3,9,12
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,33,36,58,49,91,85,176
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,2,8,3,8,5,13
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,1,4,3,8,4,12
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,2,4,7,7,9,16
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,10,8,11,10,21,18,39
PUERTO RICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,31,20,31,20,51
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,3,0,0,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,13,16,34,35,47,51,98
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,3,4,5,5,8,13
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,36,36,25,45,61,81,142
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,12,16,12,16,28
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,20,26,327,192,347,218,565
QUIME,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,9,41,31,47,40,87
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,28,34,20,27,48,61,109
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,11,15,11,15,26
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,15,23,0,0,15,23,38
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,6,14,11,18,17,32,49
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,1,3,2,5,3,8
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,89,92,286,328,375,420,795
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,0,2,8,2,8,10
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,0,1,5,5,5,6,11
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,1,8,3,10,4,14
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,7,1,3,9,10,10,20
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,8,6,6,4,14,10,24
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,13,7,9,8,22,15,37
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,4,1,0,0,4,1,5
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,6,5,9,7,15,22
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,13,6,23,37,36,43,79
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,0,9,3,10,3,13
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,1,1,19,22,20,23,43
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2021-11-01,2,3,0,0,2,3,5
