,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,12,21,1,4,13,25,38
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,34,50,40,63,74,113,187
QUIME,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,1,1,2,3
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
REYES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,1,3,1,3,4
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,4,32,88,32,92,124
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,4,0,0,0,4,4
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,1,0,1,1,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,19,35,7,30,26,65,91
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,17,24,3,1,20,25,45
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,3,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,0,2,2,4
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,3,0,0,1,3,4
SAN AGUSTIN,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,3,0,0,5,3,8
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,1,2,3,5
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,0,1,0,4,0,4
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,9,0,0,0,9,9
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,9,0,0,1,9,10
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,13,19,0,0,13,19,32
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,1,2,1,2,3
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,68,226,0,0,68,226,294
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,1,1,1,1,2
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,9,13,0,0,9,13,22
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,8,7,0,0,8,7,15
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,7,0,1,1,8,9
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,16,14,0,0,16,14,30
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,14,19,0,0,14,19,33
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,8,1,0,0,8,1,9
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,8,21,0,2,8,23,31
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,5,2,1,6,6,12
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,1,0,2,1,3
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,6,5,0,0,6,5,11
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,4,4,6,5,11
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,7,10,1,1,8,11,19
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,0,1,1,5,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,740,1339,183,455,923,1794,2717
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,1,3,2,4,6
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,0,2,2,4
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,6,0,0,2,6,8
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,1,2,3,5
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,5,0,0,2,5,7
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,3,0,0,0,3,3
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,11,0,0,2,11,13
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,4,0,0,0,4,4
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,4,0,0,0,4,4
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
SORATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,1,1,2,3,3,6
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,79,189,27,28,106,217,323
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,2,0,0,3,2,5
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,3,0,0,1,3,4
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,26,48,0,0,26,48,74
TARACO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,25,71,16,29,41,100,141
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,10,12,1,0,11,12,23
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,10,0,0,5,10,15
TIAHUANACU,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,1,1,2,3,5
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,6,0,3,2,9,11
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,2,0,0,2,2,4
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,4,1,1,2,5,7
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,9,9,1,0,10,9,19
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,19,14,0,0,19,14,33
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,1,2,1,2,3
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,28,57,11,12,39,69,108
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,10,21,0,2,10,23,33
TURCO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,3,0,0,2,3,5
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,1,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,0,0,0,2,0,2
URUBICHA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,3,0,0,3,3,6
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,8,0,1,4,9,13
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,2,9,1,1,3,10,13
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,7,27,0,2,7,29,36
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,3,1,0,4,3,7
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,5,17,0,0,5,17,22
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,2,0,0,0,2,2
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,16,12,9,4,25,16,41
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,1,0,2,2
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,10,21,2,6,12,27,39
VINTO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,17,17,9,19,26,36,62
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,4,0,0,4,4,8
WARNES,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,4,12,1,0,5,12,17
YACO,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,5,0,0,1,5,6
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,3,5,34,60,37,65,102
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,9,16,0,0,9,16,25
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,1,2,0,0,1,2,3
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,0,6,13,6,13,19
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,1,0,2,0,3,3
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,7,6,0,0,7,6,13
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2021-07-01,0,5,0,0,0,5,5
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,3,1,1,3,4,7
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,1,0,0,1,1,2
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,0,0,0,2,0,2
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
ANTEQUERA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
ANZALDO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,1,0,2,2
APOLO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
ARANI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,0,0,0,2,0,2
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,1,0,1,0,1
AYATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,0,0,1,2,3
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,6,0,0,1,6,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,7,0,0,2,7,9
BAURES,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,4,0,0,5,4,9
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,4,5,0,0,4,5,9
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,6,4,0,0,6,4,10
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,1,1,1,1,2
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,3,1,3,1,4
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,0,0,1,2,3
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,0,0,0,2,0,2
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,5,0,0,3,5,8
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,7,0,0,3,7,10
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,8,16,0,0,8,16,24
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,4,3,6,5,10,15
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,3,0,0,5,3,8
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,3,0,0,3,3,6
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,13,0,1,5,14,19
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,17,14,0,0,17,14,31
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,4,0,0,1,4,5
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,6,2,1,7,7,14
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,1,0,2,2,4
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,3,0,0,2,3,5
CLIZA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,11,3,17,8,28,36
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,1,0,2,2,4
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,60,112,77,125,137,237,374
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,3,1,3,2,5
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,0,1,0,1,1
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,4,1,4,2,6
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,4,5,0,0,4,5,9
COMBAYA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,2,0,0,2,2,4
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,0,0,0,1,0,1
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,1,0,0,1,1,2
COROICO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,3,0,1,0,4,4
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,8,0,0,1,8,9
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,8,0,0,3,8,11
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,4,0,0,2,4,6
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
CUEVO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,0,1,0,1,1
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,4,0,4,0,4
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,61,111,67,106,128,217,345
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,5,0,0,1,5,6
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,4,14,0,1,4,15,19
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,6,0,0,3,6,9
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,9,6,16,6,25,31
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,2,2,2,2,4
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,3,0,0,0,3,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,4,1,0,0,4,1,5
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,4,0,0,1,4,5
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,1,2,5,7,6,13
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,3,0,0,5,3,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,4,6,0,0,4,6,10
HUARACAJE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,1,0,0,1,1,2
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,3,0,0,3,3,6
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,1,0,0,1,1,2
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,1,1,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,0,2,1,4,5
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,2,7,2,7,9
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,7,0,0,2,7,9
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,74,131,119,193,193,324,517
LAGUNILLAS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,1,0,1,0,1
LAJA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,0,1,0,1,1
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,3,15,34,17,37,54
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,0,0,1,2,3
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
MALLA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,0,0,0,2,0,2
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
MOJOCOYA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,5,0,0,1,5,6
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,10,16,2,11,12,27,39
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,2,0,2,0,2
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,3,0,0,1,3,4
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,0,0,0,2,0,2
ORURO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,16,32,24,6,40,38,78
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,4,1,0,2,4,6
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,7,0,2,3,9,12
PAILON,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,1,1,2,3,5
PALCA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,1,0,0,1,1,2
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,0,1,0,1,1
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,4,0,0,1,4,5
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,0,0,1,2,3
POCONA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,0,0,0,3,0,3
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,5,0,0,2,5,7
POOPO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,1,0,1,2,3
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,0,0,2,2,2,4
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,7,10,7,11,14,25
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,24,85,7,14,31,99,130
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,0,0,0,3,0,3
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,3,0,5,5
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,2,0,0,1,2,3
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,7,0,0,3,7,10
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,12,1,2,6,14,20
PUNA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,1,0,0,3,1,4
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,9,26,1,0,10,26,36
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,7,22,38,42,45,64,109
QUIME,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,4,2,0,0,4,2,6
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,0,0,0,1,0,1
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,4,9,4,10,14
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,19,23,0,0,19,23,42
SACABA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,11,29,17,46,28,75,103
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
SACACA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,0,0,0,1,1
SAIPINA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,4,1,0,0,4,1,5
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,3,6,0,1,3,7,10
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,0,0,0,1,0,1
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,3,0,0,2,3,5
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,0,1,0,1,1
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,5,8,0,1,5,9,14
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,5,0,0,0,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,15,0,0,0,15,15
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,6,0,0,0,6,6
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,0,5,2,5,2,7
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2021-08-01,0,1,1,0,1,1,2
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,3,0,0,2,3,5
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,15,31,0,4,15,35,50
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,3,0,1,2,4,6
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2021-08-01,2,1,0,0,2,1,3
