,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,8,10,0,1,19
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,10,13,10,47
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,1,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,15,3,1,33
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,2,0,0,2
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,21,11,5,6,43
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,0,3,1,7
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,14,1,1,30
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,3,2,0,7
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,13,1,3,27
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,2,1,2,7
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,19,11,1,2,33
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,72,63,0,3,138
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,21,17,3,3,44
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,0,0,1,1
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,0,2,2,5
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,11,12,5,3,31
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,0,0,2
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,1,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,3,0,1,6
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,571,564,190,177,1502
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,2,1,4,9
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,8,8,2,1,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,5,0,3,17
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,43,55,10,6,114
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,21,13,4,7,45
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,54,51,0,1,106
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,0,1,0,3
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,4,1,0,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,1,0,1,2
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,0,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,8,4,5,26
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,3,5,7,19
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,15,21,0,0,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,5,2,3,15
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,7,0,2,14
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,0,3,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,57,42,1,1,101
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,2,6,9,26
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,9,3,1,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,1,0,4
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,11,4,2,26
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,8,2,0,15
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,1,2,1,8
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,2,0,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,1,1,4
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,2,0,1,3
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,0,1,2,3
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,0,4,4,13
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,3,6,7,22
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,2,0,2,4
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,3,4,0,13
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,5,4,2,17
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,5,0,1,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,8,0,1,18
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,37,37,9,7,90
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,94,102,4,3,203
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,574,541,2,5,1122
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,9,1,8,21
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,6,4,1,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,1,1,2,8
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,3,0,0,5
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,9,23,19,60
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,0,0,0,2
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,0,3,5
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,5,1,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,5,0,0,7
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,4,1,3,15
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,7,13,8,42
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,11,7,0,0,18
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,0,1,0,1
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,21,16,0,0,37
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,8,0,1,14
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,24,18,0,4,46
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,12,22,7,9,50
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,3,5,5,14
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,0,0,2,2
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,5,7,1,16
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,21,21,2,3,47
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,154,151,8,7,320
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,0,1,1,4
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,3,9,6,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,5,5,12
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,0,0,0,1
OCURI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,3,3,4,12
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,10,3,1,21
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,6,2,2,12
ORURO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,243,241,14,12,510
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,15,1,1,24
PADILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,5,1,2,12
PAILON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,22,27,11,14,74
PALCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,8,8,6,4,26
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,19,26,3,5,53
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,3,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,9,2,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,3,1,3,9
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,11,23,3,0,37
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,0,1,3
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,0,2,3,8
POCOATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,2,10,9,23
POCONA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,6,1,4,16
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,7,1,0,15
POOPO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,7,0,0,12
PORCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,6,1,5,22
POROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,1,6,2,14
PORONGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,7,2,3,26
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,16,26,0,1,43
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,10,0,1,16
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,1,1,0,2
POTOSI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,183,182,14,11,390
PRESTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,0,2,4,9
PUCARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,2,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,18,8,6,5,37
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,4,3,2,14
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,4,4,5,17
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,0,3,3,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,1,0,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,12,11,2,1,26
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,9,0,0,16
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,18,22,1,0,41
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,52,67,6,5,130
PUNA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,8,6,5,6,25
PUNATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,22,22,0,3,47
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,3,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,90,94,63,55,302
QUIME,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,6,0,1,10
RAVELO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,3,10,8,27
REYES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,13,6,3,31
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,106,101,18,16,241
ROBORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,12,11,2,0,25
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,12,16,1,1,30
SABAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,0,0,0,1
SACABA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,101,118,23,21,263
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,2,0,5
SACACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,9,9,9,37
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,7,0,0,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,3,8,4,17
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,5,1,2,9
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,9,2,1,21
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,1,2,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,4,1,1,7
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,5,4,3,19
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,52,26,13,4,95
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,8,1,1,20
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,28,25,0,0,53
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,23,23,2,0,48
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,56,47,6,6,115
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,0,4,2,6
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,18,13,2,1,34
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,4,0,0,14
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,12,20,11,6,49
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,13,2,4,28
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,37,39,6,7,89
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,3,3,4,15
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,17,1,0,32
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,13,16,9,7,45
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,12,0,1,27
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,18,1,1,26
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,3,0,0,6
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,20,9,1,1,31
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,13,17,15,9,54
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,3,0,1,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,1,0,0,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,4,0,0,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,3,2,3,11
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,18,13,0,0,31
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,20,17,0,0,37
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1499,1480,30,33,3042
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,18,10,0,0,28
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,16,2,3,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,2,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,1,5,5,14
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,5,0,0,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,2,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,2,0,0,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,3,2,1,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,8,6,0,3,17
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,8,3,3,19
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,24,17,1,1,43
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,9,0,1,17
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,2,1,1,4
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,69,46,4,7,126
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,1,2,3,8
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,4,2,2,13
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,6,5,8,29
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,287,279,11,13,590
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,0,1,0,3
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,4,1,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,4,4,4,15
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,5,3,1,13
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,11,6,7,30
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,7,3,5,21
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,5,0,0,8
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,14,6,1,1,22
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,188,188,9,12,397
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,7,8,4,23
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,5,2,2,13
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,14,0,0,19
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,10,9,6,7,32
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,7,2,0,13
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,47,53,17,10,127
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,11,10,12,40
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,10,1,2,18
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,1,1,1,9
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,1,2,0,5
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,5,3,3,13
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,5,3,0,11
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,1,6,4,13
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,8,10,3,3,24
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,5,0,0,8
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,0,1,4
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,125,132,47,39,343
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,33,28,7,5,73
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,0,3,6
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,1,1,3,6
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,20,14,12,6,52
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,3,4,2,16
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,12,0,1,17
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,26,16,4,1,47
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,3,5,2,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,17,9,0,0,26
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,53,47,2,1,103
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,4,3,2,12
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,9,7,3,2,21
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,45,41,13,16,115
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,6,4,4,5,19
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,7,2,3,19
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,71,78,5,12,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,12,10,1,0,23
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,33,27,2,3,65
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,31,39,14,11,95
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,7,8,2,2,19
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,2,0,1,0,3
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,139,123,5,3,270
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,3,2,1,10
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,92,79,11,5,187
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,1,2,2,9
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,3,2,0,1,6
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,55,41,13,14,123
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,5,7,1,3,16
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,4,2,1,1,8
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2016-10-01,1,2,1,1,5
