,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2016-10-01,3,1,0,2,6
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2016-10-01,8,7,1,2,18
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2016-10-01,16,16,17,23,72
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,1,0,3,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,0,2,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,2,0,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,0,0,0,1
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,0,2,2,4
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2016-10-01,7,5,1,1,14
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2016-10-01,18,24,0,0,42
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2031,1524,53,80,3688
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2016-10-01,11,8,3,5,27
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2016-10-01,7,10,0,0,17
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,1,0,1,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,2,2,1,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,2,1,4,9
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,1,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2016-10-01,3,3,0,0,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,1,1,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,3,6,2,13
SENA,vacunaciones en menores de 1 ano,bcg,2016-10-01,8,9,3,2,22
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2016-10-01,21,18,1,1,41
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2016-10-01,5,4,4,7,20
SICAYA,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,0,4,1,6
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2016-10-01,34,23,0,0,57
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,1,3,4,10
SORACACHI,vacunaciones en menores de 1 ano,bcg,2016-10-01,3,1,1,1,6
SORATA,vacunaciones en menores de 1 ano,bcg,2016-10-01,3,2,6,7,18
SUCRE,vacunaciones en menores de 1 ano,bcg,2016-10-01,338,300,5,3,646
TACACHI,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2016-10-01,7,4,0,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,1,2,6,9
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,0,2,4,8
TAHUA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,1,0,0,3
TAPACARI,vacunaciones en menores de 1 ano,bcg,2016-10-01,16,9,9,10,44
TARABUCO,vacunaciones en menores de 1 ano,bcg,2016-10-01,6,6,4,4,20
TARACO,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,4,2,4,11
TARATA,vacunaciones en menores de 1 ano,bcg,2016-10-01,4,4,0,0,8
TARIJA,vacunaciones en menores de 1 ano,bcg,2016-10-01,265,235,2,3,505
TARVITA,vacunaciones en menores de 1 ano,bcg,2016-10-01,8,10,6,5,29
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,6,0,0,8
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2016-10-01,6,3,3,1,13
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2016-10-01,5,3,14,16,38
TIPUANI,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,2,2,3,8
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2016-10-01,60,55,7,9,131
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2016-10-01,9,11,8,9,37
TOCO,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,3,1,0,6
TOLATA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,4,1,0,7
TOLEDO,vacunaciones en menores de 1 ano,bcg,2016-10-01,5,1,0,3,9
TOMAVE,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,4,5,6,15
TOMINA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,1,0,1,4
TORO TORO,vacunaciones en menores de 1 ano,bcg,2016-10-01,4,8,8,9,29
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2016-10-01,10,16,8,5,39
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2016-10-01,154,120,3,2,279
TUPIZA,vacunaciones en menores de 1 ano,bcg,2016-10-01,38,31,5,6,80
TURCO,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,1,0,2,3
UMALA,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,2,2,2,7
UNCIA,vacunaciones en menores de 1 ano,bcg,2016-10-01,10,15,15,11,51
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2016-10-01,3,3,0,0,6
URUBICHA,vacunaciones en menores de 1 ano,bcg,2016-10-01,4,7,0,0,11
UYUNI,vacunaciones en menores de 1 ano,bcg,2016-10-01,49,29,2,3,83
VACAS,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,0,3,2,5
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2016-10-01,16,16,0,0,32
VIACHA,vacunaciones en menores de 1 ano,bcg,2016-10-01,35,30,1,2,68
VILA VILA,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,3,2,7,13
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2016-10-01,8,7,5,1,21
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2016-10-01,36,42,2,0,80
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2016-10-01,0,0,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2016-10-01,3,5,2,2,12
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,3,0,2,7
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2016-10-01,66,64,2,4,136
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2016-10-01,2,5,1,4,12
VILLAZON,vacunaciones en menores de 1 ano,bcg,2016-10-01,29,32,0,2,63
VINTO,vacunaciones en menores de 1 ano,bcg,2016-10-01,40,50,6,2,98
VITICHI,vacunaciones en menores de 1 ano,bcg,2016-10-01,5,3,2,0,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2016-10-01,0,0,2,1,3
WARNES,vacunaciones en menores de 1 ano,bcg,2016-10-01,77,76,3,3,159
YACO,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,0,1,0,2
YACUIBA,vacunaciones en menores de 1 ano,bcg,2016-10-01,78,90,7,3,178
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,5,0,0,7
YANACACHI,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,1,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,bcg,2016-10-01,51,55,1,2,109
YOCALLA,vacunaciones en menores de 1 ano,bcg,2016-10-01,5,2,4,5,16
YOTALA,vacunaciones en menores de 1 ano,bcg,2016-10-01,4,6,0,0,10
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2016-10-01,2,0,1,0,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2016-10-01,1,5,1,4,11
ACACIO,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,1,1,1,5
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2016-11-01,16,18,6,5,45
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2016-11-01,10,4,1,5,20
AIQUILE,vacunaciones en menores de 1 ano,bcg,2016-11-01,16,12,3,7,38
ALALAY,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,4,1,6
ALCALA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,3,1,0,7
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,4,0,1,5
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,1,0,2,4
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,3,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,4,2,5,13
APOLO,vacunaciones en menores de 1 ano,bcg,2016-11-01,9,10,4,7,30
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,1,2,3,7
ARANI,vacunaciones en menores de 1 ano,bcg,2016-11-01,10,9,0,1,20
ARBIETO,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,9,0,2,22
ARQUE,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,13,0,0,20
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2016-11-01,31,29,0,0,60
ATOCHA,vacunaciones en menores de 1 ano,bcg,2016-11-01,4,5,2,2,13
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,0,0,1
AYATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,1,2,2,8
AYO AYO,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,2,1,4,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2016-11-01,13,5,10,4,32
AZURDUY,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,7,4,4,21
BATALLAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,7,2,4,20
BAURES,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,1,0,0,6
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,0,2,2
BERMEJO,vacunaciones en menores de 1 ano,bcg,2016-11-01,25,27,0,0,52
BETANZOS,vacunaciones en menores de 1 ano,bcg,2016-11-01,9,8,6,15,38
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,4,2,6
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,4,0,5
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,3,2,0,7
CABEZAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,12,9,22,15,58
CAIROMA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,2,1,0,6
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2016-11-01,1,3,2,3,9
CAJUATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,8,0,0,19
CALACOTO,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,2,4,6
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,4,7,5,17
CAMARGO,vacunaciones en menores de 1 ano,bcg,2016-11-01,22,9,4,0,35
CAMIRI,vacunaciones en menores de 1 ano,bcg,2016-11-01,53,46,3,1,103
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2016-11-01,15,9,0,1,25
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,10,4,3,20
CARANAVI,vacunaciones en menores de 1 ano,bcg,2016-11-01,36,33,0,5,74
CARAPARI,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,4,1,1,11
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,0,6,6,14
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,3,2,2,10
CATACORA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,1,1,2
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,13,19,9,7,48
CHAQUI,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,2,2,1,8
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2016-11-01,15,14,22,26,77
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,6,5,8,26
CHIMORE,vacunaciones en menores de 1 ano,bcg,2016-11-01,9,12,6,6,33
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,2,1,3
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,1,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2016-11-01,17,16,4,3,40
CHUMA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,3,5,2,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,5,12,10,29
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,0,5,2,9
CLIZA,vacunaciones en menores de 1 ano,bcg,2016-11-01,22,16,5,4,47
COBIJA,vacunaciones en menores de 1 ano,bcg,2016-11-01,61,65,1,2,129
COCAPATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,6,10,7,29
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2016-11-01,812,848,3,6,1669
COIPASA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,2,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2016-11-01,37,51,0,1,89
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2016-11-01,7,6,1,1,15
COLLANA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,2,0,3
COLOMI,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,9,5,5,30
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,4,0,1,10
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2016-11-01,10,9,23,13,55
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,5,6,12
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2016-11-01,4,4,10,2,20
COMARAPA,vacunaciones en menores de 1 ano,bcg,2016-11-01,16,13,0,0,29
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2016-11-01,12,18,1,2,33
COPACABANA,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,6,0,2,14
CORIPATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,14,0,0,21
CORO CORO,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,2,0,1,3
COROICO,vacunaciones en menores de 1 ano,bcg,2016-11-01,10,8,2,1,21
CORQUE,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,0,1,2
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,5,3,2,13
COTOCA,vacunaciones en menores de 1 ano,bcg,2016-11-01,62,50,1,0,113
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,8,9,1,5,23
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,0,1,1
CUEVO,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,0,2,3
CULPINA,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,7,3,3,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,4,0,0,6
CURVA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,0,1,1
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2016-11-01,4,4,1,1,10
EL ALTO,vacunaciones en menores de 1 ano,bcg,2016-11-01,749,706,101,80,1636
EL CHORO,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,1,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2016-11-01,4,4,1,3,12
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2016-11-01,3,0,6,1,10
EL TORNO,vacunaciones en menores de 1 ano,bcg,2016-11-01,49,33,0,0,82
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,11,1,5,28
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2016-11-01,21,14,0,0,35
ESCOMA,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,1,4,1,13
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,1,2,6
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,0,1,1
EXALTACION,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,7,1,1,15
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,6,0,0,13
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2016-11-01,2,6,2,3,13
GUANAY,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,6,5,3,19
GUAQUI,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,3,1,2,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2016-11-01,51,44,0,0,95
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,4,3,1,8
HUACARETA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,1,5,0,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,0,2,2
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,1,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,bcg,2016-11-01,17,13,1,0,31
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,1,0,0,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,1,3,5
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,1,2,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,3,1,0,5
HUMANATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,3,1,7
ICHOCA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,3,2,6
ICLA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,2,1,1,4
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,7,2,4,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2016-11-01,3,0,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,3,6,10
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2016-11-01,2,1,3,4,10
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,9,2,2,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,2,2,0,7
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2016-11-01,29,25,3,5,62
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2016-11-01,58,48,2,5,113
LA PAZ,vacunaciones en menores de 1 ano,bcg,2016-11-01,603,620,1,0,1224
LA RIVERA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,1,1,5
LAJA,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,7,2,1,17
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,4,3,8
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,9,28,29,71
LLICA,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,2,0,1,5
LORETO,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,1,0,1,3
LURIBAY,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,0,2,2,7
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,5,3,8
MACHARETI,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,0,1,2
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,2,4,3,15
MAIRANA,vacunaciones en menores de 1 ano,bcg,2016-11-01,15,13,0,0,28
MALLA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,1,0,2
MAPIRI,vacunaciones en menores de 1 ano,bcg,2016-11-01,8,9,0,0,17
MECAPACA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,8,2,3,16
MINEROS,vacunaciones en menores de 1 ano,bcg,2016-11-01,13,13,0,0,26
MIZQUE,vacunaciones en menores de 1 ano,bcg,2016-11-01,10,13,10,10,43
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,1,8,7,18
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,5,2,1,9
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2016-11-01,17,19,0,1,37
MONTERO,vacunaciones en menores de 1 ano,bcg,2016-11-01,145,127,0,0,272
MORO MORO,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,3,1,0,5
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,2,6,6,17
OCURI,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,2,9,4,21
OKINAWA,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,6,0,0,17
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,4,0,0,5
ORURO,vacunaciones en menores de 1 ano,bcg,2016-11-01,339,309,7,9,664
PADCAYA,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,6,1,0,9
PADILLA,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,5,0,0,10
PAILON,vacunaciones en menores de 1 ano,bcg,2016-11-01,23,20,21,18,82
PALCA,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,6,4,6,22
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,14,4,6,31
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,2,0,2,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,3,1,0,6
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,3,3,0,6
PASORAPA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2016-11-01,21,18,4,4,47
PAZÑA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,6,2,9
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,2,5,5,12
POCOATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,1,21,8,33
POCONA,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,3,11,5,21
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2016-11-01,7,7,1,0,15
POOPO,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,4,0,0,6
PORCO,vacunaciones en menores de 1 ano,bcg,2016-11-01,13,14,2,0,29
POROMA,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,4,1,2,14
PORONGO,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,1,3,2,8
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,16,0,0,27
PORVENIR,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,0,1,2
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2016-11-01,260,227,10,8,505
PRESTO,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,4,3,4,14
PUCARA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2016-11-01,4,9,17,20,50
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,8,4,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,7,10,18
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,2,5,0,7
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,2,2,7,11
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,7,0,0,14
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,3,2,5,13
PUERTO SILES,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2016-11-01,15,13,0,0,28
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2016-11-01,56,55,0,0,111
PUNA,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,5,7,7,24
PUNATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,47,26,0,1,74
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,0,1,2,3
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2016-11-01,154,105,7,11,277
QUIME,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,2,7,2,12
RAVELO,vacunaciones en menores de 1 ano,bcg,2016-11-01,3,3,8,7,21
REYES,vacunaciones en menores de 1 ano,bcg,2016-11-01,7,5,1,0,13
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2016-11-01,143,129,7,12,291
ROBORE,vacunaciones en menores de 1 ano,bcg,2016-11-01,11,7,0,0,18
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2016-11-01,16,18,0,0,34
SABAYA,vacunaciones en menores de 1 ano,bcg,2016-11-01,4,1,0,0,5
SACABA,vacunaciones en menores de 1 ano,bcg,2016-11-01,140,120,8,11,279
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,1,0,0,2
SACACA,vacunaciones en menores de 1 ano,bcg,2016-11-01,6,8,8,9,31
SAIPINA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,3,0,0,3
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,1,5,4,11
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,4,0,0,6
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,2,3,1,8
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2016-11-01,2,2,1,0,5
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,1,3,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2016-11-01,1,1,1,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,1,2,0,8
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2016-11-01,0,5,4,6,15
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2016-11-01,34,32,3,5,74
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2016-11-01,5,6,5,5,21
