,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,2,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,4,8,0,0,12
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,3,0,1,0,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,5,2,1,13
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,9,7,2,1,19
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,26,12,2,0,40
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,22,9,3,3,37
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,3,3,1,0,7
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,47,57,4,3,111
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,3,1,2,7
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,2,4,3,0,9
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,7,9,6,6,28
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,307,259,6,5,577
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,4,0,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,2,3,2,12
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,4,0,2,4,10
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,19,9,4,8,40
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,6,4,7,5,22
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,2,0,1,4
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,4,12,2,1,19
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,190,205,3,5,403
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,7,8,1,21
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,14,3,1,23
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,13,11,2,1,27
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,10,6,13,10,39
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,12,11,1,2,26
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,55,40,11,5,111
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,6,1,11,13,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,1,0,0,2
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,2,4,2,1,9
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,4,2,1,12
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,1,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,10,3,3,5,21
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,3,1,1,6
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,8,2,4,10,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,13,7,6,9,35
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,3,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,101,129,22,15,267
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,37,33,3,4,77
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,4,1,0,2,7
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,2,1,5,9
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,19,17,5,9,50
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,13,11,0,0,24
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,3,1,1,10
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,26,35,2,1,64
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,0,3,7,5,15
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,12,19,1,2,34
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,70,48,7,6,131
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,4,1,5,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,13,5,2,0,20
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,50,48,8,9,115
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,1,1,0,2,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,3,2,7,3,15
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,2,0,3,2,7
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,71,65,2,2,140
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,14,9,1,0,24
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,39,32,4,1,76
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,37,46,15,19,117
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,6,2,2,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,102,103,4,3,212
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,1,1,1,8
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,86,82,4,7,179
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,4,3,1,13
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,6,7,1,0,14
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,60,41,13,6,120
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,2,8,0,1,11
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,5,3,1,3,12
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,2,2,1,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-10-01,4,3,1,0,8
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,0,0,2,4
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,26,17,2,4,49
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,10,6,7,4,27
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,12,13,9,13,47
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,2,1,4
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,1,1,1,6
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,9,6,2,0,17
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,7,9,3,6,25
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,1,0,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,4,0,1,6
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,1,1,3,10
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,10,15,4,6,35
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,1,3,5
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,10,7,2,0,19
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,12,13,4,3,32
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,7,4,5,2,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,23,28,1,0,52
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,10,2,1,18
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,1,1,1,4
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,1,0,0,2
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,9,2,2,17
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,16,13,5,12,46
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,6,5,8,1,20
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,12,9,1,1,23
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,1,1,0,5
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,3,0,4
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,2,0,1,5
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,29,19,0,4,52
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,13,18,3,5,39
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,3,1,1,8
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,0,1,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,5,0,0,10
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,14,9,1,2,26
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,22,13,15,13,63
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,6,2,7,1,16
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,4,0,3,11
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,13,13,0,1,27
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,0,0,4,4
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,10,4,0,0,14
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,7,3,1,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,2,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,39,29,3,2,73
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,22,17,3,0,42
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,5,1,1,12
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,10,12,5,4,31
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,38,33,3,4,78
CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,9,12,1,0,22
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,1,1,3,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,7,5,2,4,18
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,12,19,8,8,47
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,6,4,1,0,11
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,14,15,33,27,89
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,8,9,4,4,25
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,29,18,11,8,66
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,20,11,2,1,34
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,6,4,3,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,8,6,3,1,18
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,6,4,6,4,20
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,15,11,1,5,32
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,62,43,7,6,118
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,7,8,10,5,30
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,671,648,0,3,1322
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,44,37,2,2,85
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,16,0,4,25
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,23,15,3,1,42
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,8,8,0,0,16
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,18,7,12,9,46
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,12,5,0,0,17
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,15,15,10,8,48
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,1,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,15,15,0,0,30
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,0,1,2
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,21,13,6,4,44
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,5,2,2,12
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,24,14,0,0,38
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,2,0,0,4
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,11,15,3,0,29
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,2,0,3,8
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,16,14,2,2,34
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,66,70,0,2,138
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,20,13,0,3,36
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,1,1,0,2
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,6,3,2,15
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,0,1,0,4
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,0,3,0,5
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,6,1,2,10
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,657,704,214,211,1786
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,2,1,1,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,11,7,2,0,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,4,1,1,10
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,35,43,13,5,96
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,4,0,0,6
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,14,15,10,4,43
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,28,42,1,1,72
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,0,1,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,3,1,0,6
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,4,0,1,7
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,0,0,1,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,7,8,1,1,17
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,1,1,2,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,11,13,0,0,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,6,4,3,18
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,11,9,6,3,29
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,3,2,3,11
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,43,43,4,2,92
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,11,14,3,4,32
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,6,2,5,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,2,2,0,5
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,16,16,3,0,35
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,4,1,0,8
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,6,1,0,9
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,3,0,0,6
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,2,1,2,8
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,0,2,2,6
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,3,1,1,10
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,1,5,5,16
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,10,2,8,7,27
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,15,8,3,2,28
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,8,8,0,0,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,3,2,2,11
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,40,47,4,1,92
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,101,98,6,7,212
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,620,608,2,3,1233
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,3,1,0,6
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,12,12,1,1,26
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,0,0,1,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,2,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,24,19,20,25,88
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,1,0,0,3
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,3,0,0,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,2,1,0,4
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,5,1,2,9
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,6,8,0,0,14
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,15,23,1,0,39
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,3,1,3,7
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,14,8,0,1,23
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,10,14,0,0,24
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,23,18,0,2,43
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,23,19,8,4,54
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,6,6,4,20
MOJINETE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,1,0,1,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,4,4,6,1,15
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,13,22,1,2,38
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,117,111,0,2,230
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,3,0,1,4
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,2,0,4,7,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,1,1,1,6
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,2,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,0,2,0,1,3
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,5,6,10,7,28
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,12,10,0,0,22
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,3,2,2,2,9
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,319,285,21,10,635
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,11,11,0,0,22
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,6,3,0,0,9
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,21,24,23,19,87
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,16,18,4,2,40
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2016-11-01,16,21,5,4,46
