,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,48,45,4,5,102
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,10,4,2,20
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,32,19,3,3,57
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,1,0,0,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,106,84,45,44,279
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,5,3,0,11
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,1,8,9,22
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,7,8,5,5,25
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,104,118,4,8,234
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,13,12,2,1,28
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,23,17,1,0,41
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,2,2,0,6
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,128,107,21,17,273
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,5,0,1,8
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,9,13,8,10,40
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,2,1,2,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,4,1,2,9
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,2,2,5
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,11,3,3,23
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,1,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,0,2,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,5,2,2,10
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,10,5,1,4,20
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,49,43,22,21,135
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,7,8,3,4,22
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,17,11,1,1,30
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,20,14,5,6,45
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,57,46,19,12,134
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,2,11,8,22
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,16,16,1,2,35
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,4,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,20,17,24,14,75
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,0,3,0,0,3
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,33,39,10,10,92
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,2,7,4,18
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,26,11,0,0,37
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,11,12,4,11,38
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,23,28,4,7,62
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,15,6,4,2,27
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,1,0,1,6
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,11,6,0,0,17
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,12,12,12,15,51
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,2,0,0,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,0,1,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,1,0,2,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,6,4,1,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,5,2,1,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,9,1,0,0,10
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,16,13,1,0,30
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1535,1438,44,41,3058
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,15,6,0,0,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,12,15,2,1,30
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,0,1,1,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,3,0,4,9
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,2,1,2,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,1,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,3,2,1,10
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,1,2,5,9
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,1,2,0,9
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,9,2,1,16
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,19,16,1,1,37
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,13,15,1,1,30
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,0,0,2,6
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,30,25,2,1,58
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,0,2,3,3,8
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,7,1,4,1,13
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,7,4,4,6,21
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,291,258,7,13,569
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,2,0,3
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,6,1,0,11
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,0,4,3,13
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,0,3,1,10
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,0,2,3
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,8,11,5,6,30
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,4,6,1,16
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,0,0,1
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,7,1,2,2,12
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,185,209,8,12,414
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,3,4,1,10
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,8,8,5,3,24
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,8,8,1,0,17
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,12,6,11,12,41
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,4,0,1,11
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,35,30,4,8,77
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,12,14,6,5,37
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,1,0,0,3
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,5,2,3,14
TODOS SANTOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,4,0,0,9
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,1,0,2
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,2,1,3,12
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,4,2,4,13
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,1,7,4,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,10,8,4,6,28
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,2,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,0,1,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,105,101,1,3,210
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,25,16,9,4,54
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,2,0,0,5
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,4,2,2,2,10
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,8,10,10,4,32
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,6,2,1,14
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,5,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,24,31,4,2,61
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,1,6,10,19
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,14,12,1,0,27
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,63,54,1,3,121
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,0,1,1,1,3
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,10,1,3,19
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,51,32,7,5,95
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,1,3,0,0,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,8,10,1,3,22
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,4,1,2,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,64,62,10,9,145
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,10,6,3,1,20
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,41,36,2,1,80
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,30,22,13,14,79
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,1,1,0,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,146,123,3,3,275
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,3,3,5,14
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,92,81,9,7,189
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,2,2,0,1,5
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,3,1,0,9
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,37,42,13,13,105
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,6,1,2,3,12
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,5,3,2,2,12
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,0,0,3,2,5
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-09-01,3,2,0,2,7
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,1,0,1,7
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,26,19,3,2,50
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,9,3,5,20
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,13,12,6,3,34
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,2,0,2
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,3,0,1,4
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,9,1,1,22
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,11,2,6,26
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,3,0,0,6
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,1,2,5
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,1,2,0,4
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,16,3,2,32
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,4,2,6
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,3,0,0,17
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,13,2,4,29
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,7,3,3,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,37,34,2,4,77
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,12,7,2,1,22
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,2,0,0,5
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,3,3,2,10
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,3,3,3,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,16,11,18,53
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,7,5,2,18
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,9,2,1,19
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,1,0,0,7
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,3,0,0,7
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,40,27,1,3,71
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,18,8,7,9,42
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,1,3,6,12
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,2,1,3,10
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,12,12,2,3,29
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,18,26,12,7,63
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,5,3,2,3,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,8,2,0,17
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,8,1,1,20
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,1,1,4,9
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,3,0,0,14
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,11,1,1,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,1,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,29,21,2,1,53
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,17,26,2,2,47
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,2,0,0,4
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,6,3,3,22
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,38,39,2,5,84
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,15,23,5,3,46
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,2,3,4,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,1,2,4
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,0,2,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,23,26,8,10,67
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,2,3,1,7
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,23,18,11,12,64
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,1,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,9,3,4,22
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,24,22,6,3,55
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,0,1,1,3
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,3,0,1,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,14,5,0,0,19
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,4,2,3,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,6,1,1,12
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,12,4,1,21
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,15,17,2,4,38
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,51,45,9,7,112
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,3,11,6,27
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,637,617,4,5,1263
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,33,59,2,1,95
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,18,5,0,1,24
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,1,0,1,5
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,25,17,2,3,47
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,6,0,0,13
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,9,6,9,12,36
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,11,7,1,0,19
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,9,5,5,9,28
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,2,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,20,12,2,1,35
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,0,2,3
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,22,26,3,6,57
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,10,4,3,3,20
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,21,20,0,1,42
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,7,2,2,15
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,7,9,0,2,18
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,2,1,2,7
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,15,9,1,5,30
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,69,75,3,4,151
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,23,15,5,7,50
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,0,0,1,3
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,1,3,0,4
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,5,2,4,19
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,3,0,0,7
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,0,1,1
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,5,1,1,13
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,660,624,191,185,1660
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,8,2,3,21
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,8,11,1,3,23
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,42,40,5,6,93
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,4,0,0,1,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,21,19,2,6,48
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,51,70,1,0,122
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,1,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,4,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,2,6,1,0,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,0,0,2,1,3
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,3,1,0,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,12,12,1,1,26
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,1,3,4,10,18
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,16,18,0,0,34
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,3,6,2,5,16
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-10-01,6,17,2,4,29
