,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
SICAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,2,3,0,1,6
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,34,23,3,2,62
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,1,2,2,6
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,9,0,3,4,16
SORATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,5,8,4,6,23
SUCRE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,278,265,11,6,560
TACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,0,1,1,5
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,2,2,5,12
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,5,3,3,1,12
TAHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,0,0,1,2
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,8,15,9,9,41
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,4,4,5,2,15
TARACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,0,1,0,2
TARATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,6,5,4,1,16
TARIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,184,187,4,5,380
TARVITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,4,6,4,3,17
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,10,3,4,4,21
TIAWANACU,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,10,2,0,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,7,4,8,9,28
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,9,0,1,13
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,31,39,10,7,87
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,9,11,3,3,26
TOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,2,6,0,1,9
TOLATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,5,0,0,8
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,3,0,1,7
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,11,4,0,3,18
TOMINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,5,3,0,9
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,3,3,7,16
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,11,11,10,6,38
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,2,1,0,1,4
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,0,3,0,0,3
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,123,92,0,2,217
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,17,20,7,3,47
TURCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,5,1,0,0,6
UMALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,6,4,3,16
UNCIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,12,14,5,5,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,13,13,2,1,29
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,5,4,0,0,9
UYUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,23,24,2,3,52
VACAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,1,10,3,17
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,16,9,0,0,25
VIACHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,47,61,3,6,117
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,0,0,1,2
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,4,5,4,1,14
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,53,50,7,1,111
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,1,2,0,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,2,2,2,4,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,2,5,3,1,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,55,66,10,7,138
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,16,7,1,2,26
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,25,25,5,2,57
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,21,31,2,12,66
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,2,5,2,0,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,3,0,0,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,111,116,2,2,231
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,2,3,2,0,7
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,66,75,11,17,169
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,4,5,1,2,12
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,6,4,0,0,10
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,31,44,6,9,90
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,8,3,0,4,15
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,4,1,0,2,7
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,1,2,5,4,12
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-09-01,3,1,1,2,7
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,0,3,3,7
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,17,17,2,6,42
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,8,4,9,13,34
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,11,12,5,7,35
ALALAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,2,1,0,3
ALCALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,3,0,0,6
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,5,1,1,11
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,9,0,5,20
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,1,0,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,0,0,2
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,4,1,7
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,12,12,6,6,36
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,3,3,2,8
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,11,9,0,0,20
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,14,7,8,9,38
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,11,1,3,21
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,33,21,7,4,65
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,8,0,0,15
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,2,2,1,5
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,3,2,2,12
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,7,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,14,6,9,8,37
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,8,0,5,7,20
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,10,2,0,18
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,6,1,1,13
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,0,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,0,2,0,4
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,34,33,3,3,73
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,19,17,8,13,57
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,3,4,1,10
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,3,0,1,4
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,2,0,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,11,11,3,0,25
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,13,10,9,8,40
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,8,5,3,22
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,7,0,2,13
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,11,8,0,0,19
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,0,3,4,7
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,8,7,3,1,19
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,16,9,4,4,33
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,2,1,0,8
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,40,28,1,2,71
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,20,6,1,0,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,10,1,0,1,12
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,16,16,5,3,40
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,43,37,9,5,94
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,9,12,0,3,24
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,2,1,2,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,1,1,1,3
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,0,0,2
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,0,2,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,27,21,7,11,66
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,4,1,2,10
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,10,18,10,13,51
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,8,8,4,2,22
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,26,24,2,6,58
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,0,1,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,16,12,1,4,33
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,2,4,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,2,4,1,10
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,8,7,4,4,23
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,13,21,0,4,38
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,55,51,12,6,124
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,8,9,10,34
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,595,649,6,1,1251
COIPASA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,46,48,1,0,95
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,13,4,3,2,22
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,2,0,0,3
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,21,18,4,4,47
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,8,5,0,0,13
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,12,18,6,8,44
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,5,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,12,7,2,5,26
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,1,0,3
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,22,18,1,0,41
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,0,0,2,3
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,19,14,11,4,48
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,9,1,3,18
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,13,13,2,1,29
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,4,1,1,13
COROICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,10,10,0,1,21
CORQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,5,2,3,10
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,16,16,1,5,38
COTOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,85,75,2,2,164
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,23,20,3,9,55
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,0,1,1,4
CUEVO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,0,3,1,6
CULPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,9,10,5,0,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,3,0,0,4
CURVA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,1,0,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,2,0,2,9
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,702,742,199,196,1839
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,3,0,1,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,10,7,1,1,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,8,2,2,15
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,53,39,5,2,99
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,3,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,17,15,2,8,42
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,26,44,0,0,70
ESCARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,1,4,7
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,3,1,0,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,0,2,1,3
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,3,0,0,9
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,13,4,1,22
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,2,3,4,14
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,15,18,0,0,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,4,1,4,15
GUANAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,8,5,0,4,17
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,1,0,2,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,60,42,2,2,106
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,14,8,14,5,41
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,5,1,2,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,0,3,2,5
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,0,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,16,19,1,1,37
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,3,0,0,9
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,2,3,7
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,0,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,2,1,0,5
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,2,0,2,7
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,2,3,1,9
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,8,0,7,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,4,8,3,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,18,12,5,7,42
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,8,4,1,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,8,1,0,14
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,50,37,5,1,93
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,80,73,5,2,160
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,580,585,2,1,1168
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,5,1,1,12
LAJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,9,10,0,2,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,1,1,1,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,17,16,33,30,96
LLICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,2,1,0,4
LORETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,1,1,1,5
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,6,3,3,19
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,0,1,1,5
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,4,1,1,8
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,14,9,4,5,32
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,21,13,0,0,34
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,20,19,0,0,39
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,7,1,2,16
MINEROS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,16,12,0,2,30
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,15,23,7,9,54
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,2,7,9,25
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,2,0,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,2,2,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,19,19,1,1,40
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,107,110,2,6,225
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,0,1,0,1
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,1,3,2,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,1,1,2,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,1,0,2,5
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,9,5,5,3,22
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,18,0,2,27
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,5,2,2,2,11
ORURO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,297,298,4,12,611
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,12,14,1,2,29
PADILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,9,1,1,14
PAILON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,23,32,27,15,97
PALCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,9,4,5,1,19
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,16,15,3,3,37
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,1,2,1,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,2,2,0,10
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,4,3,1,0,8
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,25,12,3,6,46
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,5,0,1,8
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,2,2,1,1,6
POCOATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,8,15,11,41
POCONA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,7,4,1,19
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,7,6,2,3,18
POOPO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,3,4,0,0,7
PORCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,9,8,1,2,20
POROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,10,6,6,5,27
PORONGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,6,7,4,6,23
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-10-01,22,18,0,0,40
