,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,8,0,1,18
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,4,2,4,10
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,16,16,1,4,37
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,81,75,2,2,160
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,21,19,3,8,51
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,1,1,4
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,1,2,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,10,5,0,24
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,3,0,0,4
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,1,0,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,2,0,2,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,664,699,172,178,1713
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,3,0,1,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,7,1,1,18
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,8,2,2,15
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,53,39,5,1,98
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,3,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,17,15,3,7,42
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,26,43,0,0,69
ESCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,1,4,7
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,3,1,0,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,0,2,1,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,6,3,0,0,9
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,13,4,1,23
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,2,0,3,10
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,15,18,0,0,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,4,1,4,14
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,8,5,0,5,18
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,1,0,2,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,57,41,1,2,101
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,14,8,14,5,41
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,5,1,2,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,0,4,2,6
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,15,18,1,1,35
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,3,0,0,8
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,2,3,7
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,0,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,2,1,0,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,2,0,2,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,2,3,1,9
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,8,6,1,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,4,8,3,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,17,11,5,7,40
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,6,8,4,1,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,8,1,0,14
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,47,36,5,1,89
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,72,86,8,2,168
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,575,578,2,1,1156
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,5,1,1,12
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,10,0,2,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,1,1,1,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,17,16,33,30,96
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,2,1,0,4
LORETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,1,1,3,7
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,6,3,3,19
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,0,1,1,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,4,1,1,8
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,17,16,6,5,44
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,21,13,0,1,35
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,18,0,0,30
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,7,1,2,15
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,15,11,0,2,28
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,15,22,6,8,51
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,2,7,9,25
MOJINETE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,2,0,0,2
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,2,2,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,19,18,1,1,39
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,108,109,1,6,224
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,0,1,0,1
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,3,2,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,1,1,2,4
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,1,0,2,5
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,5,5,3,22
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,17,0,2,26
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,2,2,2,11
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,285,278,5,12,580
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,12,1,2,27
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,9,1,1,14
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,21,23,38,27,109
PALCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,4,5,1,19
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,16,15,3,3,37
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,2,2,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,3,1,0,8
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,1,0,0,1
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,23,12,1,6,42
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,5,0,1,8
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,2,1,1,6
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,8,15,11,41
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,7,4,1,19
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,4,2,2,15
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,4,0,0,7
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,7,1,2,19
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,10,6,6,5,27
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,9,4,8,23
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,22,18,0,0,40
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,3,1,0,4
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,0,0,1,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,197,166,16,15,394
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,2,4,2,10
PUCARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,16,13,4,11,44
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,3,4,4,13
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,0,3,6,10
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,5,3,3,13
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,4,0,4,10
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,12,1,1,26
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,10,3,0,22
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,0,1,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,14,12,0,0,26
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,50,56,4,8,118
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,5,3,1,16
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,27,17,1,1,46
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,90,90,42,47,269
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,4,0,0,9
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,3,6,4,17
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,10,3,2,22
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,109,99,6,12,226
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,10,13,1,0,24
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,13,17,0,2,32
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,0,0,1,1
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,127,126,9,17,279
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,2,0,0,2
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,14,11,10,9,44
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,5,0,0,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,5,3,2,13
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,10,1,0,16
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,0,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,11,10,1,3,25
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,1,0,1,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,5,0,3,11
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,3,2,4,10
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,39,40,7,6,92
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,7,3,3,18
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,17,0,0,29
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,30,19,6,1,56
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,50,56,7,2,115
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,8,10,2,3,23
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,6,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,14,17,17,7,55
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,11,5,1,1,18
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,28,30,5,4,67
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,3,3,3,21
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,18,12,4,2,36
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,15,11,12,6,44
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,22,18,0,0,40
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,4,1,0,17
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,4,0,0,8
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,11,2,0,22
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,18,13,10,9,50
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,1,1,2,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,6,1,0,10
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,5,2,0,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,11,12,0,1,24
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,16,18,0,0,34
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1299,1320,21,21,2661
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,9,0,0,21
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,11,15,1,1,28
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,4,0,1,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,3,0,1,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,2,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,7,0,0,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,1,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,5,2,1,13
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,8,6,1,0,15
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,26,12,2,0,40
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,21,9,3,3,36
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,3,1,0,7
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,44,47,4,3,98
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,3,1,2,7
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,4,3,0,9
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,8,5,6,28
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,306,257,6,3,572
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,0,2,1,0,3
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,4,0,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,2,4,1,12
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,0,2,4,10
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,17,9,5,7,38
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,6,4,7,5,22
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,2,0,1,4
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,12,2,1,19
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,191,215,3,4,413
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,7,8,1,21
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,14,3,1,23
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,11,2,1,26
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,11,6,14,9,40
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,10,1,2,25
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,52,42,11,4,109
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,6,1,11,13,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,0,0,2
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,4,2,1,9
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,4,2,1,12
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,3,3,5,20
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,3,1,1,6
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,8,2,4,10,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,13,7,6,9,35
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,3,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,101,120,22,15,258
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,35,33,4,4,76
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,1,0,2,7
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,2,1,5,9
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,18,17,4,8,47
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,13,10,0,0,23
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,3,1,1,10
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,27,34,2,1,64
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,3,5,7,16
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,12,19,0,1,32
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,68,44,5,3,120
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,4,1,5,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,13,5,2,0,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,48,48,8,8,112
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,1,1,0,2,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,1,7,4,15
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,3,2,7
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,71,64,3,2,140
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,9,11,1,0,21
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,37,32,4,1,74
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,37,46,14,18,115
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,7,2,2,2,13
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,109,106,5,3,223
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,1,1,1,8
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,83,79,3,6,171
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,4,3,1,13
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,6,7,1,0,14
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,60,41,13,6,120
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,3,8,0,1,12
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,5,3,1,3,12
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,2,2,1,4,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-10-01,4,3,1,0,8
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-11-01,2,0,0,2,4
