,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,4,0,1,0,5,5
TARACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,1,1,0,0,1,1,2
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,2,2,0,2,2,4
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,31,148,32,29,63,177,240
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,6,6,7,10,13,16,29
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,2,11,0,0,2,11,13
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,5,0,2,0,7,7
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,1,3,65,73,66,76,142
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,19,27,62,60,81,87,168
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,3,11,31,44,34,55,89
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,0,4,1,4,1,5
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,3,1,14,20,17,21,38
TODOS SANTOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,20,7,0,0,20,7,27
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,2,1,13,18,15,19,34
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,6,4,7,7,13,11,24
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,2,2,5,10,7,12,19
TOMINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,1,2,0,0,1,2,3
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,5,13,11,13,16,29
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,2,12,9,1,11,13,24
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,2,1,1,2,3,3,6
TRIGAL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,0,1,3,1,3,4
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,24,158,23,48,47,206,253
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,11,67,81,16,92,83,175
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,9,22,24,22,33,55
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,6,20,71,8,77,28,105
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,3,6,2,10,5,16,21
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,10,0,0,0,10,10
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,3,29,29,9,32,38,70
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,2,7,8,2,10,9,19
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,8,5,17,4,25,9,34
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,93,185,91,185,184,369
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,4,3,4,3,8,11
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,55,55,40,0,95,55,150
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,1,0,7,1,8,1,9
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,7,7,73,75,80,82,162
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,1,1,0,4,1,5,6
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,23,37,142,99,165,136,301
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,5,3,13,13,18,16,34
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,6,31,4,4,10,35,45
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,4,25,12,51,16,76,92
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,10,4,6,4,16,20
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,112,158,51,68,163,226,389
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,1,10,13,10,14,24
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,21,95,30,25,51,120,171
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,2,0,0,0,2,2
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,4,7,16,24,20,31,51
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,3,0,0,0,3,3
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,1,3,1,4,2,7,9
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,1,5,2,3,3,8,11
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-10-01,0,0,0,4,0,4,4
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,5,0,4,0,9,9
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,11,66,16,67,27,94
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,21,166,171,170,192,362
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,13,1,3,4,16,20
ALCALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,5,10,2,13,7,20
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,4,1,3,2,7,9
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,7,2,7,2,9
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,5,2,1,2,6,8
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,14,165,4,165,18,183
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,3,0,5,5
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,5,1,4,1,9,10
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,14,28,19,34,33,62,95
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,3,10,10,10,13,23
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,11,40,46,0,57,40,97
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,6,14,29,25,35,39,74
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,2,5,2,6,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,6,10,27,26,33,36,69
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,1,2,1,2,3
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,6,49,78,49,84,133
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,6,2,0,0,6,2,8
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,0,1,0,2,2
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,1,4,1,4,5
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,23,0,0,3,23,26
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,16,26,44,52,60,78,138
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,6,7,6,7,13
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,4,0,4,1,5
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,0,0,2,2,2,4
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,28,0,1,0,29,29
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,6,12,13,22,19,34,53
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,8,0,0,0,8,8
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,4,20,22,21,26,47
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,29,54,45,56,74,130
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,2,33,28,34,30,64
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,8,0,0,1,8,9
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,4,0,3,1,7,8
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,1,3,2,4,3,7
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,15,11,5,11,20,22,42
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,5,10,31,37,36,47,83
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,19,0,0,3,19,22
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,27,40,4,22,31,62,93
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,29,50,148,62,177,112,289
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,21,0,3,4,24,28
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,15,0,0,4,15,19
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,1,1,0,3,1,4
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,19,51,23,53,42,95
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,7,21,34,21,41,62
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,14,86,85,90,99,189
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,0,1,2,2,2,4
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,7,17,16,19,23,42
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,10,4,14,6,24,30
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,1,0,1,0,1
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,1,1,3,3,4,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,3,62,111,64,114,178
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,4,6,22,6,26,32
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,14,0,1,2,15,17
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,4,5,3,9,7,16
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,19,22,48,34,67,56,123
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,9,18,25,30,34,48,82
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,100,387,118,119,218,506,724
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,15,30,131,102,146,132,278
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,25,30,31,34,56,90
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,9,0,0,0,9,9
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,16,86,75,89,91,180
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,7,0,0,0,7,7
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,18,15,36,16,54,70
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,7,41,39,41,46,87
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,12,50,77,51,89,140
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,2,5,2,6,8
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,4,0,1,0,5,5
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,14,0,0,2,14,16
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,9,87,84,89,93,182
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,5,10,21,10,26,36
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,7,3,2,6,9,15
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,9,25,2,1,11,26,37
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,4,11,11,15,15,30
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,0,0,0,1,0,1
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,8,3,1,3,9,12
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,6,51,70,52,76,128
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,109,693,148,342,257,1035,1292
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,4,1,0,2,4,6
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,5,1,1,4,6,10
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,3,60,48,61,51,112
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,2,6,9,8,11,19
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,7,5,0,2,7,7,14
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,6,34,1,3,7,37,44
ESCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,3,1,3,1,4
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,4,0,0,0,4,4
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,3,2,3,4,7
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,3,1,3,2,5
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,6,2,0,3,6,9
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,8,8,14,8,22,30
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,9,35,70,35,79,114
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,12,0,0,3,12,15
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,30,74,89,76,119,195
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,8,0,0,0,8,8
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,7,6,2,3,9,9,18
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,1,0,0,1,1,2
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,0,3,4,4,4,8
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,12,18,25,18,37,55
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,8,0,0,4,8,12
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,3,0,2,0,5,5
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,2,0,2,1,4,5
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,5,3,41,3,46,49
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,2,36,2,36,38
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,7,3,4,6,11,17
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,10,0,5,1,15,16
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,53,8,53,10,63
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,7,9,8,5,15,14,29
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,10,19,36,26,46,45,91
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,161,559,228,346,389,905,1294
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,8,0,8,1,9
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,18,19,5,4,23,23,46
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,0,31,21,32,21,53
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,39,18,44,22,83,105
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,4,5,4,5,9
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,14,4,3,4,17,21
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,6,2,3,3,9,12
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,7,29,29,33,36,69
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,10,0,0,0,10,10
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,3,12,3,12,15
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,28,15,26,18,54,72
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,7,12,8,12,15,27
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,18,13,18,13,36,49
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,2,0,1,1,3,4
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,6,0,2,4,8,12
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,10,19,10,19,29
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,4,0,0,2,4,6
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,5,8,6,3,11,11,22
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,32,220,165,108,197,328,525
MORO MORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,11,9,11,9,20
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,2,2,2,2,4
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,3,0,0,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,0,0,0,1,0,1
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,12,11,12,11,24,35
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,5,9,5,9,14
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,3,8,18,8,21,29
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,37,396,21,35,58,431,489
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,13,0,1,1,14,15
PADILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,4,3,4,3,7
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,14,6,4,7,18,25
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,15,1,5,2,20,22
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,6,18,141,124,147,142,289
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,6,7,6,7,13
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,2,4,0,0,2,4,6
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,7,0,0,0,7,7
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,6,11,6,11,17
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,5,0,13,0,18,18
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,8,0,8,0,8
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,11,0,0,3,11,14
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,1,2,1,3,4
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,6,13,12,17,18,35
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,3,1,3,1,4
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,2,0,5,1,7,8
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,6,25,20,35,26,60,86
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,35,35,35,36,71
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,29,1,1,2,30,32
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,4,5,5,6,9,15
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,0,3,0,3,3
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,24,241,342,339,366,580,946
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,0,6,14,6,14,20
PUCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,3,11,22,40,25,51,76
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,4,0,6,6
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,1,1,1,1,2,3
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,18,10,18,12,30
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,22,0,0,0,22,22
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,4,5,2,6,6,11,17
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,1,2,0,0,1,2,3
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,12,10,2,20,14,30,44
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2019-11-01,8,23,35,63,43,86,129
