,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,14,0,14,14
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,7,0,7,7
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,55,0,55,55
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,2,0,3,3
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,7,0,7,7
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,185,0,186,186
QUIABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,17,0,17,17
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,187,0,189,189
QUIME,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
QUIRUSILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,0,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,1,0,2,2
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,11,0,11,11
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,8,0,0,0,8,8
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,27,0,27,27
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,0,0,1,1
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,3,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,3,0,3,3
SAMAIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
SAN AGUSTIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,16,0,1,0,17,17
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,9,0,9,9
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,8,0,8,8
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,22,0,25,25
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,52,0,53,53
SAN CARLOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,141,0,0,0,141,141
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,10,0,10,10
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,17,0,13,0,30,30
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,10,0,10,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,15,0,18,18
SAN JULIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,11,0,105,0,116,116
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,17,0,17,17
SAN MATIAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,16,0,86,0,102,102
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,5,0,91,0,96,96
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,11,0,14,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,11,0,23,0,34,34
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,13,0,13,13
SAN RAFAEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,70,0,70,70
SAN RAMON SCZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,43,0,0,0,43,43
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,285,0,631,0,916,916
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,6,0,9,0,15,15
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,0,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,4,0,26,0,30,30
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,0,0,2,2
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,15,0,15,15
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,7,0,7,7
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,66,0,66,66
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,5,0,5,5
SORACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,9,0,9,9
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,110,0,110,110
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
TACACOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,5,0,5,5
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,15,0,15,15
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,11,0,11,11
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,1,0,12,0,13,13
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,11,0,11,11
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,19,0,380,0,399,399
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,56,0,56,56
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,42,0,42,42
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,12,0,12,12
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,7,0,31,0,38,38
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,0,0,2,2
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,2,0,2,2
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,56,0,56,56
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,28,0,28,28
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,18,0,18,18
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,11,0,11,11
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,23,0,39,0,62,62
URUBICHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,4,0,1,0,5,5
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,8,0,238,0,246,246
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,9,0,1,0,10,10
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,179,0,181,181
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,37,0,321,0,358,358
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,29,0,11,0,40,40
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,7,0,3,0,10,10
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,32,0,35,35
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,16,0,16,0,32,32
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,3,0,21,0,24,24
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,103,0,103,103
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,1,0,1,1
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,4,0,4,4
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-04-01,0,0,0,13,0,13,13
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,8,0,8,8
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,10,0,11,11
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,6,0,6,6
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,6,0,6,6
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,5,0,5,5
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,6,0,11,0,17,17
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,119,0,121,121
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,6,0,6,6
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,8,0,8,8
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,13,0,13,13
BAURES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,5,0,4,0,9,9
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,2,0,4,4
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,14,0,16,16
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,10,0,10,10
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,2,0,3,3
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,13,0,13,13
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,1,0,2,2
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,6,0,48,0,54,54
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,12,0,13,13
CARMEN RIVERO TORREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,5,0,5,5
CATACORA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,1,0,2,2
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
CHARAÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,17,0,18,18
CHOQUE COTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,19,0,19,19
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,9,0,1,0,10,10
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,2,0,3,3
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,25,0,25,25
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,3,0,26,0,29,29
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,227,0,229,229
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,6,0,6,6
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,42,0,14,0,56,56
COLLANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,4,0,3,0,7,7
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,8,0,8,8
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,45,0,46,46
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,13,0,13,13
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,20,0,20,20
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,8,0,8,8
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,111,0,320,0,431,431
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,66,0,66,66
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,13,0,15,15
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,21,0,21,21
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,4,0,4,0,8,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,5,0,21,0,26,26
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,20,0,20,20
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,1,0,2,2
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,17,0,17,17
HUMANATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,13,0,13,13
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,28,0,28,28
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,14,0,14,14
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,3,0,6,0,9,9
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,32,0,185,0,217,217
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,94,0,153,0,247,247
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,14,0,4,0,18,18
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,6,0,12,0,18,18
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,24,0,24,24
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,32,0,32,32
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
MOJINETE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,5,0,5,5
MORO MORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,8,0,4,0,12,12
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,6,0,6,6
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,10,0,10,10
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,2,0,4,4
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,5,0,61,0,66,66
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,7,0,26,0,33,33
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,69,0,69,69
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,4,0,5,5
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,15,0,15,15
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,3,0,3,3
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,27,0,58,0,85,85
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,0,0,2,2
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,2,0,3,3
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,26,0,26,26
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,10,0,10,10
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,5,0,5,5
PUERTO SILES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,10,0,10,10
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,4,0,71,0,75,75
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,6,0,4,0,10,10
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,104,0,104,104
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,231,0,232,232
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,2,0,2,2
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,13,0,13,13
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,2,0,103,0,105,105
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,0,0,1,1
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,1,0,3,0,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,4,0,4,4
SAN AGUSTIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2019-05-01,0,0,0,1,0,1,1
