,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,2,5,2,5,7
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,5,9,5,11,10,21
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,90,148,195,372,285,520,805
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,11,11,21,13,32,24,56
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,1,4,3,5,4,9
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,15,19,15,21,36
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,1,10,6,11,7,18
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,0,0,0,1,1
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,6,9,0,1,6,10,16
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,85,157,379,521,464,678,1142
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,0,0,0,1,1
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,29,87,1,1,30,88,118
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,2,0,0,2,2,4
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,3,5,2,1,5,6,11
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,29,19,137,170,166,189,355
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,1,7,1,9,10
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,1,3,1,3,4
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,6,2,2,2,8,10
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,0,0,0,1,0,1
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,21,8,21,8,29
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,1,1,1,1,2
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,8,18,11,16,19,34,53
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,1,1,4,2,5,7
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,5,3,2,5,7,8,15
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,31,52,5,9,36,61,97
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,5,0,1,0,6,6
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,0,1,0,1,1
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,6,5,11,6,17,23
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,5,54,0,1,5,55,60
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,3,2,5,2,8,4,12
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,12,29,21,12,33,41,74
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,3,3,59,100,62,103,165
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,3,35,60,97,63,132,195
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,30,29,43,53,73,82,155
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,4,0,1,1,5,6
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,15,12,41,52,56,64,120
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,3,8,6,25,9,33,42
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,9,30,10,25,19,55,74
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,1,1,0,2,1,3
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,84,112,24,38,108,150,258
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,206,229,77,109,283,338,621
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,35,21,3,13,38,34,72
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,52,46,70,96,122,142,264
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,4,4,4,5,9
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,11,4,13,5,24,29
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,24,15,20,18,44,33,77
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,3,0,0,1,3,4
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,0,4,0,4,4
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,0,1,1,1,2
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,2,0,0,1,2,3
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,1,0,2,0,2
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,6,1,6,1,7
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,1,2,1,2,3
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,19,33,58,63,77,96,173
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,3,1,3,1,4
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,8,19,13,27,21,46,67
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,2,4,1,4,3,7
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,0,5,14,8,14,22
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,4,5,6,9,10,19
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,3,0,1,3,4,7
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,6,0,0,0,6,6
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,5,4,27,67,32,71,103
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,2,18,12,18,14,32
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,6,7,9,12,15,19,34
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,9,6,0,0,9,6,15
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,4,7,8,10,12,22
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,5,6,3,2,8,8,16
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,0,0,1,1
CHIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,1,1,1,2,3
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,1,5,1,6,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,9,8,2,1,11,9,20
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,2,6,6,6,8,14
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,19,34,105,38,124,72,196
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,15,14,43,64,58,78,136
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,181,327,1544,1242,1725,1569,3294
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,4,0,0,4,4,8
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,8,2,46,40,54,42,96
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,1,0,2,2
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,6,0,0,4,6,10
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,1,19,34,20,35,55
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,0,1,0,1,1
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,6,3,6,3,9
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,2,0,0,0,2,2
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,4,35,70,37,74,111
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,20,23,2,3,22,26,48
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,14,26,0,0,14,26,40
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,1,0,0,1,1,2
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,297,381,575,634,872,1015,1887
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,1,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,5,2,0,2,5,7
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,1,17,1,20,2,22
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,52,102,13,28,65,130,195
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,0,2,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,8,10,14,18,22,28,50
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,7,12,7,12,19
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,13,10,14,22,27,32,59
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,2,0,2,0,2
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,5,11,25,65,30,76,106
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,15,18,0,0,15,18,33
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,0,0,0,2,0,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,5,7,0,0,5,7,12
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,1,0,0,2,1,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,1,5,3,7,4,11
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,10,3,0,1,10,4,14
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,90,189,5,12,95,201,296
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,147,249,151,51,298,300,598
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,0,0,1,0,1
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,17,1,4,5,21,26
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,5,1,5,1,6
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,3,7,3,8,11
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,18,29,19,29,48
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,0,0,0,4,0,4
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,8,13,4,1,12,14,26
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,8,28,46,32,54,86
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,1,0,2,2
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,3,33,44,34,47,81
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,18,2,8,5,26,31
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,37,56,88,125,125,181,306
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,2,20,51,23,53,76
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,67,143,1,7,68,150,218
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,8,10,27,11,35,46
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,5,1,2,3,7,10
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,2,3,7,3,9,12
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,1,4,2,4,6
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,15,20,0,0,15,20,35
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,35,70,22,46,57,116,173
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,1,2,3,3,4,7
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,6,1,2,4,8,12
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,2,2,2,2,4
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,3,11,3,11,14
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,1,2,1,2,3
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,8,2,8,2,10
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,9,16,9,16,25
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,7,0,1,3,8,11
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,54,43,82,185,136,228,364
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,2,0,0,2,2,4
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,1,75,47,79,48,127
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,12,32,168,50,180,82,262
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,2,14,5,16,7,23
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,2,1,2,1,3
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,7,11,28,33,35,44,79
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,2,0,2,0,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,2,1,2,1,3
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,3,1,2,1,5,6
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,58,109,37,41,95,150,245
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,1,2,1,5,2,7
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,6,4,0,0,6,4,10
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,56,90,0,11,56,101,157
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,4,2,4,2,6
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,2,2,3,2,5
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,20,1,0,0,20,1,21
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,6,2,0,5,6,11
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,1,5,1,6,7
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,8,7,8,8,16
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,2,1,1,2,3,5
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,3,0,0,2,3,5
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,0,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,10,12,0,0,10,12,22
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,7,11,24,34,31,45,76
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,637,977,203,210,840,1187,2027
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,2,0,0,0,2,2
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,1,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,4,0,0,1,4,5
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,3,4,2,5,5,10
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,6,0,7,7
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,9,12,1,2,10,14,24
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,103,87,84,255,187,342,529
TACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,6,4,6,4,10
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,2,2,2,2,4
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,3,7,9,8,12,15,27
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,6,17,10,14,16,31,47
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,0,0,1,1
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,5,16,0,0,5,16,21
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,6,8,1,12,7,19
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,5,19,87,123,92,142,234
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,1,0,0,1,1,2
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,31,4,31,5,36
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,7,1,7,1,8
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,8,19,9,19,28
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,2,4,0,0,2,4,6
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,2,0,0,1,2,3
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,14,27,19,30,33,57,90
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,11,35,5,6,16,41,57
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,0,1,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,0,6,4,6,4,10
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,7,14,52,6,59,20,79
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,19,15,3,7,22,22,44
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,23,27,5,4,28,31,59
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,5,8,168,469,173,477,650
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,16,13,13,7,29,20,49
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,51,80,23,30,74,110,184
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,119,101,38,37,157,138,295
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,13,12,70,104,83,116,199
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,4,9,0,0,4,9,13
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-09-01,0,4,1,2,1,6,7
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,3,3,13,3,16,19
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,0,0,1,2,1,3
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,7,13,3,10,10,23,33
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,4,0,0,0,4,4
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,10,13,68,24,78,37,115
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,1,3,1,3,4
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,7,6,0,0,7,6,13
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,1,1,1,1,2
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,2,10,4,12,6,22,28
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,4,4,0,0,4,4,8
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,0,1,0,1,1
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,2,2,3,3,5,8
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,1,3,1,3,4
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,4,5,27,4,31,9,40
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,10,29,15,16,25,45,70
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,106,117,1453,2421,1559,2538,4097
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,4,0,0,0,4,4
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,3,2,8,2,11,13
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,0,14,11,14,11,25
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,0,2,0,2,0,4,4
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,9,11,0,2,9,13,22
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-10-01,1,3,0,0,1,3,4
