,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,21,0,2,0,23,23
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,11,0,9,0,20,20
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,94,0,33,0,127,127
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,123,0,13,0,136,136
YAMPARAEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,4,0,0,0,4,4
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,27,0,27,0,54,54
YOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-08-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,4,0,7,7
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,2,0,6,6
AIQUILE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,23,0,27,27
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,4,0,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,67,0,1,0,68,68
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,0,0,5,5
AUCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,3,0,6,6
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,1,0,1,1
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,4,0,4,4
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,33,0,4,0,37,37
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,10,0,0,0,10,10
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
BOLPEBRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,6,0,0,0,6,6
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,1,0,6,6
CAJUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,8,0,0,0,8,8
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,8,0,0,0,8,8
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,4,0,4,4
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,22,0,0,0,22,22
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,1,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,8,0,0,0,8,8
CHACARILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,13,0,3,0,16,16
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,2,0,4,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,0,0,5,5
CHUMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,4,0,4,4
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,11,0,3,0,14,14
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,54,0,15,0,69,69
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,9,0,14,14
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,533,0,329,0,862,862
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,24,0,1,0,25,25
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
COMANCHE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,9,0,7,0,16,16
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,2,0,6,6
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,10,0,4,0,14,14
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,39,0,0,0,39,39
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,7,0,0,0,7,7
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,678,0,305,0,983,983
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,1,0,3,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,6,0,0,0,6,6
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,31,0,14,0,45,45
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,5,0,5,5
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,19,0,1,0,20,20
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,1,0,2,2
GUAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,0,0,5,5
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,38,0,9,0,47,47
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,8,0,2,0,10,10
HUARACAJE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,1,0,4,4
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,1,0,1,1
HUMANATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
ICHOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,1,0,2,2
IXIAMAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,18,0,3,0,21,21
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,39,0,4,0,43,43
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,328,0,9,0,337,337
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,2,0,7,7
MACHACAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,6,0,0,0,6,6
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,1,0,2,2
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,14,0,0,0,14,14
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,2,0,5,5
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,36,0,0,0,36,36
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,42,0,3,0,45,45
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,14,0,3,0,17,17
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,3,0,3,3
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,6,0,8,8
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,337,0,12,0,349,349
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,1,0,1,1
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,35,0,1,0,36,36
PALCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,1,0,2,2
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,11,0,0,0,11,11
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,0,0,5,5
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,4,0,7,7
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,108,0,21,0,129,129
PUCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,6,0,2,0,8,8
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,4,0,4,4
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,10,0,2,0,12,12
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,9,0,0,0,9,9
PUNATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,31,0,16,0,47,47
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,589,0,252,0,841,841
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,16,0,16,0,32,32
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,166,0,0,0,166,166
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,1,0,1,1
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,33,0,42,0,75,75
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,77,0,5,0,82,82
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,4,0,7,7
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,21,0,0,0,21,21
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,17,0,0,0,17,17
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,53,0,5,0,58,58
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,23,0,0,0,23,23
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,1,0,6,6
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,6,0,1,0,7,7
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,10,0,0,0,10,10
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,5,0,1,0,6,6
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,1,0,2,2
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,11,0,0,0,11,11
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,8,0,0,0,8,8
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,7,0,8,0,15,15
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,404,0,72,0,476,476
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,1,0,4,4
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,34,0,1,0,35,35
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,0,0,3,3
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,10,0,0,0,10,10
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,149,0,25,0,174,174
TACOBAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,1,0,3,3
TACOPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,20,0,0,0,20,20
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,7,0,0,0,7,7
TIAHUANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
TINGUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,8,0,0,0,8,8
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,0,0,4,4
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,27,0,42,0,69,69
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,0,0,1,0,1,1
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,1,0,5,0,6,6
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,4,0,6,0,10,10
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,1,0,4,4
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,105,0,7,0,112,112
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,13,0,0,0,13,13
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,11,0,0,0,11,11
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,2,0,4,4
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,29,0,9,0,38,38
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,27,0,6,0,33,33
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,3,0,2,0,5,5
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,10,0,1,0,11,11
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,8,0,2,0,10,10
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,74,0,1,0,75,75
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,112,0,11,0,123,123
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-09-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,1,0,2,2
APOLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,29,0,8,0,37,37
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,3,0,2,0,5,5
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,6,0,0,0,6,6
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,3,0,0,0,3,3
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,5,0,6,6
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,23,0,0,0,23,23
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,2,0,4,4
BOLIVAR,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,4,0,4,0,8,8
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,6,0,0,0,6,6
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,3,0,0,0,3,3
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,1,0,3,3
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,6,0,0,0,6,6
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,52,0,0,0,52,52
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,3,0,0,0,3,3
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,4,0,0,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,9,0,0,0,9,9
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,4,0,2,0,6,6
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,0,0,2,2
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,6,0,0,0,6,6
CHOQUE COTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,0,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,4,0,6,6
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,0,0,1,0,1,1
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,55,0,4,0,59,59
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,273,0,701,0,974,974
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,4,0,0,0,4,4
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,3,0,0,0,3,3
CONCEPCION,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,0,0,1,0,1,1
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,8,0,0,0,8,8
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,35,0,0,0,35,35
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,4,0,0,0,4,4
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,546,0,278,0,824,824
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,3,0,0,0,3,3
EL PUENTE(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,14,0,0,0,14,14
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,2,0,4,4
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,0,0,2,2
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,2,0,4,4
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,10,0,1,0,11,11
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,0,0,2,0,2,2
HUACHACALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,11,0,4,0,15,15
HUARINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,9,0,2,0,11,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,18,0,4,0,22,22
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,21,0,16,0,37,37
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,260,0,67,0,327,327
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,1,0,1,0,2,2
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,7,0,2,0,9,9
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,4,0,0,0,4,4
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,25,0,3,0,28,28
MOCOMOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,0,0,1,0,1,1
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,71,0,1,0,72,72
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,4,0,6,6
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,368,0,17,0,385,385
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,34,0,0,0,34,34
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,2,0,1,0,3,3
PELECHUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2019-10-01,0,3,0,0,0,3,3
