,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,7,7,12,26,19,33,52
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,1,1,1,2
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,8,13,20,21,28,34,62
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,2,0,2,0,2
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,0,0,1,5,1,6
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,7,4,7,4,14,8,22
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,2,1,2,1,3
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,3,1,3,4
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,6,4,8,5,14,9,23
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,12,18,12,18,30
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,1,0,0,5,1,6
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,12,6,8,7,20,13,33
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,4,7,4,7,11
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,19,13,3,8,22,21,43
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,25,11,39,23,64,34,98
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,1,1,1,2
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,7,11,7,11,18
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,2,1,5,5,7,12
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,1,1,2,1,3
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,0,0,1,0,1
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,7,4,12,8,19,12,31
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,1,0,1,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,6,6,6,6,12
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,9,7,3,11,12,18,30
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,4,40,46,41,50,91
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,2,1,3,5,5,10
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,293,449,669,781,962,1230,2192
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,6,15,23,57,29,72,101
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,3,0,0,0,3,0,3
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,14,10,21,21,35,31,66
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,3,8,9,10,12,22
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,1,10,1,11,12
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,3,2,0,4,3,7
COMBAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,2,3,2,3,5
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,11,11,72,61,83,72,155
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,0,1,0,1
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,3,2,2,4,5,6,11
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,25,48,3,3,28,51,79
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,5,1,4,5,9,14
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,504,564,511,608,1015,1172,2187
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,2,4,2,4,6
EL PUENTE(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,1,4,0,8,1,9
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,19,16,1,2,20,18,38
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,8,6,0,0,8,6,14
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,1,1,1,2,2,4
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,1,1,1,2,2,4
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,10,3,11,3,14
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,27,21,43,65,70,86,156
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,1,8,15,13,16,29
HUARACAJE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,8,5,0,0,8,5,13
HUARINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,3,1,0,3,3,6
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,7,7,1,0,8,7,15
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,4,2,4,2,6
ICHOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,4,0,0,0,4,4
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,12,8,3,3,15,11,26
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,1,1,1,2
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,7,3,7,3,10
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,3,0,0,0,3,3
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,11,14,5,2,16,16,32
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,23,18,12,12,35,30,65
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,288,341,52,54,340,395,735
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,18,21,62,80,80,101,181
LLICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,2,0,2,0,2
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,3,0,0,1,3,4
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,23,13,23,13,36
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,1,1,1,2
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,10,10,0,0,10,10,20
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,0,0,0,2,0,2
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,6,8,3,1,9,9,18
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,0,4,1,6,1,7
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,2,17,19,21,21,42
MORO MORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,0,1,0,1,1
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,4,49,51,53,55,108
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,11,13,5,1,16,14,30
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,18,23,46,73,64,96,160
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,5,7,10,9,15,24
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,12,13,0,1,12,14,26
PALCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,2,1,1,2,3,5
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,0,0,1,0,1
PATACAMAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,33,38,34,38,72
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,4,4,4,4,8
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,14,11,2,0,16,11,27
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,2,19,16,20,18,38
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,11,14,12,14,26
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,126,166,23,50,149,216,365
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,2,54,58,55,60,115
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,5,5,5,5,10
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,2,2,2,3,4,7
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,4,0,0,4,4,8
PUNATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,10,24,42,26,52,78
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,3,9,10,11,13,24
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,256,149,518,602,774,751,1525
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,10,10,10,10,20
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,1,21,14,25,15,40
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,10,9,0,4,10,13,23
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,4,4,5,4,9,13
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,1,1,1,2
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,50,65,423,425,473,490,963
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,6,1,6,3,12,4,16
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,20,19,5,8,25,27,52
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,8,6,1,7,9,13,22
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,17,18,5,7,22,25,47
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,70,70,0,0,70,70,140
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,95,101,27,22,122,123,245
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,0,2,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,0,0,1,0,1
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,2,0,1,2,3,5
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,0,5,2,9,2,11
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,3,3,3,3,6
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,8,1,4,6,12,18
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,10,11,55,62,65,73,138
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,195,277,109,145,304,422,726
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,2,5,2,6,8
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,7,7,3,7,10,14,24
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,1,2,1,3,2,5
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,1,0,2,2,3,5
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,7,2,8,2,10
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,9,7,8,15,17,22,39
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,2,2,2,3,5
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,10,5,3,3,13,8,21
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,48,62,118,177,166,239,405
TACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,0,12,26,13,26,39
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,2,8,11,8,13,21
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,4,13,16,14,20,34
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,12,9,26,30,38,39,77
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,11,6,2,3,13,9,22
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,3,0,0,5,3,8
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,2,0,3,4,5,9
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,1,5,0,9,1,10
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,16,18,146,201,162,219,381
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,8,1,5,9,13,10,23
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,9,1,0,3,9,12
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,5,36,44,41,49,90
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,2,1,2,6,4,10
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,17,20,34,89,51,109,160
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,7,7,6,8,13,15,28
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,8,5,8,6,14
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,1,2,1,3,4
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,1,1,2,1,3,2,5
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,10,8,4,4,14,12,26
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,7,50,59,55,66,121
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,8,3,7,10,15,13,28
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,2,0,2,0,2
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,5,4,3,3,8,7,15
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,37,43,5,4,42,47,89
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,29,36,31,54,60,90,150
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,9,18,9,18,27
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,2,2,10,10,12,12,24
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,4,8,0,0,4,8,12
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-09-01,0,0,1,1,1,1,2
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,4,2,12,20,16,22,38
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,1,0,1,0,1
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,1,0,1,0,2,2
BAURES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,5,11,16,12,21,23,44
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,4,5,1,2,5,7,12
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,7,7,7,7,14
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,1,0,1,0,1
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,1,5,4,5,5,10
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,1,0,0,1,1,2
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,6,6,14,12,20,18,38
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,0,3,1,5,1,6
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,3,1,0,2,3,5
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,4,9,4,9,13
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,32,24,0,0,32,24,56
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,0,1,0,2,0,2
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,13,7,6,10,19,29
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,0,2,7,3,7,10
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,2,2,2,2,4
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,2,0,0,3,2,5
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,3,6,16,7,19,26
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,61,118,770,938,831,1056,1887
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,5,0,0,3,5,8
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,4,4,0,0,4,4,8
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,2,2,2,2,4
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,0,0,0,1,0,1
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,0,0,0,3,0,3
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,0,3,1,6,1,7
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,3,0,2,1,5,6
COTOCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,5,14,0,0,5,14,19
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,7,5,0,0,7,5,12
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,283,264,169,196,452,460,912
EL CHORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,1,1,2,1,3,4
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,1,0,0,1,1,2
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,3,0,3,0,3
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,4,26,21,28,25,53
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,1,3,9,6,10,16
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,4,6,5,7,9,13,22
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,18,17,30,30,48,47,95
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,1,1,3,2,4,6
IXIAMAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,1,6,7,6,8,14
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,1,0,0,2,1,3
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,2,0,0,2,2,4
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,3,6,14,9,17,26
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,190,310,156,188,346,498,844
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,2,2,2,3,4,7
LURIBAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,5,8,5,8,13
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,1,2,4,3,5,8
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,4,2,4,5,8,13
MINEROS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,2,3,3,6,5,11
MOCOMOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,1,0,0,3,1,4
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,15,6,14,25,29,31,60
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,0,1,4,2,4,6
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,5,1,1,1,6,2,8
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,21,36,162,203,183,239,422
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,5,0,0,0,5,5
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,4,0,0,2,4,6
PELECHUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,1,1,1,1,2
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,3,1,2,1,5,6
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,4,0,1,1,5,6
PORTACHUELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,1,0,0,2,1,3
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,7,4,2,3,9,7,16
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,4,4,4,4,8
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,1,1,2,3,3,4,7
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,2,0,0,2,2,4
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,33,27,166,218,199,245,444
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,8,4,8,4,12
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,6,2,0,0,6,2,8
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,4,4,4,4,8
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,1,13,15,15,16,31
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,2,0,0,0,2,0,2
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,10,14,18,20,28,34,62
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,4,11,4,11,15
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,3,5,10,8,13,13,26
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,70,70,0,0,70,70,140
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,134,141,11,15,145,156,301
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,0,1,0,1,1
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,6,2,6,2,8
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2019-10-01,0,0,1,3,1,3,4
