,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,3,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,9,0,0,1,9,10
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,8,19,1,1,9,20,29
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,8,13,0,0,8,13,21
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,6,30,0,1,6,31,37
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,0,0,0,2,0,2
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,3,2,0,0,3,2,5
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,1,0,0,2,1,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,11,27,1,1,12,28,40
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,3,0,0,2,3,5
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,7,0,0,1,7,8
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,3,0,0,1,3,4
SAN JAVIER(BNI),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,3,6,0,0,3,6,9
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,2,0,0,2,2,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,30,119,0,0,30,119,149
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,3,3,0,3,3,6,9
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,3,0,0,1,3,4
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,3,22,1,6,4,28,32
TACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,0,1,0,1,0,1
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,3,0,0,2,3,5
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,1,1,2,3,3,6
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,5,13,0,0,5,13,18
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,1,7,11,8,12,20
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,20,56,0,0,20,56,76
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,2,0,0,0,2,2
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,1,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,6,17,6,13,12,30,42
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,3,4,0,0,3,4,7
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,2,0,0,2,2,4
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,3,0,0,1,3,4
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,4,12,0,0,4,12,16
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,1,2,0,0,1,2,3
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,12,3,0,0,12,3,15
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-07-01,2,2,0,0,2,2,4
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
ALALAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,3,1,0,0,3,1,4
ARAMPAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,6,0,0,4,6,10
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
BELEN DE URMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,0,0,1,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,2,1,1,3,3,6
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,4,0,0,0,4,4
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,2,2,5,3,7,10
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,21,2,12,6,33,39
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,13,0,0,4,13,17
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,5,9,22,10,27,37
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,15,20,0,0,15,20,35
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,25,50,50,88,75,138,213
COLLANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,6,0,1,4,7,11
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,2,0,0,2,2,4
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,1,0,0,2,1,3
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,6,0,0,4,6,10
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,3,1,0,0,3,1,4
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,30,24,19,28,49,77
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,7,0,0,4,7,11
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,0,0,0,2,0,2
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,5,0,0,4,5,9
ESMERALDA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,3,0,0,1,3,4
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,3,9,1,6,4,15,19
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,10,0,4,1,14,15
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,50,78,7,16,57,94,151
LA RIVERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
MAIRANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,1,0,0,4,1,5
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,5,12,0,0,5,12,17
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,7,4,0,0,7,4,11
OKINAWA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,3,5,0,0,3,5,8
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,30,71,0,1,30,72,102
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,0,0,0,2,0,2
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,5,6,1,2,6,8,14
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,5,3,5,5,10
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
PAZÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,3,1,0,0,3,1,4
POROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,2,0,0,2,2,4
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,3,0,0,2,3,5
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,6,6,1,0,7,6,13
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,4,0,0,2,4,6
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,4,1,0,2,4,6
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,5,4,0,0,5,4,9
QUILLACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,10,37,0,0,10,37,47
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,21,37,8,4,29,41,70
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,3,0,0,0,3,3
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,5,5,1,0,6,5,11
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,4,0,0,2,4,6
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,5,0,0,1,5,6
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,31,134,0,0,31,134,165
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,4,0,0,0,4,4
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,0,0,3,0,3,3
SORACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,8,7,7,7,15,14,29
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,6,17,0,0,6,17,23
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,1,2,2,2,4
TIQUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,12,46,0,0,12,46,58
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,2,0,0,0,2,0,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
TRIGAL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,3,7,1,0,4,7,11
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,4,10,0,0,4,10,14
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,1,2,0,0,1,2,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,3,12,0,0,3,12,15
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,5,7,5,4,10,11,21
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,0,1,0,0,0,1,1
VINTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,13,26,0,1,13,27,40
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-08-01,6,14,0,0,6,14,20
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,3,0,0,1,3,4
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,5,0,1,0,6,0,6
ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,3,0,0,0,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,7,0,0,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,3,1,0,0,3,1,4
AZURDUY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,5,5,0,0,5,5,10
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,0,1,1,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,0,1,1,1,1,2
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,0,1,0,1,0,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,4,0,0,0,4,4
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,4,0,0,1,4,5
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,2,0,0,1,2,3
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,0,0,0,1,0,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,0,0,0,1,0,1
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,4,3,0,0,4,3,7
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,12,0,0,1,12,13
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,0,1,1,2
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,0,1,2,1,2,3
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,14,2,10,4,24,28
COCAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,5,0,0,2,5,7
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,13,20,0,0,13,20,33
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,0,0,0,1,0,1
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,4,0,0,0,4,4
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,5,0,0,1,5,6
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,2,0,0,1,2,3
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,8,34,11,9,19,43,62
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,2,0,0,2,2,4
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,7,0,0,2,7,9
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,7,0,0,1,7,8
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
ESMERALDA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,0,1,1,2
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,2,3,0,0,2,3,5
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,3,0,0,0,3,3
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,3,1,0,0,3,1,4
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,4,0,0,0,4,4
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,3,2,3,3,6
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,5,1,7,2,12,14
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,20,74,10,24,30,98,128
LAJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,5,2,0,0,5,2,7
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,56,15,0,0,56,15,71
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,4,8,0,0,4,8,12
MOROCHATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2019-09-01,51,65,13,14,64,79,143
