,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,1,0,0,4,1,5
OCURI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,5,0,0,4,5,9
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,4,4,20,7,24,31
OMEREQUE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,0,0,1,3,1,4
ORURO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,60,128,179,382,239,510,749
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,9,11,0,1,9,12,21
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,9,0,0,4,9,13
PAILON,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,12,18,1,5,13,23,36
PALCA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,0,1,1,1,2
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,20,2,2,6,22,28
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,2,0,0,0,2,2
PAMPA GRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,6,0,0,0,6,6
PAPEL PAMPA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,1,0,0,1,1,2
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,1,0,0,2,1,3
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,1,0,0,4,1,5
POCONA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,4,0,0,2,4,6
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,2,4,1,8,3,11
POOPO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,0,2,0,2,2
PORCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,0,1,0,1,1
POROMA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,3,1,1,4,4,8
PORTACHUELO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,1,0,2,0,2
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,8,21,3,0,11,21,32
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,58,130,77,135,135,265,400
PRESTO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,2,0,0,3,2,5
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,10,8,0,1,10,9,19
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,1,0,1,0,1
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,1,0,2,1,3,4
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,0,2,0,2,2
PUERTO PEREZ,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,1,0,0,3,1,4
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,7,10,8,14,15,29
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,8,14,0,2,8,16,24
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,16,29,2,8,18,37,55
PUNA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,1,0,0,1,1,2
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,5,22,4,1,9,23,32
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,21,44,24,35,45,79,124
QUIME,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,0,4,0,4,4
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,2,0,0,0,2,2
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,5,8,3,2,8,10,18
REYES,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,3,0,0,0,3,3
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,1,0,1,1,2
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,10,1,1,5,11,16
RURRENABAQUE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,2,0,0,1,2,3
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,21,68,65,91,86,159,245
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,0,1,0,1,1
SACACA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,4,0,0,0,4,4
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,4,0,1,2,5,7
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,0,0,0,2,0,2
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,13,2,9,4,22,26
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,6,0,0,3,6,9
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,5,0,0,3,5,8
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,4,0,0,2,4,6
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,37,57,2,2,39,59,98
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,5,2,0,0,5,2,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,7,0,0,3,7,10
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,5,5,7,1,12,6,18
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,11,0,0,0,11,0,11
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,7,0,0,0,7,7
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,6,0,0,1,6,1,7
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,5,0,0,3,5,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,3,2,1,5,4,9
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,7,0,0,4,7,11
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,0,0,1,0,1
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,6,0,0,0,6,0,6
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,3,0,0,4,3,7
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,7,12,1,1,8,13,21
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,340,681,20,26,360,707,1067
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,5,0,0,1,5,6
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,2,0,0,0,2,2
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,7,0,0,2,7,9
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,1,0,0,1,1,2
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,0,1,0,1,1
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,0,0,1,0,1,1
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,6,9,39,18,45,27,72
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,2,0,0,2,2,4
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,4,0,1,4,5,9
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,8,21,1,2,9,23,32
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,4,0,0,3,4,7
SORATA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,2,2,0,2,2,4
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,107,311,90,126,197,437,634
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,4,0,0,3,4,7
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,10,7,0,0,10,7,17
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,0,0,1,0,1
TAHUA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,1,0,0,2,1,3
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,5,3,3,4,8,7,15
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,8,15,0,0,8,15,23
TARACO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,4,0,0,0,4,4
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,64,147,24,103,88,250,338
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,5,0,0,3,5,8
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,0,0,1,0,1
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,1,0,2,0,2
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,0,0,1,0,1
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,19,59,10,13,29,72,101
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,16,17,16,18,34
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,3,0,0,1,3,4
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,0,1,0,3,0,3
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,3,1,0,2,3,5
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,2,0,0,1,2,3
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,5,3,7,6,12,18
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,3,0,0,3,3,6
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,10,19,3,8,13,27,40
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,15,19,3,1,18,20,38
TURCO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,2,1,1,1,3,4
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,4,5,3,0,7,5,12
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,8,14,4,1,12,15,27
VACAS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,1,0,0,1,1,2
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,7,2,1,4,8,12
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,2,4,15,7,17,24
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,0,1,0,2,0,2
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,3,0,0,2,3,5
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,6,11,1,2,7,13,20
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,1,0,0,1,1,2
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,3,0,0,3,3,6
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,15,14,35,24,50,38,88
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,2,1,2,2,4,6
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,5,11,3,3,8,14,22
VINTO,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,12,7,5,14,17,21,38
WARNES,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,19,21,0,4,19,25,44
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,11,18,3,12,14,30,44
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,2,5,0,1,2,6,8
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,18,0,10,3,28,31
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,3,2,0,0,3,2,5
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,1,4,0,0,1,4,5
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2019-06-01,0,2,1,1,1,3,4
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,0,0,3,3
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,9,11,0,0,9,11,20
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,1,1,1,2
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,1,0,1,0,1
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,7,0,0,7,7,14
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,4,0,1,3,5,8
ANZALDO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,6,11,1,0,7,11,18
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,14,0,0,1,14,15
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,12,0,3,3,15,18
AZURDUY,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,7,0,0,2,7,9
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
BAURES,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,5,0,0,3,5,8
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,5,0,0,2,5,7
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,8,12,0,0,8,12,20
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,8,7,9,19,17,26,43
BOLPEBRA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,0,0,1,2,3
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,3,0,0,1,3,4
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,9,0,0,1,9,10
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,2,4,2,5,7
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,9,20,0,0,9,20,29
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,8,0,1,1,9,10
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,3,0,0,4,3,7
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,7,1,3,1,10,11
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,1,0,1,1,2
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,15,0,0,7,15,22
CHAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,3,0,0,2,3,5
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,4,0,0,4,4,8
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,10,0,0,2,10,12
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,2,0,0,2,2,4
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,1,0,0,3,1,4
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,17,58,5,20,22,78,100
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,4,0,0,5,4,9
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,140,266,102,157,242,423,665
COIPASA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,13,2,5,5,18,23
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2019-07-01,11,3,0,1,11,4,15
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,2,0,0,2,2,4
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,2,5,2,6,8
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,1,1,3,5,4,9
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,4,0,0,0,4,4
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
COMBAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,2,0,0,3,2,5
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,0,0,3,3
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,0,1,0,1,1
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,35,67,0,0,35,67,102
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,9,0,0,4,9,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,0,0,0,3,0,3
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,0,0,3,3
CURVA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,2,0,0,0,2,2
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,1,0,0,2,1,3
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,131,303,55,95,186,398,584
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,8,0,0,3,8,11
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,0,0,0,3,0,3
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,19,36,0,0,19,36,55
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,8,0,0,2,8,10
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,6,0,1,4,7,11
ESMERALDA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,3,0,0,1,3,4
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,5,0,1,3,6,9
FILADELFIA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,1,0,4,4
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,4,0,0,1,4,5
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,1,0,0,2,1,3
GUAQUI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,8,15,0,0,8,15,23
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,7,16,31,16,38,54
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,0,3,1,5,6
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,0,0,1,2,3
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,14,19,3,4,17,23,40
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,0,0,3,3
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,3,0,0,2,3,5
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,7,7,1,1,8,8,16
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,9,6,1,1,10,7,17
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,4,0,0,2,4,6
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,12,15,0,2,12,17,29
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,138,203,283,170,421,373,794
LA RIVERA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
LAJA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,6,3,9,6,15,21
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,3,0,0,0,3,3
LLICA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
MACHARETI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,4,0,0,1,4,5
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,0,2,0,2,0,2
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,1,0,0,2,1,3
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,4,0,0,2,4,6
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,1,1,1,3,2,5
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,3,0,2,1,5,6
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,14,30,14,44,28,74,102
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,3,0,1,3,4,7
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,0,0,0,1,0,1
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,2,0,0,3,2,5
ORURO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,81,209,58,178,139,387,526
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,1,1,2,3
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,2,0,0,2,2,4
PAILON,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,10,0,0,2,10,12
PALCA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,2,0,3,1,4
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,4,0,0,0,4,4
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,2,0,0,1,2,3
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,4,3,0,0,4,3,7
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,3,0,0,3,3,6
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,0,11,8,14,8,22
POOPO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,3,4,1,3,4,7,11
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,2,9,0,1,2,10,12
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,49,96,21,33,70,129,199
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,3,0,0,1,3,4
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,1,0,0,1,1,2
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,3,0,0,1,3,4
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,5,3,1,2,6,5,11
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personal de salud,2019-07-01,1,7,0,0,1,7,8
