,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SOPACHUY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,2,3,2,4,6
SORATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,9,48,44,48,53,101
SUCRE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,90,140,228,260,318,400,718
TACACOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,1,1,7,13,8,14,22
TACOBAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,0,0,1,0,1,1
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,5,10,5,7,10,17,27
TARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,8,11,1,0,9,11,20
TARACO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,1,1,2,2,3,3,6
TARIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,11,63,8,13,19,76,95
TARVITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,4,9,56,51,60,60,120
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,1,3,14,14,15,17,32
TIAHUANACU,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,0,0,0,1,1
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,3,0,1,0,4,4
TIPUANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,0,1,1,1,1,2
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,17,32,241,333,258,365,623
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,7,9,8,9,15,24
TOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,2,2,3,2,5,7
TOLATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,6,13,6,14,20
TOLEDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,2,0,7,7,9,7,16
TOMAVE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,5,1,5,2,7
TOMINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,0,0,6,0,6,6
TORO TORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,4,16,20,16,24,40
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,1,2,0,0,1,2,3
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,0,1,0,2,2
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,12,77,267,98,279,175,454
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,6,16,215,12,221,28,249
TURCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,0,22,3,22,3,25
UMALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,3,12,21,12,24,36
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,2,17,105,4,107,21,128
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,2,1,3,1,5,6
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,1,9,0,0,1,9,10
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,5,139,81,139,86,225
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,1,7,8,3,9,10,19
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,5,7,5,5,10,12,22
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,1,21,134,11,135,32,167
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,6,0,5,0,11,11
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,2,9,0,1,2,10,12
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,27,30,288,0,315,30,345
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,3,0,0,0,3,3
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,2,2,1,0,3,2,5
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,9,21,228,117,237,138,375
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,4,3,7,2,11,5,16
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,8,40,8,5,16,45,61
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,6,17,74,131,80,148,228
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,1,0,1,1,2
WALDO BALLIVIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,47,101,92,75,139,176,315
YACO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,0,6,13,6,13,19
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,19,24,10,26,29,50,79
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,2,2,12,16,14,18,32
YANACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,2,2,0,0,2,2,4
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,4,6,9,20,13,26,39
YOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,1,1,7,1,8,9
YOTALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,3,6,6,6,9,15
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,0,0,2,0,2,2
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-10-01,0,0,3,17,3,17,20
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,15,57,6,58,21,79
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,8,15,24,15,32,47
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,10,0,0,2,10,12
ALCALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,4,0,1,0,5,0,5
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,3,7,17,7,20,27
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,4,3,4,5,8,13
ANZALDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,5,28,31,29,36,65
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,4,6,4,7,11
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,6,0,1,2,7,9
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,6,10,21,12,27,39
ARQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,1,16,22,18,23,41
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,8,14,42,0,50,14,64
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,3,1,6,2,9,11
AUCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,11,7,11,8,19
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,20,18,20,20,40
AYO AYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,9,20,31,22,40,62
AZURDUY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,8,27,14,7,22,34,56
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,15,6,15,6,21
BAURES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,1,0,0,1,1,2
BELEN DE ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,0,10,2,11,2,13
BERMEJO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,4,0,0,2,4,6
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,6,14,1,6,7,20,27
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,2,6,2,6,8
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,1,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,2,0,2,2
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,8,5,28,55,36,60,96
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,8,1,13,38,21,39,60
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,16,0,1,0,17,17
CALACOTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,30,29,30,30,60
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,2,0,1,1,3,4
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,2,6,5,7,7,14
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,0,3,6,4,6,10
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,17,15,22,18,39,57
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,4,5,17,22,21,27,48
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,6,7,24,7,30,37
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,8,37,115,38,123,161
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,6,13,148,141,154,154,308
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,2,1,2,3,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,3,0,0,3,3,6
CATACORA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,3,4,3,5,8
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,13,70,11,72,24,96
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,18,41,18,42,60
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,10,4,6,6,16,22
CHARAÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,3,5,3,5,8
CHAYANTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,6,7,5,4,11,11,22
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,4,3,2,3,6,9
CHOQUE COTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,5,33,39,36,44,80
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,10,10,10,10,20
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,21,0,22,22
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,4,3,0,0,4,3,7
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,4,8,9,10,13,23
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,11,30,26,48,37,78,115
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,10,15,56,52,66,67,133
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,76,256,41,63,117,319,436
COIPASA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,18,47,453,399,471,446,917
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,9,7,2,1,11,8,19
COLLANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,1,1,1,3,4
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,10,36,17,37,27,64
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,1,0,1,1,2,3
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,2,2,10,4,12,16
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,2,0,0,1,2,3
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,7,1,7,1,14,15
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,47,48,47,50,97
COMBAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,0,2,0,4,4
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,34,43,34,45,79
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,22,29,217,199,239,228,467
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,0,97,8,98,8,106
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,3,9,8,9,11,20
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,13,32,7,49,20,81,101
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,6,1,4,3,10,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,0,0,0,1,0,1
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,112,11,2,12,114,126
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,11,7,6,4,17,11,28
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,1,2,4,4,5,9
CURVA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,5,6,5,6,11
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,82,443,166,336,248,779,1027
EL CHORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,9,7,9,7,16
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,3,18,17,18,20,38
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,2,1,1,4,3,7
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,3,53,42,54,45,99
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,7,7,1,14,8,21,29
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,13,0,4,3,17,20
ESCARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,3,1,3,1,4
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,2,13,2,13,15
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,25,22,25,23,48
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,4,0,4,0,8,8
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,66,56,66,58,124
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,1,60,62,62,63,125
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,3,0,1,2,4,6
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,9,31,138,152,147,183,330
GUTIERREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,2,0,2,2
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,6,2,1,4,7,11
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,0,0,2,3,2,5
HUACHACALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,95,1,95,2,97
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,4,21,13,21,17,38
HUARACAJE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,5,2,1,3,6,9
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,1,45,49,46,50,96
ICLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,3,7,3,8,11
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,6,13,2,16,8,29,37
INQUISIVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,9,0,0,3,9,12
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,4,124,100,124,104,228
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,9,14,6,4,15,18,33
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,14,28,28,30,42,72
LA GUARDIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,0,0,0,2,2
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,86,439,382,484,468,923,1391
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,7,0,8,8
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,5,2,4,4,9,13
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,13,9,13,11,24
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,6,18,12,38,18,56,74
LLICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,3,1,5,1,8,9
LORETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,4,3,4,3,7
LURIBAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,0,0,0,1,0,1
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,3,0,2,3,5,8
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,34,29,34,29,63
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,8,1,0,1,8,9
MALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,14,7,14,7,21
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,5,6,11,8,16,24
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,18,81,99,81,117,198
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,6,1,4,3,10,4,14
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,0,0,2,1,2,3
MOJINETE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,1,0,1,1
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,1,0,1,1,2,3
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,0,16,11,19,11,30
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,2,129,185,169,187,298,485
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,3,21,25,21,28,49
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,2,0,3,3
NAZACARA DE PACAJES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,5,29,44,47,49,76,125
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,3,3,51,57,54,60,114
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,10,4,10,5,15
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,26,130,21,35,47,165,212
PADCAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,4,0,4,4
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,14,38,19,21,33,59,92
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,9,26,10,16,19,42,61
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,2,3,2,5,7
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,4,6,40,74,44,80,124
PAMPA AULLAGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,2,5,2,6,8
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,1,0,0,1,1,2
PAPEL PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,7,5,7,5,12
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,4,40,47,40,51,91
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,4,0,4,4
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,8,8,8,9,17
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,2,0,0,1,2,3
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,4,5,41,18,45,23,68
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,2,1,2,1,3
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,1,0,1,1
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,5,2,29,2,34,36
POROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,16,15,11,22,27,37,64
PORONGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,2,2,2,4,6
PORVENIR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,1,3,2,3,3,6,9
POSTRER VALLE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,8,107,62,105,70,212,282
PRESTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,0,1,0,1,1
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,12,5,27,33,39,38,77
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,2,1,10,1,12,13
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2019-11-01,0,0,11,19,11,19,30
