,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,65,0,65,65
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,30,0,30,30
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,20,0,20,20
PUERTO PEREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,32,0,32,32
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,103,0,103,103
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,15,0,15,15
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,226,0,358,0,584,584
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,9,0,65,0,74,74
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,27,0,27,27
QUIABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,26,0,359,0,385,385
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,54,0,54,54
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,5,0,5,5
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,65,0,65,65
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,17,0,17,17
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,16,0,560,0,576,576
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,9,0,9,9
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,132,0,132,132
SABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,19,0,21,21
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,33,0,576,0,609,609
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,45,0,111,0,156,156
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,7,0,28,0,35,35
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,67,0,70,70
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,44,0,47,47
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,0,0,5,5
SAN BENITO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,75,0,75,75
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,6,0,60,0,66,66
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,53,0,0,0,53,53
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,66,0,66,66
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,254,0,22,0,276,276
SAN JAVIER(BNI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,22,0,22,22
SAN JAVIER(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,119,0,0,0,119,119
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,12,0,62,0,74,74
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,192,0,112,0,304,304
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,18,0,18,18
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,100,0,100,100
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,20,0,26,0,46,46
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,35,0,37,37
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,4,0,7,0,11,11
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,49,0,49,49
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,24,0,29,29
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,9,0,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,21,0,21,21
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,19,0,19,19
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,132,0,137,137
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,558,0,3586,0,4144,4144
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,19,0,136,0,155,155
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,33,0,33,33
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,78,0,78,78
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,10,0,10,10
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,206,0,206,206
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,20,0,20,20
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,34,0,34,34
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,9,0,52,0,61,61
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,52,0,703,0,755,755
TACACOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,9,0,32,0,41,41
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,27,0,28,28
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,16,0,16,16
TAHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,11,0,11,11
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,123,0,124,124
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,14,0,47,0,61,61
TARACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,17,0,18,18
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,70,0,72,72
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,280,0,572,0,852,852
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,11,0,57,0,68,68
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,4,0,1,0,5,5
TIAHUANACU,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,28,0,28,28
TINGUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,6,0,38,0,44,44
TIPUANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,11,0,11,11
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,100,0,100,100
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,173,0,174,174
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,6,0,6,6
TOLATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,4,0,4,4
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,1,0,2,2
TOMAVE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,43,0,44,44
TORO TORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,90,0,91,91
TOTORA(CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,4,0,4,4
TOTORA(ORR),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,16,0,17,17
TRIGAL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,2,0,616,0,618,618
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,28,0,27,0,55,55
TURCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,5,0,1,0,6,6
UMALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,2,0,2,2
UNCIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,66,0,66,66
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,56,0,59,59
URUBICHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,70,0,70,70
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,49,0,50,50
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,24,0,27,27
VALLEGRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,17,0,52,0,69,69
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,184,0,184,184
VILLA CHARCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,15,0,10,0,25,25
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,16,0,263,0,279,279
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,54,0,54,54
VILLA SERRANO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,38,0,6,0,44,44
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,271,0,271,271
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,4,0,31,0,35,35
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,102,0,105,105
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,35,0,428,0,463,463
VITICHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,48,0,51,51
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,187,0,187,187
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,246,0,247,247
YAMPARAEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,22,0,27,0,49,49
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,17,0,17,17
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,12,0,381,0,393,393
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,16,0,16,16
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,1,0,57,0,58,58
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,0,0,3,0,3,3
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-09-01,0,3,0,6,0,9,9
ACACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,37,0,37,37
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,198,0,198,198
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,94,0,94,94
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,14,0,14,14
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,10,0,10,10
ALTO BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,73,0,73,73
ANCORAIMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,24,0,24,24
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,9,0,9,9
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,95,0,95,95
ARAMPAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,4,0,4,4
ARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,5,0,6,6
ARBIETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,13,0,13,13
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,1,0,6,6
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,8,0,256,0,264,264
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,63,0,63,63
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,26,0,26,26
AYATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,25,0,25,25
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,19,0,19,19
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,89,0,91,91
BATALLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,61,0,62,62
BELEN DE ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,6,0,6,6
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,14,0,14,14
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,7,0,2,0,9,9
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,5,0,7,7
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
BOLPEBRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,6,0,6,6
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,2,0,2,2
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,6,0,55,0,61,61
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,3,0,61,0,64,64
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,10,0,41,0,51,51
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,9,0,3,0,12,12
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,8,0,8,8
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,5,0,17,0,22,22
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,7,0,1,0,8,8
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,7,0,24,0,31,31
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,6,0,6,6
CAQUIAVIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,49,0,49,49
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,8,0,8,8
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,21,0,296,0,317,317
CARANGAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,3,0,0,0,3,3
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,78,0,24,0,102,102
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,5,0,7,7
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,3,0,3,3
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,14,0,15,15
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,11,0,29,0,40,40
CHARAÑA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,8,0,8,8
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,13,0,67,0,80,80
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,9,0,9,9
CHIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,8,0,9,9
CHUA COCANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,11,0,11,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,44,0,44,44
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,54,0,54,54
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,14,0,14,14
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,8,0,20,0,28,28
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,59,0,59,59
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,83,0,85,85
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,24,0,24,24
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,6,0,1623,0,1629,1629
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,7,0,7,7
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,10,0,52,0,62,62
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,98,0,98,98
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,26,0,61,0,87,87
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,73,0,73,73
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,3,0,4,4
COMANCHE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,11,0,11,11
COMBAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,8,0,8,8
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,23,0,120,0,143,143
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,103,0,103,103
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,30,0,31,31
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,41,0,41,41
CORQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,6,0,6,0,12,12
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,27,0,0,0,27,27
CULPINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,1,0,1,1
DESAGUADERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,40,0,40,40
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,488,0,2425,0,2913,2913
EL CHORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,3,0,3,3
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,41,0,41,41
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,5,0,5,5
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,8,0,9,9
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,10,0,10,10
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,27,0,27,27
ESCARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,1,0,1,1
ESCOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,29,0,29,29
EUREKA (SANTOS MERCADO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,1,0,9,0,10,10
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,26,0,26,26
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,33,0,33,33
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,30,0,30,30
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,48,0,48,48
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,8,0,8,8
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,2,0,115,0,117,117
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,19,0,13,0,32,32
HUACARETA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,3,0,48,0,51,51
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,31,0,31,31
HUARINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,16,0,16,16
HUATAJATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,6,0,6,6
HUMANATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,17,0,17,17
ICHOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,3,0,3,3
INGAVI (HUMAITA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2019-10-01,0,0,0,13,0,13,13
