,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
BATALLAS,consultas prenatales,repetidas,2015-10-01,2,0,23,0,52,3,8,0,0,0,88
BAURES,consultas prenatales,repetidas,2015-10-01,1,0,6,0,25,0,2,0,0,0,34
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2015-10-01,0,0,0,0,1,0,2,0,0,0,3
BELEN DE URMIRI,consultas prenatales,repetidas,2015-10-01,0,0,1,0,2,10,2,0,0,0,15
BELLA FLOR,consultas prenatales,repetidas,2015-10-01,0,0,6,1,11,1,0,0,0,0,19
BERMEJO,consultas prenatales,repetidas,2015-10-01,2,0,36,0,137,0,18,0,1,0,194
BETANZOS,consultas prenatales,repetidas,2015-10-01,1,1,30,7,83,10,20,4,0,0,156
BOLIVAR,consultas prenatales,repetidas,2015-10-01,0,0,8,1,12,2,7,4,0,0,34
BOLPEBRA,consultas prenatales,repetidas,2015-10-01,4,0,2,4,0,1,0,0,0,0,11
BOYUIBE,consultas prenatales,repetidas,2015-10-01,0,0,10,0,13,2,4,0,0,0,29
BUENA VISTA,consultas prenatales,repetidas,2015-10-01,1,0,17,2,29,3,2,0,0,0,54
CABEZAS,consultas prenatales,repetidas,2015-10-01,3,0,32,2,88,4,11,0,0,0,140
CAIROMA,consultas prenatales,repetidas,2015-10-01,1,0,6,0,33,2,5,1,0,0,48
"CAIZA ""D""",consultas prenatales,repetidas,2015-10-01,0,0,14,1,33,1,10,0,0,0,59
CAJUATA,consultas prenatales,repetidas,2015-10-01,1,0,15,0,39,0,16,1,0,0,72
CALACOTO,consultas prenatales,repetidas,2015-10-01,1,0,4,0,3,1,0,2,0,0,11
CALAMARCA,consultas prenatales,repetidas,2015-10-01,1,0,18,1,45,0,9,1,0,0,75
CAMARGO,consultas prenatales,repetidas,2015-10-01,4,0,18,4,98,3,6,1,0,0,134
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2015-10-01,0,0,1,0,9,3,1,0,0,0,14
CAMIRI,consultas prenatales,repetidas,2015-10-01,4,0,56,1,237,0,57,0,0,0,355
CAPINOTA,consultas prenatales,repetidas,2015-10-01,0,0,43,3,151,0,36,0,0,0,233
CAQUIAVIRI,consultas prenatales,repetidas,2015-10-01,0,0,13,0,19,1,7,0,0,0,40
CARACOLLO,consultas prenatales,repetidas,2015-10-01,1,0,42,0,126,0,16,0,0,0,185
CARANAVI,consultas prenatales,repetidas,2015-10-01,2,0,98,0,227,8,42,0,0,0,377
CARAPARI,consultas prenatales,repetidas,2015-10-01,1,0,17,1,85,8,9,0,0,0,121
CARIPUYO,consultas prenatales,repetidas,2015-10-01,0,0,7,0,19,6,5,0,0,0,37
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2015-10-01,0,0,2,0,24,0,1,0,0,0,27
CATACORA,consultas prenatales,repetidas,2015-10-01,0,0,2,0,0,0,0,0,0,0,2
CHACARILLA,consultas prenatales,repetidas,2015-10-01,0,0,1,0,1,3,1,0,1,0,7
CHALLAPATA,consultas prenatales,repetidas,2015-10-01,1,0,47,5,158,18,20,4,0,0,253
CHAQUI,consultas prenatales,repetidas,2015-10-01,1,0,16,1,22,2,5,2,0,0,49
CHARAGUA,consultas prenatales,repetidas,2015-10-01,2,0,24,0,81,3,17,0,0,0,127
CHARAÑA,consultas prenatales,repetidas,2015-10-01,0,0,1,0,7,0,0,0,0,0,8
CHAYANTA,consultas prenatales,repetidas,2015-10-01,5,0,24,5,27,4,16,1,0,0,82
CHIMORE,consultas prenatales,repetidas,2015-10-01,5,1,65,2,167,11,15,0,0,0,266
CHIPAYA,consultas prenatales,repetidas,2015-10-01,0,0,1,0,6,0,0,0,0,0,7
CHOQUE COTA,consultas prenatales,repetidas,2015-10-01,1,0,0,0,1,0,0,0,0,0,2
CHUA COCANI,consultas prenatales,repetidas,2015-10-01,0,0,3,0,22,0,1,0,0,0,26
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2015-10-01,0,0,37,0,122,0,18,0,0,0,177
CHUMA,consultas prenatales,repetidas,2015-10-01,0,1,2,0,12,5,7,0,0,0,27
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2015-10-01,0,0,6,2,18,0,4,0,0,0,30
CKOCHAS,consultas prenatales,repetidas,2015-10-01,0,0,10,7,30,14,6,4,0,0,71
CLIZA,consultas prenatales,repetidas,2015-10-01,6,0,31,0,94,0,17,0,0,0,148
COBIJA,consultas prenatales,repetidas,2015-10-01,24,1,145,2,464,4,73,2,0,0,715
COCAPATA,consultas prenatales,repetidas,2015-10-01,0,0,6,11,17,25,3,6,0,0,68
COCHABAMBA,consultas prenatales,repetidas,2015-10-01,49,0,906,5,5281,17,1221,1,22,0,7502
COLCAPIRHUA,consultas prenatales,repetidas,2015-10-01,0,0,40,0,390,2,123,0,0,0,555
"COLCHA ""K""",consultas prenatales,repetidas,2015-10-01,1,0,17,1,43,2,5,1,0,0,70
COLLANA,consultas prenatales,repetidas,2015-10-01,0,0,1,0,7,0,0,0,0,0,8
COLOMI,consultas prenatales,repetidas,2015-10-01,2,0,37,0,98,0,10,0,0,0,147
COLPA BELGICA,consultas prenatales,repetidas,2015-10-01,3,0,12,0,23,0,4,0,0,0,42
COLQUECHACA,consultas prenatales,repetidas,2015-10-01,0,0,22,3,68,24,32,8,0,0,157
COLQUENCHA,consultas prenatales,repetidas,2015-10-01,0,0,25,0,40,1,12,1,0,0,79
COLQUIRI,consultas prenatales,repetidas,2015-10-01,1,0,12,2,26,13,1,1,0,0,56
COMANCHE,consultas prenatales,repetidas,2015-10-01,0,0,4,5,6,0,0,0,0,0,15
COMARAPA,consultas prenatales,repetidas,2015-10-01,1,0,61,0,119,1,21,0,0,0,203
COMBAYA,consultas prenatales,repetidas,2015-10-01,1,0,2,0,7,3,0,0,0,0,13
CONCEPCION,consultas prenatales,repetidas,2015-10-01,9,0,34,0,89,3,14,0,0,0,149
COPACABANA,consultas prenatales,repetidas,2015-10-01,0,0,13,1,48,6,10,2,0,0,80
CORIPATA,consultas prenatales,repetidas,2015-10-01,0,0,29,0,86,0,11,0,0,0,126
CORO CORO,consultas prenatales,repetidas,2015-10-01,0,0,3,3,8,5,1,1,0,0,21
COROICO,consultas prenatales,repetidas,2015-10-01,0,0,23,0,96,1,16,0,0,0,136
CORQUE,consultas prenatales,repetidas,2015-10-01,0,0,1,2,21,2,4,6,0,0,36
COTAGAITA,consultas prenatales,repetidas,2015-10-01,3,0,19,1,61,8,24,2,0,0,118
COTOCA,consultas prenatales,repetidas,2015-10-01,4,0,112,0,305,0,33,0,0,0,454
CUATRO CAÑADAS,consultas prenatales,repetidas,2015-10-01,4,0,63,1,154,0,30,0,0,0,252
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2015-10-01,0,0,3,0,3,1,0,0,0,0,7
CUEVO,consultas prenatales,repetidas,2015-10-01,0,0,2,0,10,1,1,0,0,0,14
CULPINA,consultas prenatales,repetidas,2015-10-01,0,0,21,1,53,7,13,4,2,0,101
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2015-10-01,0,0,4,0,20,1,4,2,0,0,31
CURVA,consultas prenatales,repetidas,2015-10-01,0,0,0,1,4,2,0,0,0,0,7
DESAGUADERO,consultas prenatales,repetidas,2015-10-01,0,0,7,0,29,0,4,0,0,0,40
EL ALTO,consultas prenatales,repetidas,2015-10-01,22,7,989,181,4815,628,996,108,1,0,7747
EL CHORO,consultas prenatales,repetidas,2015-10-01,0,0,2,1,7,6,0,2,0,0,18
EL PUENTE(STC),consultas prenatales,repetidas,2015-10-01,1,0,11,0,40,0,9,0,0,0,61
EL PUENTE(TJA),consultas prenatales,repetidas,2015-10-01,0,0,15,1,30,7,8,2,0,0,63
EL TORNO,consultas prenatales,repetidas,2015-10-01,23,0,82,0,329,2,57,0,0,0,493
EL VILLAR,consultas prenatales,repetidas,2015-10-01,0,0,7,2,4,1,3,0,0,0,17
ENTRE RIOS TRJ,consultas prenatales,repetidas,2015-10-01,2,0,49,3,103,2,17,0,0,0,176
ENTRE RIOS CBBA,consultas prenatales,repetidas,2015-10-01,2,0,78,1,191,3,36,1,0,0,312
ESCOMA,consultas prenatales,repetidas,2015-10-01,0,0,8,0,30,3,4,0,0,0,45
EUCALIPTUS,consultas prenatales,repetidas,2015-10-01,0,0,7,0,15,0,3,0,0,0,25
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2015-10-01,1,0,0,0,1,0,0,0,0,0,2
EXALTACION,consultas prenatales,repetidas,2015-10-01,0,0,4,0,4,0,3,0,0,0,11
FERNANDEZ ALONSO,consultas prenatales,repetidas,2015-10-01,0,0,18,0,41,0,12,0,0,0,71
FILADELFIA,consultas prenatales,repetidas,2015-10-01,1,1,9,2,20,3,8,0,0,0,44
GENERAL SAAVEDRA,consultas prenatales,repetidas,2015-10-01,4,0,28,0,59,0,8,0,0,0,99
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2015-10-01,0,0,9,1,17,2,3,1,0,0,33
GUANAY,consultas prenatales,repetidas,2015-10-01,0,0,28,1,79,6,7,1,0,0,122
GUAQUI,consultas prenatales,repetidas,2015-10-01,0,0,5,1,23,1,2,0,0,0,32
GUAYARAMERIN,consultas prenatales,repetidas,2015-10-01,15,20,113,45,235,3,25,5,0,0,461
GUTIERREZ,consultas prenatales,repetidas,2015-10-01,0,1,14,3,29,9,7,1,0,0,64
HUACARETA,consultas prenatales,repetidas,2015-10-01,0,1,12,3,48,7,13,0,0,0,84
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2015-10-01,0,0,2,2,1,3,1,2,0,0,11
HUACHACALLA,consultas prenatales,repetidas,2015-10-01,0,0,0,0,1,0,1,0,0,0,2
HUANUNI,consultas prenatales,repetidas,2015-10-01,0,0,21,1,171,0,32,0,0,0,225
HUARACAJE,consultas prenatales,repetidas,2015-10-01,2,0,4,0,29,0,1,0,0,0,36
HUARINA,consultas prenatales,repetidas,2015-10-01,0,0,6,2,16,0,4,0,0,0,28
HUATAJATA,consultas prenatales,repetidas,2015-10-01,0,0,0,0,5,0,0,0,0,0,5
HUAYLLAMARCA,consultas prenatales,repetidas,2015-10-01,0,0,1,0,5,2,1,1,0,0,10
HUMANATA,consultas prenatales,repetidas,2015-10-01,0,0,0,2,5,2,2,2,0,0,13
ICHOCA,consultas prenatales,repetidas,2015-10-01,0,0,4,1,1,0,1,0,0,0,7
ICLA,consultas prenatales,repetidas,2015-10-01,0,0,9,0,21,6,14,3,0,0,53
INCAHUASI,consultas prenatales,repetidas,2015-10-01,0,0,10,3,33,20,7,16,0,0,89
INGAVI (HUMAITA),consultas prenatales,repetidas,2015-10-01,1,0,1,0,7,0,0,0,0,0,9
INQUISIVI,consultas prenatales,repetidas,2015-10-01,0,0,8,5,24,7,3,3,0,0,50
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2015-10-01,0,0,24,0,69,6,18,0,0,0,117
IXIAMAS,consultas prenatales,repetidas,2015-10-01,0,0,7,0,21,1,3,0,0,0,32
JESUS DE MACHACA,consultas prenatales,repetidas,2015-10-01,0,0,6,0,26,1,7,0,0,0,40
LA ASUNTA,consultas prenatales,repetidas,2015-10-01,1,0,87,3,296,13,50,2,0,0,452
LA GUARDIA,consultas prenatales,repetidas,2015-10-01,2,0,164,0,439,0,53,0,0,0,658
LA PAZ,consultas prenatales,repetidas,2015-10-01,26,0,740,12,5029,3,1164,0,4,0,6978
LA RIVERA,consultas prenatales,repetidas,2015-10-01,0,0,0,0,2,0,0,0,0,0,2
LAGUNILLAS,consultas prenatales,repetidas,2015-10-01,2,0,11,2,17,3,2,0,0,0,37
LAJA,consultas prenatales,repetidas,2015-10-01,1,0,23,2,47,15,8,0,0,0,96
LAS CARRERAS,consultas prenatales,repetidas,2015-10-01,0,0,6,0,19,2,2,0,0,0,29
LICOMA PAMPA,consultas prenatales,repetidas,2015-10-01,0,0,2,0,10,0,1,0,0,0,13
LLALLAGUA,consultas prenatales,repetidas,2015-10-01,1,0,64,0,321,3,37,0,0,0,426
LLICA,consultas prenatales,repetidas,2015-10-01,0,0,2,0,13,0,1,0,0,0,16
LORETO,consultas prenatales,repetidas,2015-10-01,1,0,3,0,5,4,1,0,0,0,14
LURIBAY,consultas prenatales,repetidas,2015-10-01,2,0,11,0,15,6,4,0,0,0,38
MACHACAMARCA,consultas prenatales,repetidas,2015-10-01,0,0,6,0,15,4,1,0,0,0,26
MACHARETI,consultas prenatales,repetidas,2015-10-01,3,0,15,3,29,5,5,0,0,0,60
MAGDALENA,consultas prenatales,repetidas,2015-10-01,3,0,29,0,67,1,9,1,0,0,110
MAIRANA,consultas prenatales,repetidas,2015-10-01,1,0,23,0,74,0,7,0,0,0,105
MALLA,consultas prenatales,repetidas,2015-10-01,0,0,1,0,1,0,0,0,0,0,2
MAPIRI,consultas prenatales,repetidas,2015-10-01,0,0,24,24,43,0,18,2,0,0,111
MECAPACA,consultas prenatales,repetidas,2015-10-01,1,0,21,0,35,4,7,2,0,0,70
MINEROS,consultas prenatales,repetidas,2015-10-01,3,0,41,0,121,0,23,0,0,0,188
MIZQUE,consultas prenatales,repetidas,2015-10-01,6,0,33,0,99,3,17,1,0,0,159
MOCOMOCO,consultas prenatales,repetidas,2015-10-01,0,0,7,5,18,3,7,5,0,0,45
MOJINETE,consultas prenatales,repetidas,2015-10-01,0,0,0,0,2,0,1,0,0,0,3
MOJOCOYA,consultas prenatales,repetidas,2015-10-01,3,0,9,1,21,4,5,4,0,0,47
MONTEAGUDO,consultas prenatales,repetidas,2015-10-01,3,1,48,6,157,6,58,3,1,0,283
MONTERO,consultas prenatales,repetidas,2015-10-01,8,0,318,2,584,8,87,1,0,0,1008
MORO MORO,consultas prenatales,repetidas,2015-10-01,0,0,6,1,7,0,0,0,0,0,14
MOROCHATA,consultas prenatales,repetidas,2015-10-01,1,0,6,3,23,9,7,4,0,0,53
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2015-10-01,0,0,8,0,10,0,4,0,0,0,22
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2015-10-01,0,0,4,0,10,2,1,0,0,0,17
OCURI,consultas prenatales,repetidas,2015-10-01,0,0,5,2,33,19,10,13,0,0,82
OKINAWA,consultas prenatales,repetidas,2015-10-01,1,0,31,0,66,0,4,0,0,0,102
OMEREQUE,consultas prenatales,repetidas,2015-10-01,1,0,15,0,30,1,4,0,0,0,51
ORURO,consultas prenatales,repetidas,2015-10-01,5,0,392,3,2428,25,432,4,0,0,3289
PADCAYA,consultas prenatales,repetidas,2015-10-01,3,0,21,2,79,4,14,1,0,0,124
PADILLA,consultas prenatales,repetidas,2015-10-01,0,0,10,2,36,3,9,3,0,0,63
PAILON,consultas prenatales,repetidas,2015-10-01,3,0,55,0,115,1,9,1,0,0,184
PALCA,consultas prenatales,repetidas,2015-10-01,0,0,22,1,59,4,7,2,0,0,95
PALOS BLANCOS,consultas prenatales,repetidas,2015-10-01,3,0,42,0,163,2,36,0,0,0,246
PAMPA AULLAGAS,consultas prenatales,repetidas,2015-10-01,0,0,2,0,8,0,0,0,0,0,10
PAMPA GRANDE,consultas prenatales,repetidas,2015-10-01,0,0,16,0,38,0,6,0,0,0,60
PAPEL PAMPA,consultas prenatales,repetidas,2015-10-01,1,0,1,1,10,4,3,1,0,0,21
PASORAPA,consultas prenatales,repetidas,2015-10-01,0,0,0,0,6,1,3,0,0,0,10
PATACAMAYA,consultas prenatales,repetidas,2015-10-01,0,0,29,1,81,2,15,1,0,0,129
PAZÑA,consultas prenatales,repetidas,2015-10-01,0,0,5,0,14,2,2,0,0,0,23
PELECHUCO,consultas prenatales,repetidas,2015-10-01,0,0,6,0,25,0,3,0,0,0,34
POCOATA,consultas prenatales,repetidas,2015-10-01,0,0,17,6,40,23,12,15,0,0,113
POCONA,consultas prenatales,repetidas,2015-10-01,0,0,13,0,25,0,6,1,0,0,45
POJO (CBBA),consultas prenatales,repetidas,2015-10-01,0,0,14,1,41,0,8,0,0,0,64
POOPO,consultas prenatales,repetidas,2015-10-01,0,0,3,0,17,0,1,0,0,0,21
PORCO,consultas prenatales,repetidas,2015-10-01,0,0,11,0,51,2,4,2,0,0,70
POROMA,consultas prenatales,repetidas,2015-10-01,0,1,19,1,33,19,13,6,0,0,92
PORONGO,consultas prenatales,repetidas,2015-10-01,2,0,3,0,24,0,2,0,0,0,31
PORTACHUELO,consultas prenatales,repetidas,2015-10-01,6,0,65,0,200,0,25,0,0,0,296
PORVENIR,consultas prenatales,repetidas,2015-10-01,0,0,17,0,32,1,3,0,0,0,53
POSTRER VALLE,consultas prenatales,repetidas,2015-10-01,0,0,4,0,3,0,3,0,0,0,10
POTOSI,consultas prenatales,repetidas,2015-10-01,3,0,304,21,1449,15,336,1,0,0,2129
PRESTO,consultas prenatales,repetidas,2015-10-01,0,1,11,4,20,12,7,2,0,0,57
PUCARA,consultas prenatales,repetidas,2015-10-01,0,0,1,0,4,0,0,0,0,0,5
PUCARANI,consultas prenatales,repetidas,2015-10-01,1,0,33,5,104,10,14,2,0,0,169
PUERTO ACOSTA,consultas prenatales,repetidas,2015-10-01,0,0,0,0,23,4,3,4,0,0,34
PUERTO CARABUCO,consultas prenatales,repetidas,2015-10-01,1,2,7,16,11,10,5,4,0,0,56
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2015-10-01,1,0,14,3,23,4,3,0,0,0,48
PUERTO PEREZ,consultas prenatales,repetidas,2015-10-01,0,0,7,1,16,2,2,0,0,0,28
PUERTO QUIJARRO,consultas prenatales,repetidas,2015-10-01,0,0,1,0,15,0,5,0,0,0,21
PUERTO RICO,consultas prenatales,repetidas,2015-10-01,6,0,28,0,40,0,6,0,0,0,80
PUERTO SILES,consultas prenatales,repetidas,2015-10-01,0,0,0,0,3,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,repetidas,2015-10-01,0,0,22,0,108,1,12,0,0,0,143
PUERTO VILLARROEL,consultas prenatales,repetidas,2015-10-01,6,0,140,0,353,17,62,3,0,0,581
PUNA,consultas prenatales,repetidas,2015-10-01,1,0,23,2,56,12,21,9,0,0,124
PUNATA,consultas prenatales,repetidas,2015-10-01,2,0,73,1,237,12,51,0,0,0,376
QUIABAYA,consultas prenatales,repetidas,2015-10-01,1,0,3,0,9,0,0,0,0,0,13
QUILLACOLLO,consultas prenatales,repetidas,2015-10-01,20,0,174,9,721,78,262,8,0,0,1272
QUIME,consultas prenatales,repetidas,2015-10-01,1,0,8,0,41,0,3,0,0,0,53
QUIRUSILLAS,consultas prenatales,repetidas,2015-10-01,0,0,3,0,4,0,0,0,0,0,7
RAVELO,consultas prenatales,repetidas,2015-10-01,0,0,20,2,17,14,10,9,0,0,72
REYES,consultas prenatales,repetidas,2015-10-01,2,0,18,0,43,7,11,0,0,0,81
RIBERALTA,consultas prenatales,repetidas,2015-10-01,26,0,292,0,802,15,88,0,0,0,1223
ROBORE,consultas prenatales,repetidas,2015-10-01,0,0,25,0,74,0,5,0,1,0,105
RURRENABAQUE,consultas prenatales,repetidas,2015-10-01,3,0,28,0,93,0,16,0,0,0,140
SABAYA,consultas prenatales,repetidas,2015-10-01,0,0,2,0,6,2,2,0,0,0,12
SACABA,consultas prenatales,repetidas,2015-10-01,10,0,357,1,1007,13,152,3,0,0,1543
SACABAMBA,consultas prenatales,repetidas,2015-10-01,0,0,5,0,14,1,6,0,0,0,26
SACACA,consultas prenatales,repetidas,2015-10-01,0,0,16,5,57,12,18,2,0,0,110
SAIPINA,consultas prenatales,repetidas,2015-10-01,0,0,12,0,31,0,6,0,0,0,49
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2015-10-01,0,1,11,5,35,8,4,0,0,0,64
SAMAIPATA,consultas prenatales,repetidas,2015-10-01,1,0,16,0,33,0,5,0,0,0,55
SAN AGUSTIN,consultas prenatales,repetidas,2015-10-01,0,0,2,0,8,0,1,0,0,0,11
SAN ANDRES,consultas prenatales,repetidas,2015-10-01,1,0,14,0,34,0,3,0,0,0,52
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2015-10-01,0,0,1,2,7,5,1,1,0,0,17
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2015-10-01,0,0,1,0,5,2,3,1,0,0,12
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2015-10-01,0,0,6,5,15,6,0,1,0,0,33
SAN BENITO,consultas prenatales,repetidas,2015-10-01,0,0,15,0,67,1,7,0,0,0,90
SAN BORJA,consultas prenatales,repetidas,2015-10-01,7,0,75,1,179,1,27,2,2,0,294
SAN BUENA VENTURA,consultas prenatales,repetidas,2015-10-01,0,0,12,0,52,0,9,0,0,0,73
SAN CARLOS,consultas prenatales,repetidas,2015-10-01,1,0,66,0,128,0,23,0,0,0,218
SAN IGNACIO,consultas prenatales,repetidas,2015-10-01,4,0,54,0,120,3,18,0,0,0,199
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2015-10-01,9,1,114,248,49,3,8,1,0,0,433
SAN JAVIER(BNI),consultas prenatales,repetidas,2015-10-01,0,0,6,0,4,0,0,0,0,0,10
SAN JAVIER(STC),consultas prenatales,repetidas,2015-10-01,1,0,24,0,89,0,11,0,0,0,125
SAN JOAQUIN,consultas prenatales,repetidas,2015-10-01,3,0,12,0,17,2,5,0,0,0,39
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2015-10-01,2,0,22,2,21,0,14,0,0,0,61
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2015-10-01,0,0,11,0,21,1,2,0,0,0,35
SAN JULIAN,consultas prenatales,repetidas,2015-10-01,7,0,83,11,246,5,32,1,0,0,385
SAN LORENZO(PND),consultas prenatales,repetidas,2015-10-01,0,0,9,6,22,3,9,0,0,0,49
SAN LORENZO(TJA),consultas prenatales,repetidas,2015-10-01,0,0,40,6,94,5,10,0,0,0,155
SAN LUCAS,consultas prenatales,repetidas,2015-10-01,1,1,47,10,81,28,29,19,1,0,217
SAN MATIAS,consultas prenatales,repetidas,2015-10-01,2,1,39,0,66,9,9,0,0,0,126
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2015-10-01,1,0,13,0,54,2,11,0,0,0,81
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2015-10-01,0,0,4,0,9,0,2,0,0,0,15
SAN PEDRO,consultas prenatales,repetidas,2015-10-01,1,0,27,0,78,1,14,0,0,0,121
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2015-10-01,2,0,28,5,60,12,14,3,0,0,124
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2015-10-01,0,0,6,0,13,3,2,0,0,0,24
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2015-10-01,0,0,0,0,3,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2015-10-01,0,0,5,0,11,1,1,0,0,0,18
SAN PEDRO(PND),consultas prenatales,repetidas,2015-10-01,0,0,2,0,6,0,0,0,0,0,8
SAN RAFAEL,consultas prenatales,repetidas,2015-10-01,0,0,8,0,37,0,1,0,0,0,46
SAN RAMON BENI,consultas prenatales,repetidas,2015-10-01,1,0,14,0,19,0,3,0,0,0,37
SAN RAMON SCZ,consultas prenatales,repetidas,2015-10-01,0,0,12,0,26,1,2,0,0,0,41
SANTA ANA,consultas prenatales,repetidas,2015-10-01,0,0,35,0,83,0,9,0,0,0,127
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2015-10-01,130,58,2371,23,8075,220,1020,2,23,0,11922
SANTA ROSA,consultas prenatales,repetidas,2015-10-01,3,0,25,0,39,0,7,0,0,0,74
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2015-10-01,2,0,30,0,56,0,6,0,0,0,94
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2015-10-01,0,0,4,0,4,1,5,0,0,0,14
SANTIAGO DE HUARI,consultas prenatales,repetidas,2015-10-01,0,0,7,1,22,1,3,1,0,0,35
SANTIAGO DE HUATA,consultas prenatales,repetidas,2015-10-01,0,0,4,0,17,4,0,1,0,0,26
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2015-10-01,0,0,2,0,7,1,0,1,0,0,11
SANTIVAÑES,consultas prenatales,repetidas,2015-10-01,0,0,11,0,24,0,6,0,0,0,41
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2015-10-01,0,0,6,0,7,0,4,0,0,0,17
SAPAHAQUI,consultas prenatales,repetidas,2015-10-01,0,0,14,3,24,4,4,1,0,0,50
SENA,consultas prenatales,repetidas,2015-10-01,1,0,6,1,29,2,3,0,0,0,42
SHINAOTA,consultas prenatales,repetidas,2015-10-01,2,0,33,2,178,0,26,0,0,0,241
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2015-10-01,2,0,14,3,66,0,21,0,0,0,106
SICAYA,consultas prenatales,repetidas,2015-10-01,0,0,6,2,15,1,0,0,0,0,24
SIPE SIPE,consultas prenatales,repetidas,2015-10-01,5,0,112,0,400,2,46,0,0,0,565
SOPACHUY,consultas prenatales,repetidas,2015-10-01,0,0,5,2,24,9,15,4,0,0,59
SORACACHI,consultas prenatales,repetidas,2015-10-01,0,0,9,2,37,1,3,0,0,0,52
SORATA,consultas prenatales,repetidas,2015-10-01,0,0,26,2,62,3,11,1,0,0,105
SUCRE,consultas prenatales,repetidas,2015-10-01,13,0,534,23,2517,4,501,1,1,0,3594
TACACHI,consultas prenatales,repetidas,2015-10-01,0,0,1,0,1,0,0,0,0,0,2
TACACOMA,consultas prenatales,repetidas,2015-10-01,0,0,13,0,25,2,1,0,0,0,41
TACOBAMBA,consultas prenatales,repetidas,2015-10-01,0,0,2,1,15,6,9,7,0,0,40
TACOPAYA,consultas prenatales,repetidas,2015-10-01,2,0,7,0,13,2,7,0,0,0,31
TAHUA,consultas prenatales,repetidas,2015-10-01,0,0,0,0,5,0,0,0,0,0,5
TAPACARI,consultas prenatales,repetidas,2015-10-01,0,0,16,0,53,8,6,6,0,0,89
TARABUCO,consultas prenatales,repetidas,2015-10-01,0,0,16,5,44,12,12,8,0,0,97
TARACO,consultas prenatales,repetidas,2015-10-01,0,0,5,1,9,2,0,1,0,0,18
TARATA,consultas prenatales,repetidas,2015-10-01,1,0,19,1,70,3,12,0,0,0,106
TARIJA,consultas prenatales,repetidas,2015-10-01,7,0,292,12,1346,50,284,1,0,0,1992
TARVITA,consultas prenatales,repetidas,2015-10-01,0,0,17,2,27,4,10,3,0,0,63
TEOPONTE,consultas prenatales,repetidas,2015-10-01,0,0,16,1,34,3,6,0,0,0,60
TIAWANACU,consultas prenatales,repetidas,2015-10-01,0,0,6,7,8,22,4,3,0,0,50
TINGUIPAYA,consultas prenatales,repetidas,2015-10-01,0,0,9,3,25,21,12,13,0,0,83
TIPUANI,consultas prenatales,repetidas,2015-10-01,0,0,8,0,26,1,6,0,0,0,41
TIQUIPAYA,consultas prenatales,repetidas,2015-10-01,0,0,110,4,432,5,82,1,0,0,634
TIRAQUE (CBBA),consultas prenatales,repetidas,2015-10-01,0,0,37,1,82,1,20,1,0,0,142
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2015-10-01,0,0,0,0,4,0,1,0,0,0,5
TOCO,consultas prenatales,repetidas,2015-10-01,1,0,14,0,17,0,9,0,0,0,41
TODOS SANTOS,consultas prenatales,repetidas,2015-10-01,0,0,0,0,0,0,1,0,0,0,1
