,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,5,2,1,0,0,0,8
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,7,1,2,0,0,0,13
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,4,1,2,0,0,0,10
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,4,0,1,0,0,0,8
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,1,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,1,0,0,0,0,0,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,0,2,0,0,0,4
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,0,0,1,0,0,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,6,1,18,0,6,0,0,0,31
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,0,0,0,0,1
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,2,5,4,1,2,0,0,16
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,0,0,3,0,0,0,3
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,4,0,0,1,0,0,6
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,4,0,0,0,0,0,4
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,2,2,1,0,0,0,6
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,3,1,2,1,0,0,7
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,4,0,5,1,1,0,0,0,11
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,5,0,6,0,0,0,11
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,22,0,415,4,304,0,0,0,745
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,0,0,1,0,0,0,3
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,11,2,0,0,0,0,14
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,1,1,0,0,3
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,1,2,0,0,0,4
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,0,0,0,0,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,1,0,0,1,0,0,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,20,0,62,0,9,0,0,0,91
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,3,0,0,0,0,0,6
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,9,0,0,0,0,0,11
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,8,0,38,0,7,0,0,0,54
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,1,8,3,4,1,0,0,19
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,12,0,20,1,4,0,0,0,37
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,4,0,13,0,66,10,55,2,0,0,150
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,0,0,0,0,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,1,1,1,0,0,4
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,4,0,3,0,0,0,0,0,7
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,1,30,3,82,2,20,0,0,0,138
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,11,0,16,0,0,0,0,0,27
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,14,1,6,0,0,0,21
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,1,0,0,0,2
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,28,0,78,0,51,0,0,0,157
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,0,0,0,0,0,2
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,1,8,5,3,1,0,0,21
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,1,4,0,0,0,0,0,6
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,7,0,17,2,3,0,0,0,29
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,1,0,3,0,0,0,0,0,5
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,3,0,0,0,0,0,6
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,1,1,1,0,0,0,0,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,1,0,1,0,0,0,0,2
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,3,1,0,0,0,0,5
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,7,0,17,6,0,0,0,0,31
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,4,0,0,0,0,0,7
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,6,0,12,0,2,0,0,0,21
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,2,29,1,3,0,0,0,37
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,0,0,3,0,0,0,3
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,5,1,0,0,0,0,8
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,3,0,0,0,0,0,4
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,9,0,2,0,0,0,14
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,1,0,2,0,0,0,0,0,4
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,3,2,1,0,0,0,8
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,3,4,0,0,0,0,7
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,2,0,7,0,1,0,0,0,11
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,1,1,4,3,0,0,11
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,0,0,0,0,1
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,1,0,0,0,0,0,0,2
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,3,0,0,0,0,0,3
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,0,0,2,0,0,0,2
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,2,15,8,2,3,0,0,32
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,0,0,1,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,0,0,0,0,1
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,3,0,0,0,0,0,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,6,0,11,0,0,0,0,0,17
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,100,2,549,3,1359,2,359,1,1,0,2376
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,4,0,9,0,3,0,0,0,17
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,5,1,1,0,0,0,9
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,0,1,0,0,0,0,3
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,4,2,0,0,0,0,8
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,0,0,0,0,0,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,4,3,5,1,3,0,0,0,16
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,0,0,0,0,1
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,4,1,11,0,1,0,0,0,17
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,10,0,4,0,0,0,15
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,1,0,0,0,0,0,0,0,2
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,11,0,20,0,3,0,0,0,34
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,0,1,0,0,0,0,1
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,1,1,1,0,0,0,4
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,5,0,2,0,0,0,8
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,16,0,64,0,18,0,1,0,99
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,0,1,0,0,0,0,3
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,4,1,1,1,0,0,7
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,1,0,0,0,1,2,0,0,5
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,0,1,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,6,0,5,1,3,3,0,0,18
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,0,0,0,0,0,2
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,1,3,0,1,0,0,0,7
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,3,0,32,2,116,5,32,0,0,0,190
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,2,0,0,0,0,0,3
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,7,1,1,0,0,0,11
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,2,5,5,3,1,0,0,17
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,2,0,1,0,0,0,5
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,2,0,22,2,68,1,5,0,0,0,100
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,15,0,3,0,0,0,20
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,3,0,2,0,0,0,6
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,1,2,0,0,0,0,4
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,0,0,0,0,1
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,2,2,0,0,0,0,5
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,2,0,2,1,2,0,1,0,0,0,8
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,3,0,0,0,0,0,5
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,5,0,56,0,247,0,40,0,0,0,348
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,8,0,10,0,8,0,0,0,27
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,0,0,0,0,1
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,5,0,9,1,0,0,0,0,15
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,3,0,0,0,0,0,6
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,0,0,0,0,0,2
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,16,5,4,2,0,0,29
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,1,0,1,1,0,0,5
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,2,0,0,0,0,0,4
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,5,0,32,2,17,0,0,0,57
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,1,2,0,0,0,5
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,6,0,14,0,2,0,0,0,23
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,2,0,1,0,0,0,0,0,3
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,0,4,1,2,0,0,0,10
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,1,1,0,0,0,0,0,3
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,1,17,1,64,2,14,0,0,0,100
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,6,0,8,0,3,0,0,0,17
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,8,0,23,0,3,0,0,0,34
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,1,0,0,0,2
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,2,0,1,0,0,0,3
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,1,0,16,0,25,2,6,0,0,0,50
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,1,1,0,0,3
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,2,0,11,0,46,1,21,0,0,0,81
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,3,3,14,5,1,0,0,0,26
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,0,0,0,0,0,0,0,1
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,1,2,0,0,0,0,0,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,0,0,1,0,1,1,0,0,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-09-01,0,0,1,2,0,0,0,0,0,0,3
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,0,0,0,0,0,0,1
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,4,0,16,3,6,0,0,0,29
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,1,0,8,0,1,0,0,10
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,4,1,13,2,5,0,0,0,25
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,1,0,0,0,0,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,5,1,4,0,2,2,0,0,14
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,0,1,1,0,0,0,3
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,3,1,1,2,0,0,8
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,6,0,3,2,2,1,0,0,14
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,2,1,3,0,0,0,8
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,3,0,3,1,1,0,0,0,8
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,2,0,0,1,6,0,2,0,0,0,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,1,0,12,0,14,0,5,0,0,0,32
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,7,1,0,0,0,0,9
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,2,1,0,1,0,0,0,5
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,0,2,1,0,0,0,0,3
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,0,2,0,2,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,1,2,0,12,6,5,0,0,0,26
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,1,0,0,0,0,0,0,1
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,3,0,9,1,1,0,0,0,14
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,1,0,1,0,3,0,0,0,0,0,5
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,1,0,0,0,0,0,3
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,6,0,4,0,0,0,11
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,7,0,3,1,3,1,0,0,15
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,0,2,0,2,1,0,0,5
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,2,1,0,0,0,0,4
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,2,1,2,1,0,0,8
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,4,0,12,0,3,0,0,0,19
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,1,7,1,1,0,0,0,11
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,1,0,1,0,0,0,4
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,1,0,0,0,0,0,2
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,1,7,2,1,0,0,0,13
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,5,0,1,0,0,0,7
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,1,0,13,0,30,0,7,0,0,0,51
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,3,1,7,2,2,0,0,0,15
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,0,4,1,1,0,0,0,6
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,4,0,0,0,0,0,6
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,3,0,15,2,3,0,0,0,23
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,3,1,9,3,0,0,0,0,16
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,1,4,2,1,0,0,0,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,2,0,1,0,0,0,4
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,1,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,4,1,20,3,4,2,0,0,34
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,3,1,0,0,0,0,5
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,3,0,18,2,2,0,0,0,25
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,0,0,2,0,0,0,0,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,3,3,4,1,1,0,0,13
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,1,0,6,1,9,2,4,1,0,0,24
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,0,0,0,0,0,0,1
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,1,0,0,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,8,0,7,0,5,0,0,0,20
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,3,3,0,0,0,0,0,8
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,3,0,4,1,1,0,0,0,9
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,3,0,3,0,0,0,7
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,7,0,3,1,0,0,13
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,90,0,334,0,38,0,0,0,462
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,1,3,2,5,0,0,12
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,6,0,161,7,917,13,213,0,0,0,1317
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,57,2,15,0,0,0,76
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,0,0,1,0,0,0,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,5,2,12,0,1,0,0,0,20
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,4,0,7,0,1,0,0,0,12
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,10,2,2,2,0,0,17
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,1,0,0,0,0,0,2
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,2,0,6,1,0,0,0,0,9
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,0,0,3,0,0,0,0,0,3
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2015-10-01,0,0,1,0,0,0,0,0,0,0,1
