municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,6,6
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,3,3
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,5,5
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,4,4
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,6,6
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,14,14
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,3,3
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,5,5
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,4,4
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,10,10
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,4,4
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,6,6
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,3,3
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,2,2
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,2,2
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,2,2
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,8,8
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-10-01,2,2
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,18,18
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,20,20
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,20,20
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,8,8
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,11,11
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,9,9
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,17,17
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,12,12
BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,9,9
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,8,8
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,14,14
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,15,15
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,17,17
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,13,13
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
CHUA COCANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,19,19
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,18,18
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,11,11
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,29,29
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,14,14
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,12,12
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,8,8
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,9,9
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
HUATAJATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,11,11
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,11,11
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,9,9
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,8,8
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,13,13
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,19,19
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,11,11
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,9,9
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,34,34
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,14,14
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,12,12
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,11,11
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
PUERTO SILES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,14,14
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,13,13
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,15,15
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,14,14
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAN PEDRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,17,17
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,9,9
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SAN RAFAEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SHINAOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,21,21
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,12,12
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,19,19
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,8,8
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,22,22
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,13,13
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,13,13
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,10,10
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,11,11
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,3,3
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,7,7
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,5,5
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,12,12
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,2,2
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,6,6
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-11-01,4,4
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,6,6
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,14,14
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,1,1
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,2,2
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,5,5
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,13,13
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,2,2
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,3,3
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,5,5
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,1,1
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,1,1
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,11,11
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,3,3
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,5,5
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,4,4
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,14,14
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,14,14
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,6,6
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2013-12-01,1,1
