,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,2,3,2,1,8
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,5,7,4,7,23
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,2,0,1,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,2,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,1,2,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,3,1,0,4,8
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,2,0,2,0,4
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,5,3,8
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,1,0,0,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,3,0,0,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,2,0,0,0,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,0,2,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,74,69,12,9,164
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,1,0,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,5,5,10
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,2,2,0,1,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,2,3,0,1,6
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,6,5,0,1,12
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,4,3,5,2,14
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,2,1,2,1,6
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,6,5,6,6,23
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,5,5,0,0,10
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,3,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,3,0,0,1,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,2,3,6
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,1,0,2,3
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,1,1,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,3,4,1,0,8
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,0,1,2,3
VITICHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,6,2,2,1,11
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,5,3,0,1,9
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-07-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,2,3
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,2,0,0,4
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,14,16,30
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,2,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,0,0,2
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,1,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,4,2,6
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,0,4,3,9
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,27,17,4,3,51
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,1,0,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,2,2,5
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,1,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
CORQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,4,5,0,1,10
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,5,1,6
CUEVO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,2,1,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,19,23,24,9,75
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,0,2,4
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,2,0,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,3,3,1,10
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,1,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,0,0,0,3
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,1,2
HUARINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,4,4,3,14
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,2,0,0,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,6,8,0,3,17
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,23,24,2,1,50
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,3,3,7
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,6,3,5,1,15
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,7,9,1,1,18
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,1,2,4
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,0,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,2,0,1,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,3,1,0,7
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,1,0,1,5
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,1,7,4,14
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,2,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,1,1,0,5
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,1,1,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,4,3,2,3,12
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,3,0,0,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,5,4,2,2,13
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,2,0,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,5,5,1,3,14
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,7,0,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,2,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,3,1,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,5,4,5,2,16
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,0,0,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,6,7,15
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,97,92,134,106,429
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,1,0,0,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,2,1,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,1,1,0,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,3,2,1,6
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,4,0,0,6
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,0,1
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,4,9,8,10,31
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,1,2,0,4
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,2,0,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,6,2,2,13
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,0,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,1,0,0,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,1,4,2,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,3,0,0,3
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,1,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,4,3,2,1,10
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,3,1,0,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,2,2,2,1,7
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,11,7,3,3,24
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,3,0,2,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-08-01,0,0,1,4,5
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,2,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,2,2
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,2,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,3,0,11,10,24
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,3,4,9
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,1,5,8
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,2,2,1,5
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,2,0,0,3
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,3,0,3,7
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,13,7,21
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,2,0,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,2,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,20,23,14,7,64
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,0,4,6,12
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,1,0,0,3
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,4,0,2,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,3,1,7,6,17
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,39,30,4,11,84
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,3,2,0,0,5
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,4,0,0,5
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,3,0,3,7
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,1,0,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,1,0,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,3,4
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,6,2,1,2,11
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,1,0,2
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,0,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,4,5,3,5,17
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,21,32,8,10,71
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,1,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,0,6,5,12
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,6,5,9,9,29
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,8,10,8,4,30
PADILLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,0,0,1,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,4,3,6,6,19
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2021-09-01,1,2,1,1,5
