,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,5,6,1,2,14
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,6,15,34,58
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,2,4,1,7
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,12,11,11,10,44
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,1,6,2,11
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,5,8,14,29
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,19,10,9,17,55
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,0,1,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,1,0,1,4
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,3,1,5
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,3,3,6
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,6,22,4,10,42
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,0,3,2,7
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,6,11,19,17,53
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,5,12,4,24
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,5,1,5,8,19
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,6,9,0,0,15
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,5,28,26,62
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,2,2,5
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,9,11,27,25,72
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,4,4,0,1,9
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,1,1,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,10,14,1,3,28
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,1,0,2
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,3,0,1,6
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,1,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,4,3,2,11
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,0,0,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,1,3,6
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,2,1,1,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,6,4,1,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,311,283,154,157,905
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,4,4,7,5,20
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,1,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,1,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,0,1,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,2,0,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,1,8,5,17
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,4,6,5,18
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,2,2,0,6
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,4,3,3,0,10
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,2,0,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,19,28,35,31,113
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,0,0,2
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,0,1,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,1,1,2
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,1,1,0,4
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,25,21,26,36,108
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,0,1,1,5
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,1,1,4
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,5,1,0,0,6
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,10,4,6,3,23
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,2,2,5
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,2,2,6
TOMINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,3,3,8
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,2,0,0,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,20,17,44,8,89
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,4,2,1,1,8
UMALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,0,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,0,5,3,10
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,1,2,3,8
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,3,6,22,23,54
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,2,1,3
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,0,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,5,5,0,1,11
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,4,4,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,8,9,6,6,29
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,1,1,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,0,0,0,1
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,2,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,8,20,13,11,52
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,2,3,2,9
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,2,0,1,2,5
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,41,39,56,56,192
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,10,5,1,6,22
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,2,10,5,18
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,1,1,0,0,2
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,1,0,1,2
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-10-01,0,0,2,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,5,0,0,7
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,0,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,1,2,4
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,1,2
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,1,2
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,1,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,0,1,3
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,2,0,0,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,3,0,0,3
AYATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,0,1,4
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,4,1,0,0,5
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,3,0,0,5
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,0,0,1,3
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,0,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,2,2,1,6
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,5,6,14
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,2,0,0,4
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,0,0,3
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,2,0,0,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,3,2,0,1,6
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,2,3,7
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,2,0,1,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,4,6,1,2,13
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,2,0,3
CATACORA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,2,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,1,2,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,10,8,21
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,1,0,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,2,3,4,10
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,3,5,10
CHUMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,1,0,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,1,1,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,4,0,0,0,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,2,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,84,77,51,52,264
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,5,5,3,6,19
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,2,0,5
COLLANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,3,0,0,0,3
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,4,2,0,0,6
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,3,0,0,0,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,2,0,0,4
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,3,1,1,1,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,0,1,3
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,4,2,0,1,7
CORO CORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,4,5,0,0,9
CORQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,2,1,0,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,12,9,4,1,26
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,1,0,3
CULPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,57,82,42,42,223
EL CHORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,5,5,0,1,11
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,3,8,0,3,14
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,6,8,15
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,4,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,0,3,2,7
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,6,5,0,0,11
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,4,0,1,7
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,5,2,7
ICLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,0,0,3
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,1,0,3
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,2,1,1,6
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,4,2,0,1,7
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,0,4,0,6
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,5,9,0,3,17
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,9,17,2,4,32
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,81,105,22,24,232
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,4,4,9
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,1,1,3
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,2,0,0,3
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
MALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,4,0,0,5
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,2,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,0,1,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,1,1,3
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,2,2,0,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,8,11,10,6,35
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,1,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,1,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,2,2,4
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,31,27,10,10,78
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,3,1,1,7
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,5,38,24,68
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,0,0,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,2,0,1,4
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,0,1,0,3
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,1,2
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,2,3,6
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,2,2,5
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,1,0,2
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,3,5,0,0,8
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,10,14,4,2,30
PRESTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,2,0,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,1,0,0,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,1,0,1,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,1,0,15,9,25
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,2,0,1,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,6,8,1,5,20
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,0,2,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,3,5,3,2,13
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,7,9,19,18,53
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2021-11-01,0,1,1,0,2
