,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,1,5,3,11
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,9,8,47,54,118
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,3,1,3,2,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,6,1,0,9
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,3,0,0,4
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,26,32,98,105,261
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,3,6,3,13
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,34,25,3,1,63
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,18,14,108,89,229
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,2,0,0,3
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,2,0,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,1,8,2,13
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,16,9,1,1,27
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,4,3,9
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,3,1,1,1,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,14,12,13,10,49
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,24,27,9,12,72
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,1,0,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,4,5,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,6,3,15,8,32
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,5,8,46,40,99
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,29,17,5,6,57
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,3,1,10,4,18
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,2,0,1,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,9,14,26,30,79
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,3,3,1,2,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,5,2,4,1,12
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,0,0,1,3
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,0,0,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,5,1,1,8
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,6,7,24,11,48
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,6,4,1,3,14
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,404,426,555,588,1973
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,2,0,0,4
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,16,16,33,24,89
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,1,2,2,5
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,2,2,4,9
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,5,7,12,24
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,9,0,13,14,36
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,2,2,6
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,7,11,7,14,39
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,0,1,3
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,2,2,0,6
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,36,36,67,58,197
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,1,1,2,6
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,1,2,3
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,1,0,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,1,2,5
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,2,2,0,4
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,29,22,51,61,163
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,4,0,4
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,3,2,1,6
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,16,15,26,18,75
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,2,3,1,8
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,0,2,2
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,2,1,3,6
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,2,2,6,12
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,23,24,55,23,125
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,4,4,1,1,10
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,6,6,13
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,3,1,2,0,6
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,5,6,3,2,16
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,1,0,4,6
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,12,5,3,2,22
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,1,1,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,7,7,6,11,31
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,4,2,6
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,2,1,4
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,4,1,1,2,8
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,27,19,36,57,139
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,2,0,1,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,3,6,16,17,42
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,5,10,14,15,44
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,1,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,45,37,67,58,207
YACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,2,3,2,0,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,10,13,35,29,87
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,9,4,1,1,15
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,7,8,12,9,36
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,9,6,0,0,15
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,1,0,1,0,2
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-09-01,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,9,2,1,0,12
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,6,4,10,12,32
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,1,2,0,6
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,4,6,7,10,27
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,3,2,7
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,1,6,8
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,2,0,0,5
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,7,5,5,3,20
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,4,4,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,0,3,1,6
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,5,3,7,7,22
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,8,8,16
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,3,5,3,14
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,2,0,1,4
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,12,9,7,4,32
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,8,11,17,6,42
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,6,5,10,16,37
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,4,1,2,1,8
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,1,0,1,4
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,0,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,5,2,2,0,9
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,4,0,0,7
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,2,1,2,6
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,3,0,0,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,4,1,1,0,6
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,10,7,9,10,36
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,5,2,0,8
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,1,7,1,12
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,3,14,21,40
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,2,3,1,9
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,3,4,4,12
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,2,0,0,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,1,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,20,16,17,18,71
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,5,4,10
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,1,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,13,3,6,3,25
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,132,125,146,155,558
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,7,13,38,44,102
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,1,0,0,4
COLLANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,4,1,2,9
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,3,1,2,8
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,4,2,3,1,10
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,3,1,6
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,1,4,6,13
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,3,7,4,16
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,2,1,1,7
COMBAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,1,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,2,4,9,17
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,22,11,27,26,86
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,3,5,3,12
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,16,24,38,46,124
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,2,0,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,18,12,7,7,44
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,2,8,4,16
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,0,2,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,6,10,5,23
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,0,0,0,3
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,270,297,296,341,1204
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,1,0,2
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,5,13,7,6,31
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,3,1,0,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,13,10,18,19,60
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,1,1,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,1,0,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,2,0,3
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,6,9,8,8,31
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,2,0,0,3
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,5,8,17,18,48
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,4,1,12,8,25
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,8,8,20,22,58
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,22,11,0,0,33
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,2,0,2
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,2,5,1,10
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,6,0,2,10
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,5,6,7,21
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,2,0,3
ICLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,1,1,4
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,2,11,8,22
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,12,4,7,7,30
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,1,3,6
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,18,21,12,18,69
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,18,8,10,11,47
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,168,181,345,343,1037
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,1,0,0,3
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,0,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,4,25,22,52
LLICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,4,0,0,1,5
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,5,10,7,12,34
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,4,5,13,16,38
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,0,9,4,15
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,5,7,13
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,3,2,3,8
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,2,15,13,31
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,3,0,0,3
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,2,2,5
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,1,0,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,12,21,55,55,143
MORO MORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,1,0,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,0,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,2,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,0,0,1,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,3,2,4,11
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,3,14,11,31
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,28,34,37,56,155
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,5,0,0,8
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,1,1,3
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,11,9,16,19,55
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,2,17,13,35
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,5,8,14
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,3,0,2,1,6
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,1,0,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,2,2,8,2,14
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,1,1,1,3
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,0,2,0,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2021-10-01,1,3,1,0,5
