,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,10,7,12,8,37
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,3,0,1,6
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,2,2,1,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,0,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,4,0,1,2,7
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,0,1,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,1,1,2
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,1,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,7,6,6,5,24
YACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,1,3,1,2,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,3,2,1,2,8
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,0,0,0,1,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-06-01,2,4,0,0,6
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,2,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,2,0,1,5
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,2,0,0,4
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,15,11,27
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,1,0,2
AYO AYO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,2,1,4
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,2,0,0,3
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,0,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,3,2,9,5,19
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,10,7,18
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,3,0,0,3
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,3,0,0,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,3,2,1,4,10
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,2,11,16,29
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,1,1,3
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,33,29,5,7,74
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,1,1,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,2,3
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,3,3,9,11,26
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,59,35,14,18,126
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,5,6,4,4,19
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,1,1,3
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,1,0,1,4
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,4,3,0,0,7
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,3,4,7
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,1,0,1,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,1,2,1,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,4,2,0,0,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,10,3,2,1,16
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,73,85,77,56,291
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,5,5,10
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,7,2,10
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,2,0,1,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,2,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,3,4,0,0,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,0,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,6,12,23,35,76
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,1,2
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,5,4,10,9,28
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,0,0,0,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,3,2,1,0,6
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,2,2,4
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,0,0,2,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,12,14,1,1,28
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,1,0,2
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,3,1,5
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,1,22,30,55
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,5,2,0,0,7
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,3,6,6,15
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,1,2,0,4
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,12,8,3,2,25
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,5,6,4,7,22
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,1,0,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,3,0,7,8,18
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,2,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,20,4,5,5,34
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,11,6,0,1,18
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,0,2,0,4
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,4,0,0,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,6,4,10
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,1,0,0,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,1,1,0,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,3,0,0,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,0,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,70,59,17,10,156
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,4,4,8
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,1,0,2,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,4,1,1,1,7
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,4,3,1,0,8
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,1,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,4,3,5,2,14
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,0,1,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,1,3,1,6
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,14,5,33,34,86
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,5,6,0,0,11
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,2,0,2,3,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,2,1,1,4
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,2,2,4
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,3,4,1,0,8
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,0,0,1,2,3
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,7,3,1,1,12
YACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,4,5,8,4,21
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-07-01,1,1,1,0,3
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,2,3
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,2,1,0,0,3
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,3,0,0,0,3
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,4,0,0,5
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,17,18,36
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,2,2,0,0,4
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,3,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,0,0,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,1,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,8,5,15
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,1,0,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,2,0,4,3,9
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,41,28,9,7,85
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,2,2,0,0,4
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,1,0,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,0,1,1
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,2,0,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,1,1,3
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,1,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,2,1,1,0,4
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,0,1
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,2,4,0,0,6
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,5,1,6
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,32,36,82,88,238
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,0,2,4
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,3,1,1,5
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,3,3,3,1,10
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,1,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,2,0,0,0,2
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,0,1
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,1,1,3
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,3,4,1,2,10
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,0,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,2,1,0,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,5,1,0,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,3,0,3,7
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,21,25,64,83,193
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,4,3,9
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,1,2
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,1,3,3,8
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,6,4,6,3,19
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,1,1,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,0,2,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,7,13,4,1,25
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,5,4,9,13,31
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,1,2,1,1,5
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-08-01,0,0,1,0,1
