municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,6,6
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,30,30
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,22,22
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,31,31
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,14,14
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,18,18
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,22,22
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,26,26
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,102,102
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,19,19
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,15,15
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,71,71
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,20,20
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,14,14
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,22,22
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,39,39
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,45,45
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,26,26
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,42,42
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,42,42
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,22,22
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,29,29
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,24,24
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,118,118
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,62,62
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,30,30
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,11,11
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,38,38
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,57,57
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,6,6
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,21,21
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,21,21
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,51,51
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,32,32
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,49,49
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,85,85
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,12,12
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,20,20
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,16,16
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,67,67
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,20,20
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,20,20
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,70,70
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,25,25
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,36,36
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,292,292
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,143,143
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,8,8
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,7,7
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,23,23
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,463,463
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,16,16
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,229,229
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,77,77
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,24,24
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,55,55
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,63,63
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,30,30
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,100,100
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,14,14
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,12,12
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,27,27
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,43,43
HUARACAJE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,6,6
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,17,17
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,45,45
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,20,20
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,94,94
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,15,15
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,59,59
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,11,11
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,37,37
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,120,120
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,173,173
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,79,79
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,76,76
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,28,28
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,21,21
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,46,46
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,15,15
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,16,16
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,28,28
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,6,6
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,23,23
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,6,6
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,80,80
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,8,8
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,16,16
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,29,29
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,23,23
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,351,351
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,6,6
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,11,11
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,19,19
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,8,8
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,15,15
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,421,421
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,8,8
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,58,58
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,13,13
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,54,54
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,23,23
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,162,162
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,25,25
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,29,29
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,70,70
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,12,12
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,216,216
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,45,45
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,220,220
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,18,18
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,19,19
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,40,40
PUERTO SILES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,141,141
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,86,86
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,428,428
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,105,105
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,179,179
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,15,15
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,36,36
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,40,40
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,181,181
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,28,28
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,49,49
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,33,33
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,118,118
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,126,126
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,11,11
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,12,12
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,17,17
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,63,63
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,26,26
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,113,113
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,36,36
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,20,20
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,133,133
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,22,22
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,11,11
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,6,6
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,59,59
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,30,30
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,94,94
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,19,19
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,99,99
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,59,59
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,654,654
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,149,149
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,15,15
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,77,77
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,24,24
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,47,47
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,53,53
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,14,14
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,58,58
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,12,12
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,40,40
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,9,9
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,93,93
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,8,8
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,4,4
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,8,8
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,78,78
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,122,122
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,67,67
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,5,5
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,7,7
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,43,43
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,56,56
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,100,100
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,35,35
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,7,7
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,26,26
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,8,8
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,56,56
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,10,10
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,22,22
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,450,450
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,60,60
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,26,26
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,57,57
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,109,109
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,41,41
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,84,84
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,60,60
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,34,34
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,28,28
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,172,172
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,17,17
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,24,24
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,14,14
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-11-01,15,15
