municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,89,89
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,154,154
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,389,389
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,11,11
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,105,105
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,4067,4067
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,460,460
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,33,33
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,128,128
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,644,644
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,270,270
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,1135,1135
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,190,190
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,20,20
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,375,375
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,96,96
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,373,373
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,87,87
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,173,173
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,108,108
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,182,182
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,145,145
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,906,906
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,198,198
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,74,74
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,306,306
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,415,415
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,194,194
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,91,91
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,109,109
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,191,191
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,356,356
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,172,172
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,545,545
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,883,883
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,156,156
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,392,392
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,500,500
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,340,340
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,1978,1978
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,351,351
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,226,226
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,33,33
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,345,345
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,119,119
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,750,750
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,517,517
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,210,210
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,4247,4247
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,41,41
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,325,325
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,229,229
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-09-01,173,173
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,155,155
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,378,378
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,203,203
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,122,122
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,75,75
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,102,102
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,25,25
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,52,52
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,203,203
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,76,76
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,307,307
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,41,41
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,104,104
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,98,98
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,208,208
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,43,43
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,79,79
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,457,457
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,6,6
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,116,116
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,150,150
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,344,344
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,43,43
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,61,61
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,116,116
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,73,73
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,60,60
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,267,267
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,792,792
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,155,155
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,149,149
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,176,176
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,99,99
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,55,55
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,503,503
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,5,5
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,90,90
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,85,85
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,113,113
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,112,112
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,235,235
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,106,106
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,176,176
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,380,380
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,59,59
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,262,262
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,130,130
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,6,6
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,181,181
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,524,524
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,345,345
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,396,396
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,60,60
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,214,214
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,261,261
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,41,41
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,9,9
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,296,296
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,140,140
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,250,250
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,433,433
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,31,31
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,41,41
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,208,208
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,281,281
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,440,440
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,24,24
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,61,61
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,239,239
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,43,43
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,37,37
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,16,16
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,520,520
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,169,169
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,16,16
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,102,102
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,20,20
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,84,84
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,182,182
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,262,262
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1057,1057
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,40,40
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,248,248
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,16,16
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,92,92
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,671,671
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,84,84
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,27,27
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,8,8
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,698,698
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,40,40
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,79,79
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,401,401
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,60,60
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,242,242
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,498,498
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,185,185
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,321,321
EXALTACION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,9,9
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1260,1260
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,54,54
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,95,95
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,41,41
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,11,11
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,57,57
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,538,538
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,101,101
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,647,647
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,174,174
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,914,914
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,94,94
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,178,178
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,106,106
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,30,30
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,19,19
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,318,318
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,417,417
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,20,20
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,51,51
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,262,262
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,64,64
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,139,139
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,40,40
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,15,15
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,8,8
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,259,259
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,31,31
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,179,179
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,146,146
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,416,416
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,79,79
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,64,64
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1679,1679
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,271,271
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,117,117
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,131,131
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,56,56
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,8,8
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,22,22
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,717,717
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,370,370
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,450,450
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,61,61
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,470,470
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,988,988
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,2628,2628
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,145,145
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,5,5
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,70,70
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,96,96
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,447,447
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,244,244
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,673,673
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,235,235
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,159,159
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,260,260
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,413,413
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,106,106
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,123,123
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,20,20
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,91,91
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,69,69
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,59,59
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,431,431
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,151,151
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,92,92
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,118,118
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,238,238
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,508,508
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,27,27
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,30,30
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,285,285
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,364,364
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1956,1956
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,339,339
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,99,99
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,278,278
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,55,55
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,164,164
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,133,133
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,78,78
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,3,3
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,8,8
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,59,59
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,226,226
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,381,381
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,391,391
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,418,418
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,45,45
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,256,256
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,58,58
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,250,250
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,40,40
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1801,1801
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,21,21
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,430,430
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,586,586
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1201,1201
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,118,118
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,256,256
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,328,328
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,308,308
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,283,283
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,30,30
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,98,98
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,49,49
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,13,13
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,178,178
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,380,380
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,8,8
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,209,209
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,296,296
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,126,126
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,10,10
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,154,154
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,172,172
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,1371,1371
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,29,29
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-10-01,354,354
