municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,18,18
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,102,102
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,29,29
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,7,7
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,270,270
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,15,15
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,179,179
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,96,96
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,428,428
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,85,85
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,96,96
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,611,611
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,274,274
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,120,120
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,70,70
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,55,55
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,31,31
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,36,36
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,356,356
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,324,324
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,58,58
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,470,470
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,851,851
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,374,374
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,20,20
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,410,410
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,123,123
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,292,292
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,235,235
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,237,237
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,262,262
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,150,150
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,61,61
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,77,77
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,15,15
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,45,45
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,53,53
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,284,284
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,113,113
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,115,115
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,41,41
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,482,482
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,73,73
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,7,7
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,2029,2029
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,360,360
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,73,73
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,225,225
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,67,67
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,140,140
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,127,127
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,4,4
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,12,12
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,18,18
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,39,39
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,127,127
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,193,193
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,272,272
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,357,357
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,46,46
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,150,150
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,32,32
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,335,335
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,40,40
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,698,698
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,14,14
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,380,380
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,94,94
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,521,521
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,119,119
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,108,108
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,273,273
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,170,170
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,65,65
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,30,30
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,62,62
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,40,40
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,13,13
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,102,102
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,642,642
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,33,33
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,259,259
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,391,391
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,107,107
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,219,219
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,25,25
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,350,350
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,29,29
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,40,40
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,1955,1955
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,18,18
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,44,44
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,26,26
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,85,85
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,69,69
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,10,10
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,106,106
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,248,248
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,13,13
SAN RAMON BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,5,5
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,17,17
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,413,413
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,100,100
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,15,15
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,119,119
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,120,120
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,71,71
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,28,28
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,61,61
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,108,108
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,93,93
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,182,182
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,44,44
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,234,234
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,263,263
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,63,63
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,308,308
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,1639,1639
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,15,15
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,46,46
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,52,52
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,45,45
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,18,18
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,452,452
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,6,6
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,83,83
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,1247,1247
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,580,580
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,142,142
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,261,261
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,145,145
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,70,70
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,140,140
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,15,15
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,408,408
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,62,62
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,324,324
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,4,4
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,170,170
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,100,100
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,110,110
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,183,183
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,1025,1025
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,28,28
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,97,97
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,445,445
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,54,54
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,49,49
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,88,88
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,152,152
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,210,210
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,89,89
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,402,402
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,95,95
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,150,150
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,368,368
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,428,428
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,129,129
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,1330,1330
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,392,392
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,78,78
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,20,20
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,332,332
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,190,190
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,581,581
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,666,666
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,42,42
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,3139,3139
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,55,55
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,556,556
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,74,74
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-10-01,154,154
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,561,561
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,30,30
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,164,164
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,28,28
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,79,79
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,15,15
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,63,63
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,98,98
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,5,5
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,173,173
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,66,66
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,54,54
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,85,85
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,97,97
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,5,5
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,15,15
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,292,292
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,8,8
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,13,13
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,127,127
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,228,228
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,340,340
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,35,35
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,52,52
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,57,57
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,26,26
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,92,92
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,181,181
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,381,381
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,24,24
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,44,44
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,88,88
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,88,88
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,66,66
CALACOTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,18,18
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,78,78
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,231,231
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,105,105
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,443,443
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,7,7
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,168,168
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,179,179
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,18,18
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,44,44
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,15,15
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,55,55
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,60,60
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,300,300
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,98,98
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,177,177
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,12,12
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,267,267
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,12,12
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,235,235
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,118,118
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,79,79
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,27,27
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,76,76
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,187,187
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,15,15
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,18,18
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,20,20
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,121,121
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,79,79
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,17,17
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,5,5
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,425,425
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,98,98
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,16,16
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,50,50
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,17,17
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,157,157
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,123,123
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,893,893
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,20,20
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,130,130
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,22,22
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,49,49
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,245,245
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,21,21
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,40,40
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,1088,1088
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,21,21
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,50,50
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,200,200
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,249,249
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,83,83
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,421,421
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,11,11
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,171,171
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,50,50
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,29,29
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,37,37
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,115,115
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,55,55
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,86,86
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-11-01,42,42
