,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-09-01,27,22,10,12,37,34,71
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-09-01,1,1,3,2,4,3,7
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-09-01,1,1,6,1,7,2,9
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-09-01,0,0,1,3,1,3,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-09-01,3,0,1,2,4,2,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,2,0,0,3,2,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,22,17,8,6,30,23,53
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,4,2,2,8,6,14
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,21,0,1,8,22,30
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,0,1,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,13,3,1,12,14,26
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,8,0,1,4,9,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,2,3,0,4,2,6
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,3,2,4,3,7
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,11,6,7,15,18,33
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,5,6,5,6,11
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,5,1,0,10,5,15
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,5,0,0,5,5,10
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,2,7,3,10,5,15
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,16,17,6,3,22,20,42
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,13,4,6,7,19,11,30
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,3,2,1,3,4,7
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,0,3,3,6,3,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,4,2,1,5,5,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,13,9,16,17,29,26,55
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,7,6,5,9,12,21
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,10,8,2,0,12,8,20
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,5,0,0,3,5,8
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,2,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,2,2,2,2,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,30,38,11,3,41,41,82
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,12,13,14,12,26,25,51
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,5,5,5,5,10
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,3,0,3,0,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,5,2,7,4,11
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,4,6,5,13,9,22
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,11,14,20,29,31,43,74
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,8,5,1,11,9,20
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,4,8,6,9,10,19
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,5,1,0,8,5,13
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,2,0,1,0,3,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,10,4,1,12,11,23
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,7,2,3,11,10,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,30,23,3,4,33,27,60
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,28,22,3,1,31,23,54
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,6,2,1,5,7,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,5,8,10,9,15,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,23,35,5,5,28,40,68
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,4,9,16,17,20,37
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,3,3,4,3,7
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,4,5,5,6,11
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,0,2,0,2,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,0,0,1,2,1,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,11,7,10,16,21,23,44
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,7,3,2,10,9,19
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,3,20,16,27,19,46
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,2,0,0,0,2,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,7,15,8,21,15,36
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,18,18,4,4,22,22,44
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,1,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,15,3,2,9,17,26
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,4,3,3,7,7,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,5,5,5,5,10
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,4,2,5,7,9,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,14,9,4,5,18,14,32
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,30,32,24,10,54,42,96
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,18,18,12,25,30,55
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,605,614,9,9,614,623,1237
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,40,37,5,3,45,40,85
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,11,7,4,6,15,13,28
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,1,7,5,9,6,15
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,24,11,8,5,32,16,48
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,2,2,2,5,4,9
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,10,12,17,16,27,28,55
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,2,2,0,3,2,5
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,11,16,12,16,28
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,0,0,2,2,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,13,8,1,5,14,13,27
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,2,0,0,3,2,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,28,15,6,3,34,18,52
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,3,3,1,7,4,11
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,18,20,3,1,21,21,42
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,6,6,7,9,13,22
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,1,7,0,12,1,13
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,1,2,2,4,3,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,6,4,5,12,11,23
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,29,25,5,0,34,25,59
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,16,7,16,11,32,18,50
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,5,4,6,4,10
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,1,2,3,5,4,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,3,6,8,7,11,18
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,8,3,8,3,11
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,1,0,2,0,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,5,3,3,4,8,12
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,540,543,180,188,720,731,1451
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,0,3,0,4,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,3,4,8,7,11,18
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,3,5,5,8,8,16
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,16,23,10,8,26,31,57
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,1,0,3,2,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,7,4,6,10,13,23
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,45,40,0,0,45,40,85
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,0,0,0,2,0,2
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,5,2,3,8,8,16
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,4,0,0,3,4,7
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,5,6,5,6,11
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,6,4,7,5,12
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,2,8,6,8,8,16
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,16,12,6,5,22,17,39
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,2,5,2,9,4,13
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,4,8,16,11,20,31
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,3,0,0,1,3,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,20,20,30,22,50,42,92
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,6,7,12,16,18,34
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,4,4,5,6,9,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,0,2,0,4,0,4
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,1,2,1,3,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,4,1,0,4,4,8
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,2,1,1,8,3,11
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,2,1,3,2,5
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,3,0,0,1,3,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,2,0,0,5,2,7
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,1,4,1,4,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,0,2,2,4,6
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,3,2,2,6,5,11
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,10,4,5,1,15,5,20
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,0,3,2,7,2,9
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,6,1,3,9,9,18
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,6,0,0,4,6,10
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,2,1,0,5,2,7
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,32,25,5,1,37,26,63
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,26,21,3,1,29,22,51
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,536,541,11,12,547,553,1100
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,5,2,1,2,6,8
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,10,3,2,7,12,19
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,3,1,4,2,6
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,4,0,0,6,4,10
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,25,24,39,28,64,52,116
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,1,0,2,3,3,6
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,0,2,0,2,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,3,0,0,4,3,7
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,0,1,1,3,1,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,9,1,4,8,13,21
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,8,10,3,15,11,26
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,13,8,1,0,14,8,22
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,1,1,1,2,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,18,14,4,4,22,18,40
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,8,4,1,7,9,16
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,17,13,3,10,20,23,43
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,12,8,17,10,29,18,47
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,5,15,7,17,24
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,1,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,5,3,3,10,8,18
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,10,12,2,5,12,17,29
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,91,84,18,19,109,103,212
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,4,0,4,1,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,3,5,9,7,12,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,3,4,3,5,8
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,4,6,4,6,10
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,2,5,5,13,7,20
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,13,2,2,7,15,22
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,12,6,12,6,18
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,243,259,7,10,250,269,519
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,8,5,0,12,8,20
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,8,0,0,9,8,17
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,24,21,51,42,75,63,138
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,12,9,5,4,17,13,30
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,7,7,7,7,14,14,28
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,5,4,3,7,8,15
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,1,3,1,5,2,7
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,19,17,2,3,21,20,41
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,1,1,1,4,2,6
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,1,1,2,2,4
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,4,5,23,16,27,21,48
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,0,3,1,3,4
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,8,0,0,6,8,14
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,4,2,5,2,7
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,6,9,5,12,11,23
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,2,12,7,17,9,26
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,0,0,6,2,6,8
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,19,15,0,0,19,15,34
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,17,18,17,18,35
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,0,0,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,152,170,33,36,185,206,391
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,3,2,2,4,5,9
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,1,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,15,8,4,17,19,36
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,2,3,2,3,4,7
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,2,2,4,4,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,2,8,6,11,8,19
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,5,0,2,8,7,15
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,8,5,2,1,10,6,16
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,11,6,6,12,17,29
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,26,37,5,5,31,42,73
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,2,8,6,9,8,17
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,21,15,4,4,25,19,44
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,0,1,2,3,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,73,71,84,93,157,164,321
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,4,3,4,3,7
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,0,1,0,2,2
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,3,7,12,8,15,23
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,9,3,6,4,15,7,22
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,64,57,30,27,94,84,178
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,5,12,0,0,5,12,17
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,17,11,9,8,26,19,45
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,2,2,1,1,3,3,6
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,90,91,34,30,124,121,245
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,1,1,2,2,3,3,6
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,10,9,10,13,20,22,42
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,6,4,6,4,10
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,14,6,14,6,20
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,3,7,2,4,5,11,16
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,1,0,1,0,2,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,6,6,14,12,20,18,38
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2017-10-01,0,0,2,0,2,0,2
