,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,50,76,24,28,74,104,178
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,3,12,1,1,4,13,17
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,2,9,6,10,8,18
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,2,3,2,3,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,15,9,0,0,15,9,24
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,3,3,5,4,8,12
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,0,0,0,2,0,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,5,4,5,9,10,13,23
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,5,6,2,4,7,10,17
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,1,0,0,0,1,1
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,5,3,5,1,10,4,14
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,49,47,207,205,256,252,508
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,3,2,4,3,7,10
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,12,10,0,0,12,10,22
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,49,30,1,1,50,31,81
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,7,10,1,3,8,13,21
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,4,3,4,3,7
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,2,3,2,3,5
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,61,75,51,40,112,115,227
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,0,2,2,4,2,6
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,3,0,0,1,3,4
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,4,0,2,6,6,6,12
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,6,6,0,1,6,7,13
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,7,17,18,19,25,44
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,16,19,9,4,25,23,48
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,8,3,9,7,17,10,27
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,8,5,0,2,8,7,15
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,15,13,0,0,15,13,28
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,23,13,0,0,23,13,36
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,7,3,0,0,7,3,10
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,9,4,0,0,9,4,13
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,12,7,12,10,24,17,41
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,4,2,0,1,4,3,7
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,4,5,16,12,20,17,37
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,8,1,1,0,9,1,10
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,8,6,1,3,9,9,18
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,5,1,0,1,5,2,7
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,3,7,2,4,5,11,16
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,2,1,0,1,2,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,2,0,0,1,2,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,0,3,1,4,1,5
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,3,1,0,4,3,5,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,6,4,3,4,9,8,17
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,17,8,3,1,20,9,29
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,809,802,29,33,838,835,1673
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,9,12,0,0,9,12,21
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,1,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,2,2,2,2,4
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,0,0,0,2,0,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,1,0,0,1,1,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,2,2,4,2,6,8
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,8,8,3,1,11,9,20
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,18,14,13,7,31,21,52
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,20,13,0,1,20,14,34
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,4,1,1,1,5,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,0,0,1,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,4,1,1,2,5,7
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,24,21,5,4,29,25,54
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,3,4,3,4,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,1,2,1,2,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,20,13,7,12,27,25,52
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,3,0,0,2,3,5
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,70,85,15,25,85,110,195
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,10,4,12,7,22,11,33
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,12,9,12,9,21
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,1,2,4,4,5,9
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,72,63,89,71,161,134,295
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,5,3,2,2,7,5,12
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,4,6,4,4,8,10,18
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,2,0,0,2,2,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,10,8,4,2,14,10,24
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,0,0,1,1,1,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,82,80,72,54,154,134,288
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,2,0,2,0,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,0,1,0,1,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,4,3,1,3,5,6,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,20,24,2,1,22,25,47
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,3,8,0,0,3,8,11
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,20,24,20,24,44
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,2,0,0,1,2,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,24,15,23,21,47,36,83
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,1,0,1,1,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,41,33,8,10,49,43,92
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,2,3,0,0,2,3,5
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,28,26,3,3,31,29,60
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,23,21,5,2,28,23,51
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,1,1,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,50,47,11,5,61,52,113
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,33,41,22,21,55,62,117
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,2,8,10,8,12,20
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,3,2,0,0,3,2,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-09-01,0,0,0,2,0,2,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,13,9,8,9,21,18,39
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,0,3,0,3,3
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,4,4,6,5,10,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,0,2,0,3,0,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,1,1,1,2,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,2,0,0,2,2,4
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,2,2,0,2,2,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,6,5,0,0,6,5,11
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,2,7,5,9,7,16
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,2,2,2,5,4,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,8,1,3,4,11,15
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,5,0,0,4,5,9
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,4,0,0,2,4,6
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,1,1,1,2,2,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,11,4,0,0,11,4,15
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,2,4,1,5,3,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,12,4,0,0,12,4,16
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,6,15,18,11,24,26,50
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,0,0,1,2,1,3
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,2,0,0,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,18,15,0,0,18,15,33
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,9,5,6,1,15,6,21
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,8,7,2,2,10,9,19
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,1,1,0,4,1,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,12,7,4,12,16,19,35
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,10,22,10,6,20,28,48
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,0,2,0,2,2
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,2,2,2,3,5
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,3,0,0,4,3,7
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,0,2,0,4,0,4
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,3,4,1,6,4,10
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,37,39,16,12,53,51,104
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,378,351,80,77,458,428,886
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,8,5,6,8,14,13,27
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,2,0,0,0,2,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,1,1,1,2,2,4
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,1,0,3,3,4,7
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,0,0,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,6,3,0,1,6,4,10
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,2,0,0,1,2,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,1,1,0,3,1,4
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,32,29,1,0,33,29,62
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,6,7,5,3,11,10,21
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,188,187,119,174,307,361,668
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,4,0,0,4,4,8
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,1,0,1,0,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,5,6,1,1,6,7,13
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,10,10,0,0,10,10,20
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,1,0,0,1,1,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,2,3,2,3,5
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,0,0,0,1,0,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,0,2,6,3,6,9
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,6,9,0,1,6,10,16
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,5,2,2,4,7,11
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,4,8,7,11,11,22
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,0,0,1,1,1,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,2,1,2,1,4,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,11,1,2,3,13,16
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,1,0,0,1,1,2
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,1,0,1,1,2,3
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,2,0,0,2,2,4
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,1,0,0,4,1,5
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,0,0,0,3,0,3
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,1,14,13,17,14,31
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,63,69,5,6,68,75,143
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,336,351,80,63,416,414,830
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,2,1,1,1,3,4
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,5,4,2,4,7,8,15
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,0,0,0,4,0,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,4,0,0,2,4,6
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,5,3,0,3,5,6,11
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,1,0,0,1,1,2
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,19,11,11,9,30,20,50
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,1,0,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,53,38,2,3,55,41,96
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,0,2,0,3,3
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,0,0,1,2,1,3
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,98,107,16,8,114,115,229
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,6,4,6,4,10
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,10,11,46,48,56,59,115
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,1,0,0,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,5,1,0,2,5,7
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,2,0,0,3,2,5
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,1,1,2,3,3,6
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,5,2,1,1,6,3,9
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,6,4,0,2,6,6,12
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,0,1,0,1,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,5,6,0,0,5,6,11
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,0,1,1,3,1,4
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,5,9,10,11,15,26
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,48,68,12,30,60,98,158
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,2,2,0,4,2,6
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,2,2,1,4,3,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,18,13,0,0,18,13,31
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,11,7,2,1,13,8,21
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,6,1,1,3,7,10
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,6,12,19,20,25,32,57
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,18,12,5,10,23,22,45
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,5,0,5,3,10,13
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,4,11,10,15,14,29
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,25,41,3,1,28,42,70
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,9,11,0,1,9,12,21
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,0,6,0,6,6
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,54,55,22,21,76,76,152
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,4,4,1,5,5,10
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,5,4,9,9,14,13,27
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,6,1,3,3,9,12
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,49,42,7,1,56,43,99
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,1,0,0,4,1,5
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,13,9,4,4,17,13,30
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,17,11,29,35,46,46,92
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,1,0,0,3,1,4
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,5,5,10,13,15,18,33
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,3,1,5,1,8,2,10
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,4,4,0,0,4,4,8
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,0,0,3,1,3,1,4
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2017-10-01,2,0,0,0,2,0,2
