,group,variable,month,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
PAILON,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15,6,22,12,34
PALCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,4,13,9,22
PALOS BLANCOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,6,18,15,28,43
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
PAMPA GRANDE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,10,4,14
PAPEL PAMPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,6,7
PATACAMAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,2,15,8,23
PAZÑA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
PELECHUCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,8,4,12
POCOATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,5,18,11,29
POCONA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,6,9,15
POJO (CBBA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,5,5,10
POOPO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,6,10,16
PORCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,12,14,14,17,31
POROMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,1,6,6,12
PORONGO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,4,7,10,17
PORTACHUELO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,8,5,13
PORVENIR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,7
POSTRER VALLE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
POTOSI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,86,73,82,144,168,312
PRESTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,5
PUCARA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,5
PUCARANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,7,17,16,33
PUERTO ACOSTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,4
PUERTO CARABUCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,6,6,12
PUERTO GONZALO MORENO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,6,4,10
PUERTO PEREZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,7,5,12
PUERTO QUIJARRO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,8,5,13
PUERTO RICO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,4
PUERTO SUAREZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,10,2,29,18,47
PUERTO VILLARROEL,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,37,35,56,48,104
PUNA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,5,12,8,20
PUNATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,12,18,18,36
QUIABAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,5
QUILLACOLLO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,65,53,91,84,175
QUIME,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,3,5,8,13
QUIRUSILLAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
RAQAYPAMPA(ETA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
RAVELO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,8,10,18
REYES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,8,12
RIBERALTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,3,6,34,37,71
ROBORE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,6,6,12
RURRENABAQUE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,6,10,16
SABAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3,8,5,13
SACABA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,43,26,95,64,159
SACABAMBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
SACACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,12,8,13,21
SAIPINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,4,10
SALINAS DE GARCI MENDOZA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,7,12
SAMAIPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,7,7,13,20
SAN ANDRES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,7
SAN ANDRES DE MACHACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
SAN ANTONIO DE LOMERIO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,5,4,9
SAN BENITO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,4,2,6
SAN BORJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,17,13,31,30,61
SAN BUENA VENTURA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,10,12,12,24
SAN CARLOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,7,7,19,20,39
SAN IGNACIO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,4,8,12
SAN IGNACIO DE VELASCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,14,18,48,43,91
SAN JAVIER(BNI),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
SAN JAVIER(STC),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,1,10,10,20
SAN JOAQUIN,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,4
SAN JOSE DE CHIQUITOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,8,5,13
SAN JUAN DE YAPACANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,8,5,13
SAN JULIAN,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,31,23,59,50,109
SAN LORENZO(PND),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,16,11,19,30
SAN LORENZO(TJA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,3,12,13,25
SAN LUCAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,5,6,15,13,28
SAN MATIAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,7,3,10
SAN MIGUEL DE VELASCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,2,16,9,25
SAN PABLO DE LIPEZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
SAN PEDRO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,5,7,12
SAN PEDRO DE BUENA VISTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,11,17,18,35
SAN PEDRO DE CURAHUARA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,4
SAN PEDRO DE MACHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,3,13,5,18
SAN PEDRO DE TIQUINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,2,5
SAN PEDRO(PND),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4
SAN RAFAEL,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,9,12,11,23
SAN RAMON BENI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4
SAN RAMON SCZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,2,8,10
SANTA ANA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,10,10,14,11,25
SANTA CRUZ DE LA SIERRA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,376,220,237,532,613,1145
SANTA ROSA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,5
SANTA ROSA DEL SARA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,0,7,11,18
SANTIAGO DE CALLAPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,7
SANTIAGO DE HUATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,5,1,6
SANTIVAÑES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,4,4,8
SANTUARIO DE QUILLACAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
SAPAHAQUI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,4,6,10
SENA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,13,7,16,23
SHINAOTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,7,10,16,21,37
SICA SICA (VILLA AROMA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,4,7,10,17
SICAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
SIPE SIPE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,21,24,36,47,83
SOPACHUY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,4,8,12
SORACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,5,3,10,13
SORATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,9,14
SUCRE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,132,44,48,161,180,341
TACACOMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,6,4,10
TACOBAMBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,6,6,12
TACOPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3
TAHUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
TAPACARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,9,14,14,28
TARABUCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,2,8,6,14
TARACO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,7,7,11,18
TARIJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,67,38,43,101,110,211
TARVITA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,7,12,19
TEOPONTE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,13,14,16,30
TIAHUANACU,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,6,9,15
TINGUIPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,11,14,12,26
TIPUANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,3,7
TIQUIPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,32,36,54,49,103
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,9,17,12,29
TITO YUPANQUI (PARQUIPUJIO),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
TOCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,4,2,6
TOLATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,2,5
TOLEDO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,1,7,4,11
TOMAVE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,2,7,9
TOMINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,4,7
TORO TORO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,7
TOTORA(CBBA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,5,11,9,20
TOTORA(ORR),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
TRIGAL,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5
TRINIDAD,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,26,23,43,38,81
TUPIZA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,5,7,20,24,44
TURCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
UMALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,5
UNCIA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,7,14,15,30,45
URIONDO (A. CONCEPCION),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,5,7,12
URUBICHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,6,10,7,17
UYUNI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,12,12,24
VACAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,7,4,11
VALLEGRANDE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,2,2,15,14,29
VIACHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,15,9,42,26,68
VILA VILA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6
VILLA CHARCAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,7,6,13
VILLA MONTES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,15,12,20,32
VILLA NUEVA (LOMA ALTA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
VILLA RIVERO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,8,6,14
VILLA SERRANO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,5,3,12,15
VILLA TUNARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,47,24,24,63,71,134
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,4,2,6
VILLAZON,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,8,5,23,19,42
