,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,7,4,6,6,13,10,23
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,3,8,4,13,7,20
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,15,21,2,1,17,22,39
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,3,0,1,0,4,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,11,12,2,6,13,18,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,7,2,1,5,8,13
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,18,18,3,4,21,22,43
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,2,0,2,2,4,6
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,14,5,1,4,15,9,24
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,2,1,3,2,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,18,14,2,4,20,18,38
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,34,44,6,3,40,47,87
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,10,13,1,2,11,15,26
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,3,2,3,2,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,0,2,2,4,2,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,6,2,1,10,7,17
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,3,1,0,5,3,8
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,3,1,3,1,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,2,0,1,2,3,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,357,378,167,187,524,565,1089
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,2,2,3,3,6
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,1,5,10,7,11,18
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,3,11,9,14,12,26
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,33,33,0,0,33,33,66
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,0,1,1,4,1,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,3,3,6,6,9,15
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,34,21,2,1,36,22,58
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,1,1,2,4,3,7
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,5,0,1,4,6,10
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,1,0,0,2,1,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,4,3,4,4,8
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,5,4,5,8,10,18
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,2,5,2,5,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,7,7,0,0,7,7,14
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,4,5,3,8,7,15
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,5,4,3,8,8,16
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,5,1,2,6,7,13
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,20,22,1,1,21,23,44
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,5,5,5,8,10,18
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,2,0,0,3,2,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,2,2,2,3,4,7
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,3,0,0,0,3,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,11,16,2,4,13,20,33
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,3,0,0,0,3,3
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,2,2,4,6,6,12
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,5,0,0,5,5,10
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,4,2,5,3,8
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,2,1,2,2,4,6
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,1,6,2,7,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,3,3,3,7,6,13
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,1,1,1,1,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,6,3,2,9,8,17
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,6,2,3,10,9,19
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,4,7,6,9,10,19
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,6,4,4,9,10,19
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,24,35,8,10,32,45,77
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,84,76,3,3,87,79,166
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,375,352,19,19,394,371,765
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,0,0,0,1,1
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,3,0,0,2,3,5
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,11,0,0,8,11,19
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,3,0,0,0,3,3
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,1,0,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,11,6,29,20,40,26,66
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,2,4,0,4,2,6
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,0,0,0,5,0,5
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,3,0,0,0,3,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,2,1,0,5,2,7
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,6,6,6,6,12
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,12,0,1,8,13,21
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,0,2,0,2,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,15,20,1,0,16,20,36
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,3,4,3,7,6,13
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,10,11,0,0,10,11,21
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,5,14,12,17,17,34
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,4,2,3,8,7,15
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,0,0,1,1,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,4,5,3,7,7,14
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,17,21,0,0,17,21,38
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,50,74,8,20,58,94,152
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,0,1,1,2,1,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,0,11,6,14,6,20
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,0,4,1,7,1,8
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,2,0,0,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,3,4,4,5,9
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,4,5,1,10,5,15
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,7,4,4,1,11,5,16
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,0,1,3,5,3,8
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,179,183,5,9,184,192,376
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,14,11,2,3,16,14,30
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,8,0,0,2,8,10
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,4,55,30,58,34,92
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,14,11,5,7,19,18,37
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,10,12,4,8,14,20,34
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,0,0,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,2,0,0,4,2,6
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,0,1,0,2,2
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,11,14,8,1,19,15,34
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,0,0,1,1,2
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,3,3,1,11,4,15
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,6,9,12,13,18,31
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,2,5,3,6,5,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,13,2,8,4,21,6,27
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,4,0,1,0,5,5
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,7,8,4,3,11,11,22
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,14,9,4,3,18,12,30
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,12,0,0,6,12,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,7,15,2,3,9,18,27
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,0,4,0,5,0,5
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,0,1,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,179,146,15,24,194,170,364
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,2,4,7,5,9,14
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,3,0,0,2,3,5
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,15,20,11,13,26,33,59
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,4,2,6,5,10,15
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,6,3,1,7,7,14
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,5,3,4,3,9,12
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,2,4,2,5,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,9,8,0,0,9,8,17
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,0,12,9,13,9,22
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,14,8,1,4,15,12,27
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,37,32,7,7,44,39,83
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,4,7,4,13,8,21
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,22,20,10,8,32,28,60
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,4,0,2,4,6,10
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,61,52,68,57,129,109,238
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,3,2,4,2,7,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,4,1,1,3,5,8
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,9,5,8,13,17,30
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,7,0,0,6,7,13
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,64,58,22,17,86,75,161
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,11,18,3,1,14,19,33
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,10,9,7,2,17,11,28
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,0,0,0,3,0,3
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,92,69,36,38,128,107,235
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,13,11,10,17,23,40
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,8,0,0,5,8,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,4,5,1,10,5,15
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,8,1,1,6,9,15
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,5,0,0,2,5,7
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,4,0,0,5,4,9
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,2,3,1,3,3,6
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,0,2,0,2,2
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,5,1,1,6,6,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,3,7,2,10,5,15
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,27,15,5,8,32,23,55
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,2,7,7,13,9,22
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,7,2,2,4,9,6,15
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,4,1,4,7,8,15
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,26,34,16,9,42,43,85
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,2,1,4,3,6,9
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,15,19,0,0,15,19,34
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,4,0,0,1,4,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,4,31,33,39,37,76
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,0,1,0,2,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,24,33,5,4,29,37,66
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,4,7,7,15,11,26
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,9,5,0,0,9,5,14
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,12,13,14,10,26,23,49
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,8,4,0,12,8,20
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,9,5,7,4,16,9,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,2,0,0,3,2,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,3,2,4,2,7,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,15,15,12,16,27,31,58
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,3,2,0,5,3,8
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,8,11,12,17,20,37
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,3,2,0,3,3,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,1,2,1,2,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,1,2,0,5,1,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,1,1,4,4,5,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,6,0,0,4,6,10
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,11,13,1,1,12,14,26
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,804,761,21,29,825,790,1615
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,1,0,0,6,1,7
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,7,0,2,6,9,15
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,2,0,0,1,2,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,0,0,1,6,1,7
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,1,2,1,2,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,0,0,0,1,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,2,1,2,5,4,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,2,2,0,4,2,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,2,1,0,6,2,8
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,3,7,11,13,14,27
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,14,25,2,1,16,26,42
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,4,5,4,6,8,14
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,0,5,0,5,0,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,48,44,5,3,53,47,100
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,4,1,3,4,7,11
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,7,1,1,3,8,11
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,9,7,4,3,13,10,23
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,198,208,1,1,199,209,408
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,6,0,0,4,6,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,5,6,2,6,7,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,2,4,3,5,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,0,2,1,4,1,5
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,10,7,8,13,18,31
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,7,8,4,14,11,25
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,1,1,0,3,1,4
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,9,9,1,0,10,9,19
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,99,102,25,20,124,122,246
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,2,2,3,3,5,8
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,5,3,1,4,6,7,13
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,8,2,0,0,8,2,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,4,11,4,17,8,25
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,6,2,3,5,9,7,16
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,25,20,20,15,45,35,80
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,10,8,9,6,19,14,33
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,0,1,1,0,1,1,2
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,1,5,6,6,7,13
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,2,0,2,1,4,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,1,0,0,2,1,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,9,4,4,4,13,8,21
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,3,4,3,3,6,7,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,2,2,6,10,8,12,20
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,4,5,7,6,11,11,22
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2021-11-01,1,4,0,1,1,5,6
