,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,1,1,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,7,5,6,3,13,8,21
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,1,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,2,0,0,0,2,0,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,6,0,0,1,6,7
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,1,0,0,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,2,0,2,1,3
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,1,0,0,1,1,2
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,3,1,4,1,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,2,1,0,2,2,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,1,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,3,0,0,0,3,0,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,1,2,0,3,1,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,2,0,1,3,3,3,6
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,2,3,0,1,2,4,6
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,0,2,0,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,12,1,12,2,14
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,14,12,2,2,16,14,30
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,2,0,2,0,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,2,0,2,1,3
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,2,1,0,1,2,2,4
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,1,0,0,1,1,2
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,2,2,0,0,2,2,4
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,1,0,0,0,1,1
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,4,0,0,0,4,4
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,3,0,0,0,3,0,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,1,1,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,0,0,1,0,1,0,1
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-11-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,0,1,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,3,3,0,0,3,3,6
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,2,0,0,0,2,0,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,1,0,2,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,2,1,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,5,5,0,1,5,6,11
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,1,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,0,1,0,1,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,1,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,3,1,0,2,3,5
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,9,6,0,1,9,7,16
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,6,4,2,2,8,6,14
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,2,1,2,1,3
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,4,3,1,0,5,3,8
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,1,1,1,1,2
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,2,0,0,1,2,3
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,1,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,1,1,2,1,3
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,5,3,4,0,9,3,12
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,5,1,7,0,12,1,13
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,7,3,7,3,10
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,2,2,2,2,4
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,2,0,0,0,2,0,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,16,15,2,0,18,15,33
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,0,0,0,1,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,1,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,2,0,2,0,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,5,2,5,3,10,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,4,5,0,0,4,5,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,0,1,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,4,3,1,0,5,3,8
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,2,4,0,0,2,4,6
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,2,3,0,0,2,3,5
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,2,1,1,1,3,2,5
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,2,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,3,0,0,0,3,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,0,0,3,0,3,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2021-12-01,0,1,1,0,1,1,2
