,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,13,17,7,5,20,22,42
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,4,3,1,6,5,11
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,11,5,3,4,14,9,23
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,97,88,15,17,112,105,217
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,6,6,0,0,6,6,12
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,4,0,0,0,4,0,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,2,3,3,6,5,11
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,8,6,4,9,12,21
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,67,77,19,21,86,98,184
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,1,10,3,11,4,15
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,7,9,2,2,9,11,20
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,3,1,2,3,5,8
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,2,3,1,4,3,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,19,19,7,10,26,29,55
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,3,4,2,5,5,10
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,1,0,0,1,1,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,1,4,1,7,2,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,2,4,3,4,5,9
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,3,0,0,2,3,5
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,1,2,1,4,2,6
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,0,3,0,3,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,54,59,15,12,69,71,140
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,11,13,0,0,11,13,24
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,0,0,0,1,0,1
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,1,0,0,2,1,3
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,4,1,2,4,6,10
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,1,2,1,4,2,6
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,8,4,0,1,8,5,13
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,5,8,1,0,6,8,14
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,71,66,23,17,94,83,177
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,5,9,5,9,14
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,1,0,1,1,2,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,15,14,9,11,24,25,49
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,0,2,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,33,40,5,5,38,45,83
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,23,14,1,1,24,15,39
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,1,0,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,64,67,12,10,76,77,153
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,1,0,1,0,2,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,28,25,2,1,30,26,56
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,2,0,1,0,3,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,0,2,2,5,2,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,17,11,40,33,57,44,101
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,0,0,1,2,1,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,0,0,0,1,0,1
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,0,1,0,2,0,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,0,1,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,8,10,3,4,11,14,25
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,16,15,0,0,16,15,31
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,1,1,3,4,4,8
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,2,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,6,1,3,4,9,13
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,3,0,0,1,3,4
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,1,1,1,1,2
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,5,4,0,0,5,4,9
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,2,0,2,0,2
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,1,1,0,3,1,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,13,9,0,1,13,10,23
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,3,1,1,5,4,9
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,1,0,0,3,1,4
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,4,1,2,5,6,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,4,0,2,3,6,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,11,9,9,14,20,23,43
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,5,0,0,1,5,6
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,1,0,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,2,0,3,0,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,22,9,2,2,24,11,35
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,2,0,1,2,3,5
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,5,0,0,1,5,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,0,0,0,2,0,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,5,11,1,0,6,11,17
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,1,0,3,2,4,6
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,1,0,0,3,1,4
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,7,0,4,2,11,13
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,2,0,2,0,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,3,1,4,1,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,9,14,4,2,13,16,29
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,2,3,6,7,8,15
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,1,0,0,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,10,6,3,7,13,13,26
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,19,19,1,3,20,22,42
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,4,1,1,1,5,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,5,1,2,4,7,5,12
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,6,9,5,5,11,14,25
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,2,1,0,3,2,5
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,7,5,2,1,9,6,15
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,6,5,0,0,6,5,11
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,1,1,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,5,3,2,5,7,12
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,3,1,1,2,4,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,1,1,1,1,2,3
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,2,0,0,1,2,3
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,6,4,0,0,6,4,10
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,21,22,6,5,27,27,54
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,273,306,15,17,288,323,611
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,8,3,6,5,14,19
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,0,0,0,4,0,4
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,0,0,0,2,0,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,7,7,9,5,16,12,28
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,1,0,1,2,2,4
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,12,5,6,2,18,7,25
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,6,6,0,0,6,6,12
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,12,11,4,7,16,18,34
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,5,4,0,2,5,6,11
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,2,0,0,3,2,5
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,14,5,1,1,15,6,21
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,0,0,0,2,0,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,13,26,6,2,19,28,47
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,12,14,1,0,13,14,27
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,3,0,0,2,3,5
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,2,4,2,5,4,9
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,240,250,189,218,429,468,897
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,1,1,1,2
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,1,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,24,19,1,0,25,19,44
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,2,0,0,1,2,3
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,9,7,7,5,16,12,28
ESCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,3,0,3,0,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,6,7,0,0,6,7,13
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,1,0,0,2,1,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,1,1,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,2,3,3,3,6
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,4,0,1,1,5,6
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,0,0,0,3,0,3
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,4,0,0,1,4,5
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,10,5,1,2,11,7,18
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,22,33,9,9,31,42,73
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,11,4,1,3,12,7,19
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,1,0,0,3,1,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,2,0,0,2,2,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,3,1,2,3,5,8
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,1,1,2,1,3
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,1,1,2,1,3,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,3,0,0,3,3,6
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,1,1,1,4,2,6
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,7,7,18,17,25,24,49
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,1,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,25,26,5,2,30,28,58
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,17,33,0,2,17,35,52
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,483,462,178,208,661,670,1331
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,7,8,0,0,7,8,15
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,1,0,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,34,26,56,53,90,79,169
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,2,0,0,0,2,2
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,5,4,0,0,5,4,9
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,10,20,0,2,10,22,32
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,2,3,2,3,5
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,11,11,0,1,11,12,23
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,6,6,14,14,20,20,40
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,3,1,0,2,3,5
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,88,88,7,9,95,97,192
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,7,2,25,31,32,33,65
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,2,0,2,0,2
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,0,1,0,1,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,1,6,1,10,2,12
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,164,158,4,4,168,162,330
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,1,1,1,1,2
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,11,12,17,20,28,32,60
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,9,1,2,2,11,3,14
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,16,27,14,10,30,37,67
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,5,6,0,0,5,6,11
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,13,17,0,0,13,17,30
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,3,4,4,4,7,11
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,0,1,0,1,1
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,8,12,1,0,9,12,21
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,2,1,0,2,2,3,5
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,9,23,2,3,11,26,37
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,5,1,1,0,6,1,7
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,70,74,11,9,81,83,164
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,1,1,1,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,11,4,4,8,15,12,27
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,2,0,0,3,2,5
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,7,1,2,2,9,11
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,2,0,3,0,5,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,9,13,1,2,10,15,25
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,0,6,5,10,5,15
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,15,7,1,0,16,7,23
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,16,12,24,20,40,32,72
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,1,0,1,0,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,19,13,21,29,40,42,82
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,4,0,4,4,8,12
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,22,9,18,12,40,21,61
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,2,2,2,6,4,10
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,5,1,1,4,6,10
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,1,2,2,3,3,6
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,8,10,0,0,8,10,18
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,45,32,0,0,45,32,77
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,12,12,0,0,12,12,24
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,11,13,2,1,13,14,27
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,62,65,79,110,141,175,316
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,1,0,1,0,2,2
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,5,0,0,3,5,8
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,3,2,1,5,4,9
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,3,0,0,1,3,4
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,1,0,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,0,0,1,3,1,3,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,24,17,2,2,26,19,45
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,4,3,5,1,9,4,13
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,8,7,0,1,8,8,16
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,12,9,1,0,13,9,22
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,21,25,11,6,32,31,63
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,0,5,2,8,2,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,3,4,15,14,18,18,36
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,28,25,13,9,41,34,75
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-11-01,6,4,7,4,13,8,21
