municipality,group,variable,month,Otras actividades,TOTAL
ANTEQUERA,otras actividades de enfermeria,otras actividades,2023-11-01,6,6
ANZALDO,otras actividades de enfermeria,otras actividades,2023-11-01,24,24
APOLO,otras actividades de enfermeria,otras actividades,2023-11-01,2222,2222
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
ARANI,otras actividades de enfermeria,otras actividades,2023-11-01,184,184
ARBIETO,otras actividades de enfermeria,otras actividades,2023-11-01,35,35
ARQUE,otras actividades de enfermeria,otras actividades,2023-11-01,40,40
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2023-11-01,1694,1694
ATOCHA,otras actividades de enfermeria,otras actividades,2023-11-01,6637,6637
AUCAPATA,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
AYATA,otras actividades de enfermeria,otras actividades,2023-11-01,1,1
AYO AYO,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2023-11-01,343,343
AZURDUY,otras actividades de enfermeria,otras actividades,2023-11-01,825,825
BATALLAS,otras actividades de enfermeria,otras actividades,2023-11-01,6,6
BAURES,otras actividades de enfermeria,otras actividades,2023-11-01,41,41
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
BELLA FLOR,otras actividades de enfermeria,otras actividades,2023-11-01,404,404
BERMEJO,otras actividades de enfermeria,otras actividades,2023-11-01,262444,262444
BETANZOS,otras actividades de enfermeria,otras actividades,2023-11-01,2226,2226
BOLIVAR,otras actividades de enfermeria,otras actividades,2023-11-01,44,44
BOLPEBRA,otras actividades de enfermeria,otras actividades,2023-11-01,10,10
BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-11-01,142,142
CABEZAS,otras actividades de enfermeria,otras actividades,2023-11-01,248,248
CAIROMA,otras actividades de enfermeria,otras actividades,2023-11-01,35,35
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2023-11-01,1119,1119
CAJUATA,otras actividades de enfermeria,otras actividades,2023-11-01,260,260
CALACOTO,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
CALAMARCA,otras actividades de enfermeria,otras actividades,2023-11-01,16,16
CAMARGO,otras actividades de enfermeria,otras actividades,2023-11-01,10437,10437
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2023-11-01,103,103
CAMIRI,otras actividades de enfermeria,otras actividades,2023-11-01,18533,18533
CAPINOTA,otras actividades de enfermeria,otras actividades,2023-11-01,90,90
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2023-11-01,28,28
CARACOLLO,otras actividades de enfermeria,otras actividades,2023-11-01,528,528
CARANAVI,otras actividades de enfermeria,otras actividades,2023-11-01,44923,44923
CARANGAS,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
CARAPARI,otras actividades de enfermeria,otras actividades,2023-11-01,2995,2995
CARIPUYO,otras actividades de enfermeria,otras actividades,2023-11-01,50,50
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2023-11-01,373,373
CATACORA,otras actividades de enfermeria,otras actividades,2023-11-01,10,10
CHACARILLA,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
CHALLAPATA,otras actividades de enfermeria,otras actividades,2023-11-01,58931,58931
CHAQUI,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
CHARAGUA,otras actividades de enfermeria,otras actividades,2023-11-01,2939,2939
CHARAÑA,otras actividades de enfermeria,otras actividades,2023-11-01,71,71
CHAYANTA,otras actividades de enfermeria,otras actividades,2023-11-01,268,268
CHIMORE,otras actividades de enfermeria,otras actividades,2023-11-01,1783,1783
CHIPAYA,otras actividades de enfermeria,otras actividades,2023-11-01,1,1
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
CHUA COCANI,otras actividades de enfermeria,otras actividades,2023-11-01,11,11
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2023-11-01,1966,1966
CHUMA,otras actividades de enfermeria,otras actividades,2023-11-01,294,294
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2023-11-01,80,80
CKOCHAS,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
CLIZA,otras actividades de enfermeria,otras actividades,2023-11-01,835,835
COBIJA,otras actividades de enfermeria,otras actividades,2023-11-01,76343,76343
COCAPATA,otras actividades de enfermeria,otras actividades,2023-11-01,172,172
COCHABAMBA,otras actividades de enfermeria,otras actividades,2023-11-01,549239,549239
COIPASA,otras actividades de enfermeria,otras actividades,2023-11-01,37,37
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2023-11-01,5204,5204
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2023-11-01,222,222
COLLANA,otras actividades de enfermeria,otras actividades,2023-11-01,83,83
COLOMI,otras actividades de enfermeria,otras actividades,2023-11-01,281,281
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2023-11-01,53,53
COLQUECHACA,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
COLQUIRI,otras actividades de enfermeria,otras actividades,2023-11-01,231,231
COMARAPA,otras actividades de enfermeria,otras actividades,2023-11-01,185,185
COMBAYA,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
CONCEPCION,otras actividades de enfermeria,otras actividades,2023-11-01,565,565
COPACABANA,otras actividades de enfermeria,otras actividades,2023-11-01,8,8
CORIPATA,otras actividades de enfermeria,otras actividades,2023-11-01,19,19
CORO CORO,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
COROICO,otras actividades de enfermeria,otras actividades,2023-11-01,32854,32854
CORQUE,otras actividades de enfermeria,otras actividades,2023-11-01,697,697
COTAGAITA,otras actividades de enfermeria,otras actividades,2023-11-01,3488,3488
COTOCA,otras actividades de enfermeria,otras actividades,2023-11-01,7935,7935
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2023-11-01,423,423
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2023-11-01,13,13
CUEVO,otras actividades de enfermeria,otras actividades,2023-11-01,13,13
CULPINA,otras actividades de enfermeria,otras actividades,2023-11-01,306,306
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2023-11-01,76,76
DESAGUADERO,otras actividades de enfermeria,otras actividades,2023-11-01,12,12
EL ALTO,otras actividades de enfermeria,otras actividades,2023-11-01,408021,408021
EL CHORO,otras actividades de enfermeria,otras actividades,2023-11-01,40,40
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2023-11-01,124,124
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2023-11-01,36,36
EL TORNO,otras actividades de enfermeria,otras actividades,2023-11-01,2143,2143
EL VILLAR,otras actividades de enfermeria,otras actividades,2023-11-01,344,344
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2023-11-01,10181,10181
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2023-11-01,869,869
ESCOMA,otras actividades de enfermeria,otras actividades,2023-11-01,45,45
ESMERALDA,otras actividades de enfermeria,otras actividades,2023-11-01,34,34
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
EXALTACION,otras actividades de enfermeria,otras actividades,2023-11-01,1102,1102
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2023-11-01,44,44
FILADELFIA,otras actividades de enfermeria,otras actividades,2023-11-01,583,583
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,otras actividades,2023-11-01,20,20
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2023-11-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2023-11-01,80,80
GUANAY,otras actividades de enfermeria,otras actividades,2023-11-01,122,122
GUAQUI,otras actividades de enfermeria,otras actividades,2023-11-01,10,10
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2023-11-01,92651,92651
GUTIERREZ,otras actividades de enfermeria,otras actividades,2023-11-01,56,56
HUACARAJE,otras actividades de enfermeria,otras actividades,2023-11-01,380,380
HUACARETA,otras actividades de enfermeria,otras actividades,2023-11-01,1334,1334
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2023-11-01,98,98
HUACHACALLA,otras actividades de enfermeria,otras actividades,2023-11-01,135,135
HUANUNI,otras actividades de enfermeria,otras actividades,2023-11-01,131616,131616
HUARINA,otras actividades de enfermeria,otras actividades,2023-11-01,316,316
HUATAJATA,otras actividades de enfermeria,otras actividades,2023-11-01,9,9
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2023-11-01,179,179
HUMANATA,otras actividades de enfermeria,otras actividades,2023-11-01,10,10
ICHOCA,otras actividades de enfermeria,otras actividades,2023-11-01,120,120
ICLA,otras actividades de enfermeria,otras actividades,2023-11-01,1051,1051
INCAHUASI,otras actividades de enfermeria,otras actividades,2023-11-01,558,558
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2023-11-01,4,4
INQUISIVI,otras actividades de enfermeria,otras actividades,2023-11-01,14,14
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2023-11-01,153,153
IXIAMAS,otras actividades de enfermeria,otras actividades,2023-11-01,1883,1883
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2023-11-01,22,22
LA ASUNTA,otras actividades de enfermeria,otras actividades,2023-11-01,73,73
LA GUARDIA,otras actividades de enfermeria,otras actividades,2023-11-01,2630,2630
LA PAZ,otras actividades de enfermeria,otras actividades,2023-11-01,227594,227594
LA RIVERA,otras actividades de enfermeria,otras actividades,2023-11-01,1,1
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2023-11-01,177,177
LAJA,otras actividades de enfermeria,otras actividades,2023-11-01,1,1
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2023-11-01,21,21
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2023-11-01,12,12
LLALLAGUA,otras actividades de enfermeria,otras actividades,2023-11-01,13991,13991
LLICA,otras actividades de enfermeria,otras actividades,2023-11-01,354,354
LORETO,otras actividades de enfermeria,otras actividades,2023-11-01,11,11
LURIBAY,otras actividades de enfermeria,otras actividades,2023-11-01,19,19
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2023-11-01,269,269
MACHARETI,otras actividades de enfermeria,otras actividades,2023-11-01,821,821
MAGDALENA,otras actividades de enfermeria,otras actividades,2023-11-01,489,489
MAIRANA,otras actividades de enfermeria,otras actividades,2023-11-01,1694,1694
MALLA,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
MAPIRI,otras actividades de enfermeria,otras actividades,2023-11-01,86,86
MECAPACA,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
MINEROS,otras actividades de enfermeria,otras actividades,2023-11-01,699,699
MIZQUE,otras actividades de enfermeria,otras actividades,2023-11-01,10355,10355
MOCOMOCO,otras actividades de enfermeria,otras actividades,2023-11-01,86,86
MOJOCOYA,otras actividades de enfermeria,otras actividades,2023-11-01,243,243
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2023-11-01,26888,26888
MONTERO,otras actividades de enfermeria,otras actividades,2023-11-01,119182,119182
MORO MORO,otras actividades de enfermeria,otras actividades,2023-11-01,15,15
MOROCHATA,otras actividades de enfermeria,otras actividades,2023-11-01,23,23
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2023-11-01,41,41
OCURI,otras actividades de enfermeria,otras actividades,2023-11-01,23,23
OKINAWA,otras actividades de enfermeria,otras actividades,2023-11-01,372,372
OMEREQUE,otras actividades de enfermeria,otras actividades,2023-11-01,35,35
ORURO,otras actividades de enfermeria,otras actividades,2023-11-01,412838,412838
PADCAYA,otras actividades de enfermeria,otras actividades,2023-11-01,1360,1360
PADILLA,otras actividades de enfermeria,otras actividades,2023-11-01,4297,4297
PAILON,otras actividades de enfermeria,otras actividades,2023-11-01,11348,11348
PALCA,otras actividades de enfermeria,otras actividades,2023-11-01,198,198
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2023-11-01,1694,1694
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2023-11-01,162,162
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2023-11-01,459,459
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2023-11-01,243,243
PATACAMAYA,otras actividades de enfermeria,otras actividades,2023-11-01,168,168
PAZÑA,otras actividades de enfermeria,otras actividades,2023-11-01,71,71
PELECHUCO,otras actividades de enfermeria,otras actividades,2023-11-01,84,84
POCOATA,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
POCONA,otras actividades de enfermeria,otras actividades,2023-11-01,124,124
POJO (CBBA),otras actividades de enfermeria,otras actividades,2023-11-01,45,45
POOPO,otras actividades de enfermeria,otras actividades,2023-11-01,135,135
PORCO,otras actividades de enfermeria,otras actividades,2023-11-01,6,6
POROMA,otras actividades de enfermeria,otras actividades,2023-11-01,249,249
PORONGO,otras actividades de enfermeria,otras actividades,2023-11-01,515,515
PORTACHUELO,otras actividades de enfermeria,otras actividades,2023-11-01,2079,2079
PORVENIR,otras actividades de enfermeria,otras actividades,2023-11-01,5698,5698
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2023-11-01,13,13
POTOSI,otras actividades de enfermeria,otras actividades,2023-11-01,151100,151100
PRESTO,otras actividades de enfermeria,otras actividades,2023-11-01,3133,3133
PUCARA,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
PUCARANI,otras actividades de enfermeria,otras actividades,2023-11-01,14,14
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2023-11-01,176,176
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2023-11-01,118,118
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2023-11-01,82,82
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2023-11-01,14,14
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2023-11-01,645,645
PUERTO RICO,otras actividades de enfermeria,otras actividades,2023-11-01,497,497
PUERTO SILES,otras actividades de enfermeria,otras actividades,2023-11-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2023-11-01,262,262
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2023-11-01,30532,30532
PUNA,otras actividades de enfermeria,otras actividades,2023-11-01,142,142
PUNATA,otras actividades de enfermeria,otras actividades,2023-11-01,51206,51206
QUIABAYA,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2023-11-01,28492,28492
QUIME,otras actividades de enfermeria,otras actividades,2023-11-01,2719,2719
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2023-11-01,98,98
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2023-11-01,3,3
RAVELO,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
REYES,otras actividades de enfermeria,otras actividades,2023-11-01,1482,1482
RIBERALTA,otras actividades de enfermeria,otras actividades,2023-11-01,197899,197899
ROBORE,otras actividades de enfermeria,otras actividades,2023-11-01,16457,16457
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2023-11-01,1986,1986
SABAYA,otras actividades de enfermeria,otras actividades,2023-11-01,340,340
SACABA,otras actividades de enfermeria,otras actividades,2023-11-01,19640,19640
SACABAMBA,otras actividades de enfermeria,otras actividades,2023-11-01,16,16
SACACA,otras actividades de enfermeria,otras actividades,2023-11-01,21,21
SAIPINA,otras actividades de enfermeria,otras actividades,2023-11-01,59,59
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2023-11-01,2022,2022
SAMAIPATA,otras actividades de enfermeria,otras actividades,2023-11-01,100,100
SAN ANDRES,otras actividades de enfermeria,otras actividades,2023-11-01,1100,1100
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2023-11-01,37,37
SAN BORJA,otras actividades de enfermeria,otras actividades,2023-11-01,7293,7293
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2023-11-01,2222,2222
SAN CARLOS,otras actividades de enfermeria,otras actividades,2023-11-01,17315,17315
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2023-11-01,5755,5755
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2023-11-01,67992,67992
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2023-11-01,170,170
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2023-11-01,118,118
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2023-11-01,584,584
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2023-11-01,6626,6626
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2023-11-01,124,124
SAN JULIAN,otras actividades de enfermeria,otras actividades,2023-11-01,1207,1207
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2023-11-01,5,5
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2023-11-01,150,150
SAN LUCAS,otras actividades de enfermeria,otras actividades,2023-11-01,5572,5572
SAN MATIAS,otras actividades de enfermeria,otras actividades,2023-11-01,910,910
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2023-11-01,361,361
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
SAN PEDRO,otras actividades de enfermeria,otras actividades,2023-11-01,652,652
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-11-01,116,116
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2023-11-01,15,15
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2023-11-01,1,1
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2023-11-01,31,31
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2023-11-01,577,577
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2023-11-01,90,90
SANTA ANA,otras actividades de enfermeria,otras actividades,2023-11-01,14426,14426
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2023-11-01,2205565,2205565
SANTA ROSA,otras actividades de enfermeria,otras actividades,2023-11-01,629,629
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2023-11-01,145,145
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2023-11-01,14,14
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2023-11-01,14,14
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2023-11-01,6,6
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2023-11-01,171,171
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2023-11-01,19,19
SENA,otras actividades de enfermeria,otras actividades,2023-11-01,368,368
SHINAOTA,otras actividades de enfermeria,otras actividades,2023-11-01,9818,9818
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2023-11-01,106,106
SICAYA,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
SIPE SIPE,otras actividades de enfermeria,otras actividades,2023-11-01,55,55
SOPACHUY,otras actividades de enfermeria,otras actividades,2023-11-01,313,313
SORACACHI,otras actividades de enfermeria,otras actividades,2023-11-01,10,10
SORATA,otras actividades de enfermeria,otras actividades,2023-11-01,703,703
SUCRE,otras actividades de enfermeria,otras actividades,2023-11-01,302395,302395
TACACOMA,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
TACOBAMBA,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
TACOPAYA,otras actividades de enfermeria,otras actividades,2023-11-01,9,9
TAHUA,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
TAPACARI,otras actividades de enfermeria,otras actividades,2023-11-01,170,170
TARABUCO,otras actividades de enfermeria,otras actividades,2023-11-01,3090,3090
TARACO,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
TARATA,otras actividades de enfermeria,otras actividades,2023-11-01,383,383
TARIJA,otras actividades de enfermeria,otras actividades,2023-11-01,265102,265102
TARVITA,otras actividades de enfermeria,otras actividades,2023-11-01,1052,1052
TEOPONTE,otras actividades de enfermeria,otras actividades,2023-11-01,263,263
TIAHUANACU,otras actividades de enfermeria,otras actividades,2023-11-01,40,40
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2023-11-01,101,101
TIPUANI,otras actividades de enfermeria,otras actividades,2023-11-01,223,223
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2023-11-01,441,441
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2023-11-01,167,167
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,otras actividades,2023-11-01,6,6
TOCO,otras actividades de enfermeria,otras actividades,2023-11-01,29,29
TODOS SANTOS,otras actividades de enfermeria,otras actividades,2023-11-01,2,2
TOLATA,otras actividades de enfermeria,otras actividades,2023-11-01,10,10
TOLEDO,otras actividades de enfermeria,otras actividades,2023-11-01,436,436
TOMAVE,otras actividades de enfermeria,otras actividades,2023-11-01,3,3
TOMINA,otras actividades de enfermeria,otras actividades,2023-11-01,2574,2574
TORO TORO,otras actividades de enfermeria,otras actividades,2023-11-01,47,47
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2023-11-01,1234,1234
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2023-11-01,125,125
TRIGAL,otras actividades de enfermeria,otras actividades,2023-11-01,44,44
TRINIDAD,otras actividades de enfermeria,otras actividades,2023-11-01,373819,373819
TUPIZA,otras actividades de enfermeria,otras actividades,2023-11-01,23086,23086
TURCO,otras actividades de enfermeria,otras actividades,2023-11-01,357,357
UMALA,otras actividades de enfermeria,otras actividades,2023-11-01,110,110
UNCIA,otras actividades de enfermeria,otras actividades,2023-11-01,148,148
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2023-11-01,1089,1089
URUBICHA,otras actividades de enfermeria,otras actividades,2023-11-01,116,116
UYUNI,otras actividades de enfermeria,otras actividades,2023-11-01,8997,8997
VACAS,otras actividades de enfermeria,otras actividades,2023-11-01,8,8
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2023-11-01,7934,7934
VIACHA,otras actividades de enfermeria,otras actividades,2023-11-01,1556,1556
VILA VILA,otras actividades de enfermeria,otras actividades,2023-11-01,13,13
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2023-11-01,7,7
VILLA MONTES,otras actividades de enfermeria,otras actividades,2023-11-01,28543,28543
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,otras actividades,2023-11-01,1,1
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2023-11-01,12,12
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2023-11-01,1839,1839
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2023-11-01,22974,22974
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2023-11-01,2570,2570
VILLAZON,otras actividades de enfermeria,otras actividades,2023-11-01,44804,44804
VINTO,otras actividades de enfermeria,otras actividades,2023-11-01,14310,14310
VITICHI,otras actividades de enfermeria,otras actividades,2023-11-01,25,25
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2023-11-01,1,1
WARNES,otras actividades de enfermeria,otras actividades,2023-11-01,23518,23518
YACO,otras actividades de enfermeria,otras actividades,2023-11-01,5,5
YACUIBA,otras actividades de enfermeria,otras actividades,2023-11-01,195673,195673
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2023-11-01,42,42
YANACACHI,otras actividades de enfermeria,otras actividades,2023-11-01,12,12
YAPACANI,otras actividades de enfermeria,otras actividades,2023-11-01,1795,1795
YOCALLA,otras actividades de enfermeria,otras actividades,2023-11-01,10,10
YOTALA,otras actividades de enfermeria,otras actividades,2023-11-01,146,146
YUNCHARA,otras actividades de enfermeria,otras actividades,2023-11-01,33,33
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2023-11-01,1057,1057
ACACIO,otras actividades de enfermeria,otras actividades,2023-12-01,11,11
ACHACACHI,otras actividades de enfermeria,otras actividades,2023-12-01,143,143
ACHOCALLA,otras actividades de enfermeria,otras actividades,2023-12-01,232,232
AIQUILE,otras actividades de enfermeria,otras actividades,2023-12-01,1021,1021
ALALAY,otras actividades de enfermeria,otras actividades,2023-12-01,62,62
ALCALA,otras actividades de enfermeria,otras actividades,2023-12-01,350,350
ALTO BENI,otras actividades de enfermeria,otras actividades,2023-12-01,21,21
ANCORAIMES,otras actividades de enfermeria,otras actividades,2023-12-01,10,10
ANDAMARCA,otras actividades de enfermeria,otras actividades,2023-12-01,47,47
ANTEQUERA,otras actividades de enfermeria,otras actividades,2023-12-01,5,5
ANZALDO,otras actividades de enfermeria,otras actividades,2023-12-01,7,7
APOLO,otras actividades de enfermeria,otras actividades,2023-12-01,1910,1910
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2023-12-01,6,6
ARANI,otras actividades de enfermeria,otras actividades,2023-12-01,169,169
ARBIETO,otras actividades de enfermeria,otras actividades,2023-12-01,12,12
ARQUE,otras actividades de enfermeria,otras actividades,2023-12-01,41,41
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2023-12-01,1547,1547
ATOCHA,otras actividades de enfermeria,otras actividades,2023-12-01,4296,4296
AUCAPATA,otras actividades de enfermeria,otras actividades,2023-12-01,8,8
AYATA,otras actividades de enfermeria,otras actividades,2023-12-01,3,3
AYO AYO,otras actividades de enfermeria,otras actividades,2023-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2023-12-01,547,547
AZURDUY,otras actividades de enfermeria,otras actividades,2023-12-01,708,708
BATALLAS,otras actividades de enfermeria,otras actividades,2023-12-01,13,13
BAURES,otras actividades de enfermeria,otras actividades,2023-12-01,174,174
BELEN DE URMIRI,otras actividades de enfermeria,otras actividades,2023-12-01,2,2
BELLA FLOR,otras actividades de enfermeria,otras actividades,2023-12-01,531,531
BERMEJO,otras actividades de enfermeria,otras actividades,2023-12-01,102552,102552
BETANZOS,otras actividades de enfermeria,otras actividades,2023-12-01,2138,2138
BOLIVAR,otras actividades de enfermeria,otras actividades,2023-12-01,51,51
BOLPEBRA,otras actividades de enfermeria,otras actividades,2023-12-01,11,11
BUENA VISTA,otras actividades de enfermeria,otras actividades,2023-12-01,101,101
CABEZAS,otras actividades de enfermeria,otras actividades,2023-12-01,254,254
CAIROMA,otras actividades de enfermeria,otras actividades,2023-12-01,46,46
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2023-12-01,1260,1260
CAJUATA,otras actividades de enfermeria,otras actividades,2023-12-01,239,239
CALACOTO,otras actividades de enfermeria,otras actividades,2023-12-01,2,2
CALAMARCA,otras actividades de enfermeria,otras actividades,2023-12-01,11,11
CAMARGO,otras actividades de enfermeria,otras actividades,2023-12-01,9618,9618
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2023-12-01,93,93
CAMIRI,otras actividades de enfermeria,otras actividades,2023-12-01,18897,18897
CAPINOTA,otras actividades de enfermeria,otras actividades,2023-12-01,74,74
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2023-12-01,38,38
CARACOLLO,otras actividades de enfermeria,otras actividades,2023-12-01,344,344
CARANAVI,otras actividades de enfermeria,otras actividades,2023-12-01,44771,44771
CARAPARI,otras actividades de enfermeria,otras actividades,2023-12-01,2450,2450
