municipality,group,variable,month,Tratamientos iniciados con esquema l,TOTAL
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,28,28
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,5,5
COLQUIRI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,6,6
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,6,6
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,28,28
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,5,5
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
GUTIERREZ,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
HUACHACALLA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
HUANUNI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,6,6
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,105,105
LAJA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
LURIBAY,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
MAGDALENA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
MAIRANA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
MALLA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
MECAPACA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,8,8
OCURI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
OMEREQUE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,10,10
PADILLA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
PALCA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
POJO (CBBA),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
PORCO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
PORONGO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
PORTACHUELO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,18,18
PUCARANI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
PUERTO ACOSTA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
PUERTO CARABUCO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,5,5
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,5,5
RAVELO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,12,12
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
RURRENABAQUE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
SACABA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,6,6
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SAN JAVIER(STC),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,4,4
SAN JOAQUIN,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,4,4
SAN LORENZO(TJA),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SAN PEDRO(PND),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SANTA ANA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,115,115
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
SAPAHAQUI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SENA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,4,4
SORATA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,29,29
TACACOMA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
TACOPAYA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
TAPACARI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
TARATA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,8,8
TARVITA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,5,5
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,8,8
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,5,5
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,4,4
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
URIONDO (A. CONCEPCION),tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,6,6
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,5,5
VINTO,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,9,9
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,10,10
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,1,1
YANACACHI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,3,3
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2005-09-01,2,2
ACHACACHI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
AIQUILE,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
APOLO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
ATOCHA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
AUCAPATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
AYATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,12,12
BETANZOS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
BUENA VISTA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
CAPINOTA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
CARACOLLO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,11,11
CHALLAPATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
CHAQUI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,41,41
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
COLOMI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
COLQUIRI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
COMARAPA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,5,5
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
CULPINA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,42,42
EL PUENTE(TJA),tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,5,5
EL VILLAR,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,5,5
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
GUTIERREZ,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
HUAYLLAMARCA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,81,81
LICOMA PAMPA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
MAGDALENA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
MECAPACA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
MINEROS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
MIZQUE,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
MOCOMOCO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,5,5
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,16,16
MORO MORO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
OCURI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
ORURO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,13,13
PAILON,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
PAPEL PAMPA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
PASORAPA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
PATACAMAYA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
POCOATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
PORTACHUELO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,10,10
PRESTO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
PUERTO ACOSTA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
PUERTO CARABUCO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
PUERTO GONZALO MORENO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
PUERTO PEREZ,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
PUERTO SUAREZ,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
PUNA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
QUIABAYA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,8,8
ROBORE,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
SACABA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
SAIPINA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SAN AGUSTIN,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SAN ANTONIO DE LOMERIO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SAN BENITO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,5,5
SAN BUENA VENTURA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
SAN JUAN DE YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,10,10
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
SAN MIGUEL DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SANTA ANA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,113,113
SANTA ROSA DEL SARA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SANTUARIO DE QUILLACAS,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
SIPE SIPE,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
SORATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
SUCRE,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,22,22
TARABUCO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
TARATA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
TARIJA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,12,12
TEOPONTE,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
TIAWANACU,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
TINGUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
TIPUANI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,9,9
TIQUIPAYA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
TIRAQUE (CBBA),tuberculosis,tratamientos iniciados con esquema l,2005-10-01,4,4
TOLEDO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
TORO TORO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
TRINIDAD,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,7,7
TUPIZA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
UNCIA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
UYUNI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
VIACHA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
VILLA MONTES,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,7,7
VILLA RIVERO,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
VILLA TUNARI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
WARNES,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,6,6
YACUIBA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,18,18
YAMPARAEZ,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
YANACACHI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,7,7
YOCALLA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,1,1
YOTALA,tuberculosis,tratamientos iniciados con esquema l,2005-10-01,2,2
ACHOCALLA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
AIQUILE,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
ANDAMARCA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
APOLO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
ASCENCION DE GUARAYOS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
BATALLAS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
BERMEJO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,5,5
"CAIZA ""D""",tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CAJUATA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
CALAMARCA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CAMARGO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CAMIRI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CARANAVI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,21,21
CARIPUYO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CHARAGUA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CHIMORE,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,6,6
CHUMA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CLIZA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
COBIJA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
COCHABAMBA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,41,41
COLCAPIRHUA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
COLPA BELGICA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
COLQUECHACA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
COPACABANA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
CORIPATA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
CORO CORO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
COROICO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
COTAGAITA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
COTOCA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
CUATRO CAÑADAS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,5,5
CUEVO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
EL ALTO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,37,37
EL PUENTE(STC),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
EL PUENTE(TJA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
EL TORNO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
ENTRE RIOS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,6,6
FERNANDEZ ALONSO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
GENERAL SAAVEDRA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
GUANAY,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
GUAYARAMERIN,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
HUACAYA (VILLA DE HUACAYA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
HUANUNI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
ICLA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
INCAHUASI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
IRUPANA (VILLA DE LANZA),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
IXIAMAS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
LA ASUNTA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,5,5
LA GUARDIA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,7,7
LA PAZ,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,94,94
LAGUNILLAS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
LAJA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
LLALLAGUA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,5,5
LLICA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
MAGDALENA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
MAPIRI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
MONTEAGUDO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,5,5
MONTERO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,5,5
MORO MORO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
ORURO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,12,12
PADCAYA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
PALCA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
PALOS BLANCOS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
PAMPA GRANDE,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
PAZÑA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
POCONA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
PORTACHUELO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
POTOSI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,9,9
PRESTO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
PUERTO ACOSTA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
PUERTO CARABUCO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
PUERTO QUIJARRO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
PUERTO VILLARROEL,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,6,6
PUNATA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
QUILLACOLLO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,9,9
QUIRUSILLAS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
RIBERALTA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
SACABA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,6,6
SACABAMBA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAMAIPATA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN BENITO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN BORJA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,3,3
SAN BUENA VENTURA,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN CARLOS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN IGNACIO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN IGNACIO DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
SAN JUAN DE YAPACANI,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN JULIAN,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,4,4
SAN LORENZO(PND),tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN LUCAS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,2,2
SAN MATIAS,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN MIGUEL DE VELASCO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN PEDRO,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
SAN RAFAEL,tuberculosis,tratamientos iniciados con esquema l,2005-11-01,1,1
