,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
RURRENABAQUE,consultas prenatales,repetidas,2019-10-01,4,0,35,1,120,3,25,0,0,0,188
SABAYA,consultas prenatales,repetidas,2019-10-01,0,0,3,0,19,0,2,0,0,0,24
SACABA,consultas prenatales,repetidas,2019-10-01,6,0,197,25,897,86,152,10,3,0,1376
SACABAMBA,consultas prenatales,repetidas,2019-10-01,0,0,1,0,7,0,1,0,0,0,9
SACACA,consultas prenatales,repetidas,2019-10-01,0,0,18,8,60,14,17,1,0,0,118
SAIPINA,consultas prenatales,repetidas,2019-10-01,0,0,2,0,18,2,1,0,0,0,23
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2019-10-01,0,0,11,1,32,8,4,2,0,0,58
SAMAIPATA,consultas prenatales,repetidas,2019-10-01,1,0,5,0,30,0,7,0,0,0,43
SAN AGUSTIN,consultas prenatales,repetidas,2019-10-01,0,0,0,0,6,0,1,0,0,0,7
SAN ANDRES,consultas prenatales,repetidas,2019-10-01,0,0,14,0,46,0,5,0,0,0,65
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2019-10-01,0,0,0,1,10,0,0,1,0,0,12
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2019-10-01,0,0,1,0,3,1,1,0,0,0,6
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2019-10-01,1,0,10,1,17,1,7,1,0,0,38
SAN BENITO,consultas prenatales,repetidas,2019-10-01,0,0,10,1,38,1,12,0,0,0,62
SAN BORJA,consultas prenatales,repetidas,2019-10-01,2,0,67,0,187,3,48,2,0,0,309
SAN BUENA VENTURA,consultas prenatales,repetidas,2019-10-01,0,0,31,0,60,0,16,0,0,0,107
SAN CARLOS,consultas prenatales,repetidas,2019-10-01,0,0,19,0,114,0,10,0,0,0,143
SAN IGNACIO,consultas prenatales,repetidas,2019-10-01,1,0,39,1,111,2,15,0,0,0,169
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2019-10-01,5,0,49,3,163,9,12,3,0,0,244
SAN JAVIER(BNI),consultas prenatales,repetidas,2019-10-01,0,0,6,0,3,1,0,0,0,0,10
SAN JAVIER(STC),consultas prenatales,repetidas,2019-10-01,0,0,27,0,68,0,0,0,0,0,95
SAN JOAQUIN,consultas prenatales,repetidas,2019-10-01,1,0,6,0,18,0,1,0,0,0,26
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2019-10-01,8,0,14,0,57,1,10,0,0,0,90
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2019-10-01,2,0,5,0,28,1,3,0,0,0,39
SAN JULIAN,consultas prenatales,repetidas,2019-10-01,7,0,44,0,172,0,30,1,0,0,254
SAN LORENZO(PND),consultas prenatales,repetidas,2019-10-01,2,0,15,1,23,1,3,2,0,0,47
SAN LORENZO(TJA),consultas prenatales,repetidas,2019-10-01,0,0,14,0,73,0,9,0,0,0,96
SAN LUCAS,consultas prenatales,repetidas,2019-10-01,1,1,33,12,83,28,27,9,0,0,194
SAN MATIAS,consultas prenatales,repetidas,2019-10-01,0,0,27,0,39,0,13,0,0,0,79
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2019-10-01,0,0,9,8,22,21,4,4,0,0,68
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2019-10-01,0,0,2,0,7,0,2,0,0,0,11
SAN PEDRO,consultas prenatales,repetidas,2019-10-01,0,0,19,1,63,1,16,0,0,0,100
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2019-10-01,4,0,23,8,54,13,14,19,0,0,135
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2019-10-01,0,0,6,0,19,0,5,0,0,0,30
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2019-10-01,0,0,0,0,0,0,0,1,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2019-10-01,0,0,3,0,13,1,4,0,0,0,21
SAN PEDRO(PND),consultas prenatales,repetidas,2019-10-01,0,1,0,3,0,4,0,2,0,0,10
SAN RAFAEL,consultas prenatales,repetidas,2019-10-01,0,0,10,0,21,3,6,0,0,0,40
SAN RAMON BENI,consultas prenatales,repetidas,2019-10-01,5,0,12,0,23,0,0,0,0,0,40
SAN RAMON SCZ,consultas prenatales,repetidas,2019-10-01,1,0,8,0,21,0,4,0,0,0,34
SANTA ANA,consultas prenatales,repetidas,2019-10-01,4,0,26,0,79,0,10,0,0,0,119
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2019-10-01,18,5,634,43,3417,6,555,0,0,2,4680
SANTA ROSA,consultas prenatales,repetidas,2019-10-01,3,0,22,3,41,0,7,0,0,0,76
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2019-10-01,1,0,16,0,64,0,13,0,0,0,94
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2019-10-01,0,0,1,0,5,0,2,0,0,0,8
SANTIAGO DE HUARI,consultas prenatales,repetidas,2019-10-01,0,0,6,2,18,6,1,0,0,0,33
SANTIAGO DE HUATA,consultas prenatales,repetidas,2019-10-01,0,0,8,0,21,0,2,0,0,0,31
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2019-10-01,0,0,4,0,10,0,0,0,0,0,14
SANTIVAÑES,consultas prenatales,repetidas,2019-10-01,1,0,5,0,27,0,6,0,0,0,39
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2019-10-01,0,0,0,1,6,3,2,1,0,0,13
SAPAHAQUI,consultas prenatales,repetidas,2019-10-01,0,0,5,0,20,2,7,0,0,0,34
SENA,consultas prenatales,repetidas,2019-10-01,2,0,19,0,43,1,6,0,0,0,71
SHINAOTA,consultas prenatales,repetidas,2019-10-01,4,0,54,1,177,2,32,1,0,0,271
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2019-10-01,0,0,16,0,57,1,14,0,0,0,88
SICAYA,consultas prenatales,repetidas,2019-10-01,2,1,1,0,10,1,3,0,0,0,18
SIPE SIPE,consultas prenatales,repetidas,2019-10-01,2,0,108,2,427,10,65,3,0,0,617
SOPACHUY,consultas prenatales,repetidas,2019-10-01,0,0,5,0,12,3,5,3,0,0,28
SORACACHI,consultas prenatales,repetidas,2019-10-01,0,0,4,0,27,0,5,1,0,0,37
SORATA,consultas prenatales,repetidas,2019-10-01,1,0,12,1,45,2,5,0,0,0,66
SUCRE,consultas prenatales,repetidas,2019-10-01,1,0,302,3,1818,4,361,2,1,0,2492
TACACHI,consultas prenatales,repetidas,2019-10-01,0,0,1,0,2,0,1,0,0,0,4
TACACOMA,consultas prenatales,repetidas,2019-10-01,0,0,7,0,34,1,2,0,0,0,44
TACOBAMBA,consultas prenatales,repetidas,2019-10-01,0,0,6,1,12,9,3,4,0,0,35
TACOPAYA,consultas prenatales,repetidas,2019-10-01,1,0,6,2,14,5,4,1,0,0,33
TAHUA,consultas prenatales,repetidas,2019-10-01,0,0,1,0,4,0,2,0,0,0,7
TAPACARI,consultas prenatales,repetidas,2019-10-01,0,0,39,0,42,6,12,7,0,0,106
TARABUCO,consultas prenatales,repetidas,2019-10-01,1,0,24,5,27,3,9,5,0,0,74
TARACO,consultas prenatales,repetidas,2019-10-01,0,0,3,0,16,1,8,0,0,0,28
TARATA,consultas prenatales,repetidas,2019-10-01,0,0,20,0,50,0,8,0,0,0,78
TARIJA,consultas prenatales,repetidas,2019-10-01,6,1,70,40,696,189,126,24,0,1,1153
TARVITA,consultas prenatales,repetidas,2019-10-01,4,1,13,1,28,13,6,2,0,0,68
TEOPONTE,consultas prenatales,repetidas,2019-10-01,0,0,17,0,64,3,15,0,0,0,99
TIAHUANACU,consultas prenatales,repetidas,2019-10-01,0,0,14,0,24,1,6,0,0,0,45
TINGUIPAYA,consultas prenatales,repetidas,2019-10-01,0,0,6,1,15,8,11,12,0,0,53
TIPUANI,consultas prenatales,repetidas,2019-10-01,0,0,10,0,33,1,6,0,0,0,50
TIQUIPAYA,consultas prenatales,repetidas,2019-10-01,2,0,59,6,256,24,39,4,0,0,390
TIRAQUE (CBBA),consultas prenatales,repetidas,2019-10-01,1,0,41,3,69,4,14,1,0,0,133
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2019-10-01,0,0,0,0,2,0,0,0,0,0,2
TOCO,consultas prenatales,repetidas,2019-10-01,0,0,13,0,9,0,3,0,0,0,25
TOLATA,consultas prenatales,repetidas,2019-10-01,0,0,4,0,34,1,2,0,0,0,41
TOLEDO,consultas prenatales,repetidas,2019-10-01,0,0,1,0,13,3,2,1,0,0,20
TOMAVE,consultas prenatales,repetidas,2019-10-01,1,0,7,1,21,7,6,1,0,0,44
TOMINA,consultas prenatales,repetidas,2019-10-01,0,0,8,0,26,4,6,0,0,0,44
TORO TORO,consultas prenatales,repetidas,2019-10-01,2,0,12,1,23,5,8,5,0,0,56
TOTORA(CBBA),consultas prenatales,repetidas,2019-10-01,0,0,32,6,50,6,8,2,0,0,104
TOTORA(ORR),consultas prenatales,repetidas,2019-10-01,0,0,3,0,11,2,0,0,0,0,16
TRIGAL,consultas prenatales,repetidas,2019-10-01,0,0,0,0,1,0,2,0,0,0,3
TRINIDAD,consultas prenatales,repetidas,2019-10-01,12,0,137,0,697,0,98,1,3,0,948
TUPIZA,consultas prenatales,repetidas,2019-10-01,2,0,79,2,307,12,53,5,0,0,460
TURCO,consultas prenatales,repetidas,2019-10-01,0,0,2,0,5,0,1,0,0,0,8
UMALA,consultas prenatales,repetidas,2019-10-01,0,0,10,0,11,4,5,1,0,0,31
UNCIA,consultas prenatales,repetidas,2019-10-01,1,0,22,0,131,9,8,0,0,0,171
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2019-10-01,0,0,13,2,41,2,3,0,0,0,61
URUBICHA,consultas prenatales,repetidas,2019-10-01,0,0,3,0,19,0,3,0,0,0,25
UYUNI,consultas prenatales,repetidas,2019-10-01,1,0,31,0,169,2,33,0,0,0,236
VACAS,consultas prenatales,repetidas,2019-10-01,1,0,9,0,16,0,10,0,0,0,36
VALLEGRANDE,consultas prenatales,repetidas,2019-10-01,2,0,15,0,51,1,8,0,0,0,77
VIACHA,consultas prenatales,repetidas,2019-10-01,0,0,66,0,429,2,64,0,0,0,561
VILA VILA,consultas prenatales,repetidas,2019-10-01,0,0,7,1,8,2,3,0,0,0,21
VILLA CHARCAS,consultas prenatales,repetidas,2019-10-01,0,0,16,2,28,15,9,4,0,0,74
VILLA MONTES,consultas prenatales,repetidas,2019-10-01,4,0,54,2,220,7,37,0,0,0,324
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2019-10-01,0,0,4,0,6,0,0,0,0,0,10
VILLA RIVERO,consultas prenatales,repetidas,2019-10-01,0,0,6,0,40,0,4,1,0,0,51
VILLA SERRANO,consultas prenatales,repetidas,2019-10-01,0,0,10,2,20,11,11,1,0,0,55
VILLA TUNARI,consultas prenatales,repetidas,2019-10-01,2,0,140,0,504,4,73,0,0,0,723
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2019-10-01,0,0,11,0,27,0,3,0,0,0,41
VILLAZON,consultas prenatales,repetidas,2019-10-01,1,0,43,0,190,7,36,1,0,0,278
VINTO,consultas prenatales,repetidas,2019-10-01,2,1,54,16,308,74,49,9,0,0,513
VITICHI,consultas prenatales,repetidas,2019-10-01,1,0,10,0,21,5,7,0,0,0,44
WALDO BALLIVIAN,consultas prenatales,repetidas,2019-10-01,0,0,5,0,10,0,5,0,0,0,20
WARNES,consultas prenatales,repetidas,2019-10-01,9,3,149,38,483,151,71,25,0,0,929
YACO,consultas prenatales,repetidas,2019-10-01,0,0,10,1,22,3,3,0,0,0,39
YACUIBA,consultas prenatales,repetidas,2019-10-01,3,1,95,4,446,4,84,1,0,0,638
YAMPARAEZ,consultas prenatales,repetidas,2019-10-01,0,0,10,2,16,0,3,0,0,0,31
YANACACHI,consultas prenatales,repetidas,2019-10-01,0,0,4,0,12,0,5,0,0,0,21
YAPACANI,consultas prenatales,repetidas,2019-10-01,1,1,47,28,161,158,27,14,0,0,437
YOCALLA,consultas prenatales,repetidas,2019-10-01,0,0,5,0,17,1,7,1,0,0,31
YOTALA,consultas prenatales,repetidas,2019-10-01,2,0,14,0,18,0,3,0,0,0,37
YUNCHARA,consultas prenatales,repetidas,2019-10-01,2,0,1,5,5,9,2,0,0,0,24
ZUDAÑEZ,consultas prenatales,repetidas,2019-10-01,0,0,17,1,21,0,4,0,0,0,43
ACACIO,consultas prenatales,repetidas,2019-11-01,0,0,2,0,6,2,1,0,0,0,11
ACHACACHI,consultas prenatales,repetidas,2019-11-01,0,0,36,2,101,4,17,2,0,0,162
ACHOCALLA,consultas prenatales,repetidas,2019-11-01,0,0,31,1,93,1,22,0,0,0,148
AIQUILE,consultas prenatales,repetidas,2019-11-01,2,0,40,0,94,3,20,1,0,0,160
ALALAY,consultas prenatales,repetidas,2019-11-01,0,0,4,0,2,0,1,0,0,0,7
ALCALA,consultas prenatales,repetidas,2019-11-01,0,0,4,0,2,0,3,0,0,0,9
ALTO BENI,consultas prenatales,repetidas,2019-11-01,0,0,1,0,21,0,1,0,0,0,23
ANCORAIMES,consultas prenatales,repetidas,2019-11-01,0,0,4,0,24,0,1,0,0,0,29
ANDAMARCA,consultas prenatales,repetidas,2019-11-01,0,0,3,1,6,1,1,0,0,0,12
ANTEQUERA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,6,0,0,0,0,0,7
ANZALDO,consultas prenatales,repetidas,2019-11-01,1,0,5,0,14,2,0,0,0,0,22
APOLO,consultas prenatales,repetidas,2019-11-01,1,1,33,3,66,10,13,4,0,0,131
ARAMPAMPA,consultas prenatales,repetidas,2019-11-01,0,0,1,2,5,1,2,4,0,0,15
ARANI,consultas prenatales,repetidas,2019-11-01,0,0,9,0,32,0,4,0,0,0,45
ARBIETO,consultas prenatales,repetidas,2019-11-01,1,0,29,0,125,1,19,0,0,0,175
ARQUE,consultas prenatales,repetidas,2019-11-01,1,0,11,0,34,2,6,0,0,0,54
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2019-11-01,3,0,75,0,184,1,22,0,0,0,285
ATOCHA,consultas prenatales,repetidas,2019-11-01,0,0,13,3,58,2,13,1,0,0,90
AUCAPATA,consultas prenatales,repetidas,2019-11-01,0,0,4,0,13,0,3,0,0,0,20
AYATA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,6,0,1,0,0,0,8
AYO AYO,consultas prenatales,repetidas,2019-11-01,0,0,8,0,24,1,2,0,0,0,35
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2019-11-01,2,0,41,2,69,2,21,1,0,0,138
AZURDUY,consultas prenatales,repetidas,2019-11-01,0,0,7,4,21,12,5,0,0,0,49
BATALLAS,consultas prenatales,repetidas,2019-11-01,1,0,8,1,48,1,6,2,0,0,67
BAURES,consultas prenatales,repetidas,2019-11-01,0,0,4,0,20,0,3,0,0,0,27
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,1,1,0,0,0,0,3
BELLA FLOR,consultas prenatales,repetidas,2019-11-01,0,0,2,0,10,0,0,0,0,0,12
BERMEJO,consultas prenatales,repetidas,2019-11-01,2,0,38,0,185,1,50,0,0,0,276
BETANZOS,consultas prenatales,repetidas,2019-11-01,1,0,42,4,80,11,19,6,0,0,163
BOLIVAR,consultas prenatales,repetidas,2019-11-01,0,0,7,1,14,1,2,0,0,0,25
BOLPEBRA,consultas prenatales,repetidas,2019-11-01,0,0,2,0,6,1,0,0,0,0,9
BOYUIBE,consultas prenatales,repetidas,2019-11-01,0,0,3,1,19,3,4,0,0,0,30
BUENA VISTA,consultas prenatales,repetidas,2019-11-01,2,0,22,0,56,0,11,0,0,0,91
CABEZAS,consultas prenatales,repetidas,2019-11-01,2,0,24,5,85,13,9,5,0,0,143
CAIROMA,consultas prenatales,repetidas,2019-11-01,0,0,2,2,31,6,4,1,0,0,46
"CAIZA ""D""",consultas prenatales,repetidas,2019-11-01,1,0,12,0,27,0,3,2,0,0,45
CAJUATA,consultas prenatales,repetidas,2019-11-01,0,0,18,0,72,0,13,0,0,0,103
CALACOTO,consultas prenatales,repetidas,2019-11-01,0,0,3,1,4,6,1,2,0,0,17
CALAMARCA,consultas prenatales,repetidas,2019-11-01,0,0,12,0,37,0,11,0,0,0,60
CAMARGO,consultas prenatales,repetidas,2019-11-01,0,0,12,0,75,3,15,1,0,0,106
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2019-11-01,0,0,2,1,5,0,0,0,0,0,8
CAMIRI,consultas prenatales,repetidas,2019-11-01,0,0,40,2,172,0,20,0,0,0,234
CAPINOTA,consultas prenatales,repetidas,2019-11-01,0,0,29,0,127,0,17,0,0,0,173
CAQUIAVIRI,consultas prenatales,repetidas,2019-11-01,0,0,12,0,21,1,8,0,0,0,42
CARACOLLO,consultas prenatales,repetidas,2019-11-01,1,0,31,0,98,7,6,0,0,0,143
CARANAVI,consultas prenatales,repetidas,2019-11-01,0,0,69,1,270,1,54,0,0,0,395
CARAPARI,consultas prenatales,repetidas,2019-11-01,1,0,10,0,68,1,13,0,0,0,93
CARIPUYO,consultas prenatales,repetidas,2019-11-01,0,0,9,1,12,3,4,0,0,0,29
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2019-11-01,0,0,5,0,27,0,3,0,0,0,35
CATACORA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,3,0,0,0,0,0,4
CHACARILLA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,2,1,1,0,0,0,5
CHALLAPATA,consultas prenatales,repetidas,2019-11-01,0,0,45,3,170,8,29,4,0,0,259
CHAQUI,consultas prenatales,repetidas,2019-11-01,0,0,7,4,21,2,4,0,0,0,38
CHARAGUA,consultas prenatales,repetidas,2019-11-01,3,0,35,1,112,2,19,1,0,0,173
CHARAÑA,consultas prenatales,repetidas,2019-11-01,0,0,3,1,2,2,1,0,0,0,9
CHAYANTA,consultas prenatales,repetidas,2019-11-01,0,0,11,5,30,6,9,2,0,0,63
CHIMORE,consultas prenatales,repetidas,2019-11-01,1,0,53,3,170,6,27,2,1,0,263
CHIPAYA,consultas prenatales,repetidas,2019-11-01,1,0,3,0,9,0,0,0,0,0,13
CHOQUE COTA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,1,1,1,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2019-11-01,0,0,0,0,5,0,2,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2019-11-01,0,0,17,0,78,1,17,0,0,0,113
CHUMA,consultas prenatales,repetidas,2019-11-01,0,1,8,0,19,1,6,1,0,0,36
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2019-11-01,0,0,3,1,20,6,7,1,0,0,38
CKOCHAS,consultas prenatales,repetidas,2019-11-01,2,0,14,2,24,5,10,6,0,0,63
CLIZA,consultas prenatales,repetidas,2019-11-01,2,0,25,0,152,0,31,0,0,0,210
COBIJA,consultas prenatales,repetidas,2019-11-01,3,0,85,1,334,7,89,1,0,0,520
COCAPATA,consultas prenatales,repetidas,2019-11-01,0,0,16,11,33,19,7,1,0,0,87
COCHABAMBA,consultas prenatales,repetidas,2019-11-01,3,0,467,4,4533,18,1042,2,1,0,6070
COIPASA,consultas prenatales,repetidas,2019-11-01,0,0,0,0,1,0,1,0,0,0,2
COLCAPIRHUA,consultas prenatales,repetidas,2019-11-01,0,0,39,3,226,37,46,5,0,0,356
"COLCHA ""K""",consultas prenatales,repetidas,2019-11-01,0,0,12,1,51,6,11,1,0,0,82
COLLANA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,5,0,1,0,0,0,7
COLOMI,consultas prenatales,repetidas,2019-11-01,1,0,35,0,103,0,18,0,0,0,157
COLPA BELGICA,consultas prenatales,repetidas,2019-11-01,0,0,10,0,31,0,1,0,0,0,42
COLQUECHACA,consultas prenatales,repetidas,2019-11-01,1,0,36,2,105,8,26,10,0,0,188
COLQUENCHA,consultas prenatales,repetidas,2019-11-01,0,0,16,0,44,0,12,1,0,0,73
COLQUIRI,consultas prenatales,repetidas,2019-11-01,1,1,11,3,37,8,4,0,0,0,65
COMANCHE,consultas prenatales,repetidas,2019-11-01,0,0,4,0,5,0,2,0,0,0,11
COMARAPA,consultas prenatales,repetidas,2019-11-01,3,0,30,0,109,0,28,0,0,0,170
COMBAYA,consultas prenatales,repetidas,2019-11-01,0,0,0,1,1,1,0,0,0,0,3
CONCEPCION,consultas prenatales,repetidas,2019-11-01,1,0,37,0,116,5,12,1,0,0,172
COPACABANA,consultas prenatales,repetidas,2019-11-01,0,0,6,1,40,1,11,0,0,0,59
CORIPATA,consultas prenatales,repetidas,2019-11-01,0,0,27,0,75,0,11,0,1,0,114
CORO CORO,consultas prenatales,repetidas,2019-11-01,0,0,4,1,33,4,5,0,0,0,47
COROICO,consultas prenatales,repetidas,2019-11-01,0,0,17,0,68,1,8,0,0,0,94
CORQUE,consultas prenatales,repetidas,2019-11-01,0,0,6,0,6,3,1,0,0,0,16
COTAGAITA,consultas prenatales,repetidas,2019-11-01,1,1,24,2,78,2,14,2,0,0,124
COTOCA,consultas prenatales,repetidas,2019-11-01,4,0,105,2,321,6,55,3,0,0,496
CUATRO CAÑADAS,consultas prenatales,repetidas,2019-11-01,1,0,27,1,73,5,9,0,0,0,116
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2019-11-01,0,0,1,0,2,0,2,0,0,0,5
CUEVO,consultas prenatales,repetidas,2019-11-01,0,0,6,1,16,1,2,0,0,0,26
CULPINA,consultas prenatales,repetidas,2019-11-01,0,0,19,1,63,6,18,3,0,0,110
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2019-11-01,0,0,2,0,13,1,2,0,0,0,18
CURVA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,2,1,3,0,0,0,7
DESAGUADERO,consultas prenatales,repetidas,2019-11-01,0,0,4,0,27,0,2,0,0,0,33
EL ALTO,consultas prenatales,repetidas,2019-11-01,5,1,548,208,3732,1173,708,172,1,0,6548
EL CHORO,consultas prenatales,repetidas,2019-11-01,0,0,1,0,5,1,0,0,0,0,7
EL PUENTE(STC),consultas prenatales,repetidas,2019-11-01,0,0,12,0,41,0,4,0,0,0,57
EL PUENTE(TJA),consultas prenatales,repetidas,2019-11-01,1,0,7,2,34,1,9,0,0,0,54
EL TORNO,consultas prenatales,repetidas,2019-11-01,6,0,108,0,368,0,63,0,0,0,545
EL VILLAR,consultas prenatales,repetidas,2019-11-01,0,0,3,0,10,0,2,3,0,0,18
ENTRE RIOS TRJ,consultas prenatales,repetidas,2019-11-01,2,0,16,2,67,3,12,4,0,0,106
ENTRE RIOS CBBA,consultas prenatales,repetidas,2019-11-01,4,0,57,0,260,0,53,0,0,0,374
ESCOMA,consultas prenatales,repetidas,2019-11-01,0,0,4,0,3,0,4,0,0,0,11
ESMERALDA,consultas prenatales,repetidas,2019-11-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2019-11-01,0,0,4,0,14,0,2,0,0,0,20
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2019-11-01,1,0,1,0,4,0,1,0,0,0,7
EXALTACION,consultas prenatales,repetidas,2019-11-01,0,0,1,0,7,0,1,0,0,0,9
FERNANDEZ ALONSO,consultas prenatales,repetidas,2019-11-01,0,0,8,0,27,4,8,0,0,0,47
FILADELFIA,consultas prenatales,repetidas,2019-11-01,3,0,8,0,11,0,1,0,0,0,23
GENERAL SAAVEDRA,consultas prenatales,repetidas,2019-11-01,3,0,18,0,54,0,7,0,0,0,82
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2019-11-01,0,0,1,0,25,1,7,1,0,0,35
GUANAY,consultas prenatales,repetidas,2019-11-01,0,0,9,0,43,2,5,1,0,0,60
GUAQUI,consultas prenatales,repetidas,2019-11-01,0,0,6,0,17,0,5,0,0,0,28
GUAYARAMERIN,consultas prenatales,repetidas,2019-11-01,5,4,53,1,212,2,29,0,0,0,306
GUTIERREZ,consultas prenatales,repetidas,2019-11-01,1,0,23,1,47,3,4,0,0,0,79
HUACARETA,consultas prenatales,repetidas,2019-11-01,2,0,8,1,21,3,4,0,0,0,39
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2019-11-01,0,0,1,0,9,3,1,1,0,0,15
HUACHACALLA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,2,0,0,0,0,0,3
HUANUNI,consultas prenatales,repetidas,2019-11-01,0,0,16,0,70,0,12,0,0,0,98
HUARACAJE,consultas prenatales,repetidas,2019-11-01,0,0,7,0,9,0,2,0,0,0,18
HUARINA,consultas prenatales,repetidas,2019-11-01,2,0,6,0,22,1,2,1,0,0,34
HUATAJATA,consultas prenatales,repetidas,2019-11-01,0,0,1,0,4,0,3,0,0,0,8
HUAYLLAMARCA,consultas prenatales,repetidas,2019-11-01,0,0,2,0,7,0,2,0,0,0,11
HUMANATA,consultas prenatales,repetidas,2019-11-01,0,0,4,1,5,1,4,0,0,0,15
ICHOCA,consultas prenatales,repetidas,2019-11-01,0,0,2,0,15,2,0,1,0,0,20
ICLA,consultas prenatales,repetidas,2019-11-01,0,0,6,1,7,2,3,2,0,0,21
INCAHUASI,consultas prenatales,repetidas,2019-11-01,0,0,11,7,31,15,6,3,0,0,73
INGAVI (HUMAITA),consultas prenatales,repetidas,2019-11-01,0,0,3,0,12,0,2,0,0,0,17
INQUISIVI,consultas prenatales,repetidas,2019-11-01,0,0,9,3,30,4,4,0,0,0,50
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2019-11-01,1,0,12,0,41,4,16,2,0,0,76
IXIAMAS,consultas prenatales,repetidas,2019-11-01,0,0,6,0,28,0,9,0,0,0,43
JESUS DE MACHACA,consultas prenatales,repetidas,2019-11-01,0,0,10,1,24,1,7,1,0,0,44
LA ASUNTA,consultas prenatales,repetidas,2019-11-01,1,0,64,5,214,9,35,1,0,0,329
LA GUARDIA,consultas prenatales,repetidas,2019-11-01,14,0,114,0,606,4,92,0,0,0,830
LA PAZ,consultas prenatales,repetidas,2019-11-01,8,0,327,0,4403,37,1191,11,0,0,5977
LAGUNILLAS,consultas prenatales,repetidas,2019-11-01,1,0,3,1,29,3,2,0,0,0,39
LAJA,consultas prenatales,repetidas,2019-11-01,0,0,17,0,52,1,14,0,0,0,84
LAS CARRERAS,consultas prenatales,repetidas,2019-11-01,0,0,3,0,8,0,1,0,0,0,12
LICOMA PAMPA,consultas prenatales,repetidas,2019-11-01,0,0,3,0,8,0,1,0,0,0,12
LLALLAGUA,consultas prenatales,repetidas,2019-11-01,1,0,59,3,253,19,32,1,0,0,368
LLICA,consultas prenatales,repetidas,2019-11-01,1,0,1,0,10,2,2,0,0,0,16
LORETO,consultas prenatales,repetidas,2019-11-01,0,0,2,0,5,1,1,0,0,0,9
LURIBAY,consultas prenatales,repetidas,2019-11-01,0,0,5,1,25,2,5,0,0,0,38
MACHACAMARCA,consultas prenatales,repetidas,2019-11-01,0,0,2,0,10,0,2,1,0,0,15
MACHARETI,consultas prenatales,repetidas,2019-11-01,0,0,4,0,25,0,5,0,0,0,34
MAGDALENA,consultas prenatales,repetidas,2019-11-01,1,0,9,0,56,0,7,0,0,0,73
MAIRANA,consultas prenatales,repetidas,2019-11-01,3,0,23,0,63,0,9,0,0,0,98
