municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,498,498
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,167,167
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,18,18
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,57,57
EXALTACION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,5,5
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,95,95
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,41,41
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,145,145
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,38,38
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,13,13
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,32,32
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,271,271
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,53,53
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,278,278
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,169,169
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,736,736
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,8,8
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,216,216
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,329,329
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,11,11
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,57,57
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,466,466
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,336,336
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,62,62
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,236,236
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,14,14
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,176,176
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,19,19
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,23,23
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1482,1482
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,8,8
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,162,162
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,119,119
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,109,109
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,129,129
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,283,283
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,59,59
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,47,47
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,77,77
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,229,229
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,200,200
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,85,85
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,196,196
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,81,81
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,36,36
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,395,395
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,31,31
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,211,211
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1375,1375
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,4730,4730
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,65,65
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,16,16
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,28,28
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,75,75
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,692,692
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,5977,5977
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,504,504
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,138,138
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,155,155
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,94,94
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,567,567
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,125,125
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,38,38
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,29,29
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,88,88
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,39,39
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,64,64
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,775,775
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,366,366
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,103,103
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,317,317
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,199,199
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,729,729
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,57,57
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,70,70
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,6,6
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,11,11
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1571,1571
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,232,232
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,25,25
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,385,385
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,85,85
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,308,308
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,54,54
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,115,115
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,105,105
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,832,832
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,459,459
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1756,1756
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,422,422
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,108,108
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,190,190
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,58,58
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,428,428
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,103,103
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1333,1333
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,151,151
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,163,163
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,153,153
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1337,1337
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,207,207
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,974,974
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,98,98
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,580,580
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,58,58
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,36,36
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,101,101
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,182,182
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,154,154
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,212,212
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,18,18
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,407,407
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,395,395
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,131,131
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,26,26
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,45,45
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,203,203
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,855,855
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,48,48
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,209,209
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,2260,2260
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,44,44
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,163,163
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,56,56
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1108,1108
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,126,126
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,16,16
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,43,43
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,278,278
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,10,10
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,45,45
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,2139,2139
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,72,72
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,671,671
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,43,43
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,79,79
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,266,266
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,141,141
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,132,132
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,107,107
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,210,210
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,152,152
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,991,991
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,178,178
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,642,642
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,251,251
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,12010,12010
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,92,92
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,47,47
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,61,61
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,139,139
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,238,238
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,880,880
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,20,20
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,59,59
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1041,1041
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,800,800
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,253,253
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,28,28
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,430,430
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,722,722
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1015,1015
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,70,70
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,195,195
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,94,94
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,395,395
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,61,61
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,536,536
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,75,75
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,186,186
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,116,116
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,92,92
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,194,194
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,742,742
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,156,156
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,60,60
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,332,332
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,438,438
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,18,18
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,178,178
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,29,29
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,210,210
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,551,551
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,247,247
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,707,707
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,863,863
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,127,127
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,350,350
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,400,400
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,668,668
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,352,352
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,2685,2685
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,980,980
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,368,368
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,20,20
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,1587,1587
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,144,144
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,787,787
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,272,272
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,327,327
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,962,962
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,25,25
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,462,462
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,303,303
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-10-01,250,250
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,45,45
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,534,534
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,162,162
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,370,370
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,92,92
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,149,149
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,104,104
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,103,103
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,412,412
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,236,236
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,308,308
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,21,21
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,122,122
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,130,130
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,327,327
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,120,120
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,6,6
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,1111,1111
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,65,65
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,99,99
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,179,179
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,358,358
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,44,44
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,112,112
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,458,458
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,54,54
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,48,48
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,108,108
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,425,425
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,121,121
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,36,36
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,650,650
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,137,137
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,235,235
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,7,7
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,2272,2272
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,10,10
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,435,435
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,78,78
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,349,349
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,162,162
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,630,630
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,107,107
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,74,74
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,656,656
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,211,211
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,126,126
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,92,92
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,26,26
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,68,68
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,103,103
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,904,904
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,301,301
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,131,131
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,54,54
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,318,318
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,309,309
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,70,70
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,67,67
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,12,12
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,317,317
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,92,92
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,279,279
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2020-11-01,180,180
