municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,13,13
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,64,64
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,212,212
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,20,20
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,33,33
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,18,18
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,86,86
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,44,44
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,7,7
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,213,213
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,56,56
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,25,25
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-10-01,35,35
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,11,11
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,27,27
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,38,38
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,53,53
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,61,61
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,27,27
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,22,22
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,15,15
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,90,90
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,50,50
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,23,23
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,70,70
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,72,72
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,23,23
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,46,46
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,61,61
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,23,23
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,46,46
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,83,83
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,21,21
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,33,33
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,14,14
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,17,17
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,283,283
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,29,29
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,31,31
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,44,44
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,38,38
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,40,40
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,17,17
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,9,9
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,155,155
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,41,41
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,195,195
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,11,11
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,23,23
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,41,41
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,6,6
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,13,13
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,93,93
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,78,78
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,11,11
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,54,54
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,59,59
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1322,1322
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,31,31
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,14,14
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,195,195
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,72,72
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,49,49
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,59,59
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,38,38
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,21,21
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,277,277
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,21,21
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,28,28
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,42,42
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,9,9
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,51,51
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,19,19
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,255,255
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,99,99
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,24,24
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,14,14
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,13,13
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,29,29
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,31,31
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,140,140
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,6,6
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,22,22
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,15,15
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,13,13
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2967,2967
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,14,14
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,27,27
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,55,55
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,11,11
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,11,11
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,93,93
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,40,40
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,12,12
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,8,8
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,99,99
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,34,34
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,13,13
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,36,36
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,9,9
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,12,12
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,16,16
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,22,22
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,68,68
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,39,39
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,24,24
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,139,139
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,31,31
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,32,32
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,6,6
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,31,31
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,114,114
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,19,19
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,45,45
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,20,20
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,130,130
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,26,26
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,87,87
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,45,45
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,31,31
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,66,66
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,14,14
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,187,187
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,10,10
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,19,19
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,71,71
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,114,114
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,14,14
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,19,19
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,774,774
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,12,12
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,53,53
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,35,35
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,9,9
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,19,19
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,20,20
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,19,19
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,39,39
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,6,6
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,137,137
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,101,101
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,57,57
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,5,5
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,13,13
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,60,60
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,7,7
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,71,71
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,147,147
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,56,56
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,70,70
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,82,82
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,50,50
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,20,20
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,30,30
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,45,45
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,106,106
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,29,29
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,20,20
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,51,51
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,110,110
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,11,11
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,33,33
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,16,16
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,247,247
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,15,15
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,19,19
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,12,12
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,4,4
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,18,18
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-11-01,114,114
