municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
AZURDUY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,8,8
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,8,8
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,6,6
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,45,45
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,7,7
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,43,43
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,7,7
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,8,8
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,16,16
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,16,16
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,7,7
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,8,8
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,25,25
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,12,12
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,5,5
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,7,7
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,3,3
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,6,6
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,6,6
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,2,2
YOTALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-10-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
ANTEQUERA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
ARBIETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,6,6
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,10,10
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,39,39
EL CHORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,7,7
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,49,49
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
MINEROS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,17,17
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
PASORAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
PUERTO SILES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
REYES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,7,7
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,5,5
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,25,25
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,3,3
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,7,7
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
TARVITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-11-01,1,1
