municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
CLIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,117,117
COBIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
COCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,21,21
COCHABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,428,428
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,29,29
COLOMI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,7,7
COLQUECHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,21,21
COLQUENCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
COMANCHE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,36,36
COMBAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,5,5
CONCEPCION,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,7,7
CORO CORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,13,13
CORQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,31,31
COTAGAITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,35,35
COTOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,24,24
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,22,22
CUEVO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,9,9
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
CURVA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,7,7
DESAGUADERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,857,857
EL CHORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,32,32
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,22,22
EL TORNO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,34,34
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,15,15
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,12,12
ESCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,29,29
FILADELFIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,65,65
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,14,14
GUAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,5,5
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,11,11
GUTIERREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,5,5
HUACARETA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,23,23
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,9,9
HUACHACALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,55,55
HUANUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,64,64
HUARINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,7,7
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,38,38
HUMANATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,318,318
ICHOCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
ICLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,27,27
INQUISIVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,19,19
LA GUARDIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,210,210
LA PAZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,391,391
LA RIVERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,5,5
LAGUNILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
LAJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,27,27
LAS CARRERAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,21,21
LLICA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
LURIBAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
MACHACAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,11,11
MACHARETI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,17,17
MAGDALENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
MALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,23,23
MINEROS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,30,30
MOCOMOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,20,20
MOJINETE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,13,13
MOJOCOYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,31,31
MONTEAGUDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,31,31
MONTERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,374,374
MORO MORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,23,23
OKINAWA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,66,66
OMEREQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,341,341
PADCAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,27,27
PADILLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,50,50
PALCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,7,7
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,28,28
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,7,7
PASORAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,13,13
PAZÑA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,25,25
PELECHUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,8,8
POCONA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
POJO (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,8,8
POOPO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,5,5
PORCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
POROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,19,19
PORONGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
PORTACHUELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
PORVENIR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,11,11
POTOSI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,106,106
PRESTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,34,34
PUCARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,14,14
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,37,37
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,16,16
PUERTO SILES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,16,16
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,15,15
PUNA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,20,20
PUNATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,131,131
QUILLACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,160,160
QUIME,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
RAVELO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,52,52
REYES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,22,22
ROBORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,108,108
RURRENABAQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,9,9
SACABA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,215,215
SACABAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,8,8
SACACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,40,40
SAIPINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,9,9
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,23,23
SAMAIPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,28,28
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,9,9
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,15,15
SAN BENITO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,56,56
SAN BORJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
SAN CARLOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,26,26
SAN IGNACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,16,16
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,166,166
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,12,12
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,311,311
SAN JULIAN,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,20,20
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,25,25
SAN LUCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,35,35
SAN MATIAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,142,142
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
SAN PEDRO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,34,34
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,25,25
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,665,665
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,8,8
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,24,24
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,39,39
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,7,7
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,16,16
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,56,56
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,42,42
SICAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,5,5
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,8,8
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,65,65
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,224,224
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,41,41
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,63,63
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,13,13
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,19,19
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,521,521
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,59,59
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,21,21
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,17,17
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,92,92
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,9,9
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,25,25
TOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,56,56
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,32,32
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,19,19
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,24,24
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,10,10
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,17,17
TRIGAL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,143,143
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,353,353
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,23,23
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,27,27
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,15,15
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,11,11
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,5,5
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,68,68
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,14,14
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,48,48
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,11,11
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,22,22
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,49,49
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,6,6
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,145,145
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,11,11
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,17,17
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,37,37
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,106,106
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,14,14
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,165,165
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,8,8
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,33,33
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,41,41
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-10-01,43,43
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,43,43
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,11,11
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,23,23
ALTO BENI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,13,13
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,9,9
ANTEQUERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,24,24
APOLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,4,4
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,13,13
ARBIETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,5,5
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,22,22
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,34,34
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,11,11
AUCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,11,11
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,25,25
BATALLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
BAURES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,8,8
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,14,14
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,45,45
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,27,27
BOYUIBE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,21,21
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,5,5
CAIROMA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,20,20
CAJUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,8,8
CAMARGO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,46,46
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,14,14
CAMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,19,19
CAPINOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,49,49
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,9,9
CARACOLLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,17,17
CARANAVI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,52,52
CARANGAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,6,6
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,13,13
CHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,26,26
CHARAGUA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,4,4
CHIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-11-01,4,4
