municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,83,284,83,284,367
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,16,6,16,6,22
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,1,0,1,1
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,4,0,4,4
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,16,46,16,46,62
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,86,498,86,498,584
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,45,173,45,173,218
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,24,82,24,82,106
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,2,4,2,6
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,161,501,161,501,662
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,3,4,3,7
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,6,1,6,7
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,43,104,43,104,147
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,8,4,8,12
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,3,1,3,4
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,3,3,3,3,6
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6,24,6,24,30
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,3,1,3,4
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,4,0,4,4
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2,10,2,10,12
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,20,49,20,49,69
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,56,219,56,219,275
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,25,91,25,91,116
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,17,222,17,222,239
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,68,177,68,177,245
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,78,181,78,181,259
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2,2,2,2,4
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,18,96,18,96,114
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6,9,6,9,15
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,7,21,7,21,28
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,160,113,160,113,273
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,43,159,43,159,202
SAN LORENZO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2,2,2,2,4
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,9,60,9,60,69
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,27,66,27,66,93
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,5,25,5,25,30
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,21,54,21,54,75
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,5,15,5,15,20
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,38,54,38,54,92
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2,8,2,8,10
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,8,1,8,9
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2,5,2,5,7
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,11,129,11,129,140
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,16,41,16,41,57
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,31,125,31,125,156
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6274,18534,6274,18534,24808
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,8,0,8,8
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6,17,6,17,23
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,11,23,11,23,34
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,8,0,8,8
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,10,5,10,5,15
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,6,0,6,6
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2,0,2,0,2
SENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,2,0,2,2
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,2,4,2,6
SICAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,6,0,6,6
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,37,281,37,281,318
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,5,18,5,18,23
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,3,3,3,3,6
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6,5,6,5,11
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2945,7849,2945,7849,10794
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,7,0,7,7
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,0,1,0,1
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,2,1,2,3
TACOPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,26,4,26,30
TAHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2,4,2,4,6
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,16,4,16,20
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,19,48,19,48,67
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,2,4,2,6
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,3,4,3,4,7
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,2036,5197,2036,5197,7233
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6,24,6,24,30
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,7,7,7,7,14
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,5,10,5,10,15
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,2,1,2,3
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,7,4,7,11
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,21,237,21,237,258
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,50,220,50,220,270
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,3,0,3,3
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,3,5,3,5,8
TODOS SANTOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,9,6,9,6,15
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,3,1,3,4
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,28,24,28,24,52
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,5,2,5,2,7
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,5,1,5,1,6
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,2,1,2,3
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,17,11,17,11,28
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,3,1,3,4
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,180,962,180,962,1142
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,181,274,181,274,455
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,122,243,122,243,365
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,59,97,59,97,156
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,0,94,0,94,94
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,240,132,240,132,372
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,27,45,27,45,72
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,70,214,70,214,284
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,132,429,132,429,561
VILA VILA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,1,2,1,2,3
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,104,186,104,186,290
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,3,1,3,1,4
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,70,84,70,84,154
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,11,28,11,28,39
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,43,69,43,69,112
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,17,63,17,63,80
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,127,231,127,231,358
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,35,141,35,141,176
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,8,20,8,20,28
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,3,7,3,7,10
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6,134,6,134,140
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,4,5,4,5,9
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,417,1244,417,1244,1661
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,12,24,12,24,36
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,11,4,11,4,15
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,7,11,7,11,18
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,3,8,3,8,11
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,15,25,15,25,40
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,56,110,56,110,166
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-10-01,6,18,6,18,24
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,7,2,7,9
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,26,31,26,31,57
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,5,3,5,8
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,63,409,63,409,472
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,24,0,24,24
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,9,10,9,19
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,3,8,3,11
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,0,2,0,2
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,12,12,12,12,24
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,9,8,9,17
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,8,2,8,10
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,21,3,21,24
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,21,3,21,24
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,15,15,15,15,30
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,227,198,227,198,425
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,10,9,10,19
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,6,2,6,8
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,10,5,10,15
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,25,2,25,27
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,13,9,13,9,22
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,14,25,14,25,39
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,4,4,4,8
BELLA FLOR,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,81,60,81,60,141
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,98,147,98,147,245
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,32,51,32,51,83
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,2,0,2,2
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,12,5,12,17
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,38,68,38,68,106
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,79,137,79,137,216
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,96,67,96,67,163
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,12,4,12,16
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,5,4,5,9
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,3,1,3,4
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,10,5,10,15
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,82,9,82,91
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,26,2,26,28
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,103,324,103,324,427
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,55,82,55,82,137
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,5,9,5,14
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,16,4,16,20
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,15,34,15,34,49
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,6,4,6,10
CARIPUYO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,32,4,32,36
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,4,3,4,7
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,45,9,45,54
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,3,1,3,4
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,14,9,14,23
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,13,10,13,23
CHIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,8,6,8,14
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,62,46,62,46,108
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,5,4,5,9
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,21,15,21,15,36
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,15,349,15,349,364
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9276,20349,9276,20349,29625
COIPASA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,123,389,123,389,512
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,16,10,16,10,26
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,2,7,2,9
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,23,6,23,29
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,37,53,37,53,90
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,7,3,7,10
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,14,8,14,22
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,44,74,44,74,118
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,27,39,27,39,66
COMBAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,2,2,2,4
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,6,0,6,6
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,5,7,5,12
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,94,195,94,195,289
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,17,20,17,20,37
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,25,51,25,51,76
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,25,32,25,32,57
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,26,106,26,106,132
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,6,2,6,8
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,11,6,11,17
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,9,8,9,17
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,6,3,6,9
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,2,0,2,2
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,2,4,2,6
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2708,5340,2708,5340,8048
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,2,1,2,3
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,4,1,4,5
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,8,9,8,17
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,117,215,117,215,332
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,7,1,7,8
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,22,33,22,33,55
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,14,27,14,27,41
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,5,7,5,12
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,421,3,421,424
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,0,9,0,9
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,16,19,16,19,35
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,15,10,15,25
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,9,8,9,17
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,5,3,5,8
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,147,294,147,294,441
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,12,21,12,21,33
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,22,71,22,71,93
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,3,10,3,10,13
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,253,247,253,247,500
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,10,6,10,16
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,3,0,3,3
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,3,0,3,3
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,3,0,3,3
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,11,9,11,20
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,7,5,7,12
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,11,3,11,3,14
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,19,21,19,21,40
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,18,35,18,35,53
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,5,11,5,11,16
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,5,7,5,12
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,12,106,12,106,118
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,14960,33925,14960,33925,48885
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,15,10,15,25
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,10,6,10,16
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,8,17,8,17,25
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,97,148,97,148,245
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,8,4,8,12
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,10,1,10,11
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,12,22,12,22,34
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,6,11,6,11,17
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,12,14,12,14,26
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,19,110,19,110,129
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,5,2,5,7
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,1,4,1,5
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,7,5,7,5,12
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,39,37,39,37,76
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,52,10,52,62
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,15,4,15,19
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,10,12,10,12,22
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,6,2,6,8
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,9,9,9,18
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,155,384,155,384,539
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,742,1653,742,1653,2395
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,5,2,5,7
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,39,75,39,75,114
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,0,1,0,1
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2,12,2,12,14
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,43,106,43,106,149
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,1,1,1,2
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,2108,4926,2108,4926,7034
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,45,78,45,78,123
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,9,102,9,102,111
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,5,1,5,6
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,4,10,4,10,14
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,36,45,36,45,81
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,1,0,1,1
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,0,4,0,4,4
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-11-01,1,9,1,9,10
