municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,7,6,7,6,13
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,197,202,197,202,399
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,52,69,52,69,121
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,17,13,17,13,30
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,55,52,55,52,107
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,59,65,59,65,124
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,140,111,140,111,251
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,34,29,34,29,63
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,76,63,76,63,139
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,11,8,11,8,19
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,109,92,109,92,201
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,13,6,13,6,19
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,120,129,120,129,249
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,87,88,87,88,175
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,56,62,56,62,118
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,34,27,34,27,61
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,108,102,108,102,210
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,43,28,43,28,71
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,286,308,286,308,594
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,77,98,77,98,175
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,89,99,89,99,188
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,17,14,17,14,31
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,91,87,91,87,178
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,84,90,84,90,174
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,122,142,122,142,264
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,4,16,4,16,20
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,20,17,20,17,37
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,4871,5087,4871,5087,9958
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,35,28,35,28,63
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,35,44,35,44,79
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,81,98,81,98,179
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,176,160,176,160,336
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,133,105,133,105,238
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,199,219,199,219,418
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,94,98,94,98,192
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,6,10,6,10,16
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,21,17,21,17,38
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,4,5,4,5,9
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,8,6,8,6,14
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,52,39,52,39,91
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,83,80,83,80,163
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,92,83,92,83,175
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,31,29,31,29,60
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,87,66,87,66,153
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,20,20,20,20,40
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,448,437,448,437,885
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,142,140,142,140,282
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,103,94,103,94,197
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,20,25,20,25,45
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,8,13,8,13,21
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,66,105,66,105,171
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,12,19,12,19,31
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,11,17,11,17,28
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,14,14,14,14,28
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,41,66,41,66,107
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,125,129,125,129,254
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,29,30,29,30,59
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,58,33,58,33,91
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,85,92,85,92,177
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,83,82,83,82,165
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,39,45,39,45,84
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,79,70,79,70,149
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,172,141,172,141,313
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,6637,6425,6637,6425,13062
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,1,3,1,3,4
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,87,159,87,159,246
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,33,31,33,31,64
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,22,27,22,27,49
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,12,16,12,16,28
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,164,152,164,152,316
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,28,35,28,35,63
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,19,16,19,16,35
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,39,45,39,45,84
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,14,14,14,14,28
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,122,117,122,117,239
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,64,67,64,67,131
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,73,61,73,61,134
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,58,50,58,50,108
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,61,64,61,64,125
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,59,65,59,65,124
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,24,43,24,43,67
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,43,47,43,47,90
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,47,70,47,70,117
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,2,4,2,4,6
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,58,52,58,52,110
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,409,401,409,401,810
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,1316,1165,1316,1165,2481
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,24,27,24,27,51
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,43,30,43,30,73
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,38,38,38,38,76
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,177,157,177,157,334
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,134,159,134,159,293
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,36,29,36,29,65
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,2353,2339,2353,2339,4692
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,365,306,365,306,671
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,105,99,105,99,204
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,47,69,47,69,116
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,27,30,27,30,57
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,186,165,186,165,351
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,9,14,9,14,23
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,30,41,30,41,71
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,37,39,37,39,76
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,18,23,18,23,41
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,44,38,44,38,82
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,18,36,18,36,54
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,31,33,31,33,64
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,86,94,86,94,180
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,48,41,48,41,89
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,19,18,19,18,37
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,32,17,32,17,49
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,29,26,29,26,55
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,175,171,175,171,346
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,89,71,89,71,160
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,122,122,122,122,244
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,96,96,96,96,192
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,7,8,7,8,15
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,1240,1213,1240,1213,2453
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,50,42,50,42,92
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,33,49,33,49,82
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,66,52,66,52,118
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,117,141,117,141,258
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,86,70,86,70,156
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,58,41,58,41,99
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,28,29,28,29,57
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,154,83,154,83,237
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,35,42,35,42,77
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,48,43,48,43,91
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,91,92,91,92,183
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,433,351,433,351,784
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,192,184,192,184,376
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,129,140,129,140,269
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,18,16,18,16,34
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,115,111,115,111,226
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,48,47,48,47,95
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,8,13,8,13,21
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,109,127,109,127,236
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,81,79,81,79,160
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,593,714,593,714,1307
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,102,62,102,62,164
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,91,123,91,123,214
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,14,10,14,10,24
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,251,236,251,236,487
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,35,21,35,21,56
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,87,92,87,92,179
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,67,86,67,86,153
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,30,41,30,41,71
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,57,54,57,54,111
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,16,12,16,12,28
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,61,64,61,64,125
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,10,20,10,20,30
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,24,29,24,29,53
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,24,13,24,13,37
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,97,102,97,102,199
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,86,99,86,99,185
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,100,96,100,96,196
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,165,173,165,173,338
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,138,118,138,118,256
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,241,262,241,262,503
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,18,15,18,15,33
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,231,217,231,217,448
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,25,28,25,28,53
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,96,93,96,93,189
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,58,55,58,55,113
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,448,438,448,438,886
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,61,53,61,53,114
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,227,267,227,267,494
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,129,138,129,138,267
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,33,54,33,54,87
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,37,39,37,39,76
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,24,30,24,30,54
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,141,138,141,138,279
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,55,55,55,55,110
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,32,32,32,32,64
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,3,1,3,1,4
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,14,9,14,9,23
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,25,22,25,22,47
SAN RAFAEL,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,49,57,49,57,106
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,49,36,49,36,85
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,91,94,91,94,185
SANTA ANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,46,79,46,79,125
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,7905,8255,7905,8255,16160
SANTA ROSA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,72,64,72,64,136
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,110,115,110,115,225
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,40,47,40,47,87
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,35,41,35,41,76
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,13,7,13,7,20
SANTIVAÑES,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,20,17,20,17,37
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,27,22,27,22,49
SAPAHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,46,52,46,52,98
SENA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,11,16,11,16,27
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,30,25,30,25,55
SICAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,9,5,9,5,14
SIPE SIPE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,61,58,61,58,119
SOPACHUY,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,256,235,256,235,491
SORACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,37,29,37,29,66
SORATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,52,53,52,53,105
SUCRE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,3134,3000,3134,3000,6134
TACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,3,4,3,4,7
TACACOMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,14,18,14,18,32
TACOBAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,40,25,40,25,65
TACOPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,34,31,34,31,65
TAHUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,9,9,9,9,18
TAPACARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,74,83,74,83,157
TARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,100,91,100,91,191
TARACO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,11,5,11,5,16
TARATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,65,67,65,67,132
TARIJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,1290,1132,1290,1132,2422
TARVITA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,77,69,77,69,146
TEOPONTE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,149,196,149,196,345
TIAWANACU,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,97,89,97,89,186
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,89,86,89,86,175
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,39,53,39,53,92
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,139,185,139,185,324
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,147,149,147,149,296
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,8,8,8,8,16
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,20,17,20,17,37
TODOS SANTOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,6,7,6,7,13
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,45,40,45,40,85
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,44,57,44,57,101
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,81,95,81,95,176
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,43,48,43,48,91
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,13,24,13,24,37
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,32,25,32,25,57
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,8,10,8,10,18
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,464,489,464,489,953
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,773,869,773,869,1642
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,20,30,20,30,50
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,18,12,18,12,30
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,157,179,157,179,336
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,77,82,77,82,159
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,31,27,31,27,58
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,98,115,98,115,213
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,41,46,41,46,87
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,280,301,280,301,581
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,265,277,265,277,542
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,8,7,8,7,15
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,294,286,294,286,580
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,25,40,25,40,65
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,41,33,41,33,74
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,46,33,46,33,79
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,340,318,340,318,658
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,164,149,164,149,313
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,323,330,323,330,653
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,66,68,66,68,134
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,85,79,85,79,164
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,12,14,12,14,26
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,241,246,241,246,487
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,56,53,56,53,109
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,752,759,752,759,1511
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,32,35,32,35,67
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,40,29,40,29,69
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,397,324,397,324,721
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,51,31,51,31,82
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,19,27,19,27,46
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,63,70,63,70,133
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-10-01,60,48,60,48,108
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,142,127,142,127,269
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,149,120,149,120,269
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,33,25,33,25,58
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,116,106,116,106,222
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,62,64,62,64,126
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,32,22,32,22,54
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,18,18,18,18,36
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,29,33,29,33,62
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,26,28,26,28,54
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,65,85,65,85,150
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,34,23,34,23,57
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,38,29,38,29,67
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,30,25,30,25,55
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,106,117,106,117,223
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,130,97,130,97,227
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,236,287,236,287,523
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-11-01,43,36,43,36,79
