municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,4,1,4,5
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,15,16,15,16,31
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,0,3,0,3
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,4,4,4,8
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,5,3,5,8
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,2,0,2,2
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,10,17,10,17,27
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,5,1,5,6
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,7,4,7,11
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,5,7,5,7,12
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,2,3,2,5
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,41,52,41,52,93
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,473,400,473,400,873
MORO MORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,0,2,0,2
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,15,18,15,18,33
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,7,6,7,6,13
OCURI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,7,8,7,8,15
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,2,0,2,2
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,524,516,524,516,1040
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,18,25,18,25,43
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,1,2,1,3
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,7,2,7,2,9
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,30,8,30,8,38
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,2,4,2,6
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,3,1,3,4
PASORAPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,1,2,1,3
PELECHUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,0,2,0,2
POJO (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,7,2,7,2,9
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,0,2,0,2
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,14,12,14,12,26
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,921,545,921,545,1466
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,4,2,4,6
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,0,3,0,3
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,48,10,48,10,58
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,14,11,14,11,25
PUERTO RICO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,1,4,1,5
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,7,13,7,13,20
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,28,30,28,30,58
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,36,42,36,42,78
QUIABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,38,25,38,25,63
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,2,3,2,5
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,9,9,9,9,18
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,27,40,27,40,67
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,19,17,19,17,36
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,9,8,9,8,17
SABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,63,53,63,53,116
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,3,4,3,7
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,12,29,12,29,41
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,2,0,2,2
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,6,2,6,8
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,5,18,5,18,23
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,48,32,48,32,80
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,15,13,15,13,28
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,2,4,2,6
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,9,2,9,2,11
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,12,12,12,12,24
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,34,38,34,38,72
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,13,2,13,2,15
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,3,3,3,6
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,3,1,3,4
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,10,5,10,5,15
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,22,10,22,10,32
SAN LORENZO(PND),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,19,24,19,24,43
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,7,5,7,5,12
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,5,5,5,5,10
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,18,7,18,7,25
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,2,2,2,4
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,6,2,6,8
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,13,11,13,11,24
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,37,34,37,34,71
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2246,2686,2246,2686,4932
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,1,2,1,3
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,2,0,2,2
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,4,1,4,5
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
SICAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,6,8,6,8,14
SOPACHUY,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
SORACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,1,3,1,4
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,2,0,2,2
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,976,1017,976,1017,1993
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
TACOPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
TAHUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,1,3,1,4
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,8,4,8,4,12
TARACO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,4,4,4,8
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,349,311,349,311,660
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
TINGUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,3,3,3,6
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,17,14,17,14,31
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,24,18,24,18,42
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
TOCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,10,6,10,6,16
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,6,0,6,0,6
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,1,3,1,4
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,1,0,1,1
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,0,1,0,1
TOTORA(ORR),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,0,2,0,2,2
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,219,121,219,121,340
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,81,99,81,99,180
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,10,20,10,20,30
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,69,82,69,82,151
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,9,4,9,13
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,10,7,10,7,17
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,16,12,16,12,28
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,41,38,41,38,79
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,26,20,26,20,46
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,65,35,65,35,100
VILLA SERRANO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,3,1,3,4
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,5,10,5,10,15
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,10,5,10,5,15
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,53,38,53,38,91
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,12,14,12,14,26
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,5,2,5,2,7
WALDO BALLIVIAN,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,2,4,2,4,6
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,16,19,16,19,35
YACO,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,3,2,3,2,5
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,121,172,121,172,293
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,2,1,2,3
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,1,1,1,1,2
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,7,4,7,4,11
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,4,3,4,3,7
YUNCHARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-10-01,47,51,47,51,98
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,15,2,15,2,17
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,68,93,68,93,161
ALCALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,3,2,3,5
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,5,0,5,0,5
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,6,7,6,7,13
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,5,3,5,8
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,2,4,2,6
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,6,0,6,0,6
ARQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,4,3,4,7
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,13,12,13,12,25
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,24,40,24,40,64
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,6,3,6,3,9
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,1,2,1,3
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,11,2,11,13
AZURDUY,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,4,3,4,7
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,4,3,4,7
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,3,1,3,4
BELLA FLOR,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,10,9,10,9,19
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,23,30,23,30,53
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,5,3,5,8
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,2,0,2,2
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,4,0,4,4
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,2,1,2,3
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,8,9,8,9,17
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,33,37,33,37,70
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,27,23,27,23,50
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
CAJUATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,1,0,1,1
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,1,2,1,3
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,1,2,1,3
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,3,3,3,6
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,60,68,60,68,128
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,14,13,14,13,27
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,4,0,4,4
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,14,5,14,5,19
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,2,4,2,6
CARIPUYO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,5,10,5,10,15
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,1,0,1,1
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,8,4,8,12
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,2,0,2,2
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,5,3,5,8
CHOQUE COTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,5,4,5,9
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,8,13,8,13,21
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,5,0,5,0,5
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,10,18,10,18,28
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,1,2,1,3
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2033,1959,2033,1959,3992
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,24,15,24,15,39
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,3,2,3,5
COLLANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,12,4,12,4,16
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,8,14,8,14,22
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,14,23,14,23,37
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,11,9,11,9,20
COMBAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,6,4,6,4,10
COPACABANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,1,2,1,3
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,19,32,19,32,51
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,7,7,7,7,14
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,9,8,9,8,17
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,16,5,16,5,21
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,15,20,15,20,35
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,2,3,2,5
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1490,2122,1490,2122,3612
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,1,0,1,1
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,6,5,6,5,11
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,49,55,49,55,104
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,2,4,2,6
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,1,3,1,4
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,0,4,0,4
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,1,0,1,1
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,12,3,12,15
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,9,16,9,16,25
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,4,3,4,7
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,3,0,3,0,3
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,114,128,114,128,242
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,3,0,3,3
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,8,8,8,8,16
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,3,0,3,3
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,88,68,88,68,156
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,1,0,1,1
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,1,0,1,1
INCAHUASI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,1,0,1,1
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,0,1,0,1
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,2,2,2,4
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,5,10,5,10,15
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,4,4,4,8
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,2,0,2,2
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,3,2,3,5
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,8,11,8,11,19
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2768,2716,2768,2716,5484
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,17,34,17,34,51
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,8,4,8,4,12
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,3,2,3,5
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,11,10,11,10,21
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,1,2,1,3
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,4,2,4,2,6
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,1,1,1,2
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,6,2,6,2,8
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,2,0,2,2
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,8,11,8,11,19
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,1,2,1,2,3
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,2,6,2,6,8
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,6,3,6,3,9
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,51,53,51,53,104
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2006-11-01,0,2,0,2,2
