municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,69,135,69,135,204
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,60,142,60,142,202
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,19,25,19,25,44
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,204,423,204,423,627
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,217,402,217,402,619
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,26,32,26,32,58
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,31,83,31,83,114
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,3589,7625,3589,7625,11214
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,254,734,254,734,988
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,137,174,137,174,311
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,76,166,76,166,242
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,221,494,221,494,715
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,65,123,65,123,188
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,152,496,152,496,648
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,340,625,340,625,965
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,16,74,16,74,90
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,20,41,20,41,61
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,14,14,14,14,28
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,15,56,15,56,71
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,119,184,119,184,303
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,188,282,188,282,470
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,183,333,183,333,516
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,145,312,145,312,457
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,92,109,92,109,201
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,40,62,40,62,102
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,32,49,32,49,81
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,978,2210,978,2210,3188
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,1373,2632,1373,2632,4005
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,65,120,65,120,185
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,12,30,12,30,42
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,563,1001,563,1001,1564
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,265,421,265,421,686
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,51,82,51,82,133
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,647,783,647,783,1430
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,102,218,102,218,320
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,710,1300,710,1300,2010
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,542,1048,542,1048,1590
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,21,29,21,29,50
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,462,689,462,689,1151
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,78,109,78,109,187
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,77,125,77,125,202
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,191,360,191,360,551
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,828,1560,828,1560,2388
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,295,491,295,491,786
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,1043,2464,1043,2464,3507
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,170,370,170,370,540
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,339,377,339,377,716
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,18,67,18,67,85
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,488,821,488,821,1309
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,73,136,73,136,209
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,1806,3489,1806,3489,5295
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,113,203,113,203,316
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,170,140,170,140,310
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,1107,1948,1107,1948,3055
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,108,196,108,196,304
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,63,115,63,115,178
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,145,220,145,220,365
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-09-01,223,461,223,461,684
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,104,193,104,193,297
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,420,705,420,705,1125
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,59,92,59,92,151
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,181,459,181,459,640
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,79,326,79,326,405
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,114,218,114,218,332
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,99,129,99,129,228
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,22,44,22,44,66
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,47,85,47,85,132
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,173,342,173,342,515
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,43,83,43,83,126
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,43,95,43,95,138
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,32,126,32,126,158
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,88,223,88,223,311
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,237,361,237,361,598
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,824,984,824,984,1808
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,108,136,108,136,244
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,117,170,117,170,287
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,76,118,76,118,194
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,221,565,221,565,786
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,273,647,273,647,920
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,115,143,115,143,258
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,102,152,102,152,254
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,22,39,22,39,61
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,42,80,42,80,122
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,175,195,175,195,370
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,816,1333,816,1333,2149
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,489,944,489,944,1433
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,63,112,63,112,175
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,52,37,52,37,89
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,116,196,116,196,312
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,202,277,202,277,479
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,372,515,372,515,887
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,107,219,107,219,326
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,209,349,209,349,558
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,97,195,97,195,292
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,50,89,50,89,139
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,76,140,76,140,216
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,502,1165,502,1165,1667
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,81,171,81,171,252
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1059,2341,1059,2341,3400
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,244,335,244,335,579
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,90,170,90,170,260
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,148,201,148,201,349
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1238,1725,1238,1725,2963
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,6,4,6,4,10
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,262,367,262,367,629
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,96,177,96,177,273
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,11,52,11,52,63
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,2,8,2,8,10
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,5,8,5,8,13
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,462,851,462,851,1313
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,45,134,45,134,179
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,237,495,237,495,732
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,53,56,53,56,109
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,200,441,200,441,641
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,146,248,146,248,394
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,9,13,9,13,22
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,34,48,34,48,82
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,227,320,227,320,547
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,190,288,190,288,478
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,96,133,96,133,229
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,799,1453,799,1453,2252
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,11157,25089,11157,25089,36246
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,17,20,17,20,37
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,482,1043,482,1043,1525
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,199,381,199,381,580
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,28,55,28,55,83
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,115,288,115,288,403
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,154,154,154,154,308
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,366,668,366,668,1034
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,73,113,73,113,186
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,238,550,238,550,788
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,22,29,22,29,51
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,229,480,229,480,709
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,24,28,24,28,52
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,228,418,228,418,646
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,210,418,210,418,628
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,114,212,114,212,326
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,95,160,95,160,255
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,325,361,325,361,686
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,92,98,92,98,190
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,846,1332,846,1332,2178
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,142,474,142,474,616
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,162,387,162,387,549
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,19,25,19,25,44
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,81,143,81,143,224
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,290,597,290,597,887
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,129,340,129,340,469
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,28,58,28,58,86
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,46,64,46,64,110
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,6760,12937,6760,12937,19697
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,46,108,46,108,154
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,99,180,99,180,279
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,134,332,134,332,466
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,461,826,461,826,1287
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,104,298,104,298,402
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,513,695,513,695,1208
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,178,333,178,333,511
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,7,2,7,2,9
ESMERALDA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,8,11,8,11,19
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,60,122,60,122,182
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,8,22,8,22,30
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,18,32,18,32,50
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,163,332,163,332,495
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,75,220,75,220,295
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,137,289,137,289,426
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,112,156,112,156,268
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,173,378,173,378,551
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,57,78,57,78,135
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,609,1482,609,1482,2091
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,172,359,172,359,531
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,286,496,286,496,782
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,29,88,29,88,117
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,176,105,176,105,281
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,209,513,209,513,722
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,31,90,31,90,121
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,43,77,43,77,120
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,51,108,51,108,159
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,183,466,183,466,649
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,223,931,223,931,1154
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,39,72,39,72,111
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,128,231,128,231,359
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,219,352,219,352,571
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,267,414,267,414,681
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,148,364,148,364,512
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,292,386,292,386,678
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,274,651,274,651,925
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,22017,39877,22017,39877,61894
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,5,6,5,6,11
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,148,211,148,211,359
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,65,163,65,163,228
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,64,108,64,108,172
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,48,63,48,63,111
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,694,1221,694,1221,1915
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,175,215,175,215,390
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,24,54,24,54,78
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,124,254,124,254,378
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,25,61,25,61,86
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,222,496,222,496,718
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,154,296,154,296,450
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,128,289,128,289,417
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,44,66,44,66,110
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,174,253,174,253,427
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,158,212,158,212,370
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,109,377,109,377,486
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,106,205,106,205,311
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,156,281,156,281,437
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,14,30,14,30,44
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,187,441,187,441,628
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1024,1781,1024,1781,2805
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1001,3175,1001,3175,4176
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,39,136,39,136,175
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,110,175,110,175,285
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,6,5,6,5,11
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,141,93,141,93,234
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,275,554,275,554,829
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,247,705,247,705,952
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,54,129,54,129,183
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,7292,11636,7292,11636,18928
PADCAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,453,683,453,683,1136
PADILLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,341,827,341,827,1168
PAILON,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,151,178,151,178,329
PALCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,90,121,90,121,211
PALOS BLANCOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,436,515,436,515,951
PAMPA AULLAGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,13,44,13,44,57
PAMPA GRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,108,147,108,147,255
PAPEL PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,48,74,48,74,122
PASORAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,25,73,25,73,98
PATACAMAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,130,206,130,206,336
PAZÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,89,132,89,132,221
PELECHUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,142,153,142,153,295
POCOATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,283,438,283,438,721
POCONA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,130,149,130,149,279
POJO (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,49,74,49,74,123
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,56,70,56,70,126
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,97,178,97,178,275
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,303,693,303,693,996
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,88,186,88,186,274
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,277,750,277,750,1027
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,138,155,138,155,293
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,39,62,39,62,101
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,10661,7169,10661,7169,17830
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,215,337,215,337,552
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,78,150,78,150,228
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,148,380,148,380,528
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,353,480,353,480,833
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,141,223,141,223,364
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,87,156,87,156,243
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,58,80,58,80,138
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,391,408,391,408,799
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,118,172,118,172,290
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,9,7,9,7,16
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,209,465,209,465,674
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,511,648,511,648,1159
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,453,956,453,956,1409
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,292,545,292,545,837
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,50,88,50,88,138
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,229,892,229,892,1121
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,217,132,217,132,349
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,23,69,23,69,92
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,216,466,216,466,682
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,146,302,146,302,448
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,1938,3534,1938,3534,5472
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,199,576,199,576,775
RURRENABAQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,290,543,290,543,833
SABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,95,96,95,96,191
SACABA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,645,1537,645,1537,2182
SACABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,72,57,72,57,129
SACACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,184,487,184,487,671
SAIPINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,184,476,184,476,660
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,128,214,128,214,342
SAMAIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,145,221,145,221,366
SAN AGUSTIN,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,47,99,47,99,146
SAN ANDRES,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,52,262,52,262,314
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,82,115,82,115,197
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,32,85,32,85,117
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,53,117,53,117,170
SAN BENITO,consulta externa,nuevas en personas de 15 a 59 anos,2006-10-01,95,159,95,159,254
