,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,2,5,7
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,4,1,1,11
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,2,3,5,16
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,16,18,11,10,55
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,6,4,6,19
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,3,0,0,5
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,3,0,1,7
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,24,16,5,2,47
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,5,7,2,15
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,1,2,5
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,3,0,1,5
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,1,0,3
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,3,0,3,6
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,9,13,10,37
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,2,4,7
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,13,11,34,29,87
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,0,1,2
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,2,3,4,16
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,11,6,3,1,21
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,10,7,7,28
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,2,0,4,9
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,5,4,11
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,5,1,0,7
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,3,6,5,18
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,29,15,45,29,118
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,9,12,11,6,38
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,196,207,156,160,719
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,15,10,12,13,50
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,5,2,1,14
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,2,2,4
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,7,3,3,19
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,2,2,6
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,6,5,13
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,3,0,0,6
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,4,1,5,12
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,0,0,1
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,9,11,7,3,30
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,0,1,1
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,2,6,6,15
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,4,2,2,15
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,4,6,13
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,3,4,3,12
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,3,0,3,11
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,10,14,1,2,27
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,19,26,14,15,74
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,7,9,11,31
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,2,2,6
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,4,3,9
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,3,1,5,14
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,0,2,3
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,193,181,376,393,1143
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,1,0,1
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,3,1,0,4
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,7,2,3,16
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,45,33,5,4,87
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,2,0,4
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,9,5,4,24
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,17,13,12,14,56
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,1,3,4
ESMERALDA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,0,0,2
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,1,1,4
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,2,12,10,25
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,2,2,6
GAIOC JATUN AYLLU YURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,0,1,3
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,6,0,0,10
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,2,2,2,9
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,3,9,6,21
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,0,1,4
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,11,4,5,26
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,2,11,16,31
HUACARAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,0,0,1
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,7,9,17
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,2,0,0,3
HUACHACALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,0,0,1
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,2,6,5,17
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,0,0,2,6
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,0,0,1,4
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,2,0,0,3
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,4,2,7
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,2,1,3
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,5,1,4,16
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,2,2,4,10
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,0,1,2
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,2,3,7
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,2,4,6,15
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,0,2,4,9
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,0,1,0,4
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,19,10,3,5,37
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,59,56,17,18,150
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,206,198,58,56,518
LA RIVERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,0,1,1
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,4,2,8
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,3,0,3,10
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,0,0,1
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,1,1,3
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,20,18,26,25,89
LLICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,1,2,6
LORETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,7,5,14
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,1,1,5
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,5,0,1,8
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,4,1,7
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,2,6,8,18
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,2,1,1,6
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,4,3,4,15
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,5,0,1,7
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,6,7,8,26
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,7,4,2,16
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,4,5,1,12
MOJINETE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,0,2,2
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,1,2,3,9
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,9,1,5,22
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,38,40,55,39,172
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,1,0,1
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,2,2,3,12
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,3,0,5
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,1,2,5
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,1,1,3,8
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,2,12,10,31
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,5,6,13
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,77,93,165,184,519
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,9,9,2,2,22
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,7,1,0,13
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,6,8,11,26
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,9,11,13,38
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,3,5,0,12
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,5,3,2,14
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,3,3,0,6
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,2,5,1,9
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,6,0,4,16
PAZÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,2,1,0,5
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,0,0,0,3
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,4,7,8,26
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,6,5,14
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,3,5,3,12
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,1,1,4
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,4,14,10,29
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,5,3,6,21
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,4,1,1,7
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,6,0,3,13
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,5,5,11
POSTRER VALLE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,0,1,1
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,119,87,205,235,646
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,3,5,3,15
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,0,0,1
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,13,10,9,11,43
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,1,1,2
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,2,2,4,9
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,0,3,6
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,2,3,6
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,2,6,6,18
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,0,1,1,6
PUERTO SILES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,0,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,14,9,5,6,34
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,20,20,22,22,84
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,2,2,5,13
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,8,21,12,44
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,0,1,3
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,27,26,68,91,212
QUIME,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,0,2,1,6
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,2,3,2,8
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,7,13,22
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,2,1,5
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,33,33,12,11,89
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,3,0,1,11
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,13,2,11,32
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,0,0,2
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,47,57,37,27,168
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,2,0,3
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,5,5,6,19
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,4,1,1,8
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,3,8,1,14
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,7,2,2,3,14
SAN AGUSTIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,0,0,0,3
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,10,12,24
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,3,1,2,8
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,4,0,1,9
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,18,17,26,20,81
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,2,7,5,17
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,10,12,7,7,36
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,9,5,12,18,44
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,18,24,11,10,63
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,2,0,0,4
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,20,20,2,1,43
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,1,0,2
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,7,4,2,18
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,2,3,6,17
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,10,7,8,2,27
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,2,4,4,12
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,9,4,3,3,19
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,15,21,2,2,40
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,5,4,4,16
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,3,1,5
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,0,0,3
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,6,1,2,13
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,8,6,27,17,58
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,0,0,2
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,4,3,3,13
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,3,4,10
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,2,3,5
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,1,1,3
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,0,3,3,6
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,3,1,0,8
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,6,5,8,12,31
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,438,448,341,336,1563
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,3,0,0,6
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,13,6,4,6,29
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,2,0,4
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,0,4,0,6
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,2,0,0,5
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,1,0,0,2
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,3,1,0,1,5
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,1,2,1,4
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,5,0,1,7
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,4,2,5,4,15
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,13,9,15,11,48
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,5,5,5,2,17
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,3,2,3,9
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,16,11,20,14,61
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,0,2,0,1,3
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,1,0,2
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,3,5,7,17
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,146,102,50,35,333
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,3,2,1,8
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,2,1,4
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,2,1,5,2,10
TAHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-10-01,1,0,1,0,2
