municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,24,24
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
CHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,11,11
CHIMORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,15,15
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,48,48
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,17,17
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1834,1834
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,35,35
"COLCHA ""K""",consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
COLLANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,20,20
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,8,8
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
COLQUENCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,13,13
COPACABANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
CORIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,15,15
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,158,158
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,17,17
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1724,1724
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,8,8
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,7,7
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,736,736
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,51,51
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,20,20
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,7,7
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,9,9
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,6,6
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,64,64
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,10,10
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,290,290
INQUISIVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,11,11
IXIAMAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2230,2230
LAS CARRERAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
LICOMA PAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,30,30
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,24,24
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,9,9
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,11,11
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,59,59
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,13,13
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,761,761
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,8,8
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,314,314
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,15,15
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,12,12
PELECHUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
POCONA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,17,17
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,29,29
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,11,11
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,448,448
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,8,8
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,6,6
PUERTO RICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,27,27
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,46,46
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,122,122
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,73,73
QUIABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,630,630
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,16,16
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,34,34
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,7,7
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,74,74
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,122,122
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,7,7
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,46,46
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,8,8
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,87,87
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,57,57
SAN JAVIER(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,17,17
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,21,21
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,12,12
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,24,24
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1490,1490
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,26,26
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,5,5
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,7,7
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,98,98
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
SORACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,84,84
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,450,450
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,9,9
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,155,155
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,11,11
TIAWANACU,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,84,84
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,17,17
TOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,10,10
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,16,16
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,51,51
TOMAVE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,21,21
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,243,243
TORO TORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,18,18
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,84,84
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,11,11
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,8,8
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,54,54
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,2,2
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,48,48
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,16,16
VACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,8,8
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,31,31
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,20,20
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,4,4
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,52,52
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,42,42
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,309,309
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,52,52
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,82,82
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,146,146
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,28,28
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,3,3
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,31,31
YOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,1,1
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,6,6
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-10-01,14,14
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,20,20
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,54,54
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,62,62
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,9,9
APOLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,42,42
ARBIETO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,6,6
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,39,39
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,10,10
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,2,2
BELEN DE URMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,34,34
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,101,101
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,6,6
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,5,5
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,13,13
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
CAJUATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,34,34
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,63,63
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,40,40
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,15,15
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,13,13
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,22,22
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,2,2
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,28,28
CHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,15,15
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,53,53
CHARAÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,15,15
CHIMORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,60,60
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
CHUMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,52,52
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,12,12
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1487,1487
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,61,61
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,29,29
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,10,10
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,12,12
COLQUENCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,2,2
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,19,19
COMANCHE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,20,20
COPACABANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,8,8
CORIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,13,13
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,5,5
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,42,42
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,73,73
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,7,7
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,11,11
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,5,5
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,831,831
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,48,48
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,75,75
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,6,6
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,8,8
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,40,40
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,13,13
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,13,13
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,5,5
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,8,8
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,8,8
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,96,96
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,6,6
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,5,5
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,2,2
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,16,16
INQUISIVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,12,12
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,9,9
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1961,1961
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,18,18
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,47,47
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,5,5
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,9,9
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
MOCOMOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,23,23
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,36,36
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,6,6
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1104,1104
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,295,295
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,14,14
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,56,56
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
PASORAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,52,52
PELECHUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,96,96
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,8,8
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,58,58
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,7,7
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,11,11
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,442,442
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,15,15
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,69,69
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,33,33
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,22,22
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,164,164
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,50,50
QUIABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,548,548
QUIME,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,69,69
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,57,57
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,6,6
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,19,19
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,4,4
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,211,211
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,8,8
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,1,1
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,16,16
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,2,2
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,11,11
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,13,13
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,2,2
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-11-01,3,3
