municipality,group,variable,month,Restauraciones,TOTAL
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2007-10-01,79,79
AZURDUY,consultas odontologicas,restauraciones,2007-10-01,62,62
BATALLAS,consultas odontologicas,restauraciones,2007-10-01,75,75
BAURES,consultas odontologicas,restauraciones,2007-10-01,11,11
BELLA FLOR,consultas odontologicas,restauraciones,2007-10-01,35,35
BERMEJO,consultas odontologicas,restauraciones,2007-10-01,405,405
BETANZOS,consultas odontologicas,restauraciones,2007-10-01,190,190
BOLIVAR,consultas odontologicas,restauraciones,2007-10-01,32,32
BOLPEBRA,consultas odontologicas,restauraciones,2007-10-01,8,8
BOYUIBE,consultas odontologicas,restauraciones,2007-10-01,43,43
BUENA VISTA,consultas odontologicas,restauraciones,2007-10-01,35,35
CABEZAS,consultas odontologicas,restauraciones,2007-10-01,75,75
CAIROMA,consultas odontologicas,restauraciones,2007-10-01,5,5
"CAIZA ""D""",consultas odontologicas,restauraciones,2007-10-01,17,17
CALACOTO,consultas odontologicas,restauraciones,2007-10-01,14,14
CALAMARCA,consultas odontologicas,restauraciones,2007-10-01,19,19
CAMARGO,consultas odontologicas,restauraciones,2007-10-01,164,164
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2007-10-01,46,46
CAMIRI,consultas odontologicas,restauraciones,2007-10-01,419,419
CAPINOTA,consultas odontologicas,restauraciones,2007-10-01,228,228
CAQUIAVIRI,consultas odontologicas,restauraciones,2007-10-01,6,6
CARACOLLO,consultas odontologicas,restauraciones,2007-10-01,86,86
CARANAVI,consultas odontologicas,restauraciones,2007-10-01,198,198
CARAPARI,consultas odontologicas,restauraciones,2007-10-01,150,150
CARMEN RIVERO TORREZ,consultas odontologicas,restauraciones,2007-10-01,10,10
CHALLAPATA,consultas odontologicas,restauraciones,2007-10-01,210,210
CHAQUI,consultas odontologicas,restauraciones,2007-10-01,7,7
CHARAGUA,consultas odontologicas,restauraciones,2007-10-01,69,69
CHAYANTA,consultas odontologicas,restauraciones,2007-10-01,34,34
CHIMORE,consultas odontologicas,restauraciones,2007-10-01,61,61
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2007-10-01,79,79
CHUMA,consultas odontologicas,restauraciones,2007-10-01,62,62
CLIZA,consultas odontologicas,restauraciones,2007-10-01,196,196
COBIJA,consultas odontologicas,restauraciones,2007-10-01,160,160
COCHABAMBA,consultas odontologicas,restauraciones,2007-10-01,16850,16850
COLCAPIRHUA,consultas odontologicas,restauraciones,2007-10-01,197,197
"COLCHA ""K""",consultas odontologicas,restauraciones,2007-10-01,6,6
COLLANA,consultas odontologicas,restauraciones,2007-10-01,3,3
COLOMI,consultas odontologicas,restauraciones,2007-10-01,55,55
COLPA BELGICA,consultas odontologicas,restauraciones,2007-10-01,139,139
COLQUECHACA,consultas odontologicas,restauraciones,2007-10-01,20,20
COLQUENCHA,consultas odontologicas,restauraciones,2007-10-01,15,15
COLQUIRI,consultas odontologicas,restauraciones,2007-10-01,143,143
COMARAPA,consultas odontologicas,restauraciones,2007-10-01,303,303
CONCEPCION,consultas odontologicas,restauraciones,2007-10-01,29,29
COPACABANA,consultas odontologicas,restauraciones,2007-10-01,45,45
CORIPATA,consultas odontologicas,restauraciones,2007-10-01,44,44
CORO CORO,consultas odontologicas,restauraciones,2007-10-01,21,21
COROICO,consultas odontologicas,restauraciones,2007-10-01,269,269
CORQUE,consultas odontologicas,restauraciones,2007-10-01,34,34
COTAGAITA,consultas odontologicas,restauraciones,2007-10-01,228,228
COTOCA,consultas odontologicas,restauraciones,2007-10-01,64,64
CUATRO CAÑADAS,consultas odontologicas,restauraciones,2007-10-01,2114,2114
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,restauraciones,2007-10-01,49,49
CUEVO,consultas odontologicas,restauraciones,2007-10-01,24,24
CULPINA,consultas odontologicas,restauraciones,2007-10-01,40,40
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2007-10-01,33,33
CURVA,consultas odontologicas,restauraciones,2007-10-01,5,5
DESAGUADERO,consultas odontologicas,restauraciones,2007-10-01,5,5
EL ALTO,consultas odontologicas,restauraciones,2007-10-01,5924,5924
EL PUENTE(STC),consultas odontologicas,restauraciones,2007-10-01,23,23
EL PUENTE(TJA),consultas odontologicas,restauraciones,2007-10-01,59,59
EL TORNO,consultas odontologicas,restauraciones,2007-10-01,227,227
EL VILLAR,consultas odontologicas,restauraciones,2007-10-01,38,38
ENTRE RIOS,consultas odontologicas,restauraciones,2007-10-01,154,154
ENTRE RIOS,consultas odontologicas,restauraciones,2007-10-01,105,105
EUCALIPTUS,consultas odontologicas,restauraciones,2007-10-01,7,7
EXALTACION,consultas odontologicas,restauraciones,2007-10-01,119,119
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2007-10-01,140,140
FILADELFIA,consultas odontologicas,restauraciones,2007-10-01,6,6
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2007-10-01,58,58
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2007-10-01,38,38
GUANAY,consultas odontologicas,restauraciones,2007-10-01,17,17
GUAQUI,consultas odontologicas,restauraciones,2007-10-01,55,55
GUAYARAMERIN,consultas odontologicas,restauraciones,2007-10-01,367,367
GUTIERREZ,consultas odontologicas,restauraciones,2007-10-01,68,68
HUACARETA,consultas odontologicas,restauraciones,2007-10-01,38,38
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2007-10-01,12,12
HUACHACALLA,consultas odontologicas,restauraciones,2007-10-01,25,25
HUANUNI,consultas odontologicas,restauraciones,2007-10-01,158,158
HUARACAJE,consultas odontologicas,restauraciones,2007-10-01,39,39
HUAYLLAMARCA,consultas odontologicas,restauraciones,2007-10-01,16,16
ICLA,consultas odontologicas,restauraciones,2007-10-01,99,99
INCAHUASI,consultas odontologicas,restauraciones,2007-10-01,74,74
INQUISIVI,consultas odontologicas,restauraciones,2007-10-01,11,11
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2007-10-01,74,74
IXIAMAS,consultas odontologicas,restauraciones,2007-10-01,50,50
JESUS DE MACHACA,consultas odontologicas,restauraciones,2007-10-01,22,22
LA ASUNTA,consultas odontologicas,restauraciones,2007-10-01,12,12
LA GUARDIA,consultas odontologicas,restauraciones,2007-10-01,418,418
LA PAZ,consultas odontologicas,restauraciones,2007-10-01,12748,12748
LAJA,consultas odontologicas,restauraciones,2007-10-01,25,25
LAS CARRERAS,consultas odontologicas,restauraciones,2007-10-01,44,44
LICOMA PAMPA,consultas odontologicas,restauraciones,2007-10-01,17,17
LLALLAGUA,consultas odontologicas,restauraciones,2007-10-01,146,146
LLICA,consultas odontologicas,restauraciones,2007-10-01,8,8
MACHACAMARCA,consultas odontologicas,restauraciones,2007-10-01,82,82
MACHARETI,consultas odontologicas,restauraciones,2007-10-01,141,141
MAGDALENA,consultas odontologicas,restauraciones,2007-10-01,83,83
MAIRANA,consultas odontologicas,restauraciones,2007-10-01,75,75
MAPIRI,consultas odontologicas,restauraciones,2007-10-01,74,74
MECAPACA,consultas odontologicas,restauraciones,2007-10-01,8,8
MINEROS,consultas odontologicas,restauraciones,2007-10-01,20,20
MIZQUE,consultas odontologicas,restauraciones,2007-10-01,204,204
MOCOMOCO,consultas odontologicas,restauraciones,2007-10-01,16,16
MOJOCOYA,consultas odontologicas,restauraciones,2007-10-01,15,15
MONTEAGUDO,consultas odontologicas,restauraciones,2007-10-01,199,199
MONTERO,consultas odontologicas,restauraciones,2007-10-01,429,429
MORO MORO,consultas odontologicas,restauraciones,2007-10-01,46,46
MOROCHATA,consultas odontologicas,restauraciones,2007-10-01,77,77
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,restauraciones,2007-10-01,15,15
OCURI,consultas odontologicas,restauraciones,2007-10-01,22,22
OKINAWA,consultas odontologicas,restauraciones,2007-10-01,37,37
OMEREQUE,consultas odontologicas,restauraciones,2007-10-01,63,63
ORURO,consultas odontologicas,restauraciones,2007-10-01,1827,1827
PADCAYA,consultas odontologicas,restauraciones,2007-10-01,302,302
PADILLA,consultas odontologicas,restauraciones,2007-10-01,117,117
PAILON,consultas odontologicas,restauraciones,2007-10-01,95,95
PALCA,consultas odontologicas,restauraciones,2007-10-01,2,2
PALOS BLANCOS,consultas odontologicas,restauraciones,2007-10-01,65,65
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2007-10-01,33,33
PAMPA GRANDE,consultas odontologicas,restauraciones,2007-10-01,37,37
PAPEL PAMPA,consultas odontologicas,restauraciones,2007-10-01,12,12
PASORAPA,consultas odontologicas,restauraciones,2007-10-01,79,79
PATACAMAYA,consultas odontologicas,restauraciones,2007-10-01,25,25
PAZÑA,consultas odontologicas,restauraciones,2007-10-01,69,69
PELECHUCO,consultas odontologicas,restauraciones,2007-10-01,5,5
POCOATA,consultas odontologicas,restauraciones,2007-10-01,43,43
POCONA,consultas odontologicas,restauraciones,2007-10-01,149,149
POJO (CBBA),consultas odontologicas,restauraciones,2007-10-01,44,44
POOPO,consultas odontologicas,restauraciones,2007-10-01,57,57
PORCO,consultas odontologicas,restauraciones,2007-10-01,30,30
POROMA,consultas odontologicas,restauraciones,2007-10-01,59,59
PORONGO,consultas odontologicas,restauraciones,2007-10-01,122,122
PORTACHUELO,consultas odontologicas,restauraciones,2007-10-01,59,59
PORVENIR,consultas odontologicas,restauraciones,2007-10-01,25,25
POSTRER VALLE,consultas odontologicas,restauraciones,2007-10-01,24,24
POTOSI,consultas odontologicas,restauraciones,2007-10-01,754,754
PRESTO,consultas odontologicas,restauraciones,2007-10-01,8,8
PUCARA,consultas odontologicas,restauraciones,2007-10-01,20,20
PUCARANI,consultas odontologicas,restauraciones,2007-10-01,57,57
PUERTO ACOSTA,consultas odontologicas,restauraciones,2007-10-01,115,115
PUERTO CARABUCO,consultas odontologicas,restauraciones,2007-10-01,102,102
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2007-10-01,1,1
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2007-10-01,60,60
PUERTO RICO,consultas odontologicas,restauraciones,2007-10-01,59,59
PUERTO SILES,consultas odontologicas,restauraciones,2007-10-01,164,164
PUERTO SUAREZ,consultas odontologicas,restauraciones,2007-10-01,146,146
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2007-10-01,309,309
PUNA,consultas odontologicas,restauraciones,2007-10-01,104,104
PUNATA,consultas odontologicas,restauraciones,2007-10-01,268,268
QUIABAYA,consultas odontologicas,restauraciones,2007-10-01,8,8
QUILLACOLLO,consultas odontologicas,restauraciones,2007-10-01,856,856
QUIME,consultas odontologicas,restauraciones,2007-10-01,105,105
QUIRUSILLAS,consultas odontologicas,restauraciones,2007-10-01,28,28
REYES,consultas odontologicas,restauraciones,2007-10-01,130,130
RIBERALTA,consultas odontologicas,restauraciones,2007-10-01,476,476
ROBORE,consultas odontologicas,restauraciones,2007-10-01,25,25
RURRENABAQUE,consultas odontologicas,restauraciones,2007-10-01,47,47
SABAYA,consultas odontologicas,restauraciones,2007-10-01,4,4
SACABA,consultas odontologicas,restauraciones,2007-10-01,302,302
SACABAMBA,consultas odontologicas,restauraciones,2007-10-01,13,13
SACACA,consultas odontologicas,restauraciones,2007-10-01,76,76
SAIPINA,consultas odontologicas,restauraciones,2007-10-01,63,63
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2007-10-01,78,78
SAMAIPATA,consultas odontologicas,restauraciones,2007-10-01,198,198
SAN AGUSTIN,consultas odontologicas,restauraciones,2007-10-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,restauraciones,2007-10-01,41,41
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2007-10-01,41,41
SAN BENITO,consultas odontologicas,restauraciones,2007-10-01,86,86
SAN BORJA,consultas odontologicas,restauraciones,2007-10-01,143,143
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2007-10-01,26,26
SAN CARLOS,consultas odontologicas,restauraciones,2007-10-01,73,73
SAN IGNACIO,consultas odontologicas,restauraciones,2007-10-01,42,42
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2007-10-01,133,133
SAN JAVIER(STC),consultas odontologicas,restauraciones,2007-10-01,27,27
SAN JOAQUIN,consultas odontologicas,restauraciones,2007-10-01,20,20
SAN JOSE DE CHIQUITOS,consultas odontologicas,restauraciones,2007-10-01,102,102
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2007-10-01,66,66
SAN JULIAN,consultas odontologicas,restauraciones,2007-10-01,110,110
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2007-10-01,215,215
SAN LUCAS,consultas odontologicas,restauraciones,2007-10-01,112,112
SAN MATIAS,consultas odontologicas,restauraciones,2007-10-01,63,63
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2007-10-01,64,64
SAN PEDRO,consultas odontologicas,restauraciones,2007-10-01,23,23
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2007-10-01,21,21
SAN PEDRO DE CURAHUARA,consultas odontologicas,restauraciones,2007-10-01,75,75
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2007-10-01,120,120
SAN PEDRO(PND),consultas odontologicas,restauraciones,2007-10-01,10,10
SAN RAFAEL,consultas odontologicas,restauraciones,2007-10-01,24,24
SAN RAMON,consultas odontologicas,restauraciones,2007-10-01,18,18
SANTA ANA,consultas odontologicas,restauraciones,2007-10-01,297,297
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2007-10-01,6232,6232
SANTA ROSA,consultas odontologicas,restauraciones,2007-10-01,267,267
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2007-10-01,196,196
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2007-10-01,62,62
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2007-10-01,25,25
SANTIVAÑES,consultas odontologicas,restauraciones,2007-10-01,12,12
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2007-10-01,28,28
SAPAHAQUI,consultas odontologicas,restauraciones,2007-10-01,5,5
SENA,consultas odontologicas,restauraciones,2007-10-01,12,12
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2007-10-01,128,128
SICAYA,consultas odontologicas,restauraciones,2007-10-01,26,26
SIPE SIPE,consultas odontologicas,restauraciones,2007-10-01,389,389
SOPACHUY,consultas odontologicas,restauraciones,2007-10-01,53,53
SORACACHI,consultas odontologicas,restauraciones,2007-10-01,16,16
SORATA,consultas odontologicas,restauraciones,2007-10-01,4,4
SUCRE,consultas odontologicas,restauraciones,2007-10-01,3429,3429
TACACOMA,consultas odontologicas,restauraciones,2007-10-01,88,88
TACOPAYA,consultas odontologicas,restauraciones,2007-10-01,16,16
TAHUA,consultas odontologicas,restauraciones,2007-10-01,2,2
TAPACARI,consultas odontologicas,restauraciones,2007-10-01,66,66
TARABUCO,consultas odontologicas,restauraciones,2007-10-01,38,38
TARACO,consultas odontologicas,restauraciones,2007-10-01,14,14
TARATA,consultas odontologicas,restauraciones,2007-10-01,43,43
TARIJA,consultas odontologicas,restauraciones,2007-10-01,1755,1755
TARVITA,consultas odontologicas,restauraciones,2007-10-01,27,27
TIAWANACU,consultas odontologicas,restauraciones,2007-10-01,18,18
TIPUANI,consultas odontologicas,restauraciones,2007-10-01,90,90
TIQUIPAYA,consultas odontologicas,restauraciones,2007-10-01,365,365
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2007-10-01,740,740
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,restauraciones,2007-10-01,5,5
TOCO,consultas odontologicas,restauraciones,2007-10-01,85,85
TOLATA,consultas odontologicas,restauraciones,2007-10-01,68,68
TOLEDO,consultas odontologicas,restauraciones,2007-10-01,19,19
TOMAVE,consultas odontologicas,restauraciones,2007-10-01,31,31
TOMINA,consultas odontologicas,restauraciones,2007-10-01,49,49
TORO TORO,consultas odontologicas,restauraciones,2007-10-01,47,47
TOTORA(CBBA),consultas odontologicas,restauraciones,2007-10-01,36,36
TOTORA(ORR),consultas odontologicas,restauraciones,2007-10-01,8,8
TRIGAL,consultas odontologicas,restauraciones,2007-10-01,30,30
TRINIDAD,consultas odontologicas,restauraciones,2007-10-01,432,432
TUPIZA,consultas odontologicas,restauraciones,2007-10-01,97,97
TURCO,consultas odontologicas,restauraciones,2007-10-01,18,18
UMALA,consultas odontologicas,restauraciones,2007-10-01,1,1
UNCIA,consultas odontologicas,restauraciones,2007-10-01,131,131
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2007-10-01,179,179
URUBICHA,consultas odontologicas,restauraciones,2007-10-01,34,34
UYUNI,consultas odontologicas,restauraciones,2007-10-01,39,39
VACAS,consultas odontologicas,restauraciones,2007-10-01,74,74
VALLEGRANDE,consultas odontologicas,restauraciones,2007-10-01,209,209
VIACHA,consultas odontologicas,restauraciones,2007-10-01,49,49
VILLA MONTES,consultas odontologicas,restauraciones,2007-10-01,211,211
VILLA NUEVA (LOMA ALTA),consultas odontologicas,restauraciones,2007-10-01,17,17
VILLA RIVERO,consultas odontologicas,restauraciones,2007-10-01,21,21
VILLA SERRANO,consultas odontologicas,restauraciones,2007-10-01,93,93
VILLA TUNARI,consultas odontologicas,restauraciones,2007-10-01,499,499
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2007-10-01,139,139
VILLAZON,consultas odontologicas,restauraciones,2007-10-01,179,179
VINTO,consultas odontologicas,restauraciones,2007-10-01,188,188
VITICHI,consultas odontologicas,restauraciones,2007-10-01,32,32
WARNES,consultas odontologicas,restauraciones,2007-10-01,444,444
YACO,consultas odontologicas,restauraciones,2007-10-01,4,4
YACUIBA,consultas odontologicas,restauraciones,2007-10-01,737,737
YAMPARAEZ,consultas odontologicas,restauraciones,2007-10-01,35,35
YANACACHI,consultas odontologicas,restauraciones,2007-10-01,25,25
YAPACANI,consultas odontologicas,restauraciones,2007-10-01,196,196
YOCALLA,consultas odontologicas,restauraciones,2007-10-01,12,12
YOTALA,consultas odontologicas,restauraciones,2007-10-01,63,63
YUNCHARA,consultas odontologicas,restauraciones,2007-10-01,12,12
ZUDAÑEZ,consultas odontologicas,restauraciones,2007-10-01,7,7
ACACIO,consultas odontologicas,restauraciones,2007-11-01,14,14
ACHACACHI,consultas odontologicas,restauraciones,2007-11-01,46,46
ACHOCALLA,consultas odontologicas,restauraciones,2007-11-01,57,57
AIQUILE,consultas odontologicas,restauraciones,2007-11-01,381,381
ALCALA,consultas odontologicas,restauraciones,2007-11-01,13,13
ANCORAIMES,consultas odontologicas,restauraciones,2007-11-01,36,36
ANDAMARCA,consultas odontologicas,restauraciones,2007-11-01,8,8
ANTEQUERA,consultas odontologicas,restauraciones,2007-11-01,30,30
ANZALDO,consultas odontologicas,restauraciones,2007-11-01,22,22
APOLO,consultas odontologicas,restauraciones,2007-11-01,18,18
ARAMPAMPA,consultas odontologicas,restauraciones,2007-11-01,33,33
ARANI,consultas odontologicas,restauraciones,2007-11-01,185,185
ARBIETO,consultas odontologicas,restauraciones,2007-11-01,14,14
ARQUE,consultas odontologicas,restauraciones,2007-11-01,29,29
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2007-11-01,47,47
ATOCHA,consultas odontologicas,restauraciones,2007-11-01,237,237
AYATA,consultas odontologicas,restauraciones,2007-11-01,3,3
AYO AYO,consultas odontologicas,restauraciones,2007-11-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2007-11-01,124,124
AZURDUY,consultas odontologicas,restauraciones,2007-11-01,27,27
BATALLAS,consultas odontologicas,restauraciones,2007-11-01,76,76
BAURES,consultas odontologicas,restauraciones,2007-11-01,41,41
BELLA FLOR,consultas odontologicas,restauraciones,2007-11-01,3,3
BERMEJO,consultas odontologicas,restauraciones,2007-11-01,415,415
BETANZOS,consultas odontologicas,restauraciones,2007-11-01,20,20
BOLIVAR,consultas odontologicas,restauraciones,2007-11-01,31,31
BOYUIBE,consultas odontologicas,restauraciones,2007-11-01,52,52
BUENA VISTA,consultas odontologicas,restauraciones,2007-11-01,43,43
CABEZAS,consultas odontologicas,restauraciones,2007-11-01,87,87
CAIROMA,consultas odontologicas,restauraciones,2007-11-01,1,1
"CAIZA ""D""",consultas odontologicas,restauraciones,2007-11-01,16,16
CAJUATA,consultas odontologicas,restauraciones,2007-11-01,10,10
CALACOTO,consultas odontologicas,restauraciones,2007-11-01,33,33
CALAMARCA,consultas odontologicas,restauraciones,2007-11-01,21,21
CAMARGO,consultas odontologicas,restauraciones,2007-11-01,112,112
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2007-11-01,26,26
CAMIRI,consultas odontologicas,restauraciones,2007-11-01,481,481
CAPINOTA,consultas odontologicas,restauraciones,2007-11-01,183,183
CAQUIAVIRI,consultas odontologicas,restauraciones,2007-11-01,4,4
CARACOLLO,consultas odontologicas,restauraciones,2007-11-01,85,85
CARANAVI,consultas odontologicas,restauraciones,2007-11-01,95,95
CARAPARI,consultas odontologicas,restauraciones,2007-11-01,160,160
CARIPUYO,consultas odontologicas,restauraciones,2007-11-01,68,68
CARMEN RIVERO TORREZ,consultas odontologicas,restauraciones,2007-11-01,2,2
CHALLAPATA,consultas odontologicas,restauraciones,2007-11-01,153,153
CHAQUI,consultas odontologicas,restauraciones,2007-11-01,30,30
CHARAGUA,consultas odontologicas,restauraciones,2007-11-01,99,99
CHAYANTA,consultas odontologicas,restauraciones,2007-11-01,21,21
CHIMORE,consultas odontologicas,restauraciones,2007-11-01,94,94
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2007-11-01,72,72
CHUMA,consultas odontologicas,restauraciones,2007-11-01,22,22
CLIZA,consultas odontologicas,restauraciones,2007-11-01,159,159
COBIJA,consultas odontologicas,restauraciones,2007-11-01,114,114
COCHABAMBA,consultas odontologicas,restauraciones,2007-11-01,18774,18774
COLCAPIRHUA,consultas odontologicas,restauraciones,2007-11-01,220,220
"COLCHA ""K""",consultas odontologicas,restauraciones,2007-11-01,2,2
COLLANA,consultas odontologicas,restauraciones,2007-11-01,6,6
COLOMI,consultas odontologicas,restauraciones,2007-11-01,282,282
COLPA BELGICA,consultas odontologicas,restauraciones,2007-11-01,83,83
COLQUECHACA,consultas odontologicas,restauraciones,2007-11-01,12,12
COLQUENCHA,consultas odontologicas,restauraciones,2007-11-01,13,13
COLQUIRI,consultas odontologicas,restauraciones,2007-11-01,148,148
COMANCHE,consultas odontologicas,restauraciones,2007-11-01,5,5
COMARAPA,consultas odontologicas,restauraciones,2007-11-01,352,352
CONCEPCION,consultas odontologicas,restauraciones,2007-11-01,45,45
COPACABANA,consultas odontologicas,restauraciones,2007-11-01,39,39
CORIPATA,consultas odontologicas,restauraciones,2007-11-01,37,37
CORO CORO,consultas odontologicas,restauraciones,2007-11-01,18,18
COROICO,consultas odontologicas,restauraciones,2007-11-01,147,147
CORQUE,consultas odontologicas,restauraciones,2007-11-01,50,50
COTAGAITA,consultas odontologicas,restauraciones,2007-11-01,34,34
COTOCA,consultas odontologicas,restauraciones,2007-11-01,52,52
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,restauraciones,2007-11-01,56,56
CUEVO,consultas odontologicas,restauraciones,2007-11-01,29,29
CULPINA,consultas odontologicas,restauraciones,2007-11-01,66,66
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2007-11-01,50,50
CURVA,consultas odontologicas,restauraciones,2007-11-01,7,7
DESAGUADERO,consultas odontologicas,restauraciones,2007-11-01,33,33
EL ALTO,consultas odontologicas,restauraciones,2007-11-01,5961,5961
EL PUENTE(STC),consultas odontologicas,restauraciones,2007-11-01,32,32
EL PUENTE(TJA),consultas odontologicas,restauraciones,2007-11-01,91,91
EL TORNO,consultas odontologicas,restauraciones,2007-11-01,119,119
EL VILLAR,consultas odontologicas,restauraciones,2007-11-01,16,16
ENTRE RIOS,consultas odontologicas,restauraciones,2007-11-01,156,156
ENTRE RIOS,consultas odontologicas,restauraciones,2007-11-01,80,80
EUCALIPTUS,consultas odontologicas,restauraciones,2007-11-01,27,27
EUREKA (SANTOS MERCADO),consultas odontologicas,restauraciones,2007-11-01,47,47
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2007-11-01,109,109
FILADELFIA,consultas odontologicas,restauraciones,2007-11-01,8,8
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2007-11-01,109,109
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2007-11-01,30,30
GUANAY,consultas odontologicas,restauraciones,2007-11-01,80,80
GUAQUI,consultas odontologicas,restauraciones,2007-11-01,76,76
GUAYARAMERIN,consultas odontologicas,restauraciones,2007-11-01,224,224
GUTIERREZ,consultas odontologicas,restauraciones,2007-11-01,24,24
HUACARETA,consultas odontologicas,restauraciones,2007-11-01,55,55
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2007-11-01,40,40
HUACHACALLA,consultas odontologicas,restauraciones,2007-11-01,24,24
HUANUNI,consultas odontologicas,restauraciones,2007-11-01,161,161
HUARACAJE,consultas odontologicas,restauraciones,2007-11-01,40,40
HUAYLLAMARCA,consultas odontologicas,restauraciones,2007-11-01,13,13
ICLA,consultas odontologicas,restauraciones,2007-11-01,37,37
INCAHUASI,consultas odontologicas,restauraciones,2007-11-01,59,59
INQUISIVI,consultas odontologicas,restauraciones,2007-11-01,12,12
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2007-11-01,53,53
IXIAMAS,consultas odontologicas,restauraciones,2007-11-01,98,98
JESUS DE MACHACA,consultas odontologicas,restauraciones,2007-11-01,35,35
LA ASUNTA,consultas odontologicas,restauraciones,2007-11-01,17946,17946
LA GUARDIA,consultas odontologicas,restauraciones,2007-11-01,283,283
LA PAZ,consultas odontologicas,restauraciones,2007-11-01,11651,11651
LAGUNILLAS,consultas odontologicas,restauraciones,2007-11-01,11,11
LAJA,consultas odontologicas,restauraciones,2007-11-01,7,7
LAS CARRERAS,consultas odontologicas,restauraciones,2007-11-01,18,18
LICOMA PAMPA,consultas odontologicas,restauraciones,2007-11-01,19,19
LLALLAGUA,consultas odontologicas,restauraciones,2007-11-01,110,110
LLICA,consultas odontologicas,restauraciones,2007-11-01,22,22
MACHACAMARCA,consultas odontologicas,restauraciones,2007-11-01,19,19
MACHARETI,consultas odontologicas,restauraciones,2007-11-01,89,89
MAGDALENA,consultas odontologicas,restauraciones,2007-11-01,102,102
MAIRANA,consultas odontologicas,restauraciones,2007-11-01,49,49
MAPIRI,consultas odontologicas,restauraciones,2007-11-01,115,115
MECAPACA,consultas odontologicas,restauraciones,2007-11-01,18,18
MINEROS,consultas odontologicas,restauraciones,2007-11-01,29,29
MIZQUE,consultas odontologicas,restauraciones,2007-11-01,88,88
MOCOMOCO,consultas odontologicas,restauraciones,2007-11-01,21,21
MOJOCOYA,consultas odontologicas,restauraciones,2007-11-01,26,26
MONTEAGUDO,consultas odontologicas,restauraciones,2007-11-01,117,117
MONTERO,consultas odontologicas,restauraciones,2007-11-01,500,500
MORO MORO,consultas odontologicas,restauraciones,2007-11-01,36,36
MOROCHATA,consultas odontologicas,restauraciones,2007-11-01,53,53
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,restauraciones,2007-11-01,32,32
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,restauraciones,2007-11-01,21,21
OCURI,consultas odontologicas,restauraciones,2007-11-01,26,26
OKINAWA,consultas odontologicas,restauraciones,2007-11-01,33,33
OMEREQUE,consultas odontologicas,restauraciones,2007-11-01,19,19
ORURO,consultas odontologicas,restauraciones,2007-11-01,1674,1674
