municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
SAN JOAQUIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,22,22
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,21,21
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,8,8
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,110,110
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,22,22
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,9,9
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,107,107
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,78,78
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,14,14
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,18,18
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,21,21
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,22,22
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,28,28
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,40,40
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,2735,2735
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,31,31
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,59,59
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,16,16
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,27,27
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,5,5
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,4,4
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,19,19
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,277,277
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,44,44
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,84,84
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,4444,4444
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,55,55
TAHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,6,6
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,38,38
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,4,4
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,3,3
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,2195,2195
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,9,9
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,191,191
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,7,7
TINGUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,12,12
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,16,16
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,55,55
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,117,117
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,2,2
TOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,71,71
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,23,23
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,29,29
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,70,70
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,258,258
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,5,5
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,58,58
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,8,8
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,654,654
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,295,295
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,68,68
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,155,155
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,223,223
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,19,19
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,67,67
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,48,48
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,223,223
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,223,223
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,195,195
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,3,3
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,10,10
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,17,17
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,286,286
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,27,27
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,263,263
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,68,68
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,4,4
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,8,8
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,114,114
YACO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,1,1
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,272,272
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,25,25
YANACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,19,19
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,69,69
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,6,6
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,36,36
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-09-01,6,6
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,11,11
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,91,91
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,16,16
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,70,70
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,4,4
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,14,14
APOLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,18,18
ARAMPAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,36,36
ARBIETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,58,58
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,43,43
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,26,26
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,665,665
AUCAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
AYATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,23,23
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,41,41
BATALLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,11,11
BELEN DE URMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,6,6
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,230,230
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,168,168
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,20,20
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,30,30
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,71,71
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,30,30
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,187,187
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,52,52
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,387,387
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,129,129
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,138,138
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,216,216
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,63,63
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,48,48
CHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,34,34
CHARAÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,51,51
CHIMORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,10,10
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,39,39
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,111,111
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,8373,8373
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,159,159
"COLCHA ""K""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
COLLANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,38,38
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,14,14
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,87,87
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,7,7
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,191,191
COMANCHE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,245,245
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,27,27
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,70,70
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,3,3
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,16,16
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,12,12
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,589,589
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,58,58
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,7,7
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,48,48
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,56,56
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,61,61
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,3,3
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2998,2998
EL CHORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,12,12
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,18,18
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,163,163
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,4,4
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,101,101
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,20,20
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,10,10
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,85,85
FILADELFIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,6,6
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,9,9
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,21,21
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,116,116
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,65,65
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,12,12
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,199,199
HUARACAJE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,6,6
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,29,29
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,49,49
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,150,150
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,9,9
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,35,35
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,134,134
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,10856,10856
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,40,40
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,10,10
LAS CARRERAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,15,15
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,138,138
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,9,9
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,119,119
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,53,53
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,31,31
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,76,76
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,4,4
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,7,7
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,13,13
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,8,8
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,159,159
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,266,266
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,8,8
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,22,22
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,9,9
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,17,17
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,3617,3617
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,143,143
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,125,125
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,36,36
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,4,4
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,19,19
PASORAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,3,3
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,76,76
PELECHUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,30,30
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,19,19
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,24,24
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,86,86
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,38,38
POROMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,44,44
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,26,26
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,11,11
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,29,29
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,7,7
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1124,1124
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,82,82
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,108,108
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
PUERTO GONZALO MORENO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,25,25
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,74,74
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,50,50
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,188,188
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,144,144
QUIABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,541,541
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,290,290
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,25,25
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,40,40
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,86,86
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,35,35
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,197,197
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,24,24
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,208,208
SACABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,4,4
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,76,76
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,16,16
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,127,127
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,26,26
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,37,37
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,115,115
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,5,5
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,80,80
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,28,28
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,320,320
SAN JAVIER(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,35,35
SAN JOAQUIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,29,29
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,8,8
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,105,105
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,23,23
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,13,13
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,91,91
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,39,39
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,40,40
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,48,48
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,14,14
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,40,40
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,10,10
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,54,54
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2915,2915
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,20,20
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,122,122
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,19,19
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,2,2
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,10,10
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,4,4
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,34,34
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,306,306
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,87,87
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,34,34
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,6,6
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,4625,4625
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-10-01,60,60
