municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,165,165
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,178,178
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,500,500
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,1140,1140
SAN JAVIER(BNI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,87,87
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,55,55
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,158,158
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,141,141
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,115,115
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,77,77
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,2925,2925
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,290,290
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,159,159
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,170,170
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,43,43
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,93,93
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,20,20
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,105,105
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,15,15
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,193,193
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,1265,1265
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,420,420
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,10532,10532
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,229,229
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,1427,1427
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,201,201
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,55,55
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,20,20
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,90,90
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,166,166
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,561,561
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,90,90
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,24,24
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,198,198
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,760,760
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,312,312
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,62,62
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,3747,3747
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,268,268
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,208,208
TAHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,58,58
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,40,40
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,230,230
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,32,32
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,103,103
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,2859,2859
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,71,71
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,455,455
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,233,233
TINGUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,198,198
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,141,141
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,222,222
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,855,855
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,23,23
TOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,189,189
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,42,42
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,154,154
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,58,58
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,100,100
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,309,309
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,69,69
TOTORA(ORR),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,30,30
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,41,41
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,808,808
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,262,262
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,36,36
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,14,14
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,173,173
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,680,680
URUBICHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,89,89
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,383,383
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,320,320
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,300,300
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,254,254
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,845,845
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,276,276
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,33,33
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,667,667
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,809,809
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,1259,1259
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,491,491
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,106,106
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,16,16
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,632,632
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,124,124
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,1310,1310
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,388,388
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,51,51
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,229,229
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,90,90
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,137,137
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,77,77
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-10-01,201,201
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,143,143
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,302,302
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,57,57
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,504,504
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,176,176
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,91,91
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,181,181
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,114,114
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,61,61
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,95,95
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,46,46
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,15,15
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,68,68
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,75,75
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,42,42
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,604,604
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,52,52
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,173,173
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,395,395
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,56,56
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,160,160
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,120,120
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,49,49
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,846,846
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,68,68
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,238,238
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,119,119
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,182,182
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,218,218
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,211,211
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,166,166
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,17,17
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,52,52
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,61,61
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,382,382
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,117,117
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,1141,1141
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,127,127
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,79,79
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,378,378
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,566,566
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,406,406
CARIPUYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,162,162
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,2,2
CATACORA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,21,21
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,992,992
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,20,20
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,275,275
CHARAÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,14,14
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,88,88
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,161,161
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,109,109
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,431,431
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,346,346
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,442,442
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,27613,27613
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,257,257
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,209,209
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,22,22
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,1181,1181
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,627,627
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,87,87
COLQUENCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,127,127
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,389,389
COMANCHE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,325,325
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,580,580
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,84,84
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,102,102
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,126,126
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,73,73
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,160,160
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,470,470
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,82,82
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,48,48
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,45,45
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,77,77
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,231,231
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,144,144
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,24,24
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,168,168
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,8239,8239
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,78,78
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,443,443
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,120,120
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,54,54
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,617,617
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,40,40
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,56,56
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,149,149
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,210,210
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,236,236
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,199,199
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,170,170
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,56,56
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,114,114
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,233,233
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,241,241
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,98,98
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,88,88
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,54,54
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,449,449
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,30,30
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,61,61
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,12,12
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,1398,1398
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,226,226
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,141,141
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,105,105
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,248,248
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,127,127
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,3525,3525
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,391,391
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,10975,10975
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,194,194
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,86,86
LAS CARRERAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,51,51
LICOMA PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,63,63
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,248,248
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,75,75
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,118,118
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,592,592
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,178,178
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,117,117
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,191,191
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,28,28
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,108,108
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,348,348
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,587,587
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,68,68
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,366,366
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,794,794
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,64,64
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,387,387
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,76,76
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,18,18
OCURI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,112,112
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,120,120
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,52,52
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,2925,2925
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,271,271
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,160,160
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,175,175
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,69,69
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,217,217
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,166,166
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,16,16
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,132,132
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,385,385
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,35,35
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,155,155
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,60,60
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,301,301
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,155,155
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,33,33
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,62,62
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,1772,1772
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,309,309
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,99,99
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,94,94
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,270,270
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,757,757
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,122,122
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,62,62
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,439,439
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,340,340
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,290,290
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,515,515
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,7,7
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,99,99
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,95,95
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,285,285
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,168,168
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,343,343
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,492,492
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,20,20
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,496,496
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,276,276
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,17,17
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,66,66
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,724,724
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,261,261
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,108,108
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,60,60
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,555,555
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,65,65
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,355,355
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,336,336
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,64,64
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,17,17
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-11-01,146,146
