municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,37,37
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,223,223
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,117,117
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,2,2
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,2,2
COMANCHE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,16,16
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,30,30
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,120,120
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,50,50
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,48,48
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,24,24
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,91,91
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,120,120
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,151,151
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,19,19
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,75,75
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,6,6
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,38,38
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,85,85
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,28,28
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,46,46
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,3,3
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,2892,2892
EL CHORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,33,33
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,3,3
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,37,37
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,107,107
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,142,142
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,129,129
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,101,101
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,9,9
EXALTACION,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,68,68
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,63,63
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,13,13
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,326,326
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,71,71
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,31,31
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,39,39
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,548,548
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,24,24
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,123,123
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,11,11
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,18,18
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,129,129
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,28,28
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,1,1
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,517,517
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,72,72
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,8,8
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,69,69
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,26,26
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,14,14
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,41,41
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,275,275
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,5918,5918
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,5,5
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,20,20
LAS CARRERAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,47,47
LICOMA PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,9,9
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,140,140
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,13,13
LORETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,49,49
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,2,2
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,14,14
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,357,357
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,5,5
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,87,87
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,31,31
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,6,6
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,16,16
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,207,207
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,59,59
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,73,73
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,248,248
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,306,306
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,35,35
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,97,97
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,14,14
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,16,16
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,20,20
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,37,37
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,1025,1025
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,69,69
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,116,116
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,82,82
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,33,33
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,57,57
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,33,33
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,15,15
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,9,9
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,52,52
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,67,67
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,53,53
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,126,126
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,49,49
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,106,106
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,25,25
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,47,47
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,40,40
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,8,8
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,87,87
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,35,35
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,30,30
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,17,17
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,761,761
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,150,150
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,67,67
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,79,79
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,26,26
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,37,37
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,10,10
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,15,15
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,74,74
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,92,92
PUERTO SILES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,72,72
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,236,236
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,144,144
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,199,199
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,83,83
QUIABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,6,6
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,347,347
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,34,34
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,27,27
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,36,36
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,220,220
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,66,66
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,25,25
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,12,12
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,310,310
SACABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,17,17
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,253,253
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,17,17
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,98,98
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,30,30
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,14,14
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,17,17
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,5,5
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,34,34
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,52,52
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,24,24
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,28,28
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,316,316
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,1142,1142
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,8,8
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,78,78
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,61,61
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,69,69
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,312,312
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,205,205
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,216,216
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,78,78
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,4,4
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,4,4
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,13,13
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,67,67
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,41,41
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,14,14
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,14,14
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,103,103
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,157,157
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,6715,6715
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,1,1
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,179,179
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,99,99
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,9,9
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,5,5
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,16,16
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,63,63
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,10,10
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,72,72
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,30,30
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,61,61
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,148,148
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,142,142
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,9,9
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,1027,1027
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,86,86
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,273,273
TAHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,5,5
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,4,4
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,721,721
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,8,8
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,65,65
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,182,182
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,88,88
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,19,19
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,25,25
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,16,16
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,16,16
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,658,658
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,210,210
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,1,1
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,43,43
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,28,28
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,38,38
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,63,63
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,109,109
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,5,5
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,15,15
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,9,9
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,244,244
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,145,145
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,8,8
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,6,6
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,123,123
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,135,135
URUBICHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,105,105
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,68,68
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,165,165
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,104,104
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,48,48
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,24,24
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,22,22
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,25,25
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,141,141
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,322,322
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,195,195
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,192,192
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,56,56
VITICHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,29,29
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,139,139
YACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,11,11
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,187,187
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,128,128
YANACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,8,8
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,104,104
YOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,31,31
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,183,183
YUNCHARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,40,40
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-10-01,112,112
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,45,45
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,119,119
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,75,75
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,614,614
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,141,141
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,24,24
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,102,102
ANTEQUERA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,54,54
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,18,18
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,25,25
ARAMPAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,15,15
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,88,88
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,34,34
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,10,10
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,56,56
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,41,41
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,1,1
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,33,33
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,148,148
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,5,5
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,59,59
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,7,7
BELEN DE URMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,14,14
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,19,19
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,106,106
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,20,20
BOLIVAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,154,154
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,11,11
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,30,30
CABEZAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,106,106
CAIROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,33,33
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,22,22
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,12,12
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,142,142
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,7,7
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,252,252
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,102,102
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,240,240
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,103,103
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,43,43
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,140,140
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,112,112
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,37,37
CARIPUYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,155,155
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,8,8
CATACORA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,14,14
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,143,143
CHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,10,10
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,55,55
CHARAÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,6,6
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,54,54
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,91,91
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,89,89
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,102,102
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,80,80
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,246,246
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,3365,3365
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,173,173
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,10,10
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,3,3
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,33,33
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,193,193
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,5,5
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,12,12
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,87,87
COMANCHE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,29,29
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,269,269
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,102,102
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,44,44
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,31,31
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,13,13
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,41,41
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2007-11-01,211,211
