municipality,group,variable,month,Endodoncias,TOTAL
TOCO,consultas odontologicas,endodoncias,2007-06-01,11,11
TOLATA,consultas odontologicas,endodoncias,2007-06-01,23,23
TOLEDO,consultas odontologicas,endodoncias,2007-06-01,4,4
TOMINA,consultas odontologicas,endodoncias,2007-06-01,3,3
TOTORA(CBBA),consultas odontologicas,endodoncias,2007-06-01,1,1
TRIGAL,consultas odontologicas,endodoncias,2007-06-01,3,3
TRINIDAD,consultas odontologicas,endodoncias,2007-06-01,53,53
TUPIZA,consultas odontologicas,endodoncias,2007-06-01,10,10
TURCO,consultas odontologicas,endodoncias,2007-06-01,2,2
UNCIA,consultas odontologicas,endodoncias,2007-06-01,86,86
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2007-06-01,33,33
URUBICHA,consultas odontologicas,endodoncias,2007-06-01,16,16
UYUNI,consultas odontologicas,endodoncias,2007-06-01,33,33
VACAS,consultas odontologicas,endodoncias,2007-06-01,13,13
VALLEGRANDE,consultas odontologicas,endodoncias,2007-06-01,87,87
VIACHA,consultas odontologicas,endodoncias,2007-06-01,40,40
VILLA MONTES,consultas odontologicas,endodoncias,2007-06-01,63,63
VILLA RIVERO,consultas odontologicas,endodoncias,2007-06-01,1,1
VILLA SERRANO,consultas odontologicas,endodoncias,2007-06-01,8,8
VILLA TUNARI,consultas odontologicas,endodoncias,2007-06-01,31,31
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2007-06-01,2,2
VILLAZON,consultas odontologicas,endodoncias,2007-06-01,166,166
VINTO,consultas odontologicas,endodoncias,2007-06-01,41,41
VITICHI,consultas odontologicas,endodoncias,2007-06-01,1,1
WARNES,consultas odontologicas,endodoncias,2007-06-01,11,11
YACUIBA,consultas odontologicas,endodoncias,2007-06-01,92,92
YAMPARAEZ,consultas odontologicas,endodoncias,2007-06-01,4,4
YANACACHI,consultas odontologicas,endodoncias,2007-06-01,1,1
YAPACANI,consultas odontologicas,endodoncias,2007-06-01,2,2
YUNCHARA,consultas odontologicas,endodoncias,2007-06-01,5,5
ACACIO,consultas odontologicas,endodoncias,2007-07-01,2,2
ACHACACHI,consultas odontologicas,endodoncias,2007-07-01,21,21
ACHOCALLA,consultas odontologicas,endodoncias,2007-07-01,3,3
AIQUILE,consultas odontologicas,endodoncias,2007-07-01,86,86
ANCORAIMES,consultas odontologicas,endodoncias,2007-07-01,1,1
ANDAMARCA,consultas odontologicas,endodoncias,2007-07-01,8,8
ANZALDO,consultas odontologicas,endodoncias,2007-07-01,20,20
ARAMPAMPA,consultas odontologicas,endodoncias,2007-07-01,1,1
ARANI,consultas odontologicas,endodoncias,2007-07-01,9,9
ARQUE,consultas odontologicas,endodoncias,2007-07-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2007-07-01,2,2
ATOCHA,consultas odontologicas,endodoncias,2007-07-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2007-07-01,2,2
AZURDUY,consultas odontologicas,endodoncias,2007-07-01,3,3
BATALLAS,consultas odontologicas,endodoncias,2007-07-01,2,2
BERMEJO,consultas odontologicas,endodoncias,2007-07-01,51,51
BETANZOS,consultas odontologicas,endodoncias,2007-07-01,4,4
BOLIVAR,consultas odontologicas,endodoncias,2007-07-01,7,7
BOYUIBE,consultas odontologicas,endodoncias,2007-07-01,3,3
CABEZAS,consultas odontologicas,endodoncias,2007-07-01,2,2
CAIROMA,consultas odontologicas,endodoncias,2007-07-01,1,1
"CAIZA ""D""",consultas odontologicas,endodoncias,2007-07-01,3,3
CAMARGO,consultas odontologicas,endodoncias,2007-07-01,16,16
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2007-07-01,5,5
CAMIRI,consultas odontologicas,endodoncias,2007-07-01,34,34
CAPINOTA,consultas odontologicas,endodoncias,2007-07-01,49,49
CARACOLLO,consultas odontologicas,endodoncias,2007-07-01,3,3
CARANAVI,consultas odontologicas,endodoncias,2007-07-01,28,28
CARAPARI,consultas odontologicas,endodoncias,2007-07-01,15,15
CARIPUYO,consultas odontologicas,endodoncias,2007-07-01,5,5
CARMEN RIVERO TORREZ,consultas odontologicas,endodoncias,2007-07-01,2,2
CHALLAPATA,consultas odontologicas,endodoncias,2007-07-01,69,69
CHAQUI,consultas odontologicas,endodoncias,2007-07-01,3,3
CHARAGUA,consultas odontologicas,endodoncias,2007-07-01,3,3
CHAYANTA,consultas odontologicas,endodoncias,2007-07-01,24,24
CHIMORE,consultas odontologicas,endodoncias,2007-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2007-07-01,23,23
CHUMA,consultas odontologicas,endodoncias,2007-07-01,1,1
CLIZA,consultas odontologicas,endodoncias,2007-07-01,25,25
COBIJA,consultas odontologicas,endodoncias,2007-07-01,51,51
COCHABAMBA,consultas odontologicas,endodoncias,2007-07-01,1819,1819
COLCAPIRHUA,consultas odontologicas,endodoncias,2007-07-01,27,27
COLLANA,consultas odontologicas,endodoncias,2007-07-01,2,2
COLOMI,consultas odontologicas,endodoncias,2007-07-01,13,13
COLPA BELGICA,consultas odontologicas,endodoncias,2007-07-01,12,12
COMARAPA,consultas odontologicas,endodoncias,2007-07-01,77,77
CONCEPCION,consultas odontologicas,endodoncias,2007-07-01,44,44
COPACABANA,consultas odontologicas,endodoncias,2007-07-01,11,11
CORIPATA,consultas odontologicas,endodoncias,2007-07-01,8,8
COROICO,consultas odontologicas,endodoncias,2007-07-01,35,35
CORQUE,consultas odontologicas,endodoncias,2007-07-01,1,1
COTAGAITA,consultas odontologicas,endodoncias,2007-07-01,46,46
COTOCA,consultas odontologicas,endodoncias,2007-07-01,9,9
CULPINA,consultas odontologicas,endodoncias,2007-07-01,4,4
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2007-07-01,1,1
EL ALTO,consultas odontologicas,endodoncias,2007-07-01,1175,1175
EL PUENTE(STC),consultas odontologicas,endodoncias,2007-07-01,6,6
EL PUENTE(TJA),consultas odontologicas,endodoncias,2007-07-01,13,13
EL TORNO,consultas odontologicas,endodoncias,2007-07-01,4,4
ENTRE RIOS,consultas odontologicas,endodoncias,2007-07-01,16,16
ENTRE RIOS,consultas odontologicas,endodoncias,2007-07-01,2,2
EXALTACION,consultas odontologicas,endodoncias,2007-07-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2007-07-01,18,18
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2007-07-01,30,30
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2007-07-01,8,8
GUANAY,consultas odontologicas,endodoncias,2007-07-01,11,11
GUAQUI,consultas odontologicas,endodoncias,2007-07-01,4,4
GUAYARAMERIN,consultas odontologicas,endodoncias,2007-07-01,24,24
GUTIERREZ,consultas odontologicas,endodoncias,2007-07-01,14,14
HUACARETA,consultas odontologicas,endodoncias,2007-07-01,20,20
HUACHACALLA,consultas odontologicas,endodoncias,2007-07-01,2,2
HUANUNI,consultas odontologicas,endodoncias,2007-07-01,39,39
HUARACAJE,consultas odontologicas,endodoncias,2007-07-01,4,4
HUAYLLAMARCA,consultas odontologicas,endodoncias,2007-07-01,7,7
INCAHUASI,consultas odontologicas,endodoncias,2007-07-01,8,8
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2007-07-01,6,6
IXIAMAS,consultas odontologicas,endodoncias,2007-07-01,4,4
JESUS DE MACHACA,consultas odontologicas,endodoncias,2007-07-01,5,5
LA ASUNTA,consultas odontologicas,endodoncias,2007-07-01,8,8
LA GUARDIA,consultas odontologicas,endodoncias,2007-07-01,21,21
LA PAZ,consultas odontologicas,endodoncias,2007-07-01,2426,2426
LAGUNILLAS,consultas odontologicas,endodoncias,2007-07-01,11,11
LAJA,consultas odontologicas,endodoncias,2007-07-01,1,1
LAS CARRERAS,consultas odontologicas,endodoncias,2007-07-01,2,2
LLALLAGUA,consultas odontologicas,endodoncias,2007-07-01,39,39
LURIBAY,consultas odontologicas,endodoncias,2007-07-01,1,1
MACHACAMARCA,consultas odontologicas,endodoncias,2007-07-01,19,19
MACHARETI,consultas odontologicas,endodoncias,2007-07-01,2,2
MAGDALENA,consultas odontologicas,endodoncias,2007-07-01,11,11
MAIRANA,consultas odontologicas,endodoncias,2007-07-01,6,6
MAPIRI,consultas odontologicas,endodoncias,2007-07-01,11,11
MECAPACA,consultas odontologicas,endodoncias,2007-07-01,3,3
MINEROS,consultas odontologicas,endodoncias,2007-07-01,1,1
MIZQUE,consultas odontologicas,endodoncias,2007-07-01,5,5
MOCOMOCO,consultas odontologicas,endodoncias,2007-07-01,2,2
MOJOCOYA,consultas odontologicas,endodoncias,2007-07-01,1,1
MONTEAGUDO,consultas odontologicas,endodoncias,2007-07-01,31,31
MONTERO,consultas odontologicas,endodoncias,2007-07-01,75,75
MOROCHATA,consultas odontologicas,endodoncias,2007-07-01,12,12
OKINAWA,consultas odontologicas,endodoncias,2007-07-01,2,2
OMEREQUE,consultas odontologicas,endodoncias,2007-07-01,7,7
ORURO,consultas odontologicas,endodoncias,2007-07-01,733,733
PADILLA,consultas odontologicas,endodoncias,2007-07-01,6,6
PAILON,consultas odontologicas,endodoncias,2007-07-01,6,6
PALCA,consultas odontologicas,endodoncias,2007-07-01,29,29
PALOS BLANCOS,consultas odontologicas,endodoncias,2007-07-01,2,2
PAMPA AULLAGAS,consultas odontologicas,endodoncias,2007-07-01,4,4
PASORAPA,consultas odontologicas,endodoncias,2007-07-01,4,4
PATACAMAYA,consultas odontologicas,endodoncias,2007-07-01,7,7
PAZÑA,consultas odontologicas,endodoncias,2007-07-01,14,14
POJO (CBBA),consultas odontologicas,endodoncias,2007-07-01,2,2
POOPO,consultas odontologicas,endodoncias,2007-07-01,10,10
PORCO,consultas odontologicas,endodoncias,2007-07-01,8,8
POROMA,consultas odontologicas,endodoncias,2007-07-01,3,3
PORONGO,consultas odontologicas,endodoncias,2007-07-01,12,12
PORTACHUELO,consultas odontologicas,endodoncias,2007-07-01,12,12
PORVENIR,consultas odontologicas,endodoncias,2007-07-01,1,1
POTOSI,consultas odontologicas,endodoncias,2007-07-01,178,178
PRESTO,consultas odontologicas,endodoncias,2007-07-01,3,3
PUCARA,consultas odontologicas,endodoncias,2007-07-01,3,3
PUCARANI,consultas odontologicas,endodoncias,2007-07-01,7,7
PUERTO ACOSTA,consultas odontologicas,endodoncias,2007-07-01,113,113
PUERTO CARABUCO,consultas odontologicas,endodoncias,2007-07-01,7,7
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2007-07-01,6,6
PUERTO RICO,consultas odontologicas,endodoncias,2007-07-01,1,1
PUERTO SUAREZ,consultas odontologicas,endodoncias,2007-07-01,23,23
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2007-07-01,142,142
PUNA,consultas odontologicas,endodoncias,2007-07-01,1,1
PUNATA,consultas odontologicas,endodoncias,2007-07-01,93,93
QUILLACOLLO,consultas odontologicas,endodoncias,2007-07-01,96,96
QUIME,consultas odontologicas,endodoncias,2007-07-01,7,7
QUIRUSILLAS,consultas odontologicas,endodoncias,2007-07-01,9,9
REYES,consultas odontologicas,endodoncias,2007-07-01,17,17
RIBERALTA,consultas odontologicas,endodoncias,2007-07-01,17,17
ROBORE,consultas odontologicas,endodoncias,2007-07-01,32,32
SABAYA,consultas odontologicas,endodoncias,2007-07-01,2,2
SACABA,consultas odontologicas,endodoncias,2007-07-01,157,157
SACACA,consultas odontologicas,endodoncias,2007-07-01,3,3
SAIPINA,consultas odontologicas,endodoncias,2007-07-01,22,22
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2007-07-01,2,2
SAMAIPATA,consultas odontologicas,endodoncias,2007-07-01,25,25
SAN ANTONIO DE LOMERIO,consultas odontologicas,endodoncias,2007-07-01,1,1
SAN BENITO,consultas odontologicas,endodoncias,2007-07-01,10,10
SAN BORJA,consultas odontologicas,endodoncias,2007-07-01,3,3
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2007-07-01,2,2
SAN CARLOS,consultas odontologicas,endodoncias,2007-07-01,16,16
SAN IGNACIO,consultas odontologicas,endodoncias,2007-07-01,22,22
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2007-07-01,107,107
SAN JAVIER(STC),consultas odontologicas,endodoncias,2007-07-01,8,8
SAN JUAN DE YAPACANI,consultas odontologicas,endodoncias,2007-07-01,5,5
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2007-07-01,126,126
SAN LUCAS,consultas odontologicas,endodoncias,2007-07-01,21,21
SAN MATIAS,consultas odontologicas,endodoncias,2007-07-01,24,24
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2007-07-01,20,20
SAN PEDRO,consultas odontologicas,endodoncias,2007-07-01,9,9
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2007-07-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2007-07-01,3,3
SAN RAFAEL,consultas odontologicas,endodoncias,2007-07-01,9,9
SAN RAMON,consultas odontologicas,endodoncias,2007-07-01,9,9
SANTA ANA,consultas odontologicas,endodoncias,2007-07-01,3,3
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2007-07-01,664,664
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2007-07-01,12,12
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2007-07-01,13,13
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2007-07-01,1,1
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2007-07-01,8,8
SAPAHAQUI,consultas odontologicas,endodoncias,2007-07-01,6,6
SENA,consultas odontologicas,endodoncias,2007-07-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2007-07-01,3,3
SICAYA,consultas odontologicas,endodoncias,2007-07-01,5,5
SIPE SIPE,consultas odontologicas,endodoncias,2007-07-01,93,93
SOPACHUY,consultas odontologicas,endodoncias,2007-07-01,1,1
SORACACHI,consultas odontologicas,endodoncias,2007-07-01,1,1
SORATA,consultas odontologicas,endodoncias,2007-07-01,4,4
SUCRE,consultas odontologicas,endodoncias,2007-07-01,929,929
TACACOMA,consultas odontologicas,endodoncias,2007-07-01,16,16
TACOPAYA,consultas odontologicas,endodoncias,2007-07-01,1,1
TAPACARI,consultas odontologicas,endodoncias,2007-07-01,1,1
TARABUCO,consultas odontologicas,endodoncias,2007-07-01,2,2
TARATA,consultas odontologicas,endodoncias,2007-07-01,12,12
TARIJA,consultas odontologicas,endodoncias,2007-07-01,640,640
TEOPONTE,consultas odontologicas,endodoncias,2007-07-01,2,2
TINGUIPAYA,consultas odontologicas,endodoncias,2007-07-01,4,4
TIPUANI,consultas odontologicas,endodoncias,2007-07-01,8,8
TIQUIPAYA,consultas odontologicas,endodoncias,2007-07-01,45,45
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2007-07-01,120,120
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,endodoncias,2007-07-01,2,2
TOCO,consultas odontologicas,endodoncias,2007-07-01,1,1
TOLATA,consultas odontologicas,endodoncias,2007-07-01,24,24
TOLEDO,consultas odontologicas,endodoncias,2007-07-01,8,8
TOTORA(CBBA),consultas odontologicas,endodoncias,2007-07-01,8,8
TRIGAL,consultas odontologicas,endodoncias,2007-07-01,5,5
TRINIDAD,consultas odontologicas,endodoncias,2007-07-01,73,73
TUPIZA,consultas odontologicas,endodoncias,2007-07-01,11,11
TURCO,consultas odontologicas,endodoncias,2007-07-01,8,8
UNCIA,consultas odontologicas,endodoncias,2007-07-01,124,124
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2007-07-01,19,19
URUBICHA,consultas odontologicas,endodoncias,2007-07-01,16,16
UYUNI,consultas odontologicas,endodoncias,2007-07-01,26,26
VACAS,consultas odontologicas,endodoncias,2007-07-01,4,4
VALLEGRANDE,consultas odontologicas,endodoncias,2007-07-01,73,73
VIACHA,consultas odontologicas,endodoncias,2007-07-01,23,23
VILLA MONTES,consultas odontologicas,endodoncias,2007-07-01,83,83
VILLA RIVERO,consultas odontologicas,endodoncias,2007-07-01,3,3
VILLA SERRANO,consultas odontologicas,endodoncias,2007-07-01,18,18
VILLA TUNARI,consultas odontologicas,endodoncias,2007-07-01,44,44
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2007-07-01,1,1
VILLAZON,consultas odontologicas,endodoncias,2007-07-01,126,126
VINTO,consultas odontologicas,endodoncias,2007-07-01,32,32
VITICHI,consultas odontologicas,endodoncias,2007-07-01,1,1
WALDO BALLIVIAN,consultas odontologicas,endodoncias,2007-07-01,2,2
WARNES,consultas odontologicas,endodoncias,2007-07-01,12,12
YACUIBA,consultas odontologicas,endodoncias,2007-07-01,109,109
YAMPARAEZ,consultas odontologicas,endodoncias,2007-07-01,9,9
YANACACHI,consultas odontologicas,endodoncias,2007-07-01,1,1
YAPACANI,consultas odontologicas,endodoncias,2007-07-01,2,2
YOCALLA,consultas odontologicas,endodoncias,2007-07-01,1,1
YUNCHARA,consultas odontologicas,endodoncias,2007-07-01,16,16
ZUDAÑEZ,consultas odontologicas,endodoncias,2007-07-01,1,1
ACHACACHI,consultas odontologicas,endodoncias,2007-08-01,53,53
ACHOCALLA,consultas odontologicas,endodoncias,2007-08-01,6,6
AIQUILE,consultas odontologicas,endodoncias,2007-08-01,60,60
ANCORAIMES,consultas odontologicas,endodoncias,2007-08-01,13,13
ANDAMARCA,consultas odontologicas,endodoncias,2007-08-01,8,8
ANZALDO,consultas odontologicas,endodoncias,2007-08-01,28,28
ARAMPAMPA,consultas odontologicas,endodoncias,2007-08-01,6,6
ARANI,consultas odontologicas,endodoncias,2007-08-01,9,9
ARQUE,consultas odontologicas,endodoncias,2007-08-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2007-08-01,2,2
ATOCHA,consultas odontologicas,endodoncias,2007-08-01,49,49
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2007-08-01,5,5
AZURDUY,consultas odontologicas,endodoncias,2007-08-01,22,22
BATALLAS,consultas odontologicas,endodoncias,2007-08-01,2,2
BAURES,consultas odontologicas,endodoncias,2007-08-01,4,4
BERMEJO,consultas odontologicas,endodoncias,2007-08-01,53,53
BETANZOS,consultas odontologicas,endodoncias,2007-08-01,4,4
BOLIVAR,consultas odontologicas,endodoncias,2007-08-01,4,4
BOYUIBE,consultas odontologicas,endodoncias,2007-08-01,14,14
BUENA VISTA,consultas odontologicas,endodoncias,2007-08-01,1,1
CABEZAS,consultas odontologicas,endodoncias,2007-08-01,7,7
CAJUATA,consultas odontologicas,endodoncias,2007-08-01,3,3
CALAMARCA,consultas odontologicas,endodoncias,2007-08-01,2,2
CAMARGO,consultas odontologicas,endodoncias,2007-08-01,21,21
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2007-08-01,10,10
CAMIRI,consultas odontologicas,endodoncias,2007-08-01,64,64
CAPINOTA,consultas odontologicas,endodoncias,2007-08-01,97,97
CARACOLLO,consultas odontologicas,endodoncias,2007-08-01,4,4
CARANAVI,consultas odontologicas,endodoncias,2007-08-01,24,24
CARAPARI,consultas odontologicas,endodoncias,2007-08-01,10,10
CHALLAPATA,consultas odontologicas,endodoncias,2007-08-01,26,26
CHAQUI,consultas odontologicas,endodoncias,2007-08-01,10,10
CHARAGUA,consultas odontologicas,endodoncias,2007-08-01,4,4
CHAYANTA,consultas odontologicas,endodoncias,2007-08-01,6,6
CHIMORE,consultas odontologicas,endodoncias,2007-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2007-08-01,43,43
CLIZA,consultas odontologicas,endodoncias,2007-08-01,19,19
COBIJA,consultas odontologicas,endodoncias,2007-08-01,26,26
COCHABAMBA,consultas odontologicas,endodoncias,2007-08-01,1565,1565
COLCAPIRHUA,consultas odontologicas,endodoncias,2007-08-01,18,18
COLLANA,consultas odontologicas,endodoncias,2007-08-01,10,10
COLOMI,consultas odontologicas,endodoncias,2007-08-01,3,3
COLPA BELGICA,consultas odontologicas,endodoncias,2007-08-01,15,15
COLQUENCHA,consultas odontologicas,endodoncias,2007-08-01,1,1
COLQUIRI,consultas odontologicas,endodoncias,2007-08-01,9,9
COMARAPA,consultas odontologicas,endodoncias,2007-08-01,81,81
COPACABANA,consultas odontologicas,endodoncias,2007-08-01,10,10
CORIPATA,consultas odontologicas,endodoncias,2007-08-01,3,3
CORO CORO,consultas odontologicas,endodoncias,2007-08-01,3,3
COROICO,consultas odontologicas,endodoncias,2007-08-01,40,40
CORQUE,consultas odontologicas,endodoncias,2007-08-01,4,4
COTAGAITA,consultas odontologicas,endodoncias,2007-08-01,33,33
COTOCA,consultas odontologicas,endodoncias,2007-08-01,3,3
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,endodoncias,2007-08-01,6,6
CUEVO,consultas odontologicas,endodoncias,2007-08-01,5,5
CULPINA,consultas odontologicas,endodoncias,2007-08-01,18,18
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2007-08-01,6,6
EL ALTO,consultas odontologicas,endodoncias,2007-08-01,1064,1064
EL PUENTE(STC),consultas odontologicas,endodoncias,2007-08-01,7,7
EL TORNO,consultas odontologicas,endodoncias,2007-08-01,36,36
ENTRE RIOS,consultas odontologicas,endodoncias,2007-08-01,8,8
ENTRE RIOS,consultas odontologicas,endodoncias,2007-08-01,21,21
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2007-08-01,28,28
GENERAL SAAVEDRA,consultas odontologicas,endodoncias,2007-08-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2007-08-01,5,5
GUANAY,consultas odontologicas,endodoncias,2007-08-01,16,16
GUAQUI,consultas odontologicas,endodoncias,2007-08-01,1,1
GUAYARAMERIN,consultas odontologicas,endodoncias,2007-08-01,14,14
GUTIERREZ,consultas odontologicas,endodoncias,2007-08-01,21,21
HUACHACALLA,consultas odontologicas,endodoncias,2007-08-01,3,3
HUANUNI,consultas odontologicas,endodoncias,2007-08-01,46,46
HUARACAJE,consultas odontologicas,endodoncias,2007-08-01,5,5
HUAYLLAMARCA,consultas odontologicas,endodoncias,2007-08-01,8,8
ICLA,consultas odontologicas,endodoncias,2007-08-01,23,23
INCAHUASI,consultas odontologicas,endodoncias,2007-08-01,4,4
INQUISIVI,consultas odontologicas,endodoncias,2007-08-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2007-08-01,3,3
IXIAMAS,consultas odontologicas,endodoncias,2007-08-01,10,10
JESUS DE MACHACA,consultas odontologicas,endodoncias,2007-08-01,4,4
LA ASUNTA,consultas odontologicas,endodoncias,2007-08-01,4,4
LA GUARDIA,consultas odontologicas,endodoncias,2007-08-01,12,12
LA PAZ,consultas odontologicas,endodoncias,2007-08-01,2174,2174
LAGUNILLAS,consultas odontologicas,endodoncias,2007-08-01,5,5
LAJA,consultas odontologicas,endodoncias,2007-08-01,1,1
LAS CARRERAS,consultas odontologicas,endodoncias,2007-08-01,8,8
LICOMA PAMPA,consultas odontologicas,endodoncias,2007-08-01,2,2
LLALLAGUA,consultas odontologicas,endodoncias,2007-08-01,44,44
LORETO,consultas odontologicas,endodoncias,2007-08-01,12,12
MACHACAMARCA,consultas odontologicas,endodoncias,2007-08-01,21,21
MACHARETI,consultas odontologicas,endodoncias,2007-08-01,1,1
MAGDALENA,consultas odontologicas,endodoncias,2007-08-01,5,5
MAPIRI,consultas odontologicas,endodoncias,2007-08-01,10,10
MECAPACA,consultas odontologicas,endodoncias,2007-08-01,13,13
MINEROS,consultas odontologicas,endodoncias,2007-08-01,2,2
MIZQUE,consultas odontologicas,endodoncias,2007-08-01,6,6
MOCOMOCO,consultas odontologicas,endodoncias,2007-08-01,5,5
MOJOCOYA,consultas odontologicas,endodoncias,2007-08-01,3,3
MONTEAGUDO,consultas odontologicas,endodoncias,2007-08-01,23,23
MONTERO,consultas odontologicas,endodoncias,2007-08-01,42,42
MORO MORO,consultas odontologicas,endodoncias,2007-08-01,2,2
MOROCHATA,consultas odontologicas,endodoncias,2007-08-01,5,5
OKINAWA,consultas odontologicas,endodoncias,2007-08-01,4,4
OMEREQUE,consultas odontologicas,endodoncias,2007-08-01,3,3
ORURO,consultas odontologicas,endodoncias,2007-08-01,729,729
PADCAYA,consultas odontologicas,endodoncias,2007-08-01,8,8
PADILLA,consultas odontologicas,endodoncias,2007-08-01,10,10
PAILON,consultas odontologicas,endodoncias,2007-08-01,2,2
PALCA,consultas odontologicas,endodoncias,2007-08-01,1,1
PALOS BLANCOS,consultas odontologicas,endodoncias,2007-08-01,4,4
PAMPA AULLAGAS,consultas odontologicas,endodoncias,2007-08-01,10,10
PASORAPA,consultas odontologicas,endodoncias,2007-08-01,2,2
PATACAMAYA,consultas odontologicas,endodoncias,2007-08-01,54,54
PAZÑA,consultas odontologicas,endodoncias,2007-08-01,13,13
POCONA,consultas odontologicas,endodoncias,2007-08-01,7,7
POOPO,consultas odontologicas,endodoncias,2007-08-01,15,15
PORCO,consultas odontologicas,endodoncias,2007-08-01,11,11
POROMA,consultas odontologicas,endodoncias,2007-08-01,2,2
PORTACHUELO,consultas odontologicas,endodoncias,2007-08-01,3,3
POTOSI,consultas odontologicas,endodoncias,2007-08-01,245,245
PUCARA,consultas odontologicas,endodoncias,2007-08-01,4,4
PUCARANI,consultas odontologicas,endodoncias,2007-08-01,24,24
PUERTO ACOSTA,consultas odontologicas,endodoncias,2007-08-01,55,55
PUERTO CARABUCO,consultas odontologicas,endodoncias,2007-08-01,1,1
PUERTO QUIJARRO,consultas odontologicas,endodoncias,2007-08-01,8,8
PUERTO RICO,consultas odontologicas,endodoncias,2007-08-01,4,4
PUERTO SUAREZ,consultas odontologicas,endodoncias,2007-08-01,7,7
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2007-08-01,119,119
PUNA,consultas odontologicas,endodoncias,2007-08-01,1,1
PUNATA,consultas odontologicas,endodoncias,2007-08-01,54,54
QUILLACOLLO,consultas odontologicas,endodoncias,2007-08-01,96,96
QUIME,consultas odontologicas,endodoncias,2007-08-01,13,13
QUIRUSILLAS,consultas odontologicas,endodoncias,2007-08-01,16,16
REYES,consultas odontologicas,endodoncias,2007-08-01,13,13
RIBERALTA,consultas odontologicas,endodoncias,2007-08-01,21,21
ROBORE,consultas odontologicas,endodoncias,2007-08-01,17,17
SABAYA,consultas odontologicas,endodoncias,2007-08-01,3,3
SACABA,consultas odontologicas,endodoncias,2007-08-01,94,94
SACACA,consultas odontologicas,endodoncias,2007-08-01,2,2
SAIPINA,consultas odontologicas,endodoncias,2007-08-01,50,50
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2007-08-01,3,3
SAMAIPATA,consultas odontologicas,endodoncias,2007-08-01,2,2
SAN BENITO,consultas odontologicas,endodoncias,2007-08-01,20,20
SAN BORJA,consultas odontologicas,endodoncias,2007-08-01,11,11
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2007-08-01,2,2
SAN CARLOS,consultas odontologicas,endodoncias,2007-08-01,21,21
SAN IGNACIO,consultas odontologicas,endodoncias,2007-08-01,22,22
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2007-08-01,37,37
SAN JAVIER(STC),consultas odontologicas,endodoncias,2007-08-01,3,3
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2007-08-01,18,18
SAN JUAN DE YAPACANI,consultas odontologicas,endodoncias,2007-08-01,3,3
SAN JULIAN,consultas odontologicas,endodoncias,2007-08-01,22,22
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2007-08-01,143,143
