municipality,group,variable,month,Acciones preventivas,TOTAL
ARBIETO,consultas odontologicas,acciones preventivas,2007-10-01,207,207
ARQUE,consultas odontologicas,acciones preventivas,2007-10-01,90,90
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2007-10-01,6,6
ATOCHA,consultas odontologicas,acciones preventivas,2007-10-01,427,427
AYO AYO,consultas odontologicas,acciones preventivas,2007-10-01,285,285
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2007-10-01,584,584
AZURDUY,consultas odontologicas,acciones preventivas,2007-10-01,1571,1571
BATALLAS,consultas odontologicas,acciones preventivas,2007-10-01,56,56
BELEN DE URMIRI,consultas odontologicas,acciones preventivas,2007-10-01,5,5
BELLA FLOR,consultas odontologicas,acciones preventivas,2007-10-01,80,80
BERMEJO,consultas odontologicas,acciones preventivas,2007-10-01,457,457
BETANZOS,consultas odontologicas,acciones preventivas,2007-10-01,51,51
BOLPEBRA,consultas odontologicas,acciones preventivas,2007-10-01,16,16
BOYUIBE,consultas odontologicas,acciones preventivas,2007-10-01,30,30
BUENA VISTA,consultas odontologicas,acciones preventivas,2007-10-01,300,300
CABEZAS,consultas odontologicas,acciones preventivas,2007-10-01,233,233
CAIROMA,consultas odontologicas,acciones preventivas,2007-10-01,116,116
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2007-10-01,10,10
CALACOTO,consultas odontologicas,acciones preventivas,2007-10-01,124,124
CALAMARCA,consultas odontologicas,acciones preventivas,2007-10-01,5,5
CAMARGO,consultas odontologicas,acciones preventivas,2007-10-01,841,841
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2007-10-01,34,34
CAMIRI,consultas odontologicas,acciones preventivas,2007-10-01,1373,1373
CAPINOTA,consultas odontologicas,acciones preventivas,2007-10-01,138,138
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2007-10-01,27,27
CARACOLLO,consultas odontologicas,acciones preventivas,2007-10-01,59,59
CARANAVI,consultas odontologicas,acciones preventivas,2007-10-01,341,341
CARAPARI,consultas odontologicas,acciones preventivas,2007-10-01,174,174
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2007-10-01,65,65
CHALLAPATA,consultas odontologicas,acciones preventivas,2007-10-01,873,873
CHARAGUA,consultas odontologicas,acciones preventivas,2007-10-01,101,101
CHARAÑA,consultas odontologicas,acciones preventivas,2007-10-01,2,2
CHAYANTA,consultas odontologicas,acciones preventivas,2007-10-01,202,202
CHIMORE,consultas odontologicas,acciones preventivas,2007-10-01,72,72
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2007-10-01,16,16
CHUMA,consultas odontologicas,acciones preventivas,2007-10-01,43,43
CLIZA,consultas odontologicas,acciones preventivas,2007-10-01,1688,1688
COBIJA,consultas odontologicas,acciones preventivas,2007-10-01,292,292
COCHABAMBA,consultas odontologicas,acciones preventivas,2007-10-01,55153,55153
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2007-10-01,155,155
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2007-10-01,103,103
COLLANA,consultas odontologicas,acciones preventivas,2007-10-01,3,3
COLOMI,consultas odontologicas,acciones preventivas,2007-10-01,2000,2000
COLPA BELGICA,consultas odontologicas,acciones preventivas,2007-10-01,1288,1288
COLQUECHACA,consultas odontologicas,acciones preventivas,2007-10-01,960,960
COLQUENCHA,consultas odontologicas,acciones preventivas,2007-10-01,2,2
COLQUIRI,consultas odontologicas,acciones preventivas,2007-10-01,234,234
COMARAPA,consultas odontologicas,acciones preventivas,2007-10-01,44,44
CONCEPCION,consultas odontologicas,acciones preventivas,2007-10-01,115,115
COPACABANA,consultas odontologicas,acciones preventivas,2007-10-01,202,202
CORIPATA,consultas odontologicas,acciones preventivas,2007-10-01,32,32
CORO CORO,consultas odontologicas,acciones preventivas,2007-10-01,20,20
COROICO,consultas odontologicas,acciones preventivas,2007-10-01,38,38
CORQUE,consultas odontologicas,acciones preventivas,2007-10-01,142,142
COTAGAITA,consultas odontologicas,acciones preventivas,2007-10-01,783,783
COTOCA,consultas odontologicas,acciones preventivas,2007-10-01,1479,1479
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2007-10-01,15,15
CUEVO,consultas odontologicas,acciones preventivas,2007-10-01,449,449
CULPINA,consultas odontologicas,acciones preventivas,2007-10-01,101,101
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2007-10-01,400,400
CURVA,consultas odontologicas,acciones preventivas,2007-10-01,89,89
DESAGUADERO,consultas odontologicas,acciones preventivas,2007-10-01,2,2
EL ALTO,consultas odontologicas,acciones preventivas,2007-10-01,5446,5446
EL CHORO,consultas odontologicas,acciones preventivas,2007-10-01,8,8
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2007-10-01,3,3
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2007-10-01,173,173
EL TORNO,consultas odontologicas,acciones preventivas,2007-10-01,316,316
EL VILLAR,consultas odontologicas,acciones preventivas,2007-10-01,469,469
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-10-01,240,240
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-10-01,143,143
EUCALIPTUS,consultas odontologicas,acciones preventivas,2007-10-01,1,1
EXALTACION,consultas odontologicas,acciones preventivas,2007-10-01,26,26
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2007-10-01,4,4
FILADELFIA,consultas odontologicas,acciones preventivas,2007-10-01,37,37
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2007-10-01,470,470
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2007-10-01,82,82
GUAQUI,consultas odontologicas,acciones preventivas,2007-10-01,37,37
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2007-10-01,686,686
GUTIERREZ,consultas odontologicas,acciones preventivas,2007-10-01,644,644
HUACARETA,consultas odontologicas,acciones preventivas,2007-10-01,26,26
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2007-10-01,16,16
HUACHACALLA,consultas odontologicas,acciones preventivas,2007-10-01,151,151
HUANUNI,consultas odontologicas,acciones preventivas,2007-10-01,255,255
HUARACAJE,consultas odontologicas,acciones preventivas,2007-10-01,30,30
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2007-10-01,6,6
ICLA,consultas odontologicas,acciones preventivas,2007-10-01,1272,1272
INCAHUASI,consultas odontologicas,acciones preventivas,2007-10-01,522,522
INQUISIVI,consultas odontologicas,acciones preventivas,2007-10-01,7,7
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2007-10-01,58,58
IXIAMAS,consultas odontologicas,acciones preventivas,2007-10-01,20,20
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2007-10-01,11,11
LA ASUNTA,consultas odontologicas,acciones preventivas,2007-10-01,195,195
LA GUARDIA,consultas odontologicas,acciones preventivas,2007-10-01,208,208
LA PAZ,consultas odontologicas,acciones preventivas,2007-10-01,7203,7203
LAGUNILLAS,consultas odontologicas,acciones preventivas,2007-10-01,202,202
LAJA,consultas odontologicas,acciones preventivas,2007-10-01,6,6
LAS CARRERAS,consultas odontologicas,acciones preventivas,2007-10-01,40,40
LICOMA PAMPA,consultas odontologicas,acciones preventivas,2007-10-01,135,135
LLALLAGUA,consultas odontologicas,acciones preventivas,2007-10-01,1207,1207
LLICA,consultas odontologicas,acciones preventivas,2007-10-01,2,2
LORETO,consultas odontologicas,acciones preventivas,2007-10-01,78,78
MACHACAMARCA,consultas odontologicas,acciones preventivas,2007-10-01,108,108
MACHARETI,consultas odontologicas,acciones preventivas,2007-10-01,398,398
MAGDALENA,consultas odontologicas,acciones preventivas,2007-10-01,17,17
MAIRANA,consultas odontologicas,acciones preventivas,2007-10-01,1206,1206
MAPIRI,consultas odontologicas,acciones preventivas,2007-10-01,10,10
MECAPACA,consultas odontologicas,acciones preventivas,2007-10-01,22,22
MINEROS,consultas odontologicas,acciones preventivas,2007-10-01,41,41
MIZQUE,consultas odontologicas,acciones preventivas,2007-10-01,771,771
MOCOMOCO,consultas odontologicas,acciones preventivas,2007-10-01,226,226
MOJOCOYA,consultas odontologicas,acciones preventivas,2007-10-01,138,138
MONTEAGUDO,consultas odontologicas,acciones preventivas,2007-10-01,906,906
MONTERO,consultas odontologicas,acciones preventivas,2007-10-01,867,867
MORO MORO,consultas odontologicas,acciones preventivas,2007-10-01,22,22
MOROCHATA,consultas odontologicas,acciones preventivas,2007-10-01,98,98
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,acciones preventivas,2007-10-01,26,26
OKINAWA,consultas odontologicas,acciones preventivas,2007-10-01,2156,2156
OMEREQUE,consultas odontologicas,acciones preventivas,2007-10-01,138,138
ORURO,consultas odontologicas,acciones preventivas,2007-10-01,4763,4763
PADCAYA,consultas odontologicas,acciones preventivas,2007-10-01,497,497
PADILLA,consultas odontologicas,acciones preventivas,2007-10-01,551,551
PAILON,consultas odontologicas,acciones preventivas,2007-10-01,466,466
PALCA,consultas odontologicas,acciones preventivas,2007-10-01,61,61
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2007-10-01,60,60
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2007-10-01,29,29
PAMPA GRANDE,consultas odontologicas,acciones preventivas,2007-10-01,3,3
PAPEL PAMPA,consultas odontologicas,acciones preventivas,2007-10-01,42,42
PASORAPA,consultas odontologicas,acciones preventivas,2007-10-01,465,465
PATACAMAYA,consultas odontologicas,acciones preventivas,2007-10-01,73,73
PAZÑA,consultas odontologicas,acciones preventivas,2007-10-01,195,195
PELECHUCO,consultas odontologicas,acciones preventivas,2007-10-01,74,74
POCOATA,consultas odontologicas,acciones preventivas,2007-10-01,54,54
POCONA,consultas odontologicas,acciones preventivas,2007-10-01,69,69
POJO (CBBA),consultas odontologicas,acciones preventivas,2007-10-01,743,743
POOPO,consultas odontologicas,acciones preventivas,2007-10-01,160,160
POROMA,consultas odontologicas,acciones preventivas,2007-10-01,69,69
PORONGO,consultas odontologicas,acciones preventivas,2007-10-01,693,693
PORTACHUELO,consultas odontologicas,acciones preventivas,2007-10-01,1155,1155
PORVENIR,consultas odontologicas,acciones preventivas,2007-10-01,79,79
POTOSI,consultas odontologicas,acciones preventivas,2007-10-01,602,602
PRESTO,consultas odontologicas,acciones preventivas,2007-10-01,235,235
PUCARA,consultas odontologicas,acciones preventivas,2007-10-01,56,56
PUCARANI,consultas odontologicas,acciones preventivas,2007-10-01,44,44
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2007-10-01,10,10
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2007-10-01,1,1
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2007-10-01,53,53
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2007-10-01,54,54
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2007-10-01,451,451
PUERTO RICO,consultas odontologicas,acciones preventivas,2007-10-01,143,143
PUERTO SILES,consultas odontologicas,acciones preventivas,2007-10-01,70,70
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2007-10-01,481,481
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2007-10-01,49,49
PUNA,consultas odontologicas,acciones preventivas,2007-10-01,194,194
PUNATA,consultas odontologicas,acciones preventivas,2007-10-01,1000,1000
QUIABAYA,consultas odontologicas,acciones preventivas,2007-10-01,8,8
QUILLACOLLO,consultas odontologicas,acciones preventivas,2007-10-01,989,989
QUIME,consultas odontologicas,acciones preventivas,2007-10-01,239,239
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2007-10-01,16,16
REYES,consultas odontologicas,acciones preventivas,2007-10-01,473,473
RIBERALTA,consultas odontologicas,acciones preventivas,2007-10-01,2688,2688
ROBORE,consultas odontologicas,acciones preventivas,2007-10-01,134,134
RURRENABAQUE,consultas odontologicas,acciones preventivas,2007-10-01,215,215
SABAYA,consultas odontologicas,acciones preventivas,2007-10-01,106,106
SACABA,consultas odontologicas,acciones preventivas,2007-10-01,202,202
SACACA,consultas odontologicas,acciones preventivas,2007-10-01,486,486
SAIPINA,consultas odontologicas,acciones preventivas,2007-10-01,5,5
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2007-10-01,139,139
SAMAIPATA,consultas odontologicas,acciones preventivas,2007-10-01,6,6
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2007-10-01,160,160
SAN ANDRES,consultas odontologicas,acciones preventivas,2007-10-01,5,5
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2007-10-01,24,24
SAN ANTONIO DE LOMERIO,consultas odontologicas,acciones preventivas,2007-10-01,10,10
SAN BENITO,consultas odontologicas,acciones preventivas,2007-10-01,1330,1330
SAN BORJA,consultas odontologicas,acciones preventivas,2007-10-01,47,47
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2007-10-01,43,43
SAN CARLOS,consultas odontologicas,acciones preventivas,2007-10-01,377,377
SAN IGNACIO,consultas odontologicas,acciones preventivas,2007-10-01,818,818
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2007-10-01,1238,1238
SAN JAVIER(BNI),consultas odontologicas,acciones preventivas,2007-10-01,62,62
SAN JAVIER(STC),consultas odontologicas,acciones preventivas,2007-10-01,1373,1373
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2007-10-01,290,290
SAN JOSE DE CHIQUITOS,consultas odontologicas,acciones preventivas,2007-10-01,60,60
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2007-10-01,161,161
SAN JULIAN,consultas odontologicas,acciones preventivas,2007-10-01,256,256
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2007-10-01,414,414
SAN LUCAS,consultas odontologicas,acciones preventivas,2007-10-01,311,311
SAN MATIAS,consultas odontologicas,acciones preventivas,2007-10-01,39,39
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2007-10-01,1436,1436
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2007-10-01,1097,1097
SAN PEDRO DE CURAHUARA,consultas odontologicas,acciones preventivas,2007-10-01,60,60
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2007-10-01,53,53
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2007-10-01,18,18
SAN RAFAEL,consultas odontologicas,acciones preventivas,2007-10-01,147,147
SAN RAMON,consultas odontologicas,acciones preventivas,2007-10-01,1204,1204
SANTA ANA,consultas odontologicas,acciones preventivas,2007-10-01,387,387
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2007-10-01,19371,19371
SANTA ROSA,consultas odontologicas,acciones preventivas,2007-10-01,372,372
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2007-10-01,904,904
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2007-10-01,79,79
SANTIVAÑES,consultas odontologicas,acciones preventivas,2007-10-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2007-10-01,7,7
SAPAHAQUI,consultas odontologicas,acciones preventivas,2007-10-01,85,85
SENA,consultas odontologicas,acciones preventivas,2007-10-01,692,692
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2007-10-01,78,78
SICAYA,consultas odontologicas,acciones preventivas,2007-10-01,19,19
SIPE SIPE,consultas odontologicas,acciones preventivas,2007-10-01,761,761
SOPACHUY,consultas odontologicas,acciones preventivas,2007-10-01,777,777
SORACACHI,consultas odontologicas,acciones preventivas,2007-10-01,513,513
SORATA,consultas odontologicas,acciones preventivas,2007-10-01,1,1
SUCRE,consultas odontologicas,acciones preventivas,2007-10-01,1385,1385
TACACOMA,consultas odontologicas,acciones preventivas,2007-10-01,133,133
TACOPAYA,consultas odontologicas,acciones preventivas,2007-10-01,166,166
TAHUA,consultas odontologicas,acciones preventivas,2007-10-01,51,51
TAPACARI,consultas odontologicas,acciones preventivas,2007-10-01,45,45
TARABUCO,consultas odontologicas,acciones preventivas,2007-10-01,740,740
TARATA,consultas odontologicas,acciones preventivas,2007-10-01,495,495
TARIJA,consultas odontologicas,acciones preventivas,2007-10-01,1024,1024
TARVITA,consultas odontologicas,acciones preventivas,2007-10-01,134,134
TEOPONTE,consultas odontologicas,acciones preventivas,2007-10-01,376,376
TIAWANACU,consultas odontologicas,acciones preventivas,2007-10-01,63,63
TINGUIPAYA,consultas odontologicas,acciones preventivas,2007-10-01,188,188
TIPUANI,consultas odontologicas,acciones preventivas,2007-10-01,17,17
TIQUIPAYA,consultas odontologicas,acciones preventivas,2007-10-01,386,386
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2007-10-01,449,449
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,acciones preventivas,2007-10-01,1,1
TOCO,consultas odontologicas,acciones preventivas,2007-10-01,1007,1007
TOLEDO,consultas odontologicas,acciones preventivas,2007-10-01,247,247
TOMAVE,consultas odontologicas,acciones preventivas,2007-10-01,53,53
TOMINA,consultas odontologicas,acciones preventivas,2007-10-01,241,241
TORO TORO,consultas odontologicas,acciones preventivas,2007-10-01,214,214
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2007-10-01,610,610
TOTORA(ORR),consultas odontologicas,acciones preventivas,2007-10-01,2,2
TRIGAL,consultas odontologicas,acciones preventivas,2007-10-01,7,7
TRINIDAD,consultas odontologicas,acciones preventivas,2007-10-01,791,791
TUPIZA,consultas odontologicas,acciones preventivas,2007-10-01,221,221
TURCO,consultas odontologicas,acciones preventivas,2007-10-01,274,274
UNCIA,consultas odontologicas,acciones preventivas,2007-10-01,203,203
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2007-10-01,145,145
URUBICHA,consultas odontologicas,acciones preventivas,2007-10-01,526,526
UYUNI,consultas odontologicas,acciones preventivas,2007-10-01,41,41
VACAS,consultas odontologicas,acciones preventivas,2007-10-01,239,239
VALLEGRANDE,consultas odontologicas,acciones preventivas,2007-10-01,528,528
VIACHA,consultas odontologicas,acciones preventivas,2007-10-01,260,260
VILLA MONTES,consultas odontologicas,acciones preventivas,2007-10-01,61,61
VILLA NUEVA (LOMA ALTA),consultas odontologicas,acciones preventivas,2007-10-01,234,234
VILLA RIVERO,consultas odontologicas,acciones preventivas,2007-10-01,11,11
VILLA SERRANO,consultas odontologicas,acciones preventivas,2007-10-01,680,680
VILLA TUNARI,consultas odontologicas,acciones preventivas,2007-10-01,863,863
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2007-10-01,1442,1442
VILLAZON,consultas odontologicas,acciones preventivas,2007-10-01,1073,1073
VINTO,consultas odontologicas,acciones preventivas,2007-10-01,155,155
VITICHI,consultas odontologicas,acciones preventivas,2007-10-01,53,53
WARNES,consultas odontologicas,acciones preventivas,2007-10-01,173,173
YACO,consultas odontologicas,acciones preventivas,2007-10-01,72,72
YACUIBA,consultas odontologicas,acciones preventivas,2007-10-01,547,547
YAMPARAEZ,consultas odontologicas,acciones preventivas,2007-10-01,659,659
YANACACHI,consultas odontologicas,acciones preventivas,2007-10-01,1,1
YAPACANI,consultas odontologicas,acciones preventivas,2007-10-01,891,891
YOCALLA,consultas odontologicas,acciones preventivas,2007-10-01,17,17
YOTALA,consultas odontologicas,acciones preventivas,2007-10-01,415,415
YUNCHARA,consultas odontologicas,acciones preventivas,2007-10-01,20,20
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2007-10-01,98,98
ACACIO,consultas odontologicas,acciones preventivas,2007-11-01,15,15
ACHACACHI,consultas odontologicas,acciones preventivas,2007-11-01,128,128
ACHOCALLA,consultas odontologicas,acciones preventivas,2007-11-01,100,100
AIQUILE,consultas odontologicas,acciones preventivas,2007-11-01,892,892
ALCALA,consultas odontologicas,acciones preventivas,2007-11-01,216,216
ANCORAIMES,consultas odontologicas,acciones preventivas,2007-11-01,12,12
ANDAMARCA,consultas odontologicas,acciones preventivas,2007-11-01,500,500
ANTEQUERA,consultas odontologicas,acciones preventivas,2007-11-01,495,495
ANZALDO,consultas odontologicas,acciones preventivas,2007-11-01,50,50
APOLO,consultas odontologicas,acciones preventivas,2007-11-01,77,77
ARAMPAMPA,consultas odontologicas,acciones preventivas,2007-11-01,15,15
ARANI,consultas odontologicas,acciones preventivas,2007-11-01,257,257
ARBIETO,consultas odontologicas,acciones preventivas,2007-11-01,294,294
ARQUE,consultas odontologicas,acciones preventivas,2007-11-01,267,267
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2007-11-01,18,18
ATOCHA,consultas odontologicas,acciones preventivas,2007-11-01,292,292
AYO AYO,consultas odontologicas,acciones preventivas,2007-11-01,168,168
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2007-11-01,146,146
AZURDUY,consultas odontologicas,acciones preventivas,2007-11-01,177,177
BATALLAS,consultas odontologicas,acciones preventivas,2007-11-01,28,28
BELEN DE URMIRI,consultas odontologicas,acciones preventivas,2007-11-01,19,19
BELLA FLOR,consultas odontologicas,acciones preventivas,2007-11-01,38,38
BERMEJO,consultas odontologicas,acciones preventivas,2007-11-01,405,405
BETANZOS,consultas odontologicas,acciones preventivas,2007-11-01,45,45
BOLIVAR,consultas odontologicas,acciones preventivas,2007-11-01,161,161
BOYUIBE,consultas odontologicas,acciones preventivas,2007-11-01,17,17
BUENA VISTA,consultas odontologicas,acciones preventivas,2007-11-01,10,10
CABEZAS,consultas odontologicas,acciones preventivas,2007-11-01,154,154
CAIROMA,consultas odontologicas,acciones preventivas,2007-11-01,61,61
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2007-11-01,87,87
CALACOTO,consultas odontologicas,acciones preventivas,2007-11-01,220,220
CALAMARCA,consultas odontologicas,acciones preventivas,2007-11-01,495,495
CAMARGO,consultas odontologicas,acciones preventivas,2007-11-01,448,448
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2007-11-01,109,109
CAMIRI,consultas odontologicas,acciones preventivas,2007-11-01,236,236
CAPINOTA,consultas odontologicas,acciones preventivas,2007-11-01,209,209
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2007-11-01,42,42
CARACOLLO,consultas odontologicas,acciones preventivas,2007-11-01,124,124
CARANAVI,consultas odontologicas,acciones preventivas,2007-11-01,543,543
CARAPARI,consultas odontologicas,acciones preventivas,2007-11-01,67,67
CARIPUYO,consultas odontologicas,acciones preventivas,2007-11-01,199,199
CARMEN RIVERO TORREZ,consultas odontologicas,acciones preventivas,2007-11-01,10,10
CHALLAPATA,consultas odontologicas,acciones preventivas,2007-11-01,698,698
CHARAGUA,consultas odontologicas,acciones preventivas,2007-11-01,30,30
CHARAÑA,consultas odontologicas,acciones preventivas,2007-11-01,3,3
CHAYANTA,consultas odontologicas,acciones preventivas,2007-11-01,45,45
CHIMORE,consultas odontologicas,acciones preventivas,2007-11-01,214,214
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2007-11-01,130,130
CHUMA,consultas odontologicas,acciones preventivas,2007-11-01,268,268
CLIZA,consultas odontologicas,acciones preventivas,2007-11-01,482,482
COBIJA,consultas odontologicas,acciones preventivas,2007-11-01,543,543
COCHABAMBA,consultas odontologicas,acciones preventivas,2007-11-01,17754,17754
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2007-11-01,240,240
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2007-11-01,142,142
COLLANA,consultas odontologicas,acciones preventivas,2007-11-01,1,1
COLOMI,consultas odontologicas,acciones preventivas,2007-11-01,1070,1070
COLPA BELGICA,consultas odontologicas,acciones preventivas,2007-11-01,278,278
COLQUECHACA,consultas odontologicas,acciones preventivas,2007-11-01,7,7
COLQUENCHA,consultas odontologicas,acciones preventivas,2007-11-01,107,107
COLQUIRI,consultas odontologicas,acciones preventivas,2007-11-01,448,448
COMANCHE,consultas odontologicas,acciones preventivas,2007-11-01,11,11
COMARAPA,consultas odontologicas,acciones preventivas,2007-11-01,100,100
CONCEPCION,consultas odontologicas,acciones preventivas,2007-11-01,96,96
COPACABANA,consultas odontologicas,acciones preventivas,2007-11-01,420,420
CORIPATA,consultas odontologicas,acciones preventivas,2007-11-01,6,6
CORO CORO,consultas odontologicas,acciones preventivas,2007-11-01,10,10
COROICO,consultas odontologicas,acciones preventivas,2007-11-01,27,27
CORQUE,consultas odontologicas,acciones preventivas,2007-11-01,415,415
COTAGAITA,consultas odontologicas,acciones preventivas,2007-11-01,33,33
COTOCA,consultas odontologicas,acciones preventivas,2007-11-01,86,86
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2007-11-01,38,38
CUEVO,consultas odontologicas,acciones preventivas,2007-11-01,1,1
CULPINA,consultas odontologicas,acciones preventivas,2007-11-01,172,172
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2007-11-01,316,316
CURVA,consultas odontologicas,acciones preventivas,2007-11-01,9,9
DESAGUADERO,consultas odontologicas,acciones preventivas,2007-11-01,35,35
EL ALTO,consultas odontologicas,acciones preventivas,2007-11-01,1958,1958
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2007-11-01,5,5
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2007-11-01,382,382
EL TORNO,consultas odontologicas,acciones preventivas,2007-11-01,123,123
EL VILLAR,consultas odontologicas,acciones preventivas,2007-11-01,218,218
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-11-01,160,160
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-11-01,376,376
EUCALIPTUS,consultas odontologicas,acciones preventivas,2007-11-01,28,28
EUREKA (SANTOS MERCADO),consultas odontologicas,acciones preventivas,2007-11-01,74,74
FILADELFIA,consultas odontologicas,acciones preventivas,2007-11-01,108,108
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2007-11-01,266,266
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2007-11-01,111,111
GUANAY,consultas odontologicas,acciones preventivas,2007-11-01,13,13
GUAQUI,consultas odontologicas,acciones preventivas,2007-11-01,20,20
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2007-11-01,122,122
GUTIERREZ,consultas odontologicas,acciones preventivas,2007-11-01,507,507
HUACARETA,consultas odontologicas,acciones preventivas,2007-11-01,79,79
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2007-11-01,40,40
HUACHACALLA,consultas odontologicas,acciones preventivas,2007-11-01,130,130
HUANUNI,consultas odontologicas,acciones preventivas,2007-11-01,452,452
HUARACAJE,consultas odontologicas,acciones preventivas,2007-11-01,40,40
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2007-11-01,23,23
ICLA,consultas odontologicas,acciones preventivas,2007-11-01,1943,1943
INCAHUASI,consultas odontologicas,acciones preventivas,2007-11-01,205,205
INQUISIVI,consultas odontologicas,acciones preventivas,2007-11-01,68,68
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2007-11-01,19,19
IXIAMAS,consultas odontologicas,acciones preventivas,2007-11-01,55,55
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2007-11-01,1,1
LA GUARDIA,consultas odontologicas,acciones preventivas,2007-11-01,64,64
LA PAZ,consultas odontologicas,acciones preventivas,2007-11-01,5277,5277
LAGUNILLAS,consultas odontologicas,acciones preventivas,2007-11-01,99,99
LAJA,consultas odontologicas,acciones preventivas,2007-11-01,10,10
LAS CARRERAS,consultas odontologicas,acciones preventivas,2007-11-01,13,13
LLALLAGUA,consultas odontologicas,acciones preventivas,2007-11-01,794,794
LLICA,consultas odontologicas,acciones preventivas,2007-11-01,5,5
