,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,4,0,0,2,6
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,6,4,13,12,35
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,2,2,4
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,14,14,5,3,36
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,3,9,3,16
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,1,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,6,7,1,5,19
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,1,2,0,5
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,2,1,1,5
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,3,2,10,14,29
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,8,8,10,4,30
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,6,7,14
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,1,0,0,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,1,7,12,22
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,8,6,5,2,21
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,3,0,1,5
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,4,1,0,0,5
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,3,2,2,2,9
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,5,2,0,1,8
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,2,5,7,16
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,0,0,0,2
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,3,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,7,1,0,0,8
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,154,145,44,34,377
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,1,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,1,1,3,7
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,1,1,0,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,4,1,5
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,3,0,0,3
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,0,2,2,6
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,4,2,0,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,2,1,2,6
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,3,5,2,11
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,3,0,3
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,1,1,0,3
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,2,3,2,8
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,25,22,24,16,87
TACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,0,1
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,1,1
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,2,0,2
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,1,1,3
TARACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,1,0,1,2
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,23,22,16,22,83
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,1,1,1,3
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,0,1,1,4
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,3,2,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,7,4,10,6,27
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,1,1
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,1,1,0,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,0,1,2,5
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,0,1
TOMINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,1,1,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,3,2,1,2,8
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,9,16,39,32,96
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,3,2,1,7
TURCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,1,0,1
UMALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,1,1,3
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,2,2,2,8
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,1,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,2,0,0,4
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,2,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,8,9,9,8,34
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,4,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,2,2,4,1,9
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,1,0,1,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,15,13,8,3,39
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,3,3,5,4,15
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,3,7,8,19
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,20,25,8,9,62
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,7,4,5,8,24
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,5,2,1,3,11
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,1,0,0,2
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-10-01,1,0,0,1,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,2,1,2,7
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,5,0,2,3,10
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,2,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,1,0,0,4
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,2,2,1,6
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,2,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,2,0,1,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,1,5,8,17
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,2,1,1,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,2,0,2
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,1,2
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,3,3,3,13
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,3,4,4,11
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,1,2
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,1,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,6,2,1,0,9
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,3,29,34,68
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,0,1,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,5,2,3,11
CALACOTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,1,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,0,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,2,1,0,5
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,11,11,5,6,33
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,1,2,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,5,7,1,0,13
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,6,7,2,19
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,1,2,1,6
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,4,6,9,22
CHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,5,20,15,44
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,2,1,2,6
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,3,0,2,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,7,10,2,1,20
CHUMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,1,6,8
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,3,1,0,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,2,13,23,39
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,76,65,28,14,183
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,1,3,3,10
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,0,1,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,2,0,1,4
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,9,11,0,0,20
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,3,1,0,4
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,1,0,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,2,4,3,9
COMANCHE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,6,7
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,6,8,3,5,22
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,5,5,6,2,18
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,2,1,5
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,6,3,0,0,9
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,4,2,0,8
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,16,13,74,62,165
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,9,3,13
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,172,136,366,365,1039
EL CHORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,3,4,9
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,15,9,7,7,38
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,1,1,1,5
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,5,4,2,0,11
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,1,2,4
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,1,0,3
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,2,0,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,4,6,12,26
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,2,4,7
GUAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,7,1,0,12
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,2,1,2,9
HUACARETA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,1,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,4,8,14
HUARINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,1,2
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,2,3
ICLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,3,3,5,13
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,3,2,7
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,4,0,1,7
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,5,5,7,2,19
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,47,26,21,17,111
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,113,112,22,29,276
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,1,1,3
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,2
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,3,8,6,21
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,2,0,0,4
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,1,4,7
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,4,1,5
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,2,1,1,5
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,0,3,2,8
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,2,0,1,7
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,12,16,30
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,2,2,6
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,19,15,36,20,90
MORO MORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,1,2
OCURI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,0,0,1,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,33,36,129,127,325
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,0,1,1,4
PADILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,5,17,14,39
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,3,2,4,9
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,4,3,2,4,13
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,0,1,3
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,2,8,6,17
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,1,1,0,2
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,0,2,0,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,5,1,8
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,1,0,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,1,0,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,2,2,4,3,11
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,5,6,7,21
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2022-11-01,3,1,0,1,5
