,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,2,3
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,3,1,5
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,1,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,2,1,1,7
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,24,27,23,22,96
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,2,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,1,0,0,4
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,7,0,0,7
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,4,0,0,5
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,0,0,0,3
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,0,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,2,2,0,4
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,2,0,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,4,0,1,7
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,36,25,5,2,68
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,0,3,0,6
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
MOJINETE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,7,2,9,7,25
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,1,0,2
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,0,0,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,5,1,0,0,6
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,1,18,17,38
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,2,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,1,0,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,1,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,11,7,8,6,32
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,4,1,0,7
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,3,5,3,12
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,1,0,0,2
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,0,1,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,2,0,1,5
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,4,2,6
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,9,2,2,2,15
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,2,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,1,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,4,7,9,3,23
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,0,2,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,6,1,4,4,15
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,1,0,1,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,0,5,4,11
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,1,1,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,4,1,0,0,5
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,2,4,4,10
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,9,1,0,0,10
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,61,55,8,9,133
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,0,3,0,5
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,2,4,6
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,2,1,1,7
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,10,5,0,0,15
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,1,0,0,1
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,5,2,0,10
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,2,0,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,13,7,1,1,22
UMALA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,2,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,4,0,0,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,4,5,1,1,11
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,0,0,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,2,4,0,0,6
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,3,0,4
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,4,2,0,0,6
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,3,4,3,5,15
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-06-01,0,2,0,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,3,0,0,0,3
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,1,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,1,1,4
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,3,0,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,1,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,0,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,1,0,3
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,1,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,0,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,3,1,1,0,5
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,27,29,11,5,72
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,3,0,2,2,7
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,0,1,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,2,0,0,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,2,0,4
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,3,3,1,0,7
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,4,2,13,12,31
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,38,22,19,27,106
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,1,0,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,2,0,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,1,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,1,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,1,0,0,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,6,1,0,9
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,8,5,0,2,15
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,20,17,2,4,43
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
LLICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,1,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,3,2,0,5
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,8,3,9,18,38
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,1,0,0,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,10,10,4,6,30
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,4,5,2,13
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,2,1,0,4
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,3,0,0,0,3
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,5,9,0,1,15
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,2,1,3
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,1,2,1,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,0,2,0,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,2,0,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,5,1,6,5,17
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,4,0,1,3,8
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,4,3,8
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,5,8,0,1,14
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,6,8,4,3,21
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,3,1,0,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,5,4,5,15
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,5,7,4,17
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,1,1,4
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,2,4,8
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,3,1,0,0,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,65,69,39,42,215
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,2,0,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,0,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,3,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,2,1,1,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,7,4,13
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,5,3,0,3,11
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,0,0,0,2
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,1,0,2
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,1,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,2,1,0,5
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,3,1,1,5
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,4,2,6,11,23
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,1,1,1,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,2,0,1,3
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,6,5,6,19
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,2,2,0,1,5
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,2,3,6
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,4,0,0,0,4
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,6,2,0,0,8
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,1,1,2,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,0,0,1,1,2
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-07-01,1,0,0,0,1
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,2,0,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,0,2,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,1,2,0,0,3
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,2,1,0,3,6
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,0,18,4,22
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,0,0,2,1,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2022-08-01,2,3,1,5,11
