,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,1,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,2,1,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,2,1,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,1,2,0,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,8,2,11
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,2,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,3,6,2,4,15
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,1,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,2,0,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,2,3,6,11
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,2,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,21,26,56,38,141
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,1,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,2,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,2,1,0,5
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,10,1,0,1,12
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,0,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,3,2,5
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,0,19,22,43
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,2,1,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,5,7,2,3,17
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,1,1,1,4
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,1,4,2,8
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,1,1,5,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,1,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,2,1,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,2,0,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,3,4,0,8
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,2,3,3,10
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,1,0,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,2,7,10,19
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,2,1,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,3,2,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,19,28,17,30,94
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,0,1,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,1,0,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,3,0,3
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,2,0,2,6
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,0,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,1,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,1,0,0,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,2,4,1,9
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,1,2,1,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,1,1,3,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,1,1,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,0,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,2,1,0,2,5
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-11-01,0,0,5,0,5
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,1,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,1,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,6,0,0,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,1,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,0,2,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,11,6,2,1,20
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,3,0,0,0,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,1,1,0,3
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,10,9,21,42,82
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,1,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,2,1,1,5
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,2,1,0,1,4
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,3,3,2,1,9
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,6,7,0,1,14
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,1,0,0,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,2,4,0,1,7
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,2,1,5,3,11
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,5,5,1,2,13
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,0,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,2,1,3
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,0,1,1
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,1,2,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,4,7,12
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,1,1,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,2,1,3
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,21,21,39,39,120
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,2,0,0,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,2,1,1,2,6
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,1,1,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2022-12-01,0,0,1,1,2
