,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
PUNA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,2,5,3,11
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,0,1,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,3,2,0,1,6
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,5,5
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,8,1,2,2,13
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,2,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,1,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,3,8,5,18
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,0,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,7,1,4,4,16
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,1,0,1,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,3,0,6,4,13
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,4,0,0,6
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,1,2,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,1,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,11,1,0,0,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,66,70,6,8,150
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,2,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,0,2,0,4
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,3,5,8
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,3,2,1,1,7
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,13,8,0,1,22
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,3,0,0,3
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,1,0,2
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,2,0,0,3
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,4,5,1,0,10
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,1,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,2,0,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,14,5,1,1,21
UMALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,1,2,3
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,4,0,0,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,2,1,2,6
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,0,2,0,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,2,5,0,0,7
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,3,0,4
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,4,2,0,0,6
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,1,1,3
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,2,2,5
YUNCHARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-06-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,3,0,4,1,8
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,2,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,4,0,0,0,4
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,2,0,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,2,0,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,1,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,1,0,2,5
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,3,1,3,2,9
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,23,33,6,6,68
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,3,0,1,1,5
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,2,1,5
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,2,2,0,4
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,3,1,0,6
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,2,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,4,2,15,10,31
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,2,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,45,33,40,66,184
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,2,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,2,0,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,1,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,2,2,4
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,0,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,1,0,0,3
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,6,1,0,9
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,9,5,0,3,17
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,27,26,3,5,61
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,1,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,3,0,2,5
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,8,3,11,20,42
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,18,16,8,5,47
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,3,5,4,14
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,2,1,0,4
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,3,0,0,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,5,9,0,0,14
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,2,1,3
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,0,2,2,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,0,3,0,5
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,2,2,5
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,5,1,6,5,17
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,4,0,0,1,5
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,1,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,5,8,0,1,14
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,6,5,5,5,21
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,1,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,3,0,2,0,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,5,4,5,15
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,1,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,1,1,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,3,0,0,3
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,3,1,0,0,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,75,81,44,49,249
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,3,0,4
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,2,4
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,3,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,1,0,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,2,7,4,15
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,4,3,0,3,10
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,0,1,0,3
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,2,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,3,5,4,14
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,3,1,1,5
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,2,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,3,2,1,2,8
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,5,5,1,1,12
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,2,2,0,4
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,6,11,9,28
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,2,3,6
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,6,2,0,1,9
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,2,2,0,1,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-07-01,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
ALCALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,3,2,5
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,1,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,2,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,2,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,18,4,22
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,2,1,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,2,4,1,3,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,2,2,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,2,1,3,5,11
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,2,0,3,3,8
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,31,32,13,6,82
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,0,0,1,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,1,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,2,0,0,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,1,0,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,2,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,1,1,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,5,3,3,5,16
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,2,1,3
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,37,32,15,19,103
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,2,3,1,0,6
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,4,5,2,1,12
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,2,0,0,1,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,1,0,5,7
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,1,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,2,0,2,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,3,14,2,2,21
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,35,27,2,2,66
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,1,1,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,1,2,3
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,0,0,1,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,1,0,0,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2022-08-01,4,1,0,0,5
