,group,variable,month,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,TOTALES
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,1,6,3,13
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,4,2,8
COMANCHE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,3,0,5,8
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,2,0,1,7
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,4,4,8
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,1,1,0,5
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,3,1,0,7
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,19,14,4,7,44
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,2,1,4
CUEVO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
CURVA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,69,91,130,142,432
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,7,0,1,12
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,6,6,3,2,17
ESMERALDA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,1,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,1,2
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,6,2,3,0,11
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,1,0,3
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,0,3,2,9
GUAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,2,1,0,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,12,16,2,2,32
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,5,0,2,4,11
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,8,5,15
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,1,0,0,3
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,2,2,4
ICLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,1,2
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,1,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,1,0,0,5
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,3,2,7
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,6,4,4,1,15
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,5,7,9,6,27
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,64,80,88,94,326
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,1,21,13,38
LLICA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,3,2,7
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,0,0,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,1,0,2
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,2,1,1,6
MALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,2,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,5,2,1,1,9
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,0,2,1,6
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,3,0,0,5
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,10,13,16,43
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,0,0,2
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,1,7,2,12
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,19,22,175,173,389
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,1,0,2
PADILLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,6,11,10,29
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,2,1,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,2,7,2,12
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,2,0,4
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,2,1,1,7
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,3,0,0,3
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,3,1,0,5
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,2,1,2,9
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,3,1,6
POROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,4,5,5,15
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,1,0,0,3
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,1,4,6
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,22,16,23,25,86
PRESTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,1,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,1,3,6
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,5,4,4,14
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,2,1,4,9
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,9,7,9,4,29
PUNA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,2,1,4
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,9,7,19,18,53
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,2,1,5
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
RAVELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,12,11,0,0,23
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,0,0,2,6
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,6,4,13,12,35
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,2,2,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,14,14,5,3,36
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,3,9,3,16
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,1,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,9,10,1,5,25
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,1,2,0,5
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,2,1,1,5
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,2,10,14,30
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,8,8,10,4,30
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,6,7,14
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,1,0,0,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,7,12,21
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,8,6,5,2,21
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,3,0,1,5
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,4,1,0,0,5
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,2,2,2,9
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,5,2,0,1,8
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,0,0,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,2,5,7,16
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,0,0,2
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,3,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,6,1,0,0,7
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,155,147,44,34,380
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,1,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,1,1,3,7
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,1,0,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,3,1,5
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,3,0,0,3
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,2,2,6
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,4,2,0,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,2,1,2,6
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,3,5,2,11
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,3,0,3
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,1,0,3
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,2,3,2,8
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,25,22,24,16,87
TACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,2,0,2
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,1,1,3
TARACO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,0,1,2
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,23,22,16,22,83
TARVITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,1,1,3
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,1,1,4
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,3,2,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,7,4,10,6,27
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
TOCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
TOLATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,1,1,0,2
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,0,1,2,5
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
TOMINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,1,1,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,2,1,2,8
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,9,19,39,32,99
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,3,2,1,7
TURCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,1,0,1
UMALA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,1,1,3
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,2,2,2,8
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,2,2,0,0,4
VACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,2,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,8,10,9,7,34
VILA VILA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,4,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,5,2,4,1,12
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,0,1,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,15,13,8,3,39
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,3,3,5,4,15
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,3,7,8,19
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,20,25,8,9,62
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,7,4,5,8,24
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,5,2,1,3,11
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,1,0,0,2
YOTALA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-10-01,1,0,0,1,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,2,2,1,2,7
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,5,0,2,3,10
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,0,2,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,1,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,1,0,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,3,1,0,0,4
APOLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,1,2,2,1,6
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,0,2,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,1,2,0,1,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,3,1,5,8,17
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,2,2,1,1,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,0,2,0,2
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,1,0,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,1,0,1,2
BAURES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,1,1,0,0,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2022-11-01,4,2,3,4,13
