,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,0,5,0,0,0,8
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,4,0,2,0,0,0,7
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,17,0,2,0,0,0,21
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,4,0,0,0,0,0,5
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,17,0,4,0,0,0,24
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,3,0,2,0,0,0,8
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,16,0,35,0,4,0,0,0,55
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,1,0,0,0,0,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,2,0,20,0,44,1,2,1,0,0,70
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,17,1,1,0,0,0,21
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,6,1,0,0,0,0,11
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,2,0,0,0,0,0,4
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,18,0,6,0,0,0,27
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,4,0,2,0,0,0,8
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,11,0,0,0,0,0,13
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,0,0,1,0,0,0,1
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,0,2,0,1,0,0,5
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,1,3,3,0,0,0,11
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,1,2,0,4,3,1,4,0,0,15
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,1,0,0,0,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,1,1,0,1,0,0,6
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,10,1,3,0,0,0,16
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,0,0,0,0,0,3
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,12,0,1,0,0,0,15
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,27,0,5,0,0,0,39
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,28,0,92,1,10,0,0,0,131
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,99,0,888,1,251,0,0,0,1239
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,7,0,0,0,0,0,9
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,10,0,1,0,0,0,18
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,15,1,38,0,12,1,0,0,67
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,3,0,2,0,0,0,7
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,0,0,0,0,2
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,7,0,2,0,0,0,10
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,5,0,1,0,0,0,7
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,8,0,1,0,0,0,13
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,14,0,2,0,0,0,23
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,6,0,19,0,1,0,0,0,26
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,1,0,0,0,2
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,6,0,20,0,9,0,0,0,35
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,7,0,0,1,0,0,8
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,5,1,21,1,2,0,0,0,30
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,11,0,27,0,4,0,0,0,42
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,2,5,3,0,0,0,0,10
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,2,0,1,0,0,0,6
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,10,1,28,1,7,2,0,0,49
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,44,1,152,1,31,0,0,0,229
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,0,0,0,0,0,0,1
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,3,0,0,1,0,0,6
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,1,0,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,1,0,0,0,0,0,2
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,2,0,6,1,0,0,11
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,34,0,2,0,0,0,43
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,4,0,2,0,0,0,7
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,83,2,387,8,73,1,0,0,554
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,15,0,3,0,0,0,19
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,10,2,4,1,0,0,19
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,5,0,12,4,1,0,0,0,22
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,1,18,0,1,0,0,0,23
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,5,0,25,0,7,0,0,0,38
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,1,0,1,0,0,0,3
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,1,0,0,0,0,3
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,5,0,29,0,4,0,0,0,38
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,5,0,2,0,0,0,7
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,1,0,0,0,0,4
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,10,1,3,2,0,0,23
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,4,0,4,0,0,0,11
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,8,0,1,0,0,0,11
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,2,0,0,0,0,0,4
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,19,0,2,0,0,0,25
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,1,6,4,6,2,0,0,23
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,8,0,0,0,0,0,8
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,17,0,2,0,0,0,22
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,3,0,0,0,0,0,5
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,3,0,58,6,391,23,125,7,0,0,613
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,5,1,1,0,1,1,11
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,11,0,2,0,0,0,17
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,4,0,0,0,0,0,6
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,1,5,0,1,0,0,0,8
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,8,1,2,0,0,0,13
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,1,1,0,0,0,4
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,25,0,2,0,0,0,27
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,5,0,9,0,0,0,0,0,15
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,6,0,16,0,4,0,0,0,26
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,2,0,18,0,82,0,9,0,0,0,111
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,4,2,1,0,0,0,10
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,2,0,4,0,37,1,7,0,0,0,51
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,2,0,1,0,0,0,5
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,2,0,30,3,139,12,29,4,0,0,219
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,7,0,0,0,0,0,7
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,1,0,0,0,2
RAQAYPAMPA(ETA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,0,0,1,0,0,0,1
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,1,4,0,2,0,3,1,0,0,11
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,11,4,1,0,0,0,23
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,6,0,66,1,165,0,20,0,0,0,258
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,8,0,3,0,0,0,13
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,6,0,18,0,3,0,0,0,28
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,3,0,1,0,0,0,5
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,31,3,154,2,28,1,0,0,219
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,5,0,1,0,0,0,7
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,12,2,2,1,0,0,24
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,5,1,2,0,0,0,11
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,1,6,3,0,3,0,0,13
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,5,0,0,0,0,0,7
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,0,0,0,0,2
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,9,0,2,2,0,0,17
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,1,0,0,0,3
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,8,0,2,0,0,0,13
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,7,1,41,1,10,1,0,0,62
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,10,0,0,0,0,0,12
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,6,0,15,0,1,0,0,0,23
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,13,0,32,0,8,0,0,0,54
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,15,1,54,2,8,0,0,0,81
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,1,0,0,1,0,0,3
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,2,0,2,0,9,0,0,0,0,0,13
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,6,0,1,0,0,0,7
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,6,1,29,1,3,0,0,0,40
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,6,0,3,0,0,0,9
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,18,0,57,0,11,0,0,0,86
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,3,2,9,0,2,1,0,0,18
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,6,0,17,0,4,0,0,0,27
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,1,32,3,1,2,0,0,43
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,5,0,20,0,2,0,0,0,28
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,10,1,1,0,0,0,16
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,1,0,0,0,0,0,2
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,5,0,8,0,1,0,0,0,14
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,14,2,4,1,0,0,25
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,4,0,1,0,0,0,5
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,0,0,1,0,0,0,2
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,0,1,0,0,3
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,1,0,2,0,0,0,5
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,0,0,0,0,2
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,9,0,0,0,0,0,13
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,11,0,5,0,0,0,19
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,7,0,395,3,1662,114,267,2,0,0,2450
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,1,0,6,0,1,0,0,0,9
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,3,10,0,11,0,0,0,26
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,1,0,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,4,0,1,0,0,0,6
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,4,0,1,0,0,0,5
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,0,0,0,0,0,3
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,3,1,0,0,0,0,7
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,2,0,12,0,0,0,0,0,15
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,13,0,52,0,2,0,0,0,67
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,5,0,12,1,0,0,0,0,18
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,4,0,1,0,0,0,5
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,14,0,29,1,6,0,1,0,51
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,3,1,1,0,0,0,8
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,2,6,0,0,0,0,0,10
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,8,0,22,1,4,0,0,0,35
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,2,0,76,8,425,2,100,0,0,0,613
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,4,0,2,0,0,0,9
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,5,1,4,2,0,0,13
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,1,0,0,0,3
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,1,0,0,0,0,0,2
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,16,0,2,0,0,0,25
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,5,0,7,1,3,1,0,0,17
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,2,0,0,0,0,0,3
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,13,0,1,0,0,0,17
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,32,3,269,16,58,1,0,0,379
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,4,1,5,3,0,0,16
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,6,0,12,0,1,0,0,0,19
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,4,0,3,0,0,0,11
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,2,7,6,2,3,0,0,21
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,8,0,0,0,0,0,9
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,20,1,64,5,12,0,0,0,102
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,5,0,10,2,1,0,0,0,18
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,4,1,0,0,0,0,5
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,8,0,1,0,0,0,9
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,1,6,1,2,0,0,0,10
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,2,0,6,0,0,0,8
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,1,4,2,0,1,0,0,10
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,5,0,9,1,3,0,0,0,19
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,5,0,0,1,0,0,7
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,50,0,154,0,20,0,0,0,225
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,11,0,27,1,2,0,0,0,42
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,1,0,2,0,0,1,0,0,4
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,19,1,4,1,0,0,32
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,8,0,1,1,0,0,13
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,6,1,34,1,5,0,0,0,47
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,3,0,1,0,3,0,0,0,7
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,8,1,4,0,0,0,15
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,10,0,50,0,1,0,0,0,61
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,2,0,0,0,0,0,4
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,0,5,0,2,0,0,0,11
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,13,1,38,3,5,0,0,0,60
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,2,0,1,0,0,0,0,0,3
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,0,0,0,0,0,3
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,1,2,9,2,1,0,0,0,16
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,26,2,72,0,13,0,0,0,114
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,4,2,6,1,0,1,0,0,14
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,7,0,31,0,8,0,0,0,46
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,27,2,74,4,8,1,0,0,116
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,5,2,0,0,0,0,7
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,0,0,0,0,0,3
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,3,0,45,0,168,2,17,0,0,0,235
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,1,0,1,0,2,2,0,0,0,0,6
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,28,0,89,3,19,0,0,0,139
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,3,0,3,0,0,0,6
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,2,0,9,4,58,16,6,1,0,0,96
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2018-10-01,0,0,0,0,7,0,3,0,0,0,10
